#{"env_id": null, "t_start": 1520322662.9487426}
r,l,t
-2208.445396,157,627.432671
-715.485388,144,629.912785
713.520771,159,631.32549
230.512989,141,633.84115
16.430425,214,636.490697
-1224.058384,159,639.047239
-237.128162,165,640.811687
-1161.471951,164,643.738761
-1225.762401,146,645.115685
-869.491196,306,650.374427
-2355.443801,402,655.88466
-124.147338,95,657.161955
-366.107848,166,659.704143
-560.992585,154,662.637914
-127.803459,80,662.78964
-1714.677298,327,667.885846
-989.51483,167,669.324949
-1183.438586,327,675.222689
105.022903,277,677.945604
-173.055238,94,679.507172
-6.841223,151,681.966757
-4434.939718,334,685.900383
-148.222713,130,687.234979
-70.357923,162,689.720717
746.626685,249,693.510078
349.64831,156,694.920057
-908.350267,167,697.499897
-46.992413,49,697.595013
-3205.053553,353,702.715877
-122.094262,204,705.57369
-273.976738,85,706.842269
-294.765109,135,708.47273
-529.309155,95,710.045729
-748.683246,142,711.568884
156.272618,157,714.329742
-1863.992145,303,718.325222
430.14114,317,722.241025
-656.645529,113,723.564498
-1182.235559,238,728.695755
-326.065429,83,730.144344
-1297.175881,156,731.566566
-1463.750155,152,734.323531
-1009.072207,133,736.461279
1555.708688,197,740.365661
183.70651,132,742.077682
-1195.605023,173,745.196303
-311.779864,183,748.361814
-876.363658,155,750.076462
-1316.730112,124,752.671007
-464.284926,101,753.97289
-448.94394,136,755.348853
-1486.200979,131,756.721468
80.722569,181,759.307443
-14.891483,140,760.689459
-264.329793,157,763.201999
-269.462046,76,764.744402
-35.021518,177,767.261983
-398.441651,255,769.90982
-211.676491,74,771.149478
1232.236811,195,773.707628
2944.78843,279,777.700101
-156.866924,167,779.616859
1239.615154,172,782.327046
525.359178,363,787.489524
-546.325096,167,788.91813
-143.342868,163,791.848574
-1909.611543,229,795.933
1276.739115,203,799.117504
-382.183442,183,801.736391
-1754.89489,245,805.572261
-467.30263,243,808.282707
-3951.584311,295,812.206291
-739.423172,143,813.606581
1189.7175,339,818.716747
-253.344315,109,820.275466
-2060.220939,195,822.862715
-1890.327681,182,825.427628
-46.55213,195,828.07036
-554.49356,118,829.909779
-1738.207739,172,831.990989
-831.077979,308,837.269688
-1041.129248,151,838.686282
-381.152081,167,841.225439
-640.745247,132,842.604394
-756.545453,163,845.125826
-7928.186792,406,853.294044
-119.516757,134,854.671515
590.725121,187,857.271409
-53.623716,87,858.559754
-553.099898,292,863.350494
-211.054414,129,865.072412
-5123.082294,280,869.316825
-856.782194,123,870.783391
-1541.209119,173,873.367482
-752.885262,125,875.110116
-483.610752,84,876.895955
-1398.477601,196,880.186772
-753.286197,165,882.01304
-2081.181808,240,885.998579
-174.436083,304,890.856915
-1342.129117,168,893.45218
615.933879,169,894.872579
158.46193,218,897.514681
-640.558011,156,900.102561
-374.067172,140,901.822367
606.142041,184,905.748188
-326.935407,118,907.384689
-419.434084,234,911.868119
1248.651171,186,914.486641
-2193.441706,339,918.556477
-1069.295184,215,921.187747
-1208.885853,136,923.666963
-1130.003212,207,926.304245
-2549.79748,189,927.799138
-4329.740755,330,933.395401
-1202.75618,238,936.059579
-2.14169,300,940.202065
149.190677,115,941.503978
-545.47371,175,944.662207
-3421.368069,314,949.439265
-1512.031998,203,953.141299
-1403.465755,271,957.902047
-275.508954,123,959.246054
433.912514,172,962.296953
-647.867662,149,963.696774
-146.085669,149,966.2328
-1889.305831,350,970.573998
-8145.515638,442,976.956087
52.156188,294,980.880896
503.592397,158,982.31697
-104.451759,123,984.773887
-198.704159,111,986.086816
-5704.892241,333,990.367557
-577.633759,207,993.283046
262.114509,154,996.09258
2393.004438,261,998.809149
-257.543702,136,1001.312388
-1274.02831,143,1002.72452
-307.000677,94,1004.055789
-434.272586,129,1005.447787
41.981147,148,1008.019915
118.878466,174,1010.118042
140.102407,171,1013.656239
461.385386,172,1016.259624
-659.890503,116,1017.613373
-1019.866253,131,1019.004495
-689.272883,142,1021.553895
171.191588,184,1025.016127
-338.961592,133,1026.372071
-260.044732,221,1028.9835
-194.266108,113,1030.892295
-1381.045136,257,1036.042572
-233.495438,121,1037.390478
-1668.84791,192,1040.025016
-293.586023,152,1041.457639
-722.645447,263,1046.56214
-32.890565,61,1047.793398
-1801.502647,182,1050.79731
-333.858716,123,1052.23602
-1620.497574,171,1054.19337
-79.602417,161,1057.335347
1130.640649,268,1061.360088
151.855356,150,1062.744812
-797.161629,215,1065.358288
-1847.031798,194,1067.967229
3.684053,176,1070.815398
-193.187764,91,1072.464423
893.709743,316,1077.122348
-2231.771996,360,1082.960733
-1241.793343,186,1085.957254
-251.154222,279,1088.707478
-550.454583,135,1091.203425
256.233385,291,1095.167938
75.10429,158,1096.605015
1119.362874,295,1100.783566
-582.527907,122,1102.220964
-80.389427,264,1106.319034
-1524.615321,306,1110.864987
-606.737727,250,1115.785381
533.098762,176,1117.193909
-1812.113968,207,1119.952739
-522.880346,117,1122.420219
887.850993,191,1126.101264
-791.335315,163,1127.955829
-659.025298,120,1129.332187
-4463.027059,366,1134.509761
-1197.556466,163,1137.071918
-780.708522,126,1138.423899
635.640543,286,1142.657043
-170.46551,232,1145.361356
-3662.879058,326,1149.422698
-410.223968,157,1152.004294
-511.850125,402,1157.395505
-617.376087,136,1158.765936
-522.112947,164,1161.329019
-53.72333,123,1162.686121
-345.568351,147,1165.204119
-1904.640139,162,1166.990427
-678.617554,222,1170.846933
427.637249,145,1172.559437
-1751.653453,193,1175.992352
-517.301002,241,1179.355852
-58.625357,188,1182.330338
-929.41997,134,1184.849936
-1597.279882,167,1186.313524
-822.33794,183,1188.921303
828.249663,171,1191.491101
847.13722,337,1196.926245
-1461.66917,163,1199.430409
-601.590267,130,1200.796627
-1577.060535,207,1203.444544
228.680068,217,1206.126906
-1857.420508,324,1211.21911
-1090.377763,144,1212.615734
-1499.163868,134,1213.987121
-864.538428,343,1220.354705
-2251.527965,152,1221.934282
-1777.038361,153,1224.797901
-1025.116114,108,1226.133149
-240.631152,72,1227.41861
-2682.958163,243,1231.036222
-3918.377648,335,1236.473643
863.192817,352,1241.717422
-1229.416817,207,1244.423135
-810.355575,145,1245.859935
-789.415261,140,1248.388991
-749.888719,400,1254.036018
324.238233,233,1257.115298
-6371.089016,382,1262.624741
-568.536096,130,1264.624411
8.095306,141,1267.337765
-186.516599,84,1267.491406
548.910398,172,1270.060637
-485.453579,133,1272.549875
-249.279345,109,1273.887931
-531.678835,325,1277.90002
1283.309839,251,1280.645862
-455.614202,116,1284.169883
724.535882,178,1286.262605
-140.240382,188,1289.570647
389.766847,256,1293.443637
0,1,1293.44925
1229.927927,336,1297.505747
1052.107575,264,1301.426116
-252.993068,153,1302.848879
-68.978739,147,1305.543826
1468.34954,336,1309.673371
745.281419,259,1313.892138
-6407.167901,438,1320.247362
2327.303352,291,1324.241731
-257.436861,128,1325.643469
-3614.795596,457,1332.76499
-2080.259844,330,1336.826965
-876.00738,144,1339.661001
368.983767,261,1342.398113
-323.517694,182,1345.221722
-19.168688,57,1347.112243
27.171228,119,1348.873271
-309.813189,285,1352.874528
1097.7247,206,1355.537619
-1332.998783,173,1357.017695
-706.660554,107,1359.512288
1541.494159,253,1362.264398
33.331821,188,1364.93888
-721.842077,143,1366.330664
-421.490683,85,1367.906121
-502.344859,151,1370.459784
1385.239112,179,1373.476259
-134.324125,154,1374.942278
-1343.332012,153,1377.507654
-334.079718,334,1381.564918
-832.742207,134,1382.959148
-106.597891,94,1384.29478
-8538.504923,362,1389.546875
-1306.660014,293,1394.076183
-1045.271377,271,1397.758295
-787.599461,178,1400.905379
-504.682374,109,1402.261145
-2154.170204,212,1404.919922
-544.856547,170,1407.543053
273.293231,151,1410.135323
-2873.136788,395,1415.41034
-289.18074,60,1415.532347
-563.8193,188,1418.119452
-728.170286,110,1419.434167
-382.052024,102,1420.735168
-320.24443,124,1422.095099
9.076589,168,1424.984823
-880.862611,302,1430.285926
-273.307446,117,1431.97281
-275.32866,107,1433.46432
-660.652827,117,1435.975129
-1014.220963,159,1437.433938
787.543043,140,1440.010483
-449.378794,166,1441.538212
-295.14459,159,1444.237137
-750.227533,132,1445.586016
-87.147742,179,1448.134337
-1753.679071,203,1450.741909
-47.863671,158,1453.617858
-867.418019,146,1455.006849
-1.282589,134,1456.407818
717.902979,333,1461.635936
-1771.964746,396,1466.947838
370.044548,158,1468.383439
-676.433664,139,1470.900857
-344.478571,143,1472.301306
-166.341437,60,1473.551665
-1503.169056,258,1476.291273
-2749.462662,271,1481.055923
28.912635,208,1484.010594
-398.466124,118,1485.36939
-1648.143101,216,1488.070071
-274.221414,151,1490.642132
-848.079199,361,1494.746271
101.445354,158,1497.324962
-810.809908,301,1501.344065
-2062.13643,260,1505.85055
-142.696049,62,1505.966771
-487.981742,133,1508.778563
-481.146483,171,1510.842782
329.366977,155,1513.40898
1023.826214,248,1516.371733
-405.017335,147,1519.038369
-777.385267,102,1520.364476
-4100.291591,342,1524.789512
-267.994384,297,1528.775505
-414.869544,182,1531.397838
-950.502608,183,1533.990566
-1178.135364,339,1538.282986
-3772.682973,305,1542.213322
-1417.436815,176,1544.7867
-2261.275815,411,1551.008519
-549.6634,113,1552.962871
-2376.914386,410,1559.032263
196.609875,158,1561.608245
-945.198869,155,1564.524154
-513.332134,263,1568.358426
-470.909902,160,1571.255864
-665.117669,174,1572.928929
-344.707394,92,1574.252968
-5233.345755,456,1581.076373
-1.015256,117,1582.420922
163.877093,389,1587.832322
118.271223,183,1590.446633
-305.916617,153,1591.858196
-2428.025932,464,1598.740716
-394.588292,128,1600.14822
-1168.074017,125,1602.708495
719.015058,223,1605.444375
-1541.798789,141,1606.849134
1830.73384,307,1610.802759
-565.643733,88,1612.099005
-2320.806279,358,1617.306993
1732.851292,248,1620.393258
-451.0701,158,1623.154343
11.107766,88,1624.453665
-960.730186,125,1626.472566
259.76447,182,1629.483263
-863.000382,119,1631.186696
-178.687076,202,1633.856443
868.014966,241,1636.616881
-560.761405,143,1639.201302
1564.81175,342,1643.284934
-429.589617,188,1645.935087
-1549.840343,242,1650.412566
-2082.717577,229,1653.131697
1455.060551,318,1657.181198
-374.89656,208,1659.900851
699.844274,285,1663.923966
-370.909689,126,1665.315492
-1211.683832,180,1667.93257
-670.506745,134,1670.06002
