reference_actor_Q_std,reference_Q_mean,rollout/return_history,reference_action_std,obs_rms_mean,reference_Q_std,total/steps,AI_distance,rollout/Q_mean,total/duration,reference_perturbed_action_std,rollout/episode_steps,total/steps_per_second,train/param_noise_distance,param_noise_stddev,rollout/episodes,rollout/actions_mean,AI_success_rate,obs_rms_std,train/loss_critic,rollout/return,reference_perturbed_action_mean,reference_actor_Q_mean,AI_return,train/loss_actor,reference_action_mean,total/episodes,rollout/actions_std,total/epochs
187.86288452148438,-623.6821899414062,-747.0699413406577,0.9475062489509583,0.29067501425743103,188.58473205566406,24000,12.494863360197781,-442.1236267089844,310.41595435142517,0.9429551959037781,70.8905325443787,77.31561365827656,0.20318659797310828,0.013896384493189945,338.0,0.15108884871006012,,0.33461788296699524,79.07438659667969,-959.2313188249982,0.2303132563829422,-620.114501953125,-959.2313188249982,580.8344116210938,0.22435717284679413,338.0,0.9612106680870056,12
186.50950622558594,-622.245849609375,-751.2122314856964,0.8957833647727966,0.2916768491268158,187.39198303222656,26000,12.511980110718756,-448.5060729980469,336.21344566345215,0.9090705513954163,70.92896174863388,77.33182695502862,0.20145374581217765,0.012580215599082718,366.0,0.15034067630767822,,0.33493855595588684,123.85954284667969,-948.6049543110771,0.3296865224838257,-616.8116455078125,-948.6049543110771,563.44384765625,0.36246004700660706,366.0,0.9603539109230042,13
180.58863830566406,-611.6903076171875,-756.1221288968071,0.9251739382743835,0.2929690182209015,181.5498046875,28000,12.565348999031336,-453.8493957519531,362.59207487106323,0.930962860584259,70.85822784810127,77.22176500949924,0.21046683445572853,0.01185113216358652,395.0,0.1535298377275467,,0.3350539803504944,70.75773620605469,-935.7988950576856,0.23776179552078247,-605.7258911132812,-935.7988950576856,555.10986328125,0.2665877938270569,395.0,0.9594177007675171,14
178.59927368164062,-602.0391845703125,-767.8626250883615,0.9291995763778687,0.2940172553062439,179.51905822753906,30000,12.56659917633498,-457.28814697265625,388.47510409355164,0.9177866578102112,70.93601895734596,77.22502596402026,0.19979905620217323,0.01185113216358652,422.0,0.15300169587135315,,0.33507779240608215,118.14297485351562,-922.6811147448444,0.2879228889942169,-596.027099609375,-922.6811147448444,543.7606811523438,0.2455056607723236,422.0,0.9590951204299927,15
181.41912841796875,-593.3662719726562,-776.2140317412853,0.9415384531021118,0.29458481073379517,181.47015380859375,32000,12.569570417296859,-459.4258728027344,414.6599380970001,0.9531069397926331,71.00888888888889,77.17167022900182,0.20858998194336892,0.01335415235733134,450.0,0.15327088534832,,0.33536672592163086,209.96409606933594,-915.0367329437001,0.14644314348697662,-586.3638916015625,-915.0367329437001,541.1599731445312,0.19453608989715576,450.0,0.9584702849388123,16
186.2428436279297,-593.5394897460938,-746.4098616414032,0.9332486987113953,0.2954295575618744,186.8144989013672,34000,12.603188037487422,-460.96063232421875,439.9526672363281,0.912868320941925,71.10669456066945,77.28104073917642,0.19856159880757332,0.01335415235733134,478.0,0.15237733721733093,,0.3361656069755554,81.26892852783203,-903.4096332630304,0.30796805024147034,-588.5263671875,-903.4096332630304,532.6056518554688,0.2076234221458435,478.0,0.9582936763763428,17
183.46759033203125,-591.5840454101562,-772.7415444060169,0.926322877407074,0.2955179214477539,183.9368133544922,36000,12.557239000366053,-462.9700012207031,466.9602117538452,0.9020350575447083,71.22376237623763,77.09436284686531,0.1982944829761982,0.012833077932624282,505.0,0.15384431183338165,,0.3356063663959503,74.88465881347656,-897.2303292521344,0.34235239028930664,-584.057373046875,-897.2303292521344,532.200927734375,0.2476075440645218,505.0,0.95758455991745,18
184.5735626220703,-589.3262939453125,-782.4359688489301,0.9113935828208923,0.2953203022480011,185.18687438964844,38000,12.483163965486122,-464.393310546875,492.9022238254547,0.8884903788566589,71.37781954887218,77.09439755633252,0.2025220637023449,0.012580215599082718,532.0,0.1555033177137375,,0.33521556854248047,85.50738525390625,-891.7292816951281,0.38852542638778687,-584.4423828125,-891.7292816951281,532.117919921875,0.3295465111732483,532.0,0.9573319554328918,19
181.12550354003906,-591.3621826171875,-809.3860382215865,0.9083505272865295,0.29530006647109985,183.1918487548828,40000,12.440795768931695,-465.87298583984375,519.0273361206055,0.9147753715515137,71.46869409660107,77.06723175502508,0.2061267614364624,0.012332335652468109,559.0,0.15785951912403107,,0.33488398790359497,155.74215698242188,-891.0453812563904,0.3377699553966522,-585.5662231445312,-891.0453812563904,530.8389892578125,0.3517642617225647,559.0,0.9566404223442078,20
180.42503356933594,-588.2264404296875,-782.310121560987,0.9023941159248352,0.29536864161491394,181.21273803710938,42000,12.411933948242712,-466.997802734375,545.2197535037994,0.9332698583602905,71.59897610921502,77.03315907043218,0.19623861387372016,0.014175701821503062,586.0,0.15827825665473938,,0.33498772978782654,249.11537170410156,-882.4117344018017,0.2549859285354614,-582.6263427734375,-882.4117344018017,523.15771484375,0.35790714621543884,586.0,0.9563058018684387,21
183.65415954589844,-586.0452270507812,-788.794081473554,0.93123459815979,0.29590970277786255,185.577392578125,44000,12.41462648044286,-467.7503662109375,571.8543057441711,0.9331668615341187,71.61237785016287,76.94267501009979,0.19396003395318984,0.01335415235733134,614.0,0.16128775477409363,,0.3352784514427185,115.38360595703125,-879.2002504159284,0.25318777561187744,-579.3226318359375,-879.2002504159284,526.1624145507812,0.23242352902889252,614.0,0.9551595449447632,22
182.1647491455078,-577.5811767578125,-793.7215901294487,0.9132418632507324,0.29621073603630066,184.11224365234375,46000,12.42030679194527,-468.5672912597656,598.0321002006531,0.9106211066246033,71.60436137071652,76.91894797046174,0.20490239888429643,0.01335415235733134,642.0,0.16205747425556183,,0.3355138599872589,93.66609191894531,-876.4493701470315,0.31874415278434753,-571.1315307617188,-876.4493701470315,519.71728515625,0.29887107014656067,642.0,0.9541913270950317,23
182.33642578125,-585.8428955078125,-813.0721655710419,0.9115813970565796,0.2967241406440735,183.31369018554688,48000,12.443335348379886,-469.2467956542969,624.7270269393921,0.9195204973220825,71.6268656716418,76.83355758619471,0.2090667386353016,0.01161761804096316,670.0,0.16280809044837952,,0.3359982669353485,68.37400817871094,-875.7750421721638,0.2746540606021881,-581.0927734375,-875.7750421721638,514.348876953125,0.3321675658226013,670.0,0.952888011932373,24
177.81991577148438,-586.5856323242188,-844.4749793050911,0.9052844643592834,0.29684045910835266,179.4228057861328,50000,12.427103040064619,-470.053955078125,652.5474851131439,0.9040108323097229,71.63988522238164,76.62277633532003,0.20328675717115402,0.010944321720492653,697.0,0.16234222054481506,,0.33599111437797546,66.22488403320312,-874.9525793532739,0.3428690433502197,-581.80908203125,-874.9525793532739,514.8194580078125,0.34267812967300415,697.0,0.9519770741462708,25
181.10000610351562,-583.4930419921875,-810.512166091625,0.9338041543960571,0.29695677757263184,181.98159790039062,52000,12.38681451613085,-470.5993957519531,679.3645300865173,0.9327616691589355,71.6703448275862,76.54211796040894,0.20094007894396781,0.012833077932624282,725.0,0.16406568884849548,,0.33563971519470215,180.53900146484375,-869.4327064266851,0.27140823006629944,-577.6826782226562,-869.4327064266851,515.9649047851562,0.27074509859085083,725.0,0.950053870677948,26
178.24514770507812,-582.3382568359375,-830.3647639141981,0.9282647967338562,0.29666778445243835,178.9239501953125,54000,12.331502881712774,-471.11334228515625,706.3736755847931,0.9322708249092102,71.77260638297872,76.44678994484674,0.20068905055522918,0.010106897490323717,752.0,0.16395582258701324,,0.33542129397392273,87.96006774902344,-869.2563471955292,0.24710804224014282,-577.10205078125,-869.2563471955292,516.7775268554688,0.27675971388816833,752.0,0.9490157961845398,27
176.33351135253906,-581.7535400390625,-783.6460613457217,0.9409953355789185,0.2970881760120392,177.68382263183594,56000,12.363311216775081,-471.5966796875,733.0740892887115,0.9259204864501953,71.81643132220796,76.3906415712166,0.19091367572546006,0.011164302587074557,779.0,0.16346098482608795,,0.3359144330024719,63.9229850769043,-864.5838526016885,0.2825193405151367,-575.923828125,-864.5838526016885,508.5064392089844,0.23651909828186035,779.0,0.9483767747879028,28
178.76756286621094,-589.9005126953125,-775.603304543033,0.9208522439002991,0.29730668663978577,179.24990844726562,58000,12.360976189595627,-472.1961364746094,760.3741524219513,0.918960452079773,71.87112763320941,76.27823725367021,0.20468608245253564,0.009907751681525063,807.0,0.16501376032829285,,0.33614757657051086,83.5613784790039,-860.927282934134,0.32904544472694397,-584.1044921875,-860.927282934134,511.5081787109375,0.3061515688896179,807.0,0.9475210905075073,29
181.7895965576172,-591.2528076171875,-748.3080544757315,0.9423125982284546,0.2972557246685028,182.62139892578125,60000,12.323701542524757,-472.591796875,786.4505453109741,0.9360861778259277,71.89808153477219,76.29214622297086,0.21894297435879706,0.010517278057089798,834.0,0.16725032031536102,,0.33590665459632874,111.01384735107422,-854.2622176295455,0.22946672141551971,-586.3375244140625,-854.2622176295455,509.1224365234375,0.2156636267900467,834.0,0.946805477142334,30
178.4864501953125,-587.6597290039062,-703.7982747467415,0.9357737898826599,0.2972312569618225,179.46707153320312,62000,12.30719414338226,-472.92333984375,812.8863611221313,0.9262552857398987,71.9616724738676,76.2714236149976,0.20840102389454843,0.010310046129879225,861.0,0.1670904904603958,,0.3357295095920563,105.36670684814453,-848.6117914575246,0.2677352726459503,-583.0872192382812,-848.6117914575246,515.736572265625,0.2178361862897873,861.0,0.94671630859375,31
183.29364013671875,-596.060791015625,-696.9741580279002,0.9295864105224609,0.2975727617740631,183.78042602539062,64000,12.336527247560024,-473.7157897949219,839.7318158149719,0.9160242676734924,71.97637795275591,76.21480905530187,0.20646575182676316,0.009333550263662541,889.0,0.16713935136795044,,0.3358915150165558,99.35188293457031,-845.7044814662361,0.30562272667884827,-591.4769287109375,-845.7044814662361,508.6835632324219,0.28752022981643677,889.0,0.9463493227958679,32
184.34921264648438,-599.0543212890625,-719.5130243119008,0.9184597134590149,0.2978808879852295,184.9788818359375,66000,12.338962909723863,-473.984619140625,867.9285700321198,0.9018576145172119,72.01637554585153,76.04312414506359,0.1953008422255516,0.009712529831903797,916.0,0.16997088491916656,,0.33584246039390564,81.58097839355469,-843.989292291283,0.35646581649780273,-594.363037109375,-843.989292291283,506.5465087890625,0.32283294200897217,916.0,0.9454344511032104,33
180.81509399414062,-597.406982421875,-750.3057443350111,0.9163413643836975,0.29760080575942993,181.43601989746094,68000,12.288297557020545,-473.8858642578125,894.3811368942261,0.900648295879364,72.08059384941676,76.03022603554979,0.2026685731112957,0.010310046129879225,943.0,0.17294390499591827,,0.3354998230934143,79.82757568359375,-840.7596880093068,0.3074454367160797,-591.9268188476562,-840.7596880093068,504.76971435546875,0.3012775182723999,943.0,0.9446215629577637,34
181.21875,-591.8114013671875,-743.1285518299981,0.9083901047706604,0.29726144671440125,182.170166015625,70000,12.224215242005434,-473.6604919433594,921.7557265758514,0.9194397330284119,72.11546391752577,75.94202887139826,0.1950349761545658,0.009907751681525063,970.0,0.1774047613143921,,0.335260808467865,89.0107421875,-836.8079557947885,0.2883434295654297,-585.4580078125,-836.8079557947885,504.4656982421875,0.33573076128959656,970.0,0.9436631202697754,35
180.32574462890625,-580.308349609375,-758.3339125762691,0.892318606376648,0.2973654270172119,180.33529663085938,72000,12.213905602575936,-474.02423095703125,948.3189437389374,0.9036129117012024,72.15747241725175,75.92382338807404,0.2018362009525299,0.009333550263662541,997.0,0.18051645159721375,,0.33514145016670227,142.36473083496094,-835.9314045762359,0.3635755181312561,-574.0015258789062,-835.9314045762359,501.0439453125,0.3641926050186157,997.0,0.9431310296058655,36
178.49020385742188,-575.2760009765625,-764.6410178387491,0.9207847714424133,0.29721730947494507,180.1195831298828,74000,12.18265354156984,-474.0932312011719,975.4797565937042,0.9174224138259888,72.15414634146342,75.86010832085533,0.19545406401157378,0.010944321720492653,1025.0,0.1832859367132187,,0.335060179233551,65.27257537841797,-834.798820680525,0.2958930730819702,-567.7986450195312,-834.798820680525,501.9203796386719,0.3026851713657379,1025.0,0.9424161911010742,37
170.46533203125,-567.4317016601562,-783.9370615898994,0.9068807363510132,0.29741790890693665,172.046142578125,76000,12.182442554472393,-474.49078369140625,1003.5597538948059,0.8995524644851685,72.18250950570342,75.73041834832925,0.20060234501957894,0.009907751681525063,1052.0,0.18589945137500763,,0.3348321318626404,77.21975708007812,-833.9633103232246,0.3897382318973541,-560.103759765625,-833.9633103232246,500.0945739746094,0.34935158491134644,1052.0,0.9418701529502869,38
172.53550720214844,-558.1893310546875,-781.3388354679195,0.9256535768508911,0.2979687750339508,175.0022735595703,78000,12.226743553238393,-474.9684753417969,1031.6936702728271,0.9275203347206116,72.2,75.60383692125708,0.20155997395515443,0.010106897490323717,1080.0,0.18765351176261902,,0.3351774215698242,193.61085510253906,-831.9584900665213,0.2530862092971802,-551.751953125,-831.9584900665213,503.6938781738281,0.2551007866859436,1080.0,0.9412520527839661,39
171.12326049804688,-572.581787109375,-805.1331952370587,0.924328625202179,0.29785117506980896,172.8553924560547,80000,12.199371588775152,-475.36669921875,1059.1246435642242,0.9367846846580505,72.26648599819332,75.53407475326003,0.2002841739356518,0.010106897490323717,1107.0,0.18925932049751282,,0.33491864800453186,71.30745697021484,-831.8592985839133,0.2786500155925751,-566.5419921875,-831.8592985839133,499.4578857421875,0.3038698732852936,1107.0,0.9408597350120544,40
174.37596130371094,-580.804931640625,-786.062972969251,0.940996527671814,0.2981664836406708,175.26901245117188,82000,12.21106244898708,-475.42437744140625,1086.396211385727,0.9285863637924194,72.32303618711386,75.47890828467345,0.2032918483018875,0.010517278057089798,1133.0,0.18846935033798218,,0.3348643481731415,104.09872436523438,-830.2944966262487,0.2742827534675598,-575.480712890625,-830.2944966262487,505.2841796875,0.26057448983192444,1133.0,0.9407966136932373,41
177.36740112304688,-584.2796630859375,-777.5385986272756,0.9293614029884338,0.29810935258865356,178.2479248046875,84000,12.20616979106782,-475.6485290527344,1113.8700487613678,0.9448003172874451,72.38103448275862,75.41274684009024,0.19726593911647797,0.010106897490323717,1160.0,0.1872158795595169,,0.33473873138427734,80.89393615722656,-829.1658876364133,0.26792460680007935,-578.7656860351562,-829.1658876364133,501.4115295410156,0.30124521255493164,1160.0,0.9406795501708984,42
176.06752014160156,-584.9063720703125,-784.4034176964793,0.9369685053825378,0.2981169521808624,176.8640899658203,86000,12.196512588244945,-475.65325927734375,1141.7401711940765,0.9362797737121582,72.43555181128896,75.32361755307062,0.21108605325222016,0.011388705069074755,1187.0,0.18565863370895386,,0.3346463739871979,295.2540283203125,-828.155785726746,0.2545812726020813,-578.291259765625,-828.155785726746,500.4981689453125,0.26150500774383545,1187.0,0.9406505823135376,43
170.73455810546875,-582.57666015625,-754.2442969927718,0.9526702761650085,0.2983735501766205,171.55543518066406,88000,12.211496905603918,-475.7703552246094,1169.4998338222504,0.9480516314506531,72.47116968698518,75.24584224385184,0.19596287220716477,0.011388705069074755,1214.0,0.18545809388160706,,0.33459949493408203,115.48898315429688,-825.3526578058202,0.235746830701828,-575.6788940429688,-825.3526578058202,503.4609680175781,0.23154835402965546,1214.0,0.940542459487915,44
172.15476989746094,-572.90234375,-751.0136996382234,0.9182419180870056,0.2983691394329071,174.01370239257812,90000,12.204193319078298,-475.7481689453125,1197.1957077980042,0.9412689208984375,72.51087832393232,75.17567880821802,0.1965782070159912,0.010728675346037303,1241.0,0.1847887635231018,,0.334292471408844,78.17827606201172,-823.5955997448173,0.25953394174575806,-565.1105346679688,-823.5955997448173,501.2188415527344,0.30485066771507263,1241.0,0.9404565691947937,45
166.62863159179688,-574.8594360351562,-756.4713278053605,0.9250831007957458,0.29806333780288696,168.57101440429688,92000,12.177670284749635,-475.6669006347656,1225.4154205322266,0.9484220147132874,72.60063141278611,75.0765809361549,0.20854632139205934,0.010106897490323717,1267.0,0.1837419718503952,,0.334207683801651,105.5371322631836,-823.2713427584775,0.21668875217437744,-566.9335327148438,-823.2713427584775,501.73773193359375,0.27150142192840576,1267.0,0.9406552910804749,46
164.3657684326172,-568.7119750976562,-744.3200631423792,0.9435865879058838,0.2983182370662689,166.6761016845703,94000,12.18958472609555,-475.62548828125,1254.3448929786682,0.9345741271972656,72.61746522411129,74.93951665620453,0.1942410683631897,0.010728675346037303,1294.0,0.1830601692199707,,0.3342428207397461,64.72110748291016,-820.2481618525059,0.26068437099456787,-561.0350341796875,-820.2481618525059,505.120849609375,0.22525832056999207,1294.0,0.9407022595405579,47
167.00941467285156,-575.1769409179688,-755.5844536441205,0.9464431405067444,0.29826194047927856,168.48072814941406,96000,12.18305202998817,-475.6724853515625,1282.5147380828857,0.9380943775177002,72.65329295987888,74.85294098335403,0.20418764993548394,0.010517278057089798,1321.0,0.183486670255661,,0.33411693572998047,436.2966003417969,-819.7537568292156,0.2262500822544098,-567.535888671875,-819.7537568292156,497.3787841796875,0.17173366248607635,1321.0,0.9405221939086914,48
165.3692169189453,-570.2766723632812,-755.9369924531571,0.9371421933174133,0.29804864525794983,166.4747314453125,98000,12.165641025770714,-475.70367431640625,1311.6648645401,0.9300200343132019,72.68323442136499,74.714206844567,0.18983784630894662,0.011388705069074755,1348.0,0.18303397297859192,,0.3339984118938446,127.45790100097656,-818.2760736309378,0.27239227294921875,-564.205322265625,-818.2760736309378,496.08673095703125,0.23890499770641327,1348.0,0.9404715895652771,49
165.38475036621094,-570.7958984375,-751.1179136941214,0.9327507615089417,0.2980017364025116,167.24609375,100000,12.163800305337402,-475.46075439453125,1340.2695202827454,0.9336841106414795,72.70327272727273,74.6118586498213,0.2104552334547043,0.011164302587074557,1375.0,0.18180246651172638,,0.3339758813381195,86.47655487060547,-816.9690213297088,0.25160038471221924,-564.5345458984375,-816.9690213297088,497.41741943359375,0.2685699462890625,1375.0,0.9402496218681335,50
162.01266479492188,-568.883056640625,-770.2521417258057,0.9437148571014404,0.2979884743690491,163.90737915039062,102000,12.163074182533002,-475.4537353515625,1369.0924003124237,0.9395942687988281,72.70684736091299,74.50191088397236,0.20561635851860047,0.010517278057089798,1402.0,0.1808028370141983,,0.33401891589164734,71.73287963867188,-816.25902459888,0.19836296141147614,-562.5576171875,-816.25902459888,496.8458557128906,0.2373506724834442,1402.0,0.940201461315155,51
165.7503662109375,-577.654052734375,-757.7851124654205,0.9361845254898071,0.2979612648487091,166.7707061767578,104000,12.14894853713454,-475.49237060546875,1398.49591422081,0.9328620433807373,72.72918124562631,74.36560875327615,0.1956944788992405,0.011388705069074755,1429.0,0.18122240900993347,,0.33403533697128296,101.69171905517578,-815.1734591033825,0.2729378044605255,-571.7546997070312,-815.1734591033825,498.835205078125,0.26399123668670654,1429.0,0.9397751092910767,52
164.1187286376953,-577.7738037109375,-763.2061100652463,0.9234930872917175,0.29788804054260254,165.0176544189453,106000,12.146924793836835,-475.34033203125,1427.812249660492,0.9205687046051025,72.74605353466026,74.23945271880451,0.19810879200696946,0.01161761804096316,1457.0,0.18217936158180237,,0.334088534116745,107.23223876953125,-813.8424415914583,0.31372499465942383,-571.4840087890625,-813.8424415914583,496.13848876953125,0.3240276277065277,1457.0,0.9394611716270447,53
168.0058135986328,-568.0267944335938,-751.2847436837519,0.9556023478507996,0.2981191575527191,169.83456420898438,108000,12.161138405632878,-475.37628173828125,1456.8221247196198,0.9575400352478027,72.72390572390573,74.13396472186726,0.21302384048700332,0.01185113216358652,1485.0,0.1819104254245758,,0.3340957760810852,76.14930725097656,-812.155797157647,0.2070130705833435,-560.7588500976562,-812.155797157647,493.1558837890625,0.233695387840271,1485.0,0.939338743686676,54
170.64657592773438,-568.3298950195312,-764.6728978453989,0.9589824676513672,0.29801204800605774,172.306396484375,110000,12.148590052305629,-475.5203552246094,1486.1878926753998,0.956417977809906,72.74272486772487,74.01486752928706,0.19782695591449737,0.011164302587074557,1512.0,0.18244050443172455,,0.3341663181781769,74.58003234863281,-812.4812883362638,0.1892629861831665,-562.4126586914062,-812.4812883362638,492.545166015625,0.1915552020072937,1512.0,0.939135730266571,55
171.04527282714844,-570.7431640625,-755.3531914718271,0.956569254398346,0.2982936501502991,173.22579956054688,112000,12.174153558763084,-475.6777038574219,1515.4797036647797,0.9559018015861511,72.72077922077922,73.9039920687543,0.20129429563879966,0.012332335652468109,1540.0,0.1821979433298111,,0.33429643511772156,110.09858703613281,-811.1242466514008,0.21995951235294342,-563.8134155273438,-811.1242466514008,498.2291259765625,0.21220116317272186,1540.0,0.9390334486961365,56
169.24400329589844,-567.948974609375,-750.0555593422852,0.9533869624137878,0.29871708154678345,172.08335876464844,114000,12.201590689865077,-475.6734619140625,1545.1485648155212,0.9534159898757935,72.74728781110402,73.77931326209446,0.21231630504131316,0.01185113216358652,1567.0,0.18178468942642212,,0.33451828360557556,124.6298828125,-809.3246923995953,0.20162752270698547,-560.558349609375,-809.3246923995953,493.430419921875,0.17578361928462982,1567.0,0.9390159845352173,57
177.83447265625,-564.5377197265625,-658.6031186999643,0.9570317268371582,0.29941558837890625,179.81109619140625,116000,12.19938837596078,-474.9583740234375,1574.0283725261688,0.9620179533958435,72.92012578616352,73.69625733863413,0.20011282086372376,0.01185113216358652,1590.0,0.18238426744937897,,0.33453088998794556,115.68881225585938,-802.6174172947183,0.16068029403686523,-559.0264892578125,-802.6174172947183,489.3857727050781,0.1450231969356537,1590.0,0.9384352564811707,58
173.97579956054688,-557.3924560546875,-660.6114850626598,0.962339460849762,0.2998671233654022,175.79295349121094,118000,12.216127044381562,-474.32952880859375,1602.8132679462433,0.9617558121681213,73.07001239157373,73.62055353534645,0.20469750717282295,0.010728675346037303,1614.0,0.1809469312429428,,0.3347913920879364,253.33203125,-802.928288296987,0.09702256321907043,-551.28955078125,-802.928288296987,483.51922607421875,0.08325374871492386,1614.0,0.9384394884109497,59
199.74246215820312,-558.2359619140625,-621.8548969370801,0.942974328994751,0.3005547821521759,196.12615966796875,120000,12.216864472586343,-473.1523742675781,1631.5171134471893,0.9464601874351501,73.32273838630807,73.55117455461756,0.2175232706964016,0.010517278057089798,1636.0,0.18134260177612305,,0.33486372232437134,141.19219970703125,-799.388111456168,0.19273807108402252,-551.1781616210938,-799.388111456168,469.88995361328125,0.2045210599899292,1636.0,0.9379727244377136,60
217.28652954101562,-556.75,-591.9123379936847,0.9585186839103699,0.30092653632164,215.7481231689453,122000,12.20476374142184,-471.8121643066406,1659.921055316925,0.95103520154953,73.41420830824805,73.49747122564622,0.21051472529768944,0.010517278057089798,1661.0,0.18128809332847595,,0.3348711431026459,270.0692138671875,-796.1765647370075,0.18543684482574463,-550.4188842773438,-796.1765647370075,454.455078125,0.17640697956085205,1661.0,0.9375765323638916,61
