train/loss_actor,rollout/episodes,reference_Q_std,total/steps,reference_actor_Q_mean,total/epochs,AI_success_rate,rollout/episode_steps,reference_actor_Q_std,total/duration,reference_action_mean,obs_rms_std,rollout/Q_mean,train/loss_critic,rollout/return,reference_perturbed_action_std,train/param_noise_distance,rollout/actions_mean,reference_action_std,rollout/actions_std,total/steps_per_second,AI_distance,total/episodes,reference_perturbed_action_mean,reference_Q_mean,param_noise_stddev,rollout/return_history,obs_rms_mean,AI_return
-897.6344604492188,144.0,332.0874938964844,24000,419.0178527832031,12,,166.43055555555554,326.0946350097656,419.40082144737244,0.31321102380752563,0.2226666957139969,485.4378662109375,2177.5771484375,2002.416313196313,0.9465533494949341,0.19617194205522537,0.4419115483760834,0.9414864778518677,0.876427948474884,57.224494499497744,8.63943680277615,144.0,0.2740352749824524,402.16278076171875,0.012332335652468109,2744.265238032766,0.47031620144844055,2002.416313196313
-1035.12841796875,154.0,359.3347473144531,26000,485.4542541503906,13,,168.26623376623377,355.64251708984375,454.4104106426239,0.2887844741344452,0.22620795667171478,531.7767944335938,2610.6015625,2004.5428009398508,0.9181252717971802,0.200610753595829,0.4322627782821655,0.9437570571899414,0.8818409442901611,57.21699897506967,8.671402944836057,154.0,0.3533008098602295,468.2108459472656,0.01208933992007461,2984.0983693672442,0.46796658635139465,2004.5428009398508
-1116.2786865234375,165.0,364.9511413574219,28000,569.8009643554688,14,,168.97575757575757,360.48834228515625,489.038622379303,0.33967044949531555,0.22473539412021637,589.39111328125,3446.974365234375,2068.494027064273,0.9093693494796753,0.20210506677627563,0.43635430932044983,0.9221884608268738,0.879988968372345,57.25519155066435,8.455700730196757,165.0,0.3847322165966034,549.6458740234375,0.011164302587074557,3037.489136250133,0.4663238823413849,2068.494027064273
-1166.5145263671875,178.0,385.4844055175781,30000,584.9390869140625,15,0.0056179775280898875,168.19662921348313,387.1011657714844,525.6956901550293,0.4234464168548584,0.2227873057126999,653.6402587890625,3353.409423828125,2130.6166458674397,0.8878769278526306,0.1997110141813755,0.44405612349510193,0.8792933821678162,0.8757595419883728,57.067235972874165,8.289241811315161,178.0,0.40371420979499817,569.1404418945312,0.013896384493189945,3013.516395648578,0.462716668844223,2130.6166458674397
-1244.8858642578125,189.0,414.77301025390625,32000,613.6114501953125,16,0.005291005291005291,168.6137566137566,414.6439208984375,561.3853907585144,0.39789092540740967,0.2213270664215088,715.3348999023438,7805.1162109375,2263.8555257963817,0.9024597406387329,0.21348930016160012,0.4552746117115021,0.9015985727310181,0.870427668094635,57.00183960391859,8.124292311257038,189.0,0.38024061918258667,594.93310546875,0.009907751681525063,3147.3100154311596,0.46711063385009766,2263.8555257963817
-1271.25341796875,201.0,447.5978698730469,34000,658.6201782226562,17,0.009950248756218905,168.6915422885572,446.960693359375,599.6347630023956,0.35902997851371765,0.22058641910552979,761.142333984375,1535.0809326171875,2352.181462534582,0.9204058647155762,0.20226182773709298,0.45721372961997986,0.9208061099052429,0.8694273233413696,56.70118228262921,7.930017070519695,201.0,0.3411308825016022,638.8634033203125,0.009907751681525063,3302.5787597914045,0.46736183762550354,2352.181462534582
-1332.0079345703125,213.0,468.5146789550781,36000,687.4575805664062,18,0.009389671361502348,168.39906103286384,467.77813720703125,636.5892562866211,0.34198540449142456,0.2193276435136795,806.6815185546875,1047.684814453125,2399.021711721331,0.9191420674324036,0.19054380148649216,0.4630833864212036,0.9277197122573853,0.8664717078208923,56.551378529378105,7.802838491535341,213.0,0.360869437456131,666.025390625,0.010944321720492653,3349.9746206497744,0.4677903652191162,2399.021711721331
-1377.9066162109375,225.0,505.38671875,38000,760.818359375,19,0.013333333333333334,168.22222222222223,500.6991882324219,673.0679395198822,0.397952675819397,0.2182161808013916,850.5012817382812,3527.950927734375,2449.002653122826,0.8671800494194031,0.19640538111329078,0.4676325023174286,0.8967235684394836,0.8639185428619385,56.457896400631476,7.637023871638923,225.0,0.4465124011039734,736.1539306640625,0.009712529831903797,3294.6233289869188,0.4653957188129425,2449.002653122826
-1437.780029296875,238.0,514.9898681640625,40000,784.7152099609375,20,0.012605042016806723,167.890756302521,510.0890197753906,709.6748592853546,0.3874800205230713,0.2172730416059494,890.3713989257812,3468.9296875,2480.1585558942957,0.8954683542251587,0.2153836876153946,0.4722056984901428,0.9069852232933044,0.8614057898521423,56.363839688896626,7.583677548568912,238.0,0.40665343403816223,762.3447265625,0.008619377074687717,3265.407389151683,0.46734559535980225,2480.1585558942957
-1472.5865478515625,250.0,528.7281494140625,42000,820.391357421875,21,0.012,167.6,524.4509887695312,746.7614097595215,0.3994489014148712,0.2172406166791916,930.6981811523438,2437.460693359375,2512.254005397811,0.8765454888343811,0.20273179218173026,0.4760547876358032,0.9046092629432678,0.8591421842575073,56.24286345156106,7.650334112622544,250.0,0.45558083057403564,801.6808471679688,0.008283051950460692,3216.4572254599643,0.4705631732940674,2512.254005397811
-1526.1561279296875,263.0,572.8939819335938,44000,823.2099609375,22,0.015209125475285171,167.25475285171103,571.0787353515625,785.1098718643188,0.39194801449775696,0.2174297571182251,955.5059814453125,3155.2734375,2510.3712674664685,0.9279861450195312,0.20095308661460876,0.47643736004829407,0.9017758965492249,0.858947217464447,56.043111387095124,7.568738949320136,263.0,0.3365257978439331,803.70849609375,0.007649259507199841,3249.9768094175674,0.46822309494018555,2510.3712674664685
-1529.9139404296875,274.0,608.3427734375,46000,891.4505615234375,23,0.014598540145985401,167.3832116788321,605.3872680664062,822.9793710708618,0.3740803599357605,0.21625752747058868,990.4676513671875,1484.6156005859375,2556.6310991459673,0.9163066148757935,0.19881528973579407,0.4742317795753479,0.9132195711135864,0.8601956963539124,55.89447514358074,7.484992741466435,274.0,0.3543618321418762,871.7278442382812,0.00735078803626736,3339.8736239057353,0.46961653232574463,2556.6310991459673
-1549.9390869140625,286.0,626.8243408203125,48000,918.390380859375,24,0.013986013986013986,167.8181818181818,624.7174682617188,860.7155845165253,0.43916648626327515,0.21501843631267548,1016.6083374023438,1685.67431640625,2563.345255262349,0.8884722590446472,0.2192763029038906,0.474944531917572,0.8845265507698059,0.8597376942634583,55.76755070254967,7.402958789764879,286.0,0.41109514236450195,894.3986206054688,0.008119843104068908,3174.3375567327075,0.4689948558807373,2563.345255262349
-1570.05322265625,297.0,643.68603515625,50000,917.8070678710938,25,0.013468013468013467,167.8922558922559,638.9541015625,898.4220104217529,0.4293637275695801,0.21387052536010742,1047.2501220703125,3999.60400390625,2598.2691678472515,0.9170681238174438,0.21049538508057594,0.474041223526001,0.8799363374710083,0.8602591753005981,55.653133405011005,7.342231330389434,297.0,0.3456873297691345,897.716552734375,0.008283051950460692,3119.193682689963,0.4696262776851654,2598.2691678472515
-1579.8004150390625,307.0,653.4929809570312,52000,921.0504150390625,26,0.013029315960912053,169.1889250814332,649.1522827148438,935.9068310260773,0.4203141927719116,0.2135903388261795,1078.42236328125,846.3153076171875,2628.6157781593347,0.9288219809532166,0.19905607312917709,0.46703967452049255,0.8918114900588989,0.8641380667686462,55.56108607839739,7.369827383100799,307.0,0.2851916551589966,897.3040161132812,0.009149642450409314,3157.819016837272,0.47245511412620544,2628.6157781593347
-1589.4306640625,318.0,666.5230712890625,54000,904.4977416992188,27,0.012578616352201259,169.43710691823898,665.517822265625,973.6163403987885,0.30749282240867615,0.21312318742275238,1105.746337890625,756.0365600585938,2644.855133944298,0.9132658839225769,0.1988316211104393,0.46663355827331543,0.9227824211120605,0.8642827868461609,55.4633255003525,7.349964777785547,318.0,0.35497838258743286,886.700927734375,0.007498538875796335,3165.3038516512884,0.4727407991886139,2644.855133944298
-1582.2706298828125,329.0,677.8876953125,56000,947.2506103515625,28,0.0121580547112462,169.77203647416414,676.1339111328125,1011.4445245265961,0.42041176557540894,0.21283721923828125,1136.0994873046875,936.0704956054688,2696.9947204177156,0.8870376944541931,0.195205502808094,0.4651991128921509,0.8881701231002808,0.8652412295341492,55.366358353870815,7.350441789485946,329.0,0.4165046811103821,925.2567138671875,0.008792626553888941,3250.475062643412,0.4772503077983856,2696.9947204177156
-1576.2615966796875,341.0,682.436279296875,58000,941.8841552734375,29,0.011730205278592375,169.9765395894428,676.1663818359375,1049.3838503360748,0.4872177243232727,0.2131584733724594,1157.8984375,701.0636596679688,2712.2755259783667,0.8876324892044067,0.20787306919693946,0.46483591198921204,0.8567823767662048,0.8651605844497681,55.27052849291036,7.43219116872032,341.0,0.42241936922073364,918.992919921875,0.007205948471980551,3255.53105287325,0.4787437915802002,2712.2755259783667
-1597.34326171875,352.0,685.879638671875,60000,984.9415283203125,30,0.011363636363636364,170.16761363636363,684.2405395507812,1087.4500682353973,0.40633073449134827,0.21341930329799652,1178.375244140625,1027.4771728515625,2704.978669450986,0.8828181624412537,0.2041579529643059,0.4628041088581085,0.8986079096794128,0.8658051490783691,55.17494711031823,7.464261743457544,352.0,0.4388149678707123,960.8997802734375,0.008619377074687717,3186.826634135881,0.479248046875,2704.978669450986
-1608.4453125,363.0,685.919189453125,62000,1025.8369140625,31,0.013774104683195593,170.53719008264463,683.9072875976562,1125.7307829856873,0.5109589099884033,0.2133931964635849,1196.1046142578125,863.8877563476562,2720.591759072155,0.8622767925262451,0.1910623575747013,0.46269235014915466,0.8464975953102112,0.8657398819923401,55.07533500644113,7.474317889492355,363.0,0.46534091234207153,1003.5887451171875,0.008792626553888941,3273.47165199511,0.4803035259246826,2720.591759072155
-1595.314697265625,375.0,700.6620483398438,64000,1020.32373046875,32,0.013333333333333334,170.58666666666667,698.8179931640625,1164.0757904052734,0.5151540637016296,0.21299101412296295,1207.7374267578125,2661.24560546875,2718.6865760476926,0.7789477705955505,0.203032233864069,0.46402961015701294,0.8344079256057739,0.8648892045021057,54.97923805950674,7.4854766784800155,375.0,0.5942233800888062,999.274658203125,0.00678832942351661,3204.9246400551237,0.4802555739879608,2718.6865760476926
-1594.776123046875,386.0,705.4894409179688,66000,1031.49658203125,33,0.012953367875647668,170.7357512953368,700.0926513671875,1202.284589767456,0.5030298829078674,0.21587200462818146,1222.8385009765625,1340.177490234375,2747.019244218292,0.8531059622764587,0.20833590537309646,0.46461451053619385,0.8486579060554504,0.8645565509796143,54.89548860704071,7.402128695076516,386.0,0.4834091365337372,1012.01318359375,0.008619377074687717,3272.3268526322877,0.4787466526031494,2747.019244218292
-1597.280029296875,397.0,679.8230590820312,68000,992.0528564453125,34,0.012594458438287154,170.94962216624685,673.7395629882812,1240.8120489120483,0.4126013517379761,0.21497958898544312,1235.1817626953125,1367.63232421875,2768.429351438835,0.8587325811386108,0.21097593054175376,0.4662824869155884,0.8874104619026184,0.8635329604148865,54.80282050744335,7.330174283544014,397.0,0.4734814465045929,974.2833251953125,0.007649259507199841,3273.8050967058384,0.47860822081565857,2768.429351438835
-1565.17822265625,409.0,660.9629516601562,70000,952.7933959960938,35,0.012224938875305624,171.02200488997556,656.2503051757812,1279.225436925888,0.40373876690864563,0.21556277573108673,1248.41845703125,3382.55908203125,2786.146847792331,0.8873437643051147,0.2045937329530716,0.465993732213974,0.9020431041717529,0.8635340929031372,54.72061294232648,7.342584503267378,409.0,0.4248879551887512,934.4002685546875,0.007498538875796335,3309.3543297656724,0.47885560989379883,2786.146847792331
-1587.319580078125,419.0,678.5399780273438,72000,939.880859375,36,0.014319809069212411,171.45584725536992,674.176513671875,1317.8822121620178,0.3476051986217499,0.21567775309085846,1258.534912109375,994.3599243164062,2804.8185616743685,0.9098760485649109,0.19627436250448227,0.465297132730484,0.9147429466247559,0.8637518286705017,54.63310706795431,7.273674510951395,419.0,0.36841094493865967,921.242431640625,0.007063962819312372,3306.933731992134,0.47713685035705566,2804.8185616743685
-1602.2220458984375,430.0,703.984375,74000,955.6710205078125,37,0.013953488372093023,171.9093023255814,702.1375732421875,1356.447636604309,0.4105989336967468,0.21567760407924652,1271.920166015625,759.538818359375,2831.9096049624827,0.9087850451469421,0.1993420597910881,0.46418827772140503,0.8862544894218445,0.8642565608024597,54.55426217944499,7.255185150107836,430.0,0.381047785282135,936.1845092773438,0.007205948471980551,3269.4356504010525,0.4779728651046753,2831.9096049624827
-1607.74853515625,440.0,671.4111938476562,76000,903.758544921875,38,0.013636363636363636,172.2409090909091,669.0269165039062,1395.0437769889832,0.3353877067565918,0.215345099568367,1280.8240966796875,1935.0726318359375,2799.305892128564,0.8774884939193726,0.20673500388860702,0.4622042179107666,0.9186360836029053,0.864814043045044,54.47857712683104,7.336148801631208,440.0,0.419666588306427,884.9450073242188,0.00652345114787383,3078.969392790394,0.477526992559433,2799.305892128564
-1598.6634521484375,450.0,698.2468872070312,78000,967.5255737304688,39,0.013333333333333334,172.81333333333333,693.0552368164062,1433.8201758861542,0.4091114401817322,0.2149999588727951,1291.8948974609375,997.4107666015625,2808.5671753290194,0.902179479598999,0.20352139204740524,0.45904576778411865,0.887018084526062,0.8656561374664307,54.400127234779006,7.305251315482948,450.0,0.3608078956604004,943.8938598632812,0.0057892316672357065,3188.587418704972,0.4772895872592926,2808.5671753290194
-1589.6910400390625,461.0,674.6210327148438,80000,984.912841796875,40,0.013015184381778741,173.35140997830803,666.7606201171875,1472.355263710022,0.4681861400604248,0.2179664522409439,1303.986572265625,2365.186279296875,2821.6197964744815,0.8791513442993164,0.20743509143590927,0.45856544375419617,0.8574709296226501,0.865491509437561,54.334712532909364,7.268107917847223,461.0,0.43599945306777954,964.203369140625,0.007063962819312372,3230.4110145499076,0.4775649607181549,2821.6197964744815
-1565.5941162109375,472.0,647.6832885742188,82000,919.1755981445312,41,0.01694915254237288,173.45974576271186,639.2396240234375,1511.4405426979065,0.30797791481018066,0.21810705959796906,1315.697998046875,7844.7216796875,2843.0880811073616,0.9119486212730408,0.2035566386580467,0.45939844846725464,0.9228625893592834,0.8646785616874695,54.25287841864478,7.224325437066364,472.0,0.31612658500671387,899.2735595703125,0.00735078803626736,3287.753015722408,0.4770701825618744,2843.0880811073616
-1591.7711181640625,484.0,671.7135620117188,84000,926.2579345703125,42,0.01859504132231405,173.4979338842975,669.273681640625,1549.9101190567017,0.43823206424713135,0.21737568080425262,1324.476806640625,832.3304443359375,2867.990129793726,0.8805813193321228,0.18430239006876944,0.45954135060310364,0.8735179901123047,0.8644918203353882,54.196691128853104,7.15731125125992,484.0,0.4120670557022095,905.59912109375,0.008119843104068908,3362.1357613884566,0.4762279689311981,2867.990129793726
-1574.8067626953125,496.0,671.733154296875,86000,946.41357421875,43,0.02217741935483871,173.3608870967742,667.1845703125,1588.4256258010864,0.4764261543750763,0.21744300425052643,1334.5478515625,1775.7484130859375,2891.0547731480356,0.8438592553138733,0.21116003453731536,0.4611927568912506,0.8496595025062561,0.8634887337684631,54.141659894606555,7.100203633254158,496.0,0.5025199055671692,925.8666381835938,0.0057892316672357065,3397.122279466568,0.47554945945739746,2891.0547731480356
-1595.6529541015625,507.0,646.73193359375,88000,956.4111328125,44,0.023668639053254437,173.39842209072978,637.2916870117188,1627.3989310264587,0.42588046193122864,0.2172374278306961,1344.423095703125,755.2330322265625,2890.9242928125445,0.8745436072349548,0.2139541183412075,0.4611472487449646,0.8779557347297668,0.8632226586341858,54.074018559478375,7.154466225331661,507.0,0.41248300671577454,930.544677734375,0.005563337841870998,3317.3988177105402,0.4772898256778717,2890.9242928125445
-1619.2646484375,519.0,641.7359619140625,90000,940.3839111328125,45,0.025048169556840076,173.32562620423892,635.8086547851562,1666.2390217781067,0.417266845703125,0.2224983125925064,1351.807861328125,907.5931396484375,2889.8579748162133,0.878171980381012,0.1989596213400364,0.460012286901474,0.8759248852729797,0.8636362552642822,54.013859250491926,7.156259601439113,519.0,0.42279335856437683,921.41162109375,0.005137649157968821,3246.1731158805433,0.4773944318294525,2889.8579748162133
-1612.282958984375,530.0,639.454345703125,92000,937.7677612304688,46,0.024528301886792454,173.53584905660378,638.0528564453125,1704.6602642536163,0.42160239815711975,0.22178833186626434,1357.8997802734375,772.25390625,2851.564728457332,0.8803191781044006,0.20154276266694068,0.45500487089157104,0.8803518414497375,0.8657009601593018,53.96969820275719,7.215430882649585,530.0,0.42967453598976135,917.42138671875,0.005036417172795629,2936.081759485185,0.4777649939060211,2851.564728457332
-1618.4364013671875,541.0,626.9187622070312,94000,927.9619140625,47,0.025878003696857672,173.60813308687617,624.6303100585938,1744.055561542511,0.3466375768184662,0.2211141437292099,1365.142333984375,1298.9293212890625,2859.0646773450335,0.8515015244483948,0.20076921746134757,0.45447713136672974,0.9104229211807251,0.8656519055366516,53.89736546974611,7.204720365249487,541.0,0.48484671115875244,910.6951904296875,0.0059055952237471445,3086.068384551668,0.4782494604587555,2859.0646773450335
-1594.4459228515625,551.0,605.9418334960938,96000,982.318359375,48,0.02722323049001815,174.07078039927404,598.8720703125,1782.856969833374,0.40254896879196167,0.2211112529039383,1373.85693359375,2887.358642578125,2855.0009770036368,0.8874253630638123,0.20177625268697738,0.45455166697502136,0.8924166560173035,0.8654451370239258,53.846159071847566,7.226474273768237,551.0,0.4166274666786194,959.3306884765625,0.006024297687744463,3107.19701181106,0.4792647063732147,2855.0009770036368
-1628.24169921875,562.0,615.3958129882812,98000,915.1861572265625,49,0.030249110320284697,174.2900355871886,617.5115356445312,1821.8368215560913,0.536314845085144,0.220537468791008,1382.6759033203125,1449.6490478515625,2867.285852011043,0.8991065621376038,0.20342562466859818,0.4538184702396393,0.8019731640815735,0.8656928539276123,53.79186480394822,7.198651658737804,562.0,0.39816391468048096,895.3093872070312,0.007063962819312372,3061.186475026361,0.4792686402797699,2867.285852011043
-1634.754638671875,573.0,639.9915771484375,100000,979.1417236328125,50,0.031413612565445025,174.43630017452006,637.2388916015625,1861.0349504947662,0.5019502639770508,0.21979117393493652,1388.861572265625,3122.892578125,2879.590326932173,0.8575085997581482,0.20200703531503678,0.4530361592769623,0.829994261264801,0.8659720420837402,53.733542174162,7.172132206561299,573.0,0.4722554683685303,959.724609375,0.006145386071268126,3027.6588221143948,0.4797556400299072,2879.590326932173
-1639.58935546875,584.0,686.7769775390625,102000,1004.3150024414062,51,0.030821917808219176,174.37671232876713,683.4697265625,1899.3909018039703,0.41190025210380554,0.21908028423786163,1393.6446533203125,3382.957763671875,2882.3115388105607,0.8785473704338074,0.1960221327841282,0.45368921756744385,0.8933972716331482,0.8653301000595093,53.70142602195484,7.16650223733573,584.0,0.4400343596935272,985.1026611328125,0.005675160932492605,2951.627158452042,0.48015621304512024,2882.3115388105607
-1643.0445556640625,596.0,697.5162353515625,104000,1000.51708984375,52,0.030201342281879196,174.31879194630872,695.5949096679688,1937.8429691791534,0.3566901683807373,0.22155742347240448,1401.992431640625,781.1842041015625,2907.231040785173,0.8950918316841125,0.1962241332232952,0.4549931585788727,0.9150679707527161,0.8648356199264526,53.667919255631496,7.1246794216362614,596.0,0.4155372381210327,980.26025390625,0.006394913388759758,2987.4653282653717,0.4806177616119385,2907.231040785173
-1618.0958251953125,607.0,737.797119140625,106000,959.5118408203125,53,0.03789126853377265,174.37891268533772,735.8641967773438,1976.9044044017792,0.33571696281433105,0.22058270871639252,1412.258544921875,2342.242431640625,2945.985192150676,0.9057273268699646,0.20842908143997194,0.456458181142807,0.9306539297103882,0.8641801476478577,53.61918348908536,7.029147629149644,607.0,0.3651024401187897,942.0687255859375,0.0059055952237471445,3225.143951795003,0.48030391335487366,2945.985192150676
-1650.419677734375,619.0,721.67919921875,108000,974.6970825195312,54,0.045234248788368334,174.4361873990307,716.5409545898438,2015.8469610214233,0.4032593071460724,0.2205972671508789,1422.998779296875,1035.1468505859375,2973.1623488439236,0.8877156376838684,0.20823948696255684,0.45641636848449707,0.8931134343147278,0.8641065359115601,53.575495604724246,6.991087110259403,619.0,0.40439096093177795,957.2314453125,0.005036417172795629,3405.5120500477406,0.4806654453277588,2973.1623488439236
-1623.88720703125,631.0,681.22607421875,110000,992.2617797851562,55,0.05071315372424723,174.17115689381933,674.4331665039062,2055.0297060012817,0.38311678171157837,0.2201545685529709,1432.1893310546875,861.5924072265625,2991.7701948660924,0.9259364008903503,0.21414572313427926,0.4562316834926605,0.9086346626281738,0.8641958832740784,53.52720677407638,6.999509801973214,631.0,0.3339749574661255,973.6170654296875,0.006024297687744463,3737.885460930384,0.4810310900211334,2991.7701948660924
-1616.2020263671875,643.0,651.8578491210938,112000,973.2691650390625,56,0.05443234836702955,174.1772939346812,642.2089233398438,2093.8173174858093,0.40513983368873596,0.2326236516237259,1439.16748046875,982.8499755859375,3013.8487720780636,0.8806591033935547,0.20133229911327363,0.4558219611644745,0.8958102464675903,0.8643249869346619,53.49081749619213,6.983151730125576,643.0,0.4406431317329407,955.3709106445312,0.004744532800384585,3958.600289890487,0.4821014404296875,3013.8487720780636
-1622.9326171875,652.0,645.3858032226562,114000,996.402587890625,57,0.05521472392638037,174.32515337423314,637.194580078125,2132.857279777527,0.4158053994178772,0.23266571760177612,1443.3966064453125,942.2683715820312,3030.149441832034,0.9100517630577087,0.20769790410995484,0.4558243155479431,0.8934101462364197,0.8640161752700806,53.44942724526371,6.958911620990685,652.0,0.38196659088134766,978.3114013671875,0.005036417172795629,3986.9997307694425,0.4816412627696991,3030.149441832034
-1620.6854248046875,663.0,661.0827026367188,116000,942.9813232421875,58,0.06033182503770739,174.79638009049773,655.30908203125,2172.048246383667,0.42656975984573364,0.2320457249879837,1451.281005859375,2525.4599609375,3032.00671903105,0.8783506155014038,0.21594532281160356,0.45572561025619507,0.8825004696846008,0.8639090061187744,53.40581186128494,6.948012392817799,663.0,0.45906558632850647,926.694580078125,0.005240915906043995,3962.7059007187504,0.4818495512008667,3032.00671903105
-1630.891357421875,674.0,674.5071411132812,118000,975.7276611328125,59,0.06231454005934718,174.91839762611275,672.3060913085938,2211.291369199753,0.4692506194114685,0.23578570783138275,1457.56884765625,1648.21875,3057.198487171407,0.8756049275398254,0.21255948036909103,0.455837219953537,0.8677561283111572,0.8637311458587646,53.36248386059734,6.879709778245326,674.0,0.43995779752731323,954.913330078125,0.0057892316672357065,4075.7009811672933,0.4807640314102173,3057.198487171407
-1648.17333984375,685.0,679.0031127929688,120000,989.7219848632812,60,0.06569343065693431,174.94744525547446,675.7973022460938,2250.3650710582733,0.4465686082839966,0.23529881238937378,1465.39013671875,3060.397216796875,3085.878308633569,0.8877941370010376,0.2034071232378483,0.45523518323898315,0.8833065032958984,0.863965630531311,53.32468120097861,6.820232056902996,685.0,0.42058902978897095,972.7478637695312,0.005563337841870998,4267.111970157402,0.481268972158432,3085.878308633569
