obs_rms_mean,train/param_noise_distance,AI_success_rate,reference_Q_std,reference_action_mean,train/loss_actor,AI_return,rollout/actions_mean,rollout/return,obs_rms_std,rollout/episodes,rollout/episode_steps,reference_Q_mean,train/loss_critic,total/epochs,reference_action_std,total/steps,total/episodes,total/steps_per_second,reference_perturbed_action_std,rollout/actions_std,reference_actor_Q_std,reference_actor_Q_mean,param_noise_stddev,reference_perturbed_action_mean,AI_distance,total/duration,rollout/Q_mean,rollout/return_history
0.48844480514526367,0.20681656077504157,0.02127659574468085,621.778076171875,0.27445030212402344,-938.6656494140625,1348.3302421025126,0.35691532492637634,1348.3302421025126,0.22476570308208466,141.0,170.2127659574468,821.3858032226562,2516.021484375,12,0.9372050166130066,24000,141.0,53.74439654260729,0.936877429485321,0.9098024964332581,615.1927490234375,834.3060302734375,0.007803009623294559,0.25848710536956787,10.685344252526342,446.5581817626953,549.8717041015625,1226.6609805076234
0.4885014593601227,0.2035236980021,0.019867549668874173,649.0020141601562,0.33908596634864807,-947.7435913085938,1426.6003939611317,0.3621041178703308,1426.6003939611317,0.22377975285053253,151.0,171.59602649006624,863.7357177734375,5638.89453125,13,0.926363468170166,26000,151.0,53.71468794896636,0.936173141002655,0.9074442982673645,641.7650756835938,877.661376953125,0.00795985011672278,0.30333900451660156,10.537703908355924,484.03892850875854,581.6680297851562,1371.4400767584768
0.4833965301513672,0.1977682413160801,0.018633540372670808,689.871826171875,0.2727644443511963,-985.830322265625,1444.946945489971,0.348170667886734,1444.946945489971,0.22403748333454132,161.0,173.24223602484471,906.2860107421875,3015.915283203125,14,0.9410641193389893,28000,161.0,53.73976075952617,0.9433649778366089,0.9126099348068237,684.8995361328125,918.2181396484375,0.008449541294664952,0.28558769822120667,10.402316855762946,521.0294873714447,607.8742065429688,1354.2715976484096
0.4850293695926666,0.19452192932367324,0.023391812865497075,678.8931274414062,0.32244443893432617,-1030.87353515625,1541.7024164904476,0.3570583462715149,1541.7024164904476,0.2209775447845459,171.0,174.39766081871346,952.282958984375,4051.5439453125,15,0.923155665397644,30000,171.0,53.75995258269807,0.9190719723701477,0.9089641571044922,671.7265625,969.732177734375,0.00795985011672278,0.33349019289016724,10.153606910083507,558.0362064838409,653.7673950195312,1504.0630008298633
0.4826664924621582,0.2052687054872513,0.027472527472527472,660.766845703125,0.2591707408428192,-1071.4951171875,1671.2582074953345,0.36570319533348083,1671.2582074953345,0.2199261635541916,182.0,175.0054945054945,996.658935546875,2655.22900390625,16,0.9248090982437134,32000,182.0,53.7974791297049,0.9245733618736267,0.9052824378013611,653.086669921875,1006.4806518554688,0.008792626553888941,0.27467918395996094,9.869082271514099,594.8234102725983,700.5418701171875,1930.3687669630658
0.4798180162906647,0.19576878368854522,0.030927835051546393,636.068603515625,0.22661490738391876,-1111.0357666015625,1686.6776594588937,0.3713287115097046,1686.6776594588937,0.21978653967380524,194.0,174.38659793814432,994.3304443359375,5372.14111328125,17,0.9506241679191589,34000,194.0,53.91313704408595,0.9571805596351624,0.902719259262085,627.7501220703125,1006.5545654296875,0.007803009623294559,0.1972886621952057,9.738058763980536,630.6440668106079,727.264404296875,2145.917306015559
0.47890710830688477,0.20326964691281318,0.02912621359223301,632.1838989257812,0.2865218222141266,-1119.9744873046875,1767.7942160724417,0.37521982192993164,1767.7942160724417,0.2196449488401413,206.0,173.93203883495147,1015.2674560546875,3413.073974609375,18,0.9438183307647705,36000,206.0,54.007881153994404,0.9428138732910156,0.900992214679718,627.2943725585938,1024.63916015625,0.00678832942351661,0.21985848248004913,9.519892311732546,666.5693826675415,761.0586547851562,2260.057541591578
0.4781208038330078,0.197094486951828,0.0273972602739726,656.0192260742188,0.27638545632362366,-1189.2415771484375,1822.1352578242063,0.3774203360080719,1822.1352578242063,0.2193094938993454,219.0,173.31506849315068,1057.3829345703125,3748.835693359375,19,0.941467821598053,38000,219.0,53.944723330647314,0.9185076951980591,0.9001006484031677,650.3924560546875,1066.5064697265625,0.006654572515946094,0.29868847131729126,9.368778756827835,704.4247825145721,790.085693359375,2363.734962398013
0.4794282019138336,0.20668841868638993,0.02608695652173913,661.568603515625,0.433997243642807,-1216.1806640625,1879.020880813829,0.3760582208633423,1879.020880813829,0.21825291216373444,230.0,173.15652173913043,1064.393798828125,2257.11181640625,20,0.8766252994537354,40000,230.0,53.88125849624921,0.8865804076194763,0.9008673429489136,656.8540649414062,1075.80810546875,0.006394913388759758,0.41289809346199036,9.326462471786694,742.3731575012207,825.2650756835938,2482.8230570549676
0.484319806098938,0.2146817533671856,0.024793388429752067,685.968505859375,0.47856926918029785,-1233.02392578125,1878.039200875126,0.3803369402885437,1878.039200875126,0.2194109410047531,242.0,173.3388429752066,1079.750732421875,3707.716796875,21,0.8577157258987427,42000,242.0,53.84222548129887,0.8564090728759766,0.8994962573051453,680.7697143554688,1089.47119140625,0.006924774844929294,0.4881594777107239,9.494459695600648,780.0569093227386,848.1278076171875,2640.8364821702403
0.4844540059566498,0.2020672307908535,0.027777777777777776,713.4713745117188,0.43055424094200134,-1249.836181640625,1920.9155678833424,0.38070446252822876,1920.9155678833424,0.2180197834968567,252.0,174.42857142857142,1048.942138671875,1246.4521484375,22,0.8755511045455933,44000,252.0,53.68383478152922,0.902008593082428,0.8994827270507812,709.0714721679688,1058.3375244140625,0.007063962819312372,0.3868557810783386,9.389798802743451,819.613579750061,876.3660278320312,2644.169931606335
0.48511576652526855,0.19752174481749535,0.026515151515151516,709.6339111328125,0.44565826654434204,-1264.6697998046875,1942.370942149116,0.3839738965034485,1942.370942149116,0.2171943187713623,264.0,173.7310606060606,1046.671875,3279.41162109375,23,0.8572852611541748,46000,264.0,53.65015449991962,0.8728005886077881,0.898478090763092,704.206787109375,1055.31005859375,0.007649259507199841,0.42360740900039673,9.362369313062793,857.4066641330719,897.3510131835938,2677.6372757647982
0.4857225716114044,0.1898756182193756,0.03260869565217391,698.822509765625,0.2519557476043701,-1278.92236328125,1992.2804413645113,0.38457193970680237,1992.2804413645113,0.21669697761535645,276.0,173.3514492753623,1065.8486328125,2878.86865234375,24,0.9490910172462463,48000,276.0,53.58526281071393,0.8766799569129944,0.8984792828559875,691.4256591796875,1081.2474365234375,0.00652345114787383,0.39942383766174316,9.2645062213271,895.7686774730682,917.5835571289062,2611.281237192683
0.4831058084964752,0.19665197804570198,0.031578947368421054,696.503662109375,0.44282981753349304,-1292.0294189453125,2010.310956873596,0.3808779716491699,2010.310956873596,0.21789199113845825,285.0,174.9719298245614,1101.24658203125,2643.2646484375,25,0.8784347176551819,50000,285.0,53.56415720493505,0.8730778098106384,0.9000280499458313,687.5128173828125,1113.68896484375,0.0062689083313006155,0.43385419249534607,9.25364604429346,933.4600338935852,932.0231323242188,2635.436239179225
0.481530100107193,0.20282934308052064,0.034013605442176874,674.3180541992188,0.49347034096717834,-1313.9251708984375,1994.9492456293242,0.3749464154243469,1994.9492456293242,0.21736545860767365,294.0,176.72108843537416,1134.7763671875,2095.339599609375,26,0.8396859169006348,52000,294.0,53.56641540806847,0.8444347381591797,0.9020813703536987,665.5555419921875,1154.495849609375,0.006394913388759758,0.4840342402458191,9.26623826273625,970.7575092315674,942.6365356445312,2592.996122799959
0.48149633407592773,0.2093331928551197,0.033112582781456956,727.47998046875,0.4665969908237457,-1359.8812255859375,1905.719304052917,0.3752344846725464,1905.719304052917,0.21634148061275482,302.0,178.56953642384107,1158.6322021484375,3273.299072265625,27,0.8627941608428955,54000,302.0,53.53402206704254,0.8971185088157654,0.9007933735847473,718.4668579101562,1178.347412109375,0.0059055952237471445,0.38666343688964844,9.384362577919134,1008.7043325901031,946.14990234375,2278.36689256409
0.48039546608924866,0.1951506632566452,0.03215434083601286,726.3038940429688,0.4110252261161804,-1340.17041015625,1888.7936904193245,0.37363728880882263,1888.7936904193245,0.21588481962680817,311.0,179.84244372990355,1154.924560546875,3400.091796875,28,0.8688859939575195,56000,311.0,53.53254328591799,0.8587466478347778,0.9010758399963379,718.9300537109375,1174.4417724609375,0.0062689083313006155,0.44738417863845825,9.351335382544333,1046.0926487445831,962.6492309570312,2048.366029356176
0.47711291909217834,0.19094816416502,0.03134796238244514,757.579345703125,0.5443468689918518,-1335.3076171875,1845.980465172627,0.3640833795070648,1845.980465172627,0.21621322631835938,319.0,181.27899686520377,1171.292724609375,48868.11328125,29,0.8163574934005737,58000,319.0,53.47784883246823,0.8196474313735962,0.9042099714279175,747.1433715820312,1192.437255859375,0.006924774844929294,0.5255834460258484,9.393298382213072,1084.5612018108368,961.7787475585938,1898.2014692656678
0.47504767775535583,0.20781655445694924,0.030395136778115502,735.35986328125,0.46722814440727234,-1364.5089111328125,1813.5054987394046,0.3683937191963196,1813.5054987394046,0.21755415201187134,329.0,182.01823708206686,1204.291748046875,3977.879150390625,30,0.8589719533920288,60000,329.0,53.33026756673838,0.8358472585678101,0.9022920727729797,729.2692260742188,1226.84033203125,0.007205948471980551,0.5084986686706543,9.425936132970302,1125.0646722316742,965.4030151367188,1680.9490348474783
0.47394290566444397,0.20740681350231172,0.029498525073746312,728.4624633789062,0.4597392976284027,-1328.727783203125,1792.527049660832,0.3647732734680176,1792.527049660832,0.21752135455608368,339.0,182.87020648967552,1181.261962890625,2841.251220703125,31,0.8718176484107971,62000,339.0,53.33240197280236,0.8612391352653503,0.9038521647453308,725.7391357421875,1196.5106201171875,0.00678832942351661,0.4579251706600189,9.4343024948893,1162.520301103592,973.1427001953125,1618.0977671420376
0.47411683201789856,0.20082904919981956,0.028735632183908046,764.9389038085938,0.35474443435668945,-1336.5115966796875,1780.8443427040022,0.3657490611076355,1780.8443427040022,0.21755214035511017,348.0,183.58333333333334,1188.9755859375,11195.041015625,32,0.9115987420082092,64000,348.0,53.28961509850977,0.8981949090957642,0.9030730128288269,764.3619995117188,1203.902587890625,0.00652345114787383,0.41588109731674194,9.48681526908101,1200.98446726799,980.5343017578125,1523.27292737843
0.47152504324913025,0.20236824899911882,0.028011204481792718,770.4329223632812,0.4868549406528473,-1334.0447998046875,1768.491015529459,0.35620221495628357,1768.491015529459,0.21754373610019684,357.0,184.32773109243698,1181.68115234375,2855.62646484375,33,0.8555356860160828,66000,357.0,53.21010148549156,0.8909098505973816,0.9061821699142456,766.6102905273438,1202.8466796875,0.006654572515946094,0.4098465144634247,9.464353273756593,1240.36598610878,991.5029296875,1326.0258011984643
0.47182750701904297,0.2013079997897148,0.02997275204359673,767.7598876953125,0.35417822003364563,-1324.59765625,1775.4979357184409,0.3504689037799835,1775.4979357184409,0.21662402153015137,367.0,184.69754768392372,1183.81103515625,3499.6513671875,34,0.9147520065307617,68000,367.0,53.15515152457575,0.8714019656181335,0.9082220792770386,766.4216918945312,1200.73583984375,0.006024297687744463,0.4598191976547241,9.44257727392187,1279.273937702179,996.6668090820312,1236.871555863668
0.4706597626209259,0.20953848525881769,0.029177718832891247,740.3572998046875,0.26855963468551636,-1371.184814453125,1749.5118789412488,0.3430935740470886,1749.5118789412488,0.21642641723155975,377.0,185.45888594164455,1185.0234375,3841.626953125,35,0.9413719773292542,70000,377.0,53.15830633160697,0.9302520751953125,0.9104390740394592,739.318603515625,1200.73681640625,0.005453718107902164,0.2782357633113861,9.448179692260865,1316.8214871883392,1006.9696044921875,1137.712626971384
0.46958908438682556,0.2070155571401119,0.031088082901554404,756.429931640625,0.24968403577804565,-1348.7674560546875,1740.6282576553047,0.33608904480934143,1740.6282576553047,0.21713155508041382,386.0,186.26943005181346,1177.360595703125,1747.05078125,36,0.9418010115623474,72000,386.0,53.09180785107111,0.9213027954101562,0.9131465554237366,757.2608642578125,1198.27587890625,0.005240915906043995,0.30715256929397583,9.469478697708503,1356.1414258480072,1012.9166870117188,977.7737897059778
0.46964359283447266,0.19857363358139993,0.030379746835443037,770.0145874023438,0.28580644726753235,-1324.486572265625,1708.753809287728,0.3314581513404846,1708.753809287728,0.21655042469501495,395.0,187.29620253164558,1165.59912109375,15675.57421875,37,0.9312832355499268,74000,395.0,53.076049631416815,0.9375216960906982,0.9145175814628601,771.5992431640625,1183.326171875,0.005240915906043995,0.2724913954734802,9.517291211917009,1394.2258422374725,1025.6280517578125,893.8014545785289
0.4696401059627533,0.19966811388731004,0.03217821782178218,807.8936767578125,0.3133693039417267,-1379.1802978515625,1709.9196806364396,0.32796669006347656,1709.9196806364396,0.2162836343050003,404.0,187.42326732673268,1184.2537841796875,3859.323974609375,38,0.93453049659729,76000,404.0,53.034610553209475,0.9245108366012573,0.9152995347976685,807.6751098632812,1201.164794921875,0.005137649157968821,0.30533307790756226,9.494856529356362,1433.0264558792114,1038.9188232421875,1092.2037898081317
0.4693807065486908,0.18847708150744438,0.03132530120481928,800.6551513671875,0.36802515387535095,-1370.8514404296875,1719.636035543784,0.3266809284687042,1719.636035543784,0.2154798060655594,415.0,187.78072289156626,1185.9635009765625,10090.5595703125,39,0.9036720991134644,78000,415.0,53.0152687514685,0.9232068061828613,0.9156484603881836,803.5526733398438,1205.325927734375,0.005563337841870998,0.3324344754219055,9.46401020076899,1471.274254322052,1052.1533203125,1218.3731643488632
0.47102072834968567,0.2005941465497017,0.03058823529411765,813.7314453125,0.40938568115234375,-1380.3505859375,1775.3797331933156,0.3277379274368286,1775.3797331933156,0.2155129462480545,425.0,188.04470588235293,1196.8712158203125,3324.593017578125,40,0.8863580226898193,80000,425.0,53.027639793930724,0.8899840712547302,0.9152248501777649,816.2660522460938,1212.1556396484375,0.0057892316672357065,0.39194127917289734,9.433802864044385,1508.6471943855286,1067.6553955078125,1698.5209133909636
0.47023797035217285,0.19491762772202492,0.029885057471264367,819.451904296875,0.4400874376296997,-1379.674072265625,1787.646528389716,0.32350361347198486,1787.646528389716,0.21533481776714325,435.0,188.2183908045977,1234.446533203125,5144.3837890625,41,0.8714116215705872,82000,435.0,52.97744840261686,0.8870009779930115,0.9162387251853943,824.3017578125,1251.5120849609375,0.005675160932492605,0.3706234097480774,9.36591464038468,1547.8284151554108,1076.4586181640625,1730.0481358648465
0.4697944223880768,0.20753208681941032,0.02914798206278027,843.5442504882812,0.42584192752838135,-1376.337646484375,1817.094650203263,0.3217056095600128,1817.094650203263,0.21545664966106415,446.0,188.16816143497758,1231.7012939453125,4901.5283203125,42,0.8741151094436646,84000,446.0,52.9433837143559,0.9089974164962769,0.9166938662528992,844.3385009765625,1247.843994140625,0.005453718107902164,0.3487527072429657,9.308258551734548,1586.6005175113678,1089.6163330078125,1991.7374362811588
0.46879348158836365,0.19182366743683815,0.02850877192982456,841.622314453125,0.2519455552101135,-1398.1385498046875,1822.986978442634,0.32127857208251953,1822.986978442634,0.2159922868013382,456.0,188.39912280701753,1222.18603515625,7089.5966796875,43,0.9350802302360535,86000,456.0,52.893402477830605,0.9484935402870178,0.9167129397392273,841.1417236328125,1236.673095703125,0.006145386071268126,0.21913772821426392,9.315280476083911,1625.9116632938385,1096.7613525390625,2005.3803866119968
0.4685734510421753,0.2049371689558029,0.02795698924731183,854.06103515625,0.25144195556640625,-1414.927490234375,1794.028770109565,0.3162291944026947,1794.028770109565,0.2162187099456787,465.0,188.98279569892472,1232.940185546875,4831.857421875,44,0.9376890063285828,88000,465.0,52.86014328938431,0.9188823103904724,0.9179565906524658,856.2732543945312,1250.6048583984375,0.005137649157968821,0.3108944594860077,9.369975257193989,1664.7703642845154,1097.9910888671875,1860.234008197596
0.46893325448036194,0.20770353958010673,0.029350104821802937,841.857177734375,0.26844096183776855,-1413.185791015625,1801.7908802671595,0.3136013150215149,1801.7908802671595,0.21647398173809052,477.0,188.67505241090146,1201.963623046875,8616.728515625,45,0.9363613724708557,90000,477.0,52.86802833571968,0.8666008114814758,0.9186287522315979,839.817138671875,1219.5380859375,0.005240915906043995,0.4332958161830902,9.400606070706097,1702.3521177768707,1101.803955078125,1998.8827152658425
0.4685700833797455,0.18776337713003158,0.030864197530864196,856.8908081054688,0.3678133487701416,-1438.9681396484375,1785.6765795648496,0.3091418743133545,1785.6765795648496,0.21608668565750122,486.0,188.98559670781893,1215.6890869140625,4661.8427734375,46,0.8996753096580505,92000,486.0,52.83568540222395,0.8445850014686584,0.919464647769928,851.4005126953125,1233.077880859375,0.0057892316672357065,0.48094117641448975,9.415911345732313,1741.2474031448364,1101.575439453125,1959.5631021356935
0.46926912665367126,0.19441940680146216,0.030303030303030304,839.68310546875,0.30150020122528076,-1431.14990234375,1736.690805577444,0.3083030879497528,1736.690805577444,0.216514453291893,495.0,189.62222222222223,1211.890380859375,10768.81640625,47,0.9295921325683594,94000,495.0,52.837406036590096,0.9297778010368347,0.919524073600769,832.6527099609375,1226.2171630859375,0.0049371798576567285,0.2771630883216858,9.528968027719644,1779.0426716804504,1098.88623046875,1847.0419409218216
0.4685556888580322,0.19430504739284515,0.02982107355864811,822.9664306640625,0.19234609603881836,-1410.608642578125,1714.2956295138474,0.30539625883102417,1714.2956295138474,0.21678297221660614,503.0,190.67196819085487,1203.2947998046875,20540.04296875,48,0.9527865052223206,96000,503.0,52.81587390260853,0.9446094632148743,0.9203235507011414,817.8232421875,1219.252197265625,0.005675160932492605,0.22967955470085144,9.563778311182856,1817.6353604793549,1089.522216796875,1754.6961702037258
0.4693343937397003,0.19070763036608696,0.029239766081871343,832.4182739257812,0.23997856676578522,-1431.6474609375,1695.4574479153434,0.30415377020835876,1695.4574479153434,0.2160855084657669,513.0,190.89473684210526,1203.670166015625,4415.12744140625,49,0.9364134669303894,98000,513.0,52.811637338709225,0.9270741939544678,0.9206048846244812,825.8150634765625,1225.1798095703125,0.005240915906043995,0.2673562169075012,9.594410882607695,1855.6516127586365,1094.363037109375,1613.8336370803815
0.46983733773231506,0.1985100629925728,0.028735632183908046,803.6805419921875,0.4130491018295288,-1383.7490234375,1652.823219272742,0.29745781421661377,1652.823219272742,0.2157490849494934,522.0,191.43869731800766,1229.437255859375,6390.18310546875,50,0.8868018388748169,100000,522.0,52.7884868462023,0.9261521100997925,0.9225137233734131,799.347412109375,1247.840576171875,0.005137649157968821,0.28689873218536377,9.685336746993547,1894.3524615764618,1091.9869384765625,1207.8914293889375
0.4692176580429077,0.20840525284409522,0.030131826741996232,810.1876220703125,0.3101334571838379,-1363.8408203125,1651.5255920136883,0.2944275736808777,1651.5255920136883,0.21590961515903473,531.0,191.86817325800376,1226.5264892578125,5178.11865234375,51,0.923642635345459,102000,531.0,52.769402247328934,0.9168242812156677,0.9230868220329285,809.13330078125,1239.8746337890625,0.005453718107902164,0.31732743978500366,9.689657069370194,1932.9383251667023,1095.7398681640625,1117.685848971101
0.4689067304134369,0.20883089661598206,0.02952029520295203,791.5084228515625,0.22680509090423584,-1389.13720703125,1648.4046189243277,0.29030925035476685,1648.4046189243277,0.21602685749530792,542.0,191.81549815498155,1239.2666015625,9110.349609375,52,0.9525935053825378,104000,542.0,52.7738313768767,0.9522080421447754,0.9242629408836365,789.039794921875,1254.53271484375,0.004744532800384585,0.25134068727493286,9.679748629765268,1970.6736707687378,1098.7659912109375,947.054107946229
0.4689885675907135,0.20198754251003265,0.02909090909090909,842.6898803710938,0.40350204706192017,-1336.817626953125,1627.1869639433394,0.2895723581314087,1627.1869639433394,0.2164359837770462,550.0,192.46545454545455,1221.4539794921875,6186.283203125,53,0.8959006071090698,106000,550.0,52.75767386288174,0.8964728116989136,0.9241041541099548,841.7467651367188,1234.96240234375,0.004839897909672315,0.3700585663318634,9.738932691448179,2009.1863844394684,1100.8636474609375,724.9861537167218
0.46920275688171387,0.19672172293066978,0.0285204991087344,831.921875,0.37709611654281616,-1349.9876708984375,1622.834078797236,0.28802651166915894,1622.834078797236,0.2162143439054489,561.0,192.2156862745098,1172.5018310546875,4307.53759765625,54,0.9044496417045593,108000,561.0,52.74884103460175,0.8559290170669556,0.9245288968086243,825.2293701171875,1184.7659912109375,0.005036417172795629,0.4725303649902344,9.761094461849973,2047.4383490085602,1107.813720703125,747.4613851789114
0.4694550931453705,0.20484828248620032,0.028119507908611598,791.5762939453125,0.44775134325027466,-1319.8687744140625,1602.0995443472812,0.28675922751426697,1602.0995443472812,0.2161334902048111,569.0,193.09841827768014,1148.962646484375,3616.77587890625,55,0.8643494844436646,110000,569.0,52.738800611742576,0.911518931388855,0.9245474338531494,790.2802734375,1166.580078125,0.004744532800384585,0.346146821975708,9.759256851720588,2085.7508840560913,1107.6336669921875,637.6169446111114
0.46977880597114563,0.1958145707845688,0.027633851468048358,797.0328979492188,0.25209560990333557,-1336.28173828125,1590.893089839897,0.2853811979293823,1590.893089839897,0.21659822762012482,579.0,193.37305699481865,1148.5615234375,5664.57763671875,56,0.9375489950180054,112000,579.0,52.73867519175102,0.8987443447113037,0.924821138381958,793.1385498046875,1164.606689453125,0.004839897909672315,0.3400849997997284,9.781525625218979,2123.6786777973175,1109.3001708984375,539.7004255805982
0.46971115469932556,0.21707494229078292,0.027257240204429302,777.3867797851562,0.33470773696899414,-1328.1981201171875,1571.4650698225373,0.2807641625404358,1571.4650698225373,0.21617363393306732,587.0,193.83645655877342,1159.60986328125,5044.236328125,57,0.9101474285125732,114000,587.0,52.711901247201965,0.9344890713691711,0.9258349537849426,773.0841674804688,1178.2880859375,0.005036417172795629,0.266388863325119,9.80949036882152,2162.6994531154633,1107.931396484375,551.6116380129334
0.46960151195526123,0.2118006670475006,0.026755852842809364,775.8650512695312,0.42833009362220764,-1349.400634765625,1588.6648431221408,0.2804999351501465,1588.6648431221408,0.21574075520038605,598.0,193.67558528428094,1153.875732421875,3869.2705078125,58,0.8586010932922363,116000,598.0,52.71120272238253,0.879777193069458,0.9259508848190308,772.9403076171875,1169.0203857421875,0.0049371798576567285,0.4023700952529907,9.769044696272568,2200.670711517334,1115.806640625,911.2666882101701
0.469165176153183,0.20520466864109038,0.02631578947368421,749.070556640625,0.39173588156700134,-1301.20068359375,1595.57811888346,0.2762610614299774,1595.57811888346,0.2159549444913864,608.0,194.0559210526316,1211.4444580078125,3673.363037109375,59,0.8831552863121033,118000,608.0,52.72100122905759,0.8888850808143616,0.9269002676010132,746.2532958984375,1227.035888671875,0.005137649157968821,0.3945871591567993,9.747354258025469,2238.1972506046295,1115.240966796875,995.3589306962651
