#{"t_start": 1522347689.6304753, "env_id": null}
r,l,t
12533.974701,357,1420.146984
730.228196,116,1421.445137
4390.632678,205,1424.107814
4570.331322,242,1428.252166
4145.301881,217,1431.198414
8259.197782,450,1436.441898
11155.446537,223,1440.548208
246.821456,241,1443.215847
3423.978697,250,1445.887763
-3128.504397,326,1450.923734
8018.425071,236,1453.570505
5704.99115,263,1458.3602
2443.263466,258,1461.210052
2208.954374,278,1465.183649
6016.438778,266,1469.149694
9202.87414,320,1473.364905
2060.824607,258,1477.135753
6113.407126,251,1479.973581
6541.359212,260,1484.272644
14129.748409,336,1488.306491
1973.050574,181,1491.079809
2288.164322,197,1493.693198
12020.832666,308,1497.777388
-3514.87879,382,1504.072843
8825.65024,307,1507.987175
4833.373448,277,1512.648217
-1846.498778,314,1516.635949
2391.686041,297,1520.520329
1836.017304,203,1523.254299
2573.971473,178,1524.802113
-2377.811875,202,1527.38888
6783.712063,374,1532.507492
8017.383932,358,1538.286598
1686.053958,264,1541.665523
3591.309347,276,1545.48172
-3385.569758,448,1552.166919
2076.415797,228,1554.818492
-5677.393984,713,1564.036247
103.85015,121,1565.372429
2639.254778,292,1569.566851
232.523559,113,1570.874599
2059.014606,242,1574.622438
11204.743779,359,1578.586339
360.361225,122,1581.013042
2453.049277,312,1584.88856
-2305.945316,712,1594.713435
203.476326,121,1596.047683
2282.235619,509,1602.68248
3979.525054,328,1606.667215
3122.642624,274,1610.712774
8901.19945,346,1615.832291
7487.560382,201,1618.477405
10364.996412,251,1621.674364
-2676.580429,533,1628.297864
3829.930184,432,1634.690681
-218.949811,126,1636.418937
6054.222986,365,1641.660407
5524.895358,280,1644.509241
1968.428473,563,1652.981174
-63.860516,289,1657.104043
3085.840818,260,1661.050224
508.174098,119,1662.377135
-3186.790136,276,1666.192243
4935.488517,347,1670.133106
8470.200794,216,1672.732001
-3388.449463,325,1677.209198
9045.095494,326,1682.195652
10073.340485,385,1687.318725
1727.981076,266,1690.001036
3302.313298,408,1695.416905
181.727353,315,1699.741155
-4686.897137,280,1703.916875
-307.230371,356,1709.021654
5956.571867,246,1711.720691
2406.449668,325,1715.988566
8713.386148,344,1721.331616
4536.63803,257,1725.237136
-3871.734132,347,1729.614406
1726.786711,236,1732.253193
1326.49621,469,1738.700725
4417.26179,301,1742.557965
-2050.701098,425,1747.983839
6257.677048,454,1754.647239
5984.641113,266,1757.573446
3280.088843,299,1761.443233
-15805.885199,521,1769.354497
5217.822149,467,1774.693469
3618.172959,219,1778.459968
-7175.356842,382,1783.071123
7141.475789,490,1789.764114
7681.977117,473,1796.169044
6690.457888,414,1801.372409
-685.353958,204,1804.048928
3876.614621,369,1809.760372
-12330.815709,551,1817.210002
1411.191403,327,1822.691712
-2931.238288,412,1828.291603
-22734.384961,486,1834.965124
-18344.236498,527,1841.87385
5951.608061,294,1845.718086
129.686345,507,1852.2722
1567.370006,477,1858.847759
1049.085235,397,1864.843043
5303.87931,245,1867.626421
-535.742641,262,1871.81805
-831.966613,434,1877.098727
-22687.41769,400,1882.291158
-2630.022624,482,1888.853806
-1157.466889,120,1890.620073
1989.202188,274,1894.421926
-5756.017969,297,1898.380843
2854.384084,207,1900.99645
-16573.819562,561,1908.214806
5975.997003,409,1915.376358
-231.254886,255,1918.487009
3245.581517,531,1924.993084
7359.100741,453,1931.582637
2901.997732,226,1934.223227
-21014.360304,637,1943.369404
-207.774973,247,1946.469422
-5501.016551,273,1950.338354
2585.941627,470,1955.637186
1042.991655,264,1959.744106
-1760.687576,248,1963.552783
3405.779896,404,1968.71916
1243.337207,285,1971.87398
