total/episodes,total/steps_per_second,rollout/episodes,reference_action_mean,AI_return,AI_distance,rollout/episode_steps,obs_rms_mean,rollout/actions_std,total/steps,param_noise_stddev,reference_actor_Q_std,rollout/return_history,reference_Q_std,reference_actor_Q_mean,total/epochs,train/param_noise_distance,reference_perturbed_action_std,reference_action_std,rollout/Q_mean,train/loss_critic,rollout/return,train/loss_actor,reference_Q_mean,obs_rms_std,reference_perturbed_action_mean,total/duration,rollout/actions_mean,AI_success_rate
3995.0,67.48140492786504,3995.0,0.00028477516025304794,5557.021247221375,4.436305371496387,295.8613266583229,0.3976922631263733,0.879714846611023,1182000,0.004839897909672315,1382.163818359375,5600.311785979123,1387.3612060546875,145.89743041992188,591,0.19944919347763063,0.9796727895736694,0.9798974990844727,1889.1116943359375,5338.5419921875,4326.310054596447,-2080.80712890625,106.99305725097656,0.25142019987106323,0.027880996465682983,17515.93644595146,0.3273126482963562,0.097
4002.0,67.47760490458056,4002.0,0.0632902979850769,5559.800093528865,4.437918465724438,295.84032983508246,0.39763954281806946,0.8796901106834412,1184000,0.004651046760498564,1422.6031494140625,5536.252964731895,1427.9451904296875,126.83724975585938,592,0.19996790304780007,0.9790441393852234,0.974754273891449,1888.5340576171875,5028.1552734375,4324.661352147597,-2068.484619140625,88.68018341064453,0.2513878643512726,0.07657822966575623,17546.562325000763,0.32720303535461426,0.0975
4008.0,67.47189168664725,4008.0,0.0259152390062809,5552.664765255238,4.435419358655291,295.8393213572854,0.3976375460624695,0.8796127438545227,1186000,0.004651046760498564,1423.001708984375,5441.50088690549,1423.007568359375,193.0123291015625,593,0.20166917115449906,0.9693390130996704,0.9795953035354614,1888.8004150390625,4651.16455078125,4326.799826237569,-2027.6859130859375,144.99234008789062,0.2513527572154999,0.02727941796183586,17577.69006252289,0.3272884488105774,0.098
4013.0,67.4667258083008,4013.0,-0.026424746960401535,5555.859188324194,4.435448822636591,295.9693496137553,0.39757660031318665,0.8795522451400757,1188000,0.004651046760498564,1429.2869873046875,5389.850782995924,1426.6148681640625,239.53427124023438,594,0.1936044977605343,0.9755925536155701,0.978401243686676,1888.238525390625,4167.265625,4327.550628405951,-2004.232177734375,188.84390258789062,0.25130319595336914,0.025573618710041046,17608.68021631241,0.32733526825904846,0.098
4019.0,67.46118174002665,4019.0,0.06375789642333984,5552.710257434508,4.437534117292692,296.0102015426723,0.3975650668144226,0.8795635104179382,1190000,0.004381496439672185,1434.9342041015625,5410.240357343657,1435.57763671875,212.87628173828125,595,0.20152339741587638,0.9697744250297546,0.9739598631858826,1888.9151611328125,4541.37646484375,4330.307276871104,-1999.2689208984375,169.33657836914062,0.25128909945487976,0.07129566371440887,17639.77400493622,0.32718709111213684,0.098
4025.0,67.45566129445969,4025.0,0.05131935700774193,5563.75622074699,4.433940952608084,296.1098136645963,0.3976275622844696,0.879518985748291,1192000,0.004839897909672315,1432.1337890625,5533.000032985233,1439.323974609375,277.1236267089844,596,0.20428525909781456,0.9644101858139038,0.9656034708023071,1890.1378173828125,4635.0029296875,4336.894395972963,-2107.718994140625,232.32489013671875,0.25130918622016907,0.058349478989839554,17670.866716384888,0.3271947503089905,0.099
4030.0,67.44994776014013,4030.0,0.011186902411282063,5571.8627185438145,4.433188585439195,296.2292803970223,0.3976914882659912,0.8794904351234436,1194000,0.004744532800384585,1430.2628173828125,5574.349644979017,1436.127197265625,221.47479248046875,597,0.20100835636258124,0.9632346630096436,0.9755685925483704,1891.1630859375,7716.0,4341.417130402411,-2113.081298828125,191.52198791503906,0.25135117769241333,0.04815207049250603,17702.015192747116,0.3271937370300293,0.0985
4035.0,67.44482191175058,4035.0,0.05352906137704849,5579.5628717292175,4.424316992123902,296.34126394052043,0.39763641357421875,0.8794863224029541,1196000,0.004295163650301133,1468.5670166015625,5733.878150499959,1468.0054931640625,253.5580291748047,598,0.20154574126005173,0.9650163650512695,0.967170238494873,1891.4180908203125,5317.87451171875,4346.034986644869,-2025.580810546875,217.1265869140625,0.25130680203437805,0.039539139717817307,17733.01442718506,0.32714033126831055,0.0985
4041.0,67.4400109872206,4041.0,0.2412949651479721,5582.193254367835,4.425712096057054,296.40781984657264,0.3976845145225525,0.8794514536857605,1198000,0.004744532800384585,1475.10302734375,5708.390228702996,1471.82861328125,262.2970886230469,599,0.19926902234554292,0.9478142857551575,0.9433901309967041,1892.0784912109375,5104.048828125,4347.67500178514,-2025.1617431640625,229.423583984375,0.25132250785827637,0.18178200721740723,17763.935421466827,0.32720938324928284,0.0985
4048.0,67.43495216787967,4048.0,0.10218177735805511,5588.597145138834,4.42168618928661,296.4085968379447,0.39764124155044556,0.879408061504364,1200000,0.0049371798576567285,1497.482666015625,5732.448336931486,1498.36181640625,313.8829345703125,600,0.20049406260251998,0.9594307541847229,0.9700178503990173,1891.926025390625,4160.4306640625,4347.233872846382,-2062.296142578125,281.326171875,0.25129812955856323,0.18470528721809387,17794.92624258995,0.3272079825401306,0.099
4055.0,67.42814898392075,4055.0,0.19036906957626343,5591.984604313241,4.422006247273095,296.40838471023426,0.39761272072792053,0.8794251680374146,1202000,0.0044695645181095965,1512.727783203125,5911.669114130932,1509.55517578125,292.17303466796875,601,0.20958967939019202,0.9579002261161804,0.9568257927894592,1892.1968994140625,5555.0595703125,4350.223450454691,-2053.61572265625,258.35711669921875,0.2512882649898529,0.1818903386592865,17826.382869958878,0.32707148790359497,0.099
4061.0,67.42258663206312,4061.0,0.18665911257266998,5595.8352360577555,4.414337508183121,296.44988918985473,0.3975885212421417,0.8793741464614868,1204000,0.004839897909672315,1455.8994140625,5927.787019885328,1452.1234130859375,299.1071472167969,602,0.20634166181087493,0.9718705415725708,0.9480296969413757,1892.4049072265625,6974.671875,4351.907397952618,-2114.974609375,270.0799560546875,0.25124070048332214,0.06732155382633209,17857.517193317413,0.3271004557609558,0.0995
4067.0,67.41815278064084,4067.0,0.030701804906129837,5607.127770227538,4.408527942041323,296.5197934595525,0.3975573480129242,0.8793125748634338,1206000,0.004381496439672185,1470.449951171875,6078.46920968712,1471.9075927734375,271.1178894042969,603,0.20813000619411468,0.9521310329437256,0.9497384428977966,1893.335205078125,4382.76953125,4357.44706984546,-2051.538330078125,231.72422790527344,0.2512623071670532,0.12557728588581085,17888.357219219208,0.32712897658348083,0.0995
4074.0,67.41192232911735,4074.0,0.1381835788488388,5626.140198841787,4.390520435244079,296.4995090819833,0.3975279629230499,0.8792842626571655,1208000,0.004839897909672315,1448.391357421875,5925.719101838319,1445.14501953125,260.4757385253906,604,0.20391731962561607,0.940835177898407,0.9558717608451843,1894.1953125,4060.880615234375,4360.554814923872,-2042.83349609375,225.83642578125,0.25122109055519104,0.1806851625442505,17919.678867816925,0.3270568549633026,0.1
4081.0,67.40660900782977,4081.0,0.26341691613197327,5637.124869065425,4.372449507313536,296.455525606469,0.39745616912841797,0.8792886137962341,1210000,0.0049371798576567285,1465.1854248046875,5900.105195388306,1463.5831298828125,343.0426025390625,605,0.20275394588708878,0.9637896418571472,0.9468637108802795,1894.3082275390625,4145.81689453125,4361.291798509547,-2044.4111328125,305.1051025390625,0.2511795163154602,0.18189525604248047,17950.76206636429,0.32696980237960815,0.1005
4088.0,67.40031679869199,4088.0,0.12201347202062607,5643.648782694334,4.371541427639503,296.4249021526419,0.3974708020687103,0.8791983723640442,1212000,0.005137649157968821,1488.2203369140625,5880.784780456913,1485.0540771484375,336.98016357421875,606,0.20427607998251915,0.9597525000572205,0.9654719233512878,1895.508544921875,6031.0830078125,4366.272416141652,-2116.49609375,304.07989501953125,0.25115832686424255,0.18378308415412903,17982.11132478714,0.3270859122276306,0.1005
4095.0,67.39529713320728,4095.0,0.05011735111474991,5647.773422985066,4.381160193968857,296.4297924297924,0.39743369817733765,0.8792422413825989,1214000,0.0049371798576567285,1473.965576171875,5993.535598249184,1476.6563720703125,276.22088623046875,607,0.20060753136873244,0.9612932801246643,0.9638485312461853,1895.801513671875,6006.72607421875,4367.023743086135,-2039.6968994140625,245.97586059570312,0.251145601272583,0.1255016177892685,18013.12631058693,0.32687512040138245,0.1
4102.0,67.38997582022577,4102.0,0.204941987991333,5649.6079221169375,4.380832745125543,296.4212579229644,0.3974498212337494,0.8791489601135254,1216000,0.005240915906043995,1421.9334716796875,6174.646216128081,1419.3638916015625,329.8958740234375,608,0.2067855829000473,0.9532634615898132,0.9474491477012634,1896.268798828125,6022.48876953125,4369.760934399682,-2098.519775390625,300.96624755859375,0.25111934542655945,0.1725125014781952,18044.22668504715,0.32707974314689636,0.1
4108.0,67.38386227141373,4108.0,0.2136496752500534,5645.680121306254,4.374309401031204,296.39629990262904,0.39748701453208923,0.8790801167488098,1218000,0.004651046760498564,1452.3428955078125,6139.755533249258,1453.2021484375,270.583251953125,609,0.20333467066287994,0.946392297744751,0.9598050713539124,1897.4324951171875,4515.44140625,4370.932146271932,-2089.413330078125,251.06057739257812,0.25111526250839233,0.23340556025505066,18075.54448413849,0.32718467712402344,0.1005
4114.0,67.37802665545709,4114.0,-0.01919689029455185,5653.635491858868,4.379010622563504,296.50753524550316,0.39749982953071594,0.879090428352356,1220000,0.004381496439672185,1450.851318359375,6449.82918212485,1447.140869140625,116.61009216308594,610,0.20006788432598113,0.9787687063217163,0.965574324131012,1898.4188232421875,8947.3935546875,4377.802729316394,-2071.80029296875,93.49928283691406,0.251081645488739,-0.04322468489408493,18106.79327607155,0.3270826041698456,0.101
4121.0,67.36873993619172,4121.0,0.16133664548397064,5643.90511421301,4.380189015996597,296.5175928172774,0.39743342995643616,0.8790724873542786,1222000,0.0045594027649236,1418.262451171875,6175.819244128618,1411.92236328125,193.4501953125,611,0.20096070021390916,0.9719152450561523,0.9607945084571838,1897.840087890625,5229.44677734375,4377.3049440910745,-2056.222900390625,173.8966064453125,0.2510910630226135,0.10400036722421646,18138.976640462875,0.3270359933376312,0.1005
4127.0,67.36273471320524,4127.0,0.13495974242687225,5633.326123567689,4.380912554504561,296.5291979646232,0.39735379815101624,0.8790555596351624,1224000,0.005137649157968821,1422.9486083984375,5796.673750083024,1422.2169189453125,270.63568115234375,612,0.19644030392169953,0.9665435552597046,0.9680116772651672,1897.3076171875,4674.693359375,4375.027456420545,-2058.514404296875,244.84725952148438,0.2510389983654022,0.2032688707113266,18170.283691883087,0.32696738839149475,0.101
4134.0,67.3571978461426,4134.0,-0.01201106607913971,5627.40672193964,4.376037395239629,296.50653120464443,0.39730507135391235,0.8790310621261597,1226000,0.004744532800384585,1451.650634765625,5540.351480202054,1456.7811279296875,177.99221801757812,613,0.21189253613352776,0.9739338755607605,0.9723092913627625,1897.6663818359375,5428.998046875,4375.104395983619,-2110.85107421875,149.0430908203125,0.25103750824928284,0.10082391649484634,18201.469764232635,0.32687926292419434,0.1005
4141.0,67.3516834624264,4141.0,-0.038786668330430984,5631.192318261844,4.373025713509868,296.54431296788215,0.39734941720962524,0.8789668083190918,1228000,0.004839897909672315,1444.95556640625,5705.000894907439,1440.340576171875,287.4945068359375,614,0.2073461028933525,0.9774703979492188,0.983082115650177,1898.8841552734375,4683.62548828125,4380.452734050832,-2076.5498046875,250.29624938964844,0.25101417303085327,-0.02875400334596634,18232.65487766266,0.32693126797676086,0.1005
4146.0,67.34457771087729,4146.0,0.08875466883182526,5628.8200847482585,4.373553797666293,296.643994211288,0.39730405807495117,0.8788987398147583,1230000,0.004651046760498564,1415.9619140625,5754.445469970265,1410.81787109375,413.8342590332031,615,0.20328054934740067,0.9730175137519836,0.9766747951507568,1898.7940673828125,4773.0888671875,4380.7228902760735,-2109.795654296875,383.91339111328125,0.2509705126285553,0.06946010142564774,18264.276676893234,0.3270069658756256,0.1
4152.0,67.34023991325085,4152.0,0.17601914703845978,5634.343325154651,4.376027280437162,296.6731695568401,0.3973017632961273,0.8788954615592957,1232000,0.004651046760498564,1422.3680419921875,5819.354967125563,1417.9132080078125,315.0048828125,616,0.20035939976572992,0.9555159211158752,0.9580857753753662,1899.193115234375,4905.630859375,4383.535082143208,-2090.491455078125,287.9066162109375,0.25091737508773804,0.1574569046497345,18295.153114795685,0.32684066891670227,0.1005
4159.0,67.33510298508628,4159.0,0.18183207511901855,5626.229829757151,4.376533652517508,296.6585717720606,0.3972563147544861,0.8789128065109253,1234000,0.00421053195794641,1411.8792724609375,5754.258719982849,1403.4720458984375,348.75286865234375,617,0.1989508594572544,0.9726187586784363,0.9646797776222229,1899.6224365234375,3738.641357421875,4384.308511072184,-2045.8076171875,310.47564697265625,0.25091418623924255,0.18916402757167816,18326.25102353096,0.3267063498497009,0.1005
4166.0,67.32990137418578,4166.0,0.04695982486009598,5623.793603127112,4.372708537803676,296.6526644263082,0.39728376269340515,0.8788343667984009,1236000,0.004744532800384585,1428.5260009765625,5621.289964447861,1426.5450439453125,384.8470153808594,618,0.20310830935835839,0.9808977246284485,0.9715286493301392,1900.0794677734375,6254.94482421875,4387.858361989069,-2055.863037109375,351.7419128417969,0.25089502334594727,0.04247777536511421,18357.371313095093,0.32682517170906067,0.1
4172.0,67.32446634997169,4172.0,0.16198353469371796,5636.424066187851,4.373388522119059,296.68432406519656,0.39724200963974,0.8788810968399048,1238000,0.004651046760498564,1447.1351318359375,5569.111651247799,1440.42724609375,258.63232421875,619,0.2089441703259945,0.9672967195510864,0.9684801697731018,1900.421142578125,4122.8310546875,4390.58775211741,-2065.394775390625,236.27377319335938,0.2508688271045685,0.18472769856452942,18388.56016421318,0.3265804350376129,0.1
4180.0,67.31713161276552,4180.0,0.12114565819501877,5636.374172243975,4.372191004645798,296.5954545454546,0.3972265422344208,0.8788480162620544,1240000,0.005137649157968821,1474.8194580078125,5687.540555303668,1474.728759765625,287.5798645019531,620,0.20187744855880738,0.9559099078178406,0.9586175680160522,1901.548583984375,4953.47265625,4393.2488461587845,-2021.893310546875,263.510009765625,0.250853031873703,0.1794750690460205,18420.273863315582,0.3265586495399475,0.101
4187.0,67.3106128047077,4187.0,0.14017632603645325,5629.696914748361,4.373789858801658,296.613088129926,0.39710256457328796,0.8789034485816956,1242000,0.004651046760498564,1457.5416259765625,5611.41359480512,1454.76806640625,210.12355041503906,621,0.206717077344656,0.9678409695625305,0.9652877449989319,1900.74560546875,4077.109375,4393.021543314477,-2057.472412109375,179.31527709960938,0.25084200501441956,0.11921410262584686,18451.770801782608,0.3262655735015869,0.101
4194.0,67.30531096301915,4194.0,0.12954898178577423,5634.558856764389,4.367799573066277,296.5884597043395,0.39706483483314514,0.8788588643074036,1244000,0.004744532800384585,1440.953369140625,5574.234650923567,1441.7327880859375,217.73556518554688,622,0.2015339331328869,0.9588966369628906,0.965955913066864,1901.2366943359375,4775.1474609375,4395.52448208264,-2027.6795654296875,178.05841064453125,0.25081175565719604,0.17306824028491974,18482.939640283585,0.32626691460609436,0.1015
4201.0,67.2995234808854,4201.0,0.01806652918457985,5638.728063605335,4.361334207411075,296.5601047369674,0.3970503807067871,0.8788207173347473,1246000,0.0049371798576567285,1425.0650634765625,5610.8889827937655,1426.053466796875,115.03382110595703,623,0.18968710482120513,0.9681835174560547,0.9746161103248596,1902.2745361328125,3681.02490234375,4398.772340004207,-2086.111083984375,71.57186126708984,0.25079330801963806,0.12699776887893677,18514.2469894886,0.3262555003166199,0.1015
4207.0,67.29257246660443,4207.0,0.13894972205162048,5643.750251434107,4.353379674429478,296.5835512241502,0.39701032638549805,0.8788269758224487,1248000,0.0044695645181095965,1412.0450439453125,5610.172418072802,1403.26318359375,160.974853515625,624,0.20439691081643105,0.95928555727005,0.955251932144165,1902.1158447265625,4905.85791015625,4399.71540364718,-2100.70068359375,120.14949035644531,0.25075671076774597,0.1542101502418518,18545.880388498306,0.32614466547966003,0.1015
4213.0,67.28610884139806,4213.0,0.11428368091583252,5637.727176162642,4.35827010753115,296.6532162354617,0.39702916145324707,0.8788586854934692,1250000,0.0049371798576567285,1380.6683349609375,5407.260818040439,1371.8328857421875,270.5837097167969,625,0.2011846897006035,0.9384492635726929,0.9797424674034119,1902.937255859375,4795.66064453125,4400.731129076553,-2114.155517578125,219.0756378173828,0.2507564127445221,0.22927460074424744,18577.385756492615,0.32593974471092224,0.1015
4219.0,67.28132131939248,4219.0,0.10908512026071548,5635.4459867048545,4.359784822909671,296.74899265228726,0.3969855308532715,0.8788350224494934,1252000,0.004744532800384585,1404.5419921875,5215.169556694855,1399.3070068359375,301.5636901855469,626,0.20905353307723998,0.974214494228363,0.960178017616272,1901.641357421875,5326.59228515625,4396.910539441629,-2073.3056640625,249.7362060546875,0.2507418990135193,0.11121959984302521,18608.43359565735,0.3258948028087616,0.102
4225.0,67.27560537632053,4225.0,0.13422101736068726,5637.4814591981885,4.362633074360889,296.76970414201185,0.39694029092788696,0.8788418769836426,1254000,0.004651046760498564,1454.990966796875,5322.314090009613,1451.7601318359375,203.12831115722656,627,0.20720681846141814,0.9739626049995422,0.9719557166099548,1902.1151123046875,4427.2470703125,4398.673556883913,-2122.82568359375,138.67037963867188,0.25071844458580017,0.15122109651565552,18639.74308347702,0.3257175087928772,0.1025
4233.0,67.26959066997988,4233.0,0.05080290883779526,5640.077100063457,4.350067890090493,296.677769903142,0.3969157040119171,0.878794252872467,1256000,0.004651046760498564,1422.73193359375,5467.452270583586,1420.287353515625,265.04791259765625,628,0.19962072774767875,0.9654127359390259,0.9722999334335327,1902.860595703125,5107.826171875,4400.4936915102835,-2089.1962890625,204.79025268554688,0.25069764256477356,0.09739098697900772,18671.140815496445,0.3257797956466675,0.103
4239.0,67.26471724815272,4239.0,0.09219959378242493,5639.48296322051,4.349844953092925,296.74074074074076,0.3968425691127777,0.8788045048713684,1258000,0.004651046760498564,1393.1971435546875,5360.2594424836,1394.518310546875,334.0179138183594,629,0.21007364138960838,0.9661504030227661,0.9652159810066223,1903.0093994140625,5307.05859375,4401.399051008032,-2142.116455078125,284.3666687011719,0.25067824125289917,0.1374606341123581,18702.226835489273,0.32559624314308167,0.103
4245.0,67.26016178458855,4245.0,0.1388787478208542,5655.063116594978,4.3485174391325225,296.79387514723203,0.39687150716781616,0.8787489533424377,1260000,0.0049371798576567285,1376.782470703125,5623.916760695674,1373.6507568359375,286.43133544921875,630,0.20462303817272187,0.9611703157424927,0.9636133313179016,1904.40087890625,4735.83544921875,4408.7453492034265,-2022.790283203125,223.99951171875,0.2506759762763977,0.17114651203155518,18733.22880244255,0.3255794942378998,0.1035
4252.0,67.25266419227107,4252.0,0.06206022948026657,5667.983748100422,4.339142436295987,296.7370649106303,0.3968653678894043,0.8787099719047546,1262000,0.004839897909672315,1367.373291015625,5670.1811107451385,1368.07861328125,297.4894104003906,631,0.2019405932724476,0.9723252654075623,0.9822055101394653,1905.33251953125,3324.5615234375,4413.7948664471105,-2112.105712890625,238.594970703125,0.25065115094184875,0.17959976196289062,18765.05585551262,0.32552602887153625,0.1045
4259.0,67.24785735526156,4259.0,0.024832487106323242,5665.376995812197,4.327691000550425,296.7734209908429,0.3968239426612854,0.8786652088165283,1264000,0.0044695645181095965,1410.7568359375,5814.4500401268715,1414.8140869140625,347.60321044921875,632,0.19973306983709335,0.9793846011161804,0.9766479134559631,1905.891845703125,5479.2001953125,4417.8877909278945,-2100.184326171875,282.59332275390625,0.25060799717903137,0.039869219064712524,18796.13789510727,0.32549262046813965,0.1055
4265.0,67.24250214393005,4265.0,0.042433999478816986,5653.936331891563,4.330662243953123,296.75826494724504,0.39677807688713074,0.8786332607269287,1266000,0.0044695645181095965,1426.524169921875,5757.078591027085,1426.9290771484375,344.48980712890625,633,0.19229290172457694,0.9793872237205505,0.9775251746177673,1906.0303955078125,5411.84521484375,4419.1881573293385,-2077.896240234375,283.57244873046875,0.25055429339408875,0.10845953226089478,18827.37791776657,0.32542476058006287,0.106
4271.0,67.23732326045594,4271.0,0.04547109082341194,5658.070027674699,4.330963996480397,296.8314212128307,0.3967709541320801,0.8785539865493774,1268000,0.0045594027649236,1405.5679931640625,5818.095023532843,1408.516845703125,501.5430603027344,634,0.20319710448384284,0.9718747138977051,0.970599889755249,1906.8743896484375,3807.882568359375,4422.8058171324765,-2165.49853515625,439.85693359375,0.25052309036254883,0.000654757022857666,18858.57346057892,0.32546085119247437,0.106
4277.0,67.23248410212972,4277.0,0.10128891468048096,5659.098782687908,4.32516128960395,296.8908113163432,0.39672765135765076,0.8784385919570923,1270000,0.0049371798576567285,1424.6025390625,5835.328874260469,1426.0972900390625,330.72967529296875,635,0.19706141456961632,0.9679650664329529,0.9661092162132263,1906.505126953125,4582.04736328125,4424.122421550635,-2012.108642578125,274.64300537109375,0.25048601627349854,0.11845387518405914,18889.678359508514,0.3255954682826996,0.1065
4284.0,67.22762427978454,4284.0,-0.024242527782917023,5669.531698173827,4.32953397887074,296.8935574229692,0.396732896566391,0.8784112334251404,1272000,0.004651046760498564,1421.738525390625,5917.309163253161,1424.572021484375,377.72125244140625,636,0.20106413677334786,0.9710448384284973,0.9709072709083557,1907.526611328125,4334.111328125,4430.050618995768,-2071.036376953125,320.41790771484375,0.25050216913223267,-0.0026854779571294785,18920.793552160263,0.3255266845226288,0.1065
4291.0,67.22183049255703,4291.0,0.022965993732213974,5667.22176596972,4.330432371329185,296.8387322302494,0.39665597677230835,0.8784342408180237,1274000,0.004744532800384585,1405.7755126953125,5940.572100975937,1410.605224609375,409.94659423828125,637,0.19824985012412072,0.9757089614868164,0.9758778810501099,1907.76025390625,4185.1044921875,4431.254555633991,-2057.189697265625,342.2757568359375,0.25047507882118225,0.054041460156440735,18952.176557302475,0.32530859112739563,0.107
4298.0,67.21623827261456,4298.0,0.053589336574077606,5676.399330539988,4.3301364041228165,296.8738948348069,0.3966129720211029,0.8784705996513367,1276000,0.004839897909672315,1401.07373046875,6137.843314736901,1406.711181640625,275.54376220703125,638,0.20347075611352922,0.9505405426025391,0.9743075966835022,1908.588134765625,4574.515625,4438.239171098505,-2108.59130859375,223.00767517089844,0.25043946504592896,0.17651845514774323,18983.508044958115,0.32508012652397156,0.1075
4303.0,67.20795729026521,4303.0,0.12249267101287842,5694.140509625232,4.325784557004035,296.9488728793865,0.3965882360935211,0.8784897923469543,1278000,0.004744532800384585,1389.4427490234375,6277.9036862486855,1397.1915283203125,289.89892578125,639,0.20286450505256653,0.9598551988601685,0.9683399796485901,1909.2099609375,3792.485107421875,4443.056649359693,-2128.552001953125,233.50906372070312,0.2504110336303711,0.13467487692832947,19015.605465888977,0.3248385787010193,0.1075
4309.0,67.202541007238,4309.0,0.0029043536633253098,5687.1662350824945,4.324622600126222,297.00092828962636,0.39652925729751587,0.8784217834472656,1280000,0.004651046760498564,1335.769775390625,6373.192773384754,1337.78759765625,321.26513671875,640,0.19937740474939347,0.9779984951019287,0.9830905199050903,1909.15576171875,3313.8037109375,4443.783983300292,-2096.675048828125,260.8407287597656,0.2503714859485626,0.03800442814826965,19046.898834705353,0.3248054087162018,0.1075
4317.0,67.19529197498808,4317.0,0.04742356762290001,5683.39290897778,4.313533552396666,296.9603891591383,0.39653700590133667,0.8784106373786926,1282000,0.005036417172795629,1342.2413330078125,6479.157531949907,1353.566162109375,268.3707275390625,641,0.20637597739696503,0.9709395170211792,0.9718711376190186,1909.7412109375,5010.25732421875,4446.518397801244,-2119.99560546875,209.510498046875,0.25035911798477173,0.11272060126066208,19078.7176053524,0.32471591234207153,0.108
4323.0,67.19087825519145,4323.0,0.03619935363531113,5686.902047584329,4.323889256269696,296.95350451075643,0.3966337740421295,0.8783477544784546,1284000,0.0045594027649236,1367.3607177734375,6690.430833606934,1370.6607666015625,98.38522338867188,642,0.19836689844727518,0.9676947593688965,0.9733690619468689,1911.698486328125,4033.9169921875,4450.478631116173,-2122.713623046875,25.088760375976562,0.25041094422340393,0.025774981826543808,19109.736817598343,0.3247417211532593,0.108
4329.0,67.18530600509975,4329.0,0.1509471833705902,5699.69300375105,4.312793714816355,297.023331023331,0.3965933620929718,0.8783876895904541,1286000,0.005036417172795629,1423.4166259765625,6855.217965412441,1420.91015625,184.3172607421875,643,0.20758345305919648,0.956363320350647,0.9521017074584961,1911.76953125,5362.966796875,4453.950200574821,-2148.37744140625,120.59939575195312,0.2503896653652191,0.13171355426311493,19141.090164899826,0.32451266050338745,0.108
4336.0,67.17929690207745,4336.0,0.21797433495521545,5695.81665877523,4.309535521553463,297.01637453874537,0.39655736088752747,0.8783923983573914,1288000,0.0049371798576567285,1403.589111328125,6850.449013521967,1398.575439453125,239.75355529785156,644,0.21334816068410872,0.8845883011817932,0.9398379921913147,1912.286865234375,5156.93115234375,4457.016752628416,-2089.724365234375,171.55795288085938,0.2503655254840851,0.3595556616783142,19172.573387861252,0.32431331276893616,0.107
4342.0,67.17239509140335,4342.0,0.18392564356327057,5695.711655087726,4.310952483892741,297.0400736987563,0.39653968811035156,0.878349781036377,1290000,0.004744532800384585,1372.104248046875,6732.486646766494,1371.2691650390625,141.68722534179688,645,0.20309827983379364,0.9489455223083496,0.9639565348625183,1913.3037109375,5859.09228515625,4461.184291260587,-2101.626953125,78.90696716308594,0.2503567337989807,0.1749069094657898,19204.31746172905,0.3241967558860779,0.107
4349.0,67.1677509038228,4349.0,0.15098868310451508,5697.948894233135,4.307147971155013,297.0436882041849,0.3964710235595703,0.8783416152000427,1292000,0.004839897909672315,1386.9876708984375,6604.2739483634405,1388.6702880859375,135.86317443847656,646,0.20382064655423165,0.9431975483894348,0.9560124278068542,1913.7064208984375,4048.725341796875,4462.896201561344,-2123.900634765625,77.49706268310547,0.25035035610198975,0.15471550822257996,19235.42150235176,0.3241274952888489,0.107
4354.0,67.16246612047432,4354.0,0.03201854228973389,5692.635755449539,4.310787171529972,297.14836931557187,0.39638906717300415,0.8783038258552551,1294000,0.004651046760498564,1428.906005859375,6434.720033114572,1434.2142333984375,155.3382568359375,647,0.20828968286514282,0.9448854923248291,0.9577613472938538,1913.0771484375,4591.40234375,4461.288802894441,-2113.065673828125,90.96580505371094,0.250323086977005,0.08571120351552963,19266.71360874176,0.32411327958106995,0.107
4361.0,67.15671380528055,4361.0,0.1087007075548172,5683.429124949247,4.311671139684316,297.1414813116258,0.39637118577957153,0.8782874345779419,1296000,0.0049371798576567285,1441.0780029296875,6333.106816382523,1442.5972900390625,249.05703735351562,648,0.19649922996759414,0.9618095755577087,0.9581894278526306,1912.833740234375,5096.8779296875,4462.47781744639,-2089.66357421875,188.93869018554688,0.2503014802932739,0.09036824852228165,19298.144989013672,0.3239479959011078,0.1075
4368.0,67.15057380187419,4368.0,0.1670081615447998,5694.563150292918,4.312011629746992,297.1169871794872,0.3963724672794342,0.8782389760017395,1298000,0.005240915906043995,1425.1400146484375,6451.336679356496,1423.3873291015625,239.11715698242188,649,0.19008241564035416,0.9362284541130066,0.9554915428161621,1913.9302978515625,8075.65185546875,4467.01052331769,-2065.62060546875,185.71511840820312,0.25029027462005615,0.23985812067985535,19329.693351984024,0.3239023685455322,0.108
4375.0,67.14201747298232,4375.0,0.15655243396759033,5689.742050423635,4.305039087505021,297.12434285714284,0.39628976583480835,0.8781926035881042,1300000,0.005240915906043995,1453.930419921875,6211.28962767459,1456.8201904296875,221.81887817382812,650,0.19342100933194162,0.9442501068115234,0.9459218978881836,1913.1490478515625,6725.45947265625,4464.278799898312,-2058.849853515625,176.0009002685547,0.2502697706222534,0.20160606503486633,19361.944262742996,0.3239307105541229,0.1085
4381.0,67.1375849258558,4381.0,0.17049452662467957,5694.063197954942,4.303034014124629,297.17553070075326,0.3962358832359314,0.8781734704971313,1302000,0.0049371798576567285,1484.689697265625,6077.273612904189,1488.461669921875,299.56646728515625,651,0.20553823783993722,0.9574229121208191,0.9480660557746887,1913.657958984375,5984.82568359375,4466.597144172253,-2075.553955078125,232.75424194335938,0.250239759683609,0.11898289620876312,19393.012147188187,0.32378309965133667,0.108
