rollout/episodes,param_noise_stddev,reference_Q_std,total/steps,train/loss_critic,reference_actor_Q_std,AI_distance,train/loss_actor,reference_perturbed_action_std,reference_action_mean,reference_actor_Q_mean,total/duration,total/steps_per_second,obs_rms_mean,rollout/actions_std,AI_return,AI_success_rate,reference_perturbed_action_mean,reference_Q_mean,train/param_noise_distance,rollout/Q_mean,reference_action_std,rollout/episode_steps,rollout/actions_mean,obs_rms_std,rollout/return,total/epochs,rollout/return_history,total/episodes
4244.0,0.00735078803626736,1066.5135498046875,1338000,5480.84375,1069.43408203125,4.900550162559187,-2188.177490234375,0.9554746747016907,0.19917680323123932,1653.6005859375,21191.548813819885,63.138377083955035,0.4051609933376312,0.8625642657279968,5924.335479572663,0.0955,0.16840818524360657,1619.718017578125,0.2084161803126335,2191.2548828125,0.9539812803268433,315.26437323279924,0.23203566670417786,0.28635552525520325,4358.079358566049,669,6536.580678326831,4244.0
4247.0,0.007803009623294559,1076.11474609375,1340000,7943.25048828125,1076.21435546875,4.9072986744988105,-2175.680908203125,0.9588903784751892,0.23803409934043884,1601.523681640625,21224.28235554695,63.13523244519935,0.40519630908966064,0.8625110983848572,5915.430528643362,0.0955,0.21456073224544525,1569.0614013671875,0.20731324672698975,2191.031005859375,0.9426271319389343,315.41252648928656,0.23209279775619507,0.2863020598888397,4356.20021301221,670,6472.41160622856,4247.0
4253.0,0.007498538875796335,1096.465576171875,1342000,8557.259765625,1094.6727294921875,4.894919058900088,-2182.682373046875,0.9660903215408325,0.046240437775850296,1662.992431640625,21257.67563033104,63.13013818336739,0.4052189290523529,0.8625012040138245,5925.654383951674,0.096,0.09387776255607605,1622.830810546875,0.200891814827919,2191.457763671875,0.9793630838394165,315.52856806959795,0.2320561408996582,0.28630152344703674,4364.115953138506,671,6657.744879942382,4253.0
4259.0,0.00795985011672278,1081.8065185546875,1344000,6466.32763671875,1071.5460205078125,4.888043683776526,-2218.484130859375,0.9799137711524963,-0.0020290501415729523,1652.4981689453125,21291.06192970276,63.125080582524205,0.40523073077201843,0.862496554851532,5936.032733324002,0.0965,-0.006541872397065163,1608.911865234375,0.2078675962984562,2192.749755859375,0.9787800312042236,315.51984033810754,0.23209868371486664,0.28626784682273865,4369.9231965254485,672,6807.22286557642,4259.0
4265.0,0.007649259507199841,1084.8641357421875,1346000,5623.2568359375,1076.8868408203125,4.888424546371215,-2197.463623046875,0.9810262322425842,-0.012735573574900627,1692.1942138671875,21323.89921092987,63.12166394549869,0.4052441418170929,0.8624973297119141,5936.532504505108,0.0965,-8.786655962467194e-05,1648.8428955078125,0.20449931308627128,2193.2021484375,0.9854570031166077,315.5498241500586,0.23205511271953583,0.2862788140773773,4375.157890721885,673,6866.719571981367,4265.0
4271.0,0.007205948471980551,1114.2081298828125,1348000,4050.859130859375,1110.313720703125,4.875793660745467,-2173.538330078125,0.9600788950920105,0.15040452778339386,1675.052978515625,21357.557460069656,63.11583159826384,0.40525686740875244,0.862496018409729,5947.816111374147,0.0965,0.1543891578912735,1643.384521484375,0.18886734575033187,2193.02392578125,0.9632390737533569,315.58979161788807,0.2320382446050644,0.28628993034362793,4378.228524463655,674,6856.25828423102,4271.0
4277.0,0.007803009623294559,1067.923828125,1350000,4663.12890625,1062.732177734375,4.866815611052789,-2226.87109375,0.9696656465530396,0.10375314205884933,1692.88916015625,21390.57250571251,63.11191529069512,0.4053099453449249,0.8624742031097412,5957.405483077368,0.097,-0.03674817085266113,1654.625732421875,0.1974431926012039,2193.131103515625,0.9694596529006958,315.6345569324293,0.23206615447998047,0.2862757742404938,4381.596673270558,675,6826.517366903585,4277.0
4282.0,0.008283051950460692,1084.38623046875,1352000,7916.3310546875,1073.4564208984375,4.870698160522279,-2216.97021484375,0.9826529622077942,0.18649600446224213,1693.091064453125,21423.602783679962,63.10796618344345,0.40529024600982666,0.8624724745750427,5963.510575482663,0.0975,-0.03855377063155174,1651.994140625,0.19874821558594705,2193.54345703125,0.959883987903595,315.68332554880897,0.2320747673511505,0.2862676680088043,4387.023321545916,676,6920.5836474037205,4282.0
4288.0,0.00795985011672278,1032.541748046875,1354000,5531.1591796875,1024.859130859375,4.874983398574907,-2156.95751953125,0.9739964008331299,0.01983359083533287,1720.357177734375,21456.4753844738,63.10449296718011,0.40527018904685974,0.862473726272583,5969.196989374431,0.0975,0.024419603869318962,1676.541748046875,0.19943890273571013,2194.098388671875,0.967754602432251,315.69193097014926,0.23204880952835083,0.2862538993358612,4389.429183549995,677,6948.060135922485,4288.0
4296.0,0.007498538875796335,1053.8603515625,1356000,6531.05322265625,1050.524658203125,4.875343252780351,-2225.233154296875,0.9758301973342896,-0.022410662844777107,1716.766845703125,21489.586064577103,63.100331291871484,0.4052901268005371,0.8624091744422913,5968.917485247666,0.097,0.006409960798919201,1684.46435546875,0.20067476898431777,2195.0703125,0.9785547852516174,315.590782122905,0.23216915130615234,0.28627488017082214,4394.5535901402955,678,6959.950186449593,4296.0
4303.0,0.00735078803626736,1042.707275390625,1358000,9947.052734375,1036.98583984375,4.867573724412755,-2259.967529296875,0.9738602042198181,0.06201879307627678,1775.2557373046875,21522.609627723694,63.096437815362954,0.40532922744750977,0.8623936176300049,5969.851943078687,0.0975,0.08394413441419601,1738.4560546875,0.20065077915787696,2195.83544921875,0.9754339456558228,315.57982802695795,0.23219935595989227,0.2862819731235504,4400.671866476403,679,7076.551796851631,4303.0
4309.0,0.007498538875796335,1040.1751708984375,1360000,5731.60546875,1037.9052734375,4.866924427943606,-2219.31884765625,0.9713783264160156,0.14905554056167603,1805.7921142578125,21555.582437753677,63.09270482146743,0.4053395092487335,0.8623862266540527,5974.294775418971,0.097,0.13332387804985046,1769.22705078125,0.19797427475452423,2196.34326171875,0.970800518989563,315.60083546066375,0.23224478960037231,0.28631576895713806,4403.492274325603,680,7049.910091811179,4309.0
4315.0,0.007205948471980551,1010.1583862304688,1362000,5589.19482421875,1010.6348876953125,4.861861452546226,-2285.4775390625,0.9715763926506042,0.15078063309192657,1774.56689453125,21588.643334388733,63.088725813097234,0.4053870737552643,0.8623462915420532,5983.248145178016,0.098,0.14492103457450867,1740.67041015625,0.20508281230926514,2197.298095703125,0.9727299213409424,315.58516801854,0.23235462605953217,0.2862665355205536,4409.488721185182,681,7149.9135807613575,4315.0
4321.0,0.007498538875796335,1060.4144287109375,1364000,7985.26611328125,1066.373291015625,4.859216830500445,-2214.354736328125,0.9836872220039368,0.10365622490644455,1723.629150390625,21621.583101034164,63.085112390995995,0.40537047386169434,0.8623431921005249,5985.992199319942,0.098,0.08516845107078552,1693.9327392578125,0.19758587330579758,2196.990234375,0.9811462759971619,315.5855126128211,0.23233506083488464,0.2862284779548645,4411.25130756735,682,7173.501880129998,4321.0
4327.0,0.007498538875796335,1014.6776733398438,1366000,8984.6669921875,1009.9948120117188,4.875839181991853,-2191.8388671875,0.9523396492004395,0.19441920518875122,1817.875244140625,21654.36100244522,63.08198149304663,0.4054209291934967,0.8623232245445251,5989.957109783389,0.0975,0.23026709258556366,1784.620849609375,0.19508254230022432,2197.79296875,0.9607306718826294,315.66997920036977,0.23225364089012146,0.286266952753067,4415.339290976719,683,7228.591886290001,4327.0
4333.0,0.00795985011672278,1040.005859375,1368000,4718.14306640625,1038.318603515625,4.878888846605087,-2219.654541015625,0.9747152328491211,0.10540483891963959,1806.5367431640625,21687.65622830391,63.07735541356766,0.4054488241672516,0.862257182598114,5993.911166450032,0.0975,0.1214185506105423,1772.369140625,0.20556779831647873,2198.517822265625,0.9835336208343506,315.67274405723515,0.23229776322841644,0.286269873380661,4418.172519441659,684,7280.5484434329155,4333.0
4340.0,0.007498538875796335,1029.5106201171875,1370000,5321.435546875,1029.8787841796875,4.855247568292832,-2236.897705078125,0.975152850151062,0.09697739034891129,1785.390380859375,21720.46286559105,63.07416229929039,0.4055224657058716,0.8621892333030701,6014.142299813921,0.098,0.07350510358810425,1754.260009765625,0.20026575550436973,2198.588623046875,0.9753295183181763,315.6677419354839,0.23246274888515472,0.28626468777656555,4422.532531977648,685,7266.066097385849,4340.0
4346.0,0.007498538875796335,1018.8967895507812,1372000,6016.115234375,1015.2839965820312,4.8606594651381805,-2187.78076171875,0.9607807993888855,0.11074934899806976,1834.763671875,21753.817260980606,63.069390697738804,0.40554380416870117,0.8621613383293152,6017.016034394307,0.098,0.20252391695976257,1795.539306640625,0.19518514305353166,2199.453857421875,0.9765787720680237,315.6615278416935,0.2325718104839325,0.2863011360168457,4426.206656662484,686,7375.693948102605,4346.0
4352.0,0.007498538875796335,1060.4296875,1374000,6988.85546875,1055.2371826171875,4.852576436790862,-2169.7783203125,0.9804243445396423,0.12808498740196228,1714.3740234375,21786.5880048275,63.066323175319944,0.40555617213249207,0.8621362447738647,6012.082094987702,0.098,0.08296169340610504,1678.533203125,0.20123420670628547,2199.517822265625,0.9748523831367493,315.6982996323529,0.2326541393995285,0.28629228472709656,4428.295816337889,687,7186.710983923063,4352.0
4356.0,0.00735078803626736,1007.4494018554688,1376000,6833.49560546875,1009.4835815429688,4.849518235881908,-2189.29248046875,0.9841327667236328,0.05992725491523743,1712.76318359375,21819.594391822815,63.06258380841737,0.4055774509906769,0.8621070384979248,6010.561566942498,0.098,0.02558157965540886,1683.322021484375,0.19847121477127075,2198.1357421875,0.9832718372344971,315.77800734618916,0.23260830342769623,0.2862410247325897,4428.439880730714,688,7062.258033805649,4356.0
4362.0,0.00735078803626736,1008.252685546875,1378000,7401.39501953125,1011.7574462890625,4.8359874531613585,-2129.87353515625,0.9762895107269287,0.021728351712226868,1682.2900390625,21852.582088947296,63.05890966985414,0.40561509132385254,0.8620597720146179,6022.887334404008,0.0985,0.018571874126791954,1653.3653564453125,0.19202915623784064,2198.880615234375,0.9789757132530212,315.8775790921596,0.23278596997261047,0.28621795773506165,4431.517043820338,689,6863.404863978133,4362.0
4369.0,0.007498538875796335,1049.5211181640625,1380000,5506.49609375,1048.399169921875,4.833340668780141,-2232.939453125,0.9784854054450989,0.1019430160522461,1636.3779296875,21885.440579652786,63.055618870337305,0.4056519567966461,0.8620234131813049,6021.787361035125,0.098,0.03246736526489258,1610.4697265625,0.19560136497020722,2199.073486328125,0.9793751835823059,315.8377203021286,0.23288077116012573,0.2862069308757782,4434.365015980912,690,6945.137700078251,4369.0
4376.0,0.007205948471980551,1027.8819580078125,1382000,4957.4765625,1028.3468017578125,4.826108577700141,-2214.470947265625,0.9798434972763062,0.09868510067462921,1688.56201171875,21918.491285324097,63.05178499787264,0.40561357140541077,0.8620283007621765,6024.407728317421,0.099,0.07244780659675598,1659.270751953125,0.19841592863202095,2199.2919921875,0.9729205369949341,315.775365630713,0.2328813076019287,0.28616464138031006,4435.914413643609,691,6806.864909312512,4376.0
4383.0,0.008283051950460692,1107.626708984375,1384000,9470.1318359375,1103.3251953125,4.828294861259479,-2218.1826171875,0.9838495254516602,0.01562965102493763,1604.98486328125,21951.870691776276,63.04701860869112,0.40561643242836,0.8620105385780334,6020.099792689059,0.0995,-0.003960045054554939,1565.935791015625,0.19597490459680558,2199.19140625,0.9810031056404114,315.7369381702031,0.23294556140899658,0.2861402928829193,4436.136758574064,692,6535.273179331448,4383.0
4389.0,0.00795985011672278,1075.48046875,1386000,6397.32421875,1068.7496337890625,4.826241997548344,-2262.341796875,0.9608877897262573,0.14066101610660553,1625.1605224609375,21984.813742637634,63.04351795857945,0.4056427478790283,0.8619493842124939,6029.855272081315,0.0995,0.16879068315029144,1584.522216796875,0.22110989868640898,2199.541748046875,0.9600327610969543,315.762360446571,0.23301739990711212,0.2861269414424896,4441.655033513742,693,6668.502655434909,4389.0
4396.0,0.007649259507199841,1060.764892578125,1388000,6358.9306640625,1055.509521484375,4.823755246942019,-2203.858642578125,0.9713423848152161,0.19525842368602753,1726.592529296875,22018.0978679657,63.039051253351545,0.4056825339794159,0.8619245886802673,6037.936021756971,0.099,0.16175577044487,1691.610595703125,0.20281588420271873,2200.843505859375,0.9642491340637207,315.7388535031847,0.23305079340934753,0.2861408591270447,4449.101669069225,694,6792.487139856074,4396.0
4401.0,0.007205948471980551,1079.8109130859375,1390000,13950.9091796875,1076.3299560546875,4.815093878685073,-2248.180419921875,0.9660041332244873,0.22350749373435974,1722.026123046875,22050.881902217865,63.03602759126811,0.4057439863681793,0.861874520778656,6044.748546381831,0.0995,0.17489764094352722,1686.960693359375,0.1886754859983921,2201.362060546875,0.9597307443618774,315.8293569643263,0.23304647207260132,0.286149263381958,4455.064481170662,695,6851.033608582525,4401.0
4408.0,0.007803009623294559,1020.6609497070312,1392000,5426.63427734375,1012.737060546875,4.812458150125422,-2205.61328125,0.9701945781707764,0.10154934227466583,1740.8426513671875,22083.657606601715,63.03303668246848,0.40568116307258606,0.8618869781494141,6049.981514085098,0.099,0.14496350288391113,1707.616943359375,0.19425048395991326,2201.9052734375,0.9791743755340576,315.7715517241379,0.23308493196964264,0.28615477681159973,4457.330316456831,696,6816.744341988937,4408.0
4414.0,0.007803009623294559,1091.584228515625,1394000,7148.9443359375,1088.1102294921875,4.809724853904738,-2200.261474609375,0.9558011889457703,0.16178026795387268,1662.720947265625,22116.574461221695,63.029652374249146,0.40565451979637146,0.8618969917297363,6050.667128916973,0.0995,0.185358464717865,1636.32763671875,0.20286271795630456,2202.193115234375,0.9593667387962341,315.77390122338016,0.2330321967601776,0.286146342754364,4460.4837609562865,697,6696.477107481387,4414.0
4420.0,0.00795985011672278,1035.16015625,1396000,5186.3544921875,1032.3023681640625,4.807944104256181,-2132.022705078125,0.9665195345878601,0.11048884689807892,1705.10693359375,22149.430839300156,63.026450211219455,0.4056406021118164,0.861893355846405,6055.691184663657,0.0995,0.10316704213619232,1671.386474609375,0.18474561989307403,2202.72607421875,0.982559323310852,315.8108597285068,0.23299244046211243,0.2861248552799225,4464.149408608232,698,6762.48388022184,4420.0
4423.0,0.007205948471980551,1076.6937255859375,1398000,4869.15869140625,1069.82958984375,4.812160446858115,-2215.8056640625,0.9775808453559875,0.011590324342250824,1710.5606689453125,22182.36771416664,63.023028831461275,0.40571045875549316,0.8618678450584412,6043.631887541789,0.099,0.10148219764232635,1670.81201171875,0.19756474807858468,2201.935302734375,0.9746170043945312,316.01989599819126,0.23300205171108246,0.2861073911190033,4461.134162605933,699,6612.900975287117,4423.0
4431.0,0.008449541294664952,1051.7034912109375,1400000,6084.0673828125,1046.99609375,4.799033101697032,-2244.9638671875,0.9683334827423096,0.20004770159721375,1745.3974609375,22215.25074696541,63.01977033463101,0.40571174025535583,0.8618221879005432,6056.511521197664,0.1005,0.14707113802433014,1717.486083984375,0.20181308433413506,2202.306640625,0.9590594172477722,315.95418641390205,0.23308049142360687,0.2860628664493561,4466.434035784814,700,6620.451384253255,4431.0
4436.0,0.007205948471980551,1080.8470458984375,1402000,7502.4931640625,1077.601318359375,4.786400964472201,-2224.875244140625,0.9845423698425293,-0.0265644583851099,1705.50390625,22248.20721745491,63.01631346277897,0.4057175815105438,0.8618410229682922,6064.799796860645,0.1015,0.035319358110427856,1667.91015625,0.19959995076060294,2202.25732421875,0.981627881526947,316.03809738503156,0.23295778036117554,0.2860194146633148,4471.761321382923,701,6768.590113096223,4436.0
4442.0,0.007205948471980551,1088.58935546875,1404000,8863.6884765625,1081.521240234375,4.781222624373862,-2184.347900390625,0.970035970211029,0.08417439460754395,1734.490478515625,22281.53025984764,63.0118301403236,0.405749648809433,0.8618022799491882,6071.416360389516,0.102,0.11104024946689606,1697.772216796875,0.20157749265432356,2203.00634765625,0.9723989963531494,315.9984241332733,0.23306423425674438,0.2859729528427124,4476.934655173999,702,6817.721427623573,4442.0
4445.0,0.007205948471980551,1085.1287841796875,1406000,11086.54296875,1079.9796142578125,4.780132702333716,-2188.64697265625,0.9815752506256104,0.08375939726829529,1733.4453125,22314.32336640358,63.00885654981912,0.40577611327171326,0.8617464900016785,6062.105085972506,0.102,0.050019584596157074,1699.0848388671875,0.20473817944526673,2201.8486328125,0.9822809100151062,316.2854893138358,0.23321187496185303,0.2859478294849396,4477.098604142652,703,6676.970288865992,4445.0
4452.0,0.008119843104068908,1081.821533203125,1408000,6442.13671875,1077.7362060546875,4.763663499795879,-2197.26220703125,0.9698866605758667,0.13365057110786438,1723.5882568359375,22347.57863330841,63.004588689595984,0.40582823753356934,0.8616774678230286,6068.867703210154,0.1025,0.06286866217851639,1693.857666015625,0.20275807559490203,2202.2587890625,0.9741084575653076,316.2064240790656,0.23334814608097076,0.2859569489955902,4480.570094440519,704,6755.546677466961,4452.0
4458.0,0.00735078803626736,1070.1309814453125,1410000,8328.7646484375,1065.469482421875,4.768665758822045,-2144.13818359375,0.9793412685394287,-0.011543020606040955,1694.5595703125,22380.155382156372,63.00224354671767,0.4057791233062744,0.8617070913314819,6068.423461284546,0.1025,-0.02170185185968876,1662.69384765625,0.19652801215648652,2202.060546875,0.9824286699295044,316.27164647824134,0.2333458513021469,0.28596487641334534,4481.003977857284,705,6787.94334198315,4458.0
4466.0,0.007649259507199841,1091.7215576171875,1412000,6902.1044921875,1089.3328857421875,4.758359070322995,-2192.54296875,0.9605615139007568,-0.1947198212146759,1683.46533203125,22413.19216609001,62.99861213594921,0.40575990080833435,0.8617272973060608,6071.076349221451,0.103,-0.19573645293712616,1644.781982421875,0.1973106876015663,2202.2529296875,0.961799144744873,316.1500223914017,0.23335044085979462,0.28597649931907654,4483.098188448809,706,6651.82769854824,4466.0
4472.0,0.008283051950460692,1120.5509033203125,1414000,12277.8974609375,1112.4620361328125,4.749928409617337,-2198.162353515625,0.9704825282096863,-0.0729951336979866,1641.705322265625,22446.027089595795,62.995557937975526,0.40574124455451965,0.8617139458656311,6086.43299969614,0.1035,-0.03309301659464836,1606.364013671875,0.19908863857388495,2202.3447265625,0.9749270081520081,316.16368515205727,0.23329152166843414,0.2859610617160797,4487.667433573564,707,6793.839125690296,4472.0
4479.0,0.008449541294664952,1087.034912109375,1416000,5818.025390625,1088.5474853515625,4.74547235953762,-2227.162109375,0.9713326692581177,-0.030591445043683052,1654.893310546875,22479.41978931427,62.990949645110696,0.4057091772556305,0.8617028594017029,6089.654926551897,0.1035,-0.008801711723208427,1622.7587890625,0.20081685453653336,2202.4033203125,0.9701182246208191,316.12703728510826,0.2332124561071396,0.2859729826450348,4489.71957874259,708,6783.6435081969585,4479.0
4485.0,0.00795985011672278,1109.0301513671875,1418000,7224.66796875,1107.2186279296875,4.736291844414232,-2180.249755859375,0.9569355249404907,0.046856459230184555,1655.373291015625,22512.380121946335,62.987564723005626,0.405782550573349,0.8616301417350769,6089.48371336427,0.104,0.11462673544883728,1619.953857421875,0.20018321618437768,2203.016845703125,0.9766113758087158,316.114381270903,0.23331968486309052,0.28595873713493347,4493.337953932359,709,6874.37684845269,4485.0
4491.0,0.00795985011672278,1140.73876953125,1420000,8727.2802734375,1138.411865234375,4.733695033371332,-2212.017822265625,0.9764410853385925,-0.008862605318427086,1587.071533203125,22545.335169553757,62.98420446273216,0.4057725965976715,0.861599862575531,6089.821250245511,0.104,0.0011922027915716171,1558.223388671875,0.20518602937459945,2203.053955078125,0.977072536945343,316.1500779336451,0.2333708554506302,0.2859410345554352,4496.599834970302,710,6869.862915674017,4491.0
4499.0,0.007649259507199841,1155.917236328125,1422000,5403.46630859375,1156.8438720703125,4.725682974576581,-2209.624267578125,0.9776536226272583,0.0662001520395279,1572.3751220703125,22578.264864206314,62.98092473236592,0.4057786464691162,0.8615540266036987,6072.9790804814465,0.1045,0.014917518012225628,1544.7271728515625,0.1986604768037796,2203.302490234375,0.977963387966156,316.05623471882643,0.23346932232379913,0.2859494388103485,4498.812425671814,711,6618.305110266369,4499.0
4506.0,0.008619377074687717,1125.5325927734375,1424000,5018.14013671875,1123.821533203125,4.717476298925488,-2245.4228515625,0.9632055163383484,0.14226290583610535,1530.735107421875,22611.615652799606,62.976481728040106,0.4057849943637848,0.8615449666976929,6082.117989159428,0.106,0.1653691828250885,1502.427734375,0.20297656282782556,2204.199951171875,0.9730815291404724,316.0066577896138,0.23342372477054596,0.28591644763946533,4505.256137166138,712,6691.597494585534,4506.0
4511.0,0.008119843104068908,1166.5718994140625,1426000,4786.318359375,1173.9539794921875,4.716900651173273,-2230.85498046875,0.9668176174163818,0.02776160091161728,1555.456298828125,22644.803745269775,62.97250424605133,0.4058045446872711,0.8614776134490967,6076.003896616694,0.1065,-0.0684928447008133,1527.7279052734375,0.20108764961361886,2204.2529296875,0.964800238609314,316.0749279538905,0.23353610932826996,0.2858990430831909,4506.450507918748,713,6615.91357620078,4511.0
4516.0,0.008619377074687717,1122.0057373046875,1428000,5690.78125,1122.132568359375,4.71063896227812,-2237.528076171875,0.9654255509376526,0.08458208292722702,1571.34033203125,22678.34836125374,62.967548485133825,0.4058058559894562,0.8614556789398193,6082.738708538154,0.1065,0.12541507184505463,1534.8101806640625,0.19584538906812668,2204.318359375,0.9759856462478638,316.142382639504,0.2334655076265335,0.28591224551200867,4508.82816035658,714,6586.229727409676,4516.0
4522.0,0.008283051950460692,1073.3359375,1430000,4336.51953125,1075.362548828125,4.707183025840937,-2214.671630859375,0.9752914309501648,0.09978871047496796,1671.436767578125,22711.32797408104,62.96417372123576,0.40582147240638733,0.8614372611045837,6083.014456502691,0.107,0.09609630703926086,1638.994873046875,0.19727957665920257,2203.92919921875,0.9660782814025879,316.1981424148607,0.2334783673286438,0.2858961522579193,4509.21804269088,715,6528.800802627498,4522.0
4528.0,0.007803009623294559,1031.1695556640625,1432000,5233.56640625,1034.084228515625,4.698561234212815,-2192.63232421875,0.9817315340042114,0.04841325804591179,1701.74267578125,22744.585966825485,62.9600381422053,0.40579721331596375,0.8614681363105774,6087.847986324443,0.1075,0.059202298521995544,1666.907470703125,0.20190386235713959,2203.713134765625,0.9780197143554688,316.21400176678446,0.23334552347660065,0.28590860962867737,4511.125795960063,716,6591.994372130319,4528.0
4536.0,0.007803009623294559,1016.7853393554688,1434000,6330.84326171875,1014.0227661132812,4.682432472310579,-2263.525146484375,0.9679968357086182,0.03680077940225601,1740.1748046875,22777.478118896484,62.95692580691519,0.4057810306549072,0.8614419102668762,6098.493215895987,0.1065,0.06366138160228729,1708.2666015625,0.19935230404138565,2204.349853515625,0.9752076268196106,316.1232363315697,0.23342347145080566,0.28592565655708313,4515.499636125096,717,6455.731278087914,4536.0
4541.0,0.007803009623294559,983.3941040039062,1436000,7759.0625,985.5582275390625,4.683489230277159,-2233.562744140625,0.9692355394363403,0.15018513798713684,1719.082763671875,22810.383974552155,62.95378462730124,0.4058336913585663,0.8614298701286316,6103.116137533344,0.1075,0.004146711900830269,1696.60302734375,0.19901028156280517,2204.59912109375,0.9659001231193542,316.18850473463993,0.23341482877731323,0.28593116998672485,4519.643336535525,718,6479.417956287232,4541.0
4549.0,0.007803009623294559,993.670654296875,1438000,10128.9619140625,996.3677978515625,4.678264169302718,-2277.756103515625,0.9647061228752136,0.0900401920080185,1712.2984619140625,22843.20470380783,62.95088708635937,0.40583109855651855,0.8614168167114258,6097.187015731557,0.107,0.12616699934005737,1676.485107421875,0.2057867369055748,2204.603515625,0.9705004692077637,316.08990987030114,0.23340055346488953,0.285946249961853,4520.915158026823,719,6345.986871088215,4549.0
4554.0,0.00795985011672278,986.7312622070312,1440000,6029.15185546875,989.7263793945312,4.678309340824347,-2267.023681640625,0.9758852124214172,0.1262528896331787,1744.631591796875,22876.150340795517,62.94765415280638,0.40580305457115173,0.8614397048950195,6098.319516601592,0.107,0.12785299122333527,1717.9962158203125,0.20414629831910133,2204.237060546875,0.9696389436721802,316.1725955204216,0.23337309062480927,0.28589174151420593,4522.249457929871,720,6338.438338773591,4554.0
4560.0,0.00795985011672278,969.7445678710938,1442000,5634.43115234375,967.7468872070312,4.670671274650717,-2228.29638671875,0.9605579376220703,0.18863585591316223,1775.6209716796875,22909.44390463829,62.94347457766314,0.4058007001876831,0.8614137768745422,6103.688855424276,0.1065,0.0921737402677536,1746.2982177734375,0.1987098778784275,2204.763671875,0.9603567719459534,316.15219298245614,0.23344686627388,0.2858777344226837,4527.244865067145,721,6587.195041976361,4560.0
4566.0,0.007649259507199841,982.0486450195312,1444000,7822.044921875,978.1854858398438,4.671151206052043,-2279.163330078125,0.976487398147583,0.061841245740652084,1783.62255859375,22942.296303510666,62.940517413639924,0.405876487493515,0.8613777756690979,6118.136129964605,0.1065,0.07428456842899323,1755.2247314453125,0.2058336441218853,2205.89892578125,0.9739803075790405,316.17761717038985,0.2335483878850937,0.28591397404670715,4532.321379798012,722,6730.629105453393,4566.0
4573.0,0.00795985011672278,962.3231811523438,1446000,7156.494140625,961.344482421875,4.670498043121918,-2188.62646484375,0.9807422161102295,0.07552562654018402,1788.5390625,22975.20860338211,62.93740461564901,0.4059068262577057,0.8613342046737671,6124.54937586831,0.1065,0.05689748376607895,1755.644287109375,0.20172302782535553,2206.31982421875,0.9772317409515381,316.14038924119836,0.23369883000850677,0.28591445088386536,4535.325140155883,723,6653.66724604592,4573.0
4579.0,0.008119843104068908,964.3167114257812,1448000,7181.57763671875,959.61572265625,4.66729428685747,-2273.207763671875,0.9311529994010925,0.17839032411575317,1755.872314453125,23008.036049604416,62.93453282488645,0.4059079587459564,0.8612765669822693,6122.394238411591,0.1065,0.2438722848892212,1721.82470703125,0.2039640711247921,2206.464599609375,0.9673207402229309,316.19174492247214,0.23380522429943085,0.285925954580307,4539.743103373738,724,6780.296771602896,4579.0
4586.0,0.008283051950460692,981.639404296875,1450000,7683.2861328125,979.4942016601562,4.6617048401127805,-2208.758544921875,0.9522977471351624,0.2219281792640686,1703.980224609375,23041.008608341217,62.93127287297122,0.40593814849853516,0.8612316846847534,6138.0713634572685,0.107,0.22458168864250183,1675.123779296875,0.2027099511027336,2207.175537109375,0.9496954083442688,316.1532926297427,0.2338671088218689,0.2859209179878235,4546.043513475417,725,6913.823010819652,4586.0
4592.0,0.009521154623962158,956.374755859375,1452000,7782.54541015625,954.1474609375,4.660274504240643,-2252.656005859375,0.9765506386756897,0.11251954734325409,1772.922119140625,23074.239156723022,62.92731864907183,0.40602049231529236,0.8611378073692322,6149.127846960631,0.108,0.046939916908741,1738.9991455078125,0.20702977389097213,2208.190185546875,0.9736325740814209,316.1718205574913,0.233969047665596,0.2858869135379791,4554.200531462439,726,7158.7272718202175,4592.0
4599.0,0.007649259507199841,952.2149047851562,1454000,6678.67578125,940.9182739257812,4.655966440042103,-2219.171142578125,0.9777671694755554,0.09987044334411621,1743.1572265625,23107.96741271019,62.92202053220177,0.4060309827327728,0.8611171841621399,6148.911462713054,0.1085,0.032791078090667725,1700.4541015625,0.19986683532595634,2209.070068359375,0.9743443131446838,316.134159599913,0.23391424119472504,0.28588998317718506,4560.171148707172,727,7320.700098067946,4599.0
4605.0,0.007649259507199841,933.749267578125,1456000,8367.13671875,935.6512451171875,4.651419978082126,-2230.73046875,0.981925368309021,0.05186937004327774,1817.740234375,23141.233837366104,62.91799349302627,0.40606769919395447,0.8610554933547974,6155.595406924005,0.1105,-0.03206244856119156,1787.32861328125,0.20544810920953752,2209.759765625,0.9816029071807861,316.11921824104235,0.23408982157707214,0.28581586480140686,4566.4841106762215,728,7338.914297387488,4605.0
4611.0,0.008792626553888941,929.7493286132812,1458000,5305.54833984375,933.0410766601562,4.639831948610861,-2243.2578125,0.9256449937820435,0.26549607515335083,1844.701904296875,23174.75370144844,62.913289987149845,0.4060755670070648,0.861056387424469,6153.241666654764,0.1115,0.3080378770828247,1817.8514404296875,0.1960911174118519,2209.51416015625,0.9433382153511047,316.1507265235307,0.2340821921825409,0.2858313322067261,4568.080837708904,729,7348.225014542843,4611.0
