#{"t_start": 1521483607.5158284, "env_id": null}
r,l,t
-1391.243162,82,2.322064
-654.919994,59,3.670562
-416.955037,46,3.752482
-821.431965,63,4.904369
-753.66287,54,6.352092
-872.351017,54,6.449869
-673.531019,33,6.511694
-298.369274,58,7.650877
-1858.699311,72,8.862595
-295.199558,63,9.020663
-267.141735,60,10.261563
-486.720937,55,10.377678
-980.60552,79,11.645891
-576.259056,46,12.842829
-557.272323,45,12.934051
-376.453874,48,14.136521
-731.348602,69,14.281322
-321.376517,62,15.509028
-467.619169,81,16.795681
-25.379887,78,18.065052
-80.071167,64,18.199271
176.577542,61,19.368958
-326.922704,48,19.451338
-23.277743,58,20.610953
-103.536501,63,21.971532
-128.281154,50,22.064512
-298.395061,47,22.149778
-76.134254,72,23.33222
-260.925063,47,24.474794
340.380581,70,24.603639
167.084461,68,25.785191
-555.391219,77,26.986779
-84.522468,74,28.397507
-301.070983,53,28.499292
-119.418047,75,29.64045
-100.876579,64,29.746648
130.958238,72,31.399749
-5.734988,61,32.791748
-236.14553,63,32.936125
-298.744414,45,34.282212
16.58458,64,35.532505
161.175686,64,35.652098
443.443201,76,37.185371
372.129247,69,38.757957
-43.848417,60,38.917835
-82.165777,60,40.311113
-24.104132,73,41.724998
147.672162,66,41.876695
-783.976028,80,43.2979
-194.326965,75,44.588235
111.194087,64,44.721905
-500.647533,60,45.942383
133.692953,65,47.15673
-122.806132,57,47.272632
241.003063,62,48.500376
105.997979,69,49.747606
31.987426,77,49.905362
-108.761327,58,51.122013
-49.941516,62,51.2445
-243.294555,56,52.391932
-168.771498,62,53.518612
42.810829,70,53.6356
-298.921235,78,54.794767
-12.332162,65,56.183968
116.478595,60,56.292676
-32.238352,74,57.473372
-635.581874,74,58.665936
221.97245,66,59.835791
-362.181673,56,59.938861
-45.207662,71,61.112586
-496.576027,81,62.297773
-126.443304,59,62.406423
51.803788,65,63.577288
-200.665972,56,63.680688
-543.722468,75,64.879576
-76.421621,77,66.330539
-259.281461,79,67.757169
56.573796,78,68.950499
-38.313869,62,69.06743
83.459273,59,70.239136
-850.04126,76,70.382518
-168.571856,61,71.556406
-105.344368,56,72.716285
-14.356335,61,72.828306
-52.834709,61,73.988815
114.305658,63,75.139514
22.918196,86,75.294025
210.92419,69,76.450174
192.592786,64,77.615904
412.6849,82,78.798204
-398.137293,57,78.897246
-54.297301,60,80.038246
-212.038971,59,80.149724
170.231122,64,81.550246
158.682804,70,82.711737
-167.733485,71,82.834074
406.77277,70,84.186965
-54.847119,68,85.338695
200.149657,67,85.451125
-181.850591,76,86.613461
-2.456655,64,87.812859
200.84305,65,87.931582
-52.226338,61,89.10281
-821.563382,84,90.321081
-184.939973,61,90.438435
556.55585,72,91.594186
40.675629,69,92.782755
318.906945,67,93.940157
-49.659314,67,94.068612
112.536272,73,95.263969
112.182126,68,96.707137
-811.923654,86,98.178271
-159.885022,60,98.321507
-256.391138,63,99.694527
229.461864,70,99.857397
30.41103,71,101.244114
115.549541,63,102.507457
248.697529,68,102.646671
-416.448785,83,103.8548
373.286521,67,104.990847
-96.854652,60,106.169322
40.115906,64,106.287153
320.727242,68,107.715034
173.182562,76,108.883333
-302.599284,80,109.017395
-265.123338,70,110.152881
-396.298184,54,111.304735
-483.444661,46,111.390378
-84.431834,70,112.576411
11.527389,62,112.687328
97.561851,66,113.880663
-125.865807,64,115.061979
-272.937861,84,116.270625
67.292542,67,116.395373
-345.374307,61,117.555581
187.235933,67,118.727813
77.096376,61,118.83098
-37.486796,61,119.977004
-47.67385,76,121.157368
-424.702166,56,121.254461
-130.199963,75,122.431683
-141.717504,64,122.544827
73.427346,59,123.689033
46.907079,70,124.867334
94.59497,69,124.989731
-5.444028,68,126.171257
121.49152,64,127.464677
-56.4579,61,127.661488
-297.577689,87,129.002287
326.478979,71,130.185574
180.446547,70,131.327228
156.863664,63,131.434834
321.625524,87,132.826859
65.000966,68,133.952969
246.52805,82,135.439891
124.706223,61,135.635642
89.847223,67,137.030053
-273.761272,59,138.263747
131.051926,64,138.391429
-379.138697,84,139.673846
100.572954,68,140.983527
-40.897411,81,142.363024
-940.995861,86,142.537376
188.653556,61,143.782349
107.056112,66,145.052315
-157.716686,78,145.216955
-273.130113,56,146.435034
165.320242,68,147.72098
-152.66548,71,147.865154
-579.054059,71,149.153594
267.243928,65,150.430758
-40.294075,76,150.583711
105.978759,66,151.945336
-54.896942,64,153.327151
-269.943142,60,153.427227
5.621856,75,154.549653
88.692119,63,156.253652
80.77356,87,157.924662
-351.4601,93,159.205959
-0.919309,67,159.316572
-186.473914,64,160.69731
384.845762,67,162.40532
-251.662449,75,162.612787
-2.544252,73,164.03165
546.984444,88,165.347383
-418.93362,75,166.555389
-72.203995,68,166.68022
-101.53303,64,167.86578
-350.058213,65,169.047076
-67.227263,73,169.178712
-295.843274,57,170.342838
-44.170182,86,171.559537
-244.824868,66,171.684622
-590.315856,89,172.906692
21.169026,67,174.334972
-25.542146,63,175.589061
132.106641,70,175.729878
242.33874,63,176.96552
-12.219096,68,178.220637
-39.501845,65,178.35117
294.916375,67,179.601089
126.55528,66,180.85202
60.955331,62,180.976982
-161.968913,91,182.286825
-114.031189,60,183.54359
-247.02521,87,184.852083
-45.435532,64,184.98777
327.942223,68,186.262442
-210.20097,57,187.673585
254.644565,68,187.798406
233.367388,65,188.91806
-270.965169,65,189.027375
136.601023,61,190.364189
-288.167576,67,191.951313
-112.50009,87,193.467976
214.263711,72,193.657967
225.06445,63,194.956746
193.283049,88,196.149112
330.038164,87,197.357305
252.051614,73,197.494843
