#{"t_start": 1519319780.911292, "env_id": null}
r,l,t
-1090.531126,143,2.752398
-3638.969499,194,4.268947
156.701005,75,5.195962
-10846.754813,248,7.13712
4623.365778,204,9.399764
-178.425782,106,10.17918
3496.139038,168,12.142919
1342.605987,138,13.003973
5018.565779,277,15.372675
3871.060166,195,16.959294
2387.36519,141,18.044051
5206.51938,190,19.990618
4968.456631,191,21.67117
3223.500999,173,23.20135
4210.628184,181,24.74513
2718.509168,187,26.292226
4487.28237,183,27.37561
7976.08765,244,30.08656
44.662579,84,31.082039
-16.909391,48,31.166571
1004.052667,117,32.10101
7391.903236,255,34.608388
5207.465822,236,36.82361
1702.35976,200,38.595675
1827.938874,140,40.59322
7189.394974,222,42.345528
-2734.203415,151,43.730843
-2183.150233,162,46.0849
824.426269,175,47.763966
3733.923952,176,49.760127
850.629006,101,50.6152
4334.350696,168,51.602908
3052.797175,163,53.345901
4181.864661,178,55.085112
3100.415201,150,56.082294
3361.095307,201,57.862246
2400.246344,161,59.657724
5177.436362,207,62.027173
1179.85262,147,63.055382
-570.207562,105,64.121624
4318.660535,213,65.942201
792.362895,84,66.769187
5830.686115,180,69.0498
2821.021526,151,70.666613
5795.687368,228,72.645019
-314.630211,155,73.873349
5117.731596,225,77.523656
5459.066724,196,79.824157
4623.241577,188,82.238142
4358.633346,175,83.372371
0,1,83.377653
3195.858455,160,84.873713
2552.735147,151,85.725422
2841.594202,212,87.9409
-10049.670084,236,89.544695
-10784.214429,240,91.156246
4365.324093,195,92.713596
6444.650627,216,94.565379
-1569.45044,203,96.520452
1905.379022,223,98.824886
-1331.182404,172,99.999113
-109.724201,112,101.703479
2471.96879,180,102.779544
3206.783933,188,104.583256
6342.0553,183,106.385121
4255.576961,152,108.116021
124.987191,68,108.258405
4573.360567,225,110.407882
4006.815522,180,112.764974
3249.375844,169,115.14845
5346.671639,255,118.359764
8929.86585,231,120.858884
2458.351453,212,122.936141
-154.964722,126,123.924092
7449.016155,231,126.51456
4804.998179,220,129.266143
1872.298719,202,130.907506
4699.442907,198,132.582785
4198.293862,227,134.29915
4828.771816,168,136.55585
2567.841285,233,138.464609
3962.37991,214,140.19904
1574.526056,175,142.401557
5069.985669,197,144.573315
8239.775046,227,146.708708
-10210.549065,291,150.221208
-2112.806334,222,152.385455
3728.015637,185,154.1918
2830.781669,163,156.035637
458.975578,198,157.588959
-10397.765485,328,160.586697
-2158.001422,201,162.501416
4519.686987,215,164.379393
3464.920995,178,166.381032
-2161.053528,198,168.015058
2499.462317,231,169.702491
2061.200908,155,171.247026
-817.417493,170,172.180614
1.556335,149,173.8569
121.803445,37,173.922108
2041.254105,141,175.884451
3411.531989,195,177.650221
3135.003601,156,178.5494
539.088271,109,179.377775
1402.037632,110,180.234589
-2753.109108,208,182.85182
461.011207,76,182.988712
1595.280348,135,185.182182
344.72851,147,186.214049
4936.301624,164,187.932352
1777.249315,136,188.834819
1018.514844,132,189.694689
-222.506817,240,192.721393
10063.936253,269,195.210953
3329.066931,192,196.182694
1852.505875,208,198.68491
-1190.717488,203,200.458302
1280.882567,183,201.770389
3127.910277,233,204.853436
2946.495362,158,206.161046
5526.371779,183,208.256765
1515.486195,219,209.996592
2873.125945,197,212.236463
-370.514481,204,214.176428
