rollout/episode_steps,reference_actor_Q_mean,train/loss_actor,rollout/episodes,reference_Q_std,reference_Q_mean,reference_actor_Q_std,rollout/actions_mean,reference_perturbed_action_mean,train/loss_critic,obs_rms_mean,AI_return,rollout/actions_std,rollout/return,AI_distance,reference_perturbed_action_std,total/epochs,total/episodes,reference_action_std,param_noise_stddev,rollout/Q_mean,total/steps,total/steps_per_second,reference_action_mean,train/param_noise_distance,rollout/return_history,AI_success_rate,total/duration,obs_rms_std
101.87659574468086,-655.0106201171875,446.0492858886719,235.0,468.37811279296875,-669.571044921875,465.4153747558594,0.1600695550441742,0.1581115871667862,306.39825439453125,0.36568722128868103,-1387.8963916138796,0.9221861958503723,-1387.8963916138796,12.842220567454358,0.9505519270896912,12,235.0,0.951980710029602,0.01161761804096316,-316.6568603515625,24000,73.07199511133726,0.17699328064918518,0.2043355567753315,-1812.5809527265933,,328.44320130348206,0.34516429901123047
104.49392712550608,-621.302978515625,433.9110107421875,247.0,471.0235900878906,-636.3153076171875,466.51519775390625,0.17444580793380737,0.19465550780296326,621.83740234375,0.3713133633136749,-1384.552545824358,0.9191859364509583,-1384.552545824358,12.94498687751039,0.9455854296684265,13,247.0,0.956707239151001,0.011388705069074755,-324.7443542480469,26000,72.98091009191677,0.17589828372001648,0.20161275684833527,-1863.9410650664163,,356.2575469017029,0.34324875473976135
107.97683397683397,-586.1976928710938,426.67401123046875,259.0,466.7690734863281,-600.7946166992188,461.5104675292969,0.18654471635818481,0.19426485896110535,553.5386962890625,0.3742706775665283,-1408.2076869086052,0.9177145957946777,-1408.2076869086052,13.002026651214372,0.9459853172302246,14,259.0,0.945747971534729,0.010728675346037303,-331.1263427734375,28000,73.27020470975191,0.19084765017032623,0.2027612891793251,-1991.439763159562,,382.14715123176575,0.34075927734375
111.3457249070632,-559.1123046875,431.4733581542969,269.0,448.8349914550781,-576.72314453125,439.60418701171875,0.1949072778224945,0.158519446849823,502.7572021484375,0.37647780776023865,-1418.080319432166,0.9158912301063538,-1418.080319432166,12.982963995014176,0.9457651972770691,15,269.0,0.9478532075881958,0.009712529831903797,-336.07257080078125,30000,73.36952800746423,0.1745949387550354,0.19911349058151245,-2063.328592190255,,408.8890962600708,0.3380456864833832
113.63214285714285,-541.356201171875,417.13116455078125,280.0,409.0255126953125,-557.1007690429688,401.6393737792969,0.19639542698860168,0.09909627586603165,490.2420349121094,0.3762125074863434,-1432.3744298548181,0.912614107131958,-1432.3744298548181,12.942224276666453,0.94691401720047,16,280.0,0.9594259262084961,0.010310046129879225,-338.67822265625,32000,73.5210375747104,0.07171440869569778,0.19854452222585678,-1999.9085285149629,,435.2495701313019,0.33512163162231445
115.91467576791808,-531.581298828125,402.0372314453125,293.0,402.1600036621094,-548.3352661132812,394.54937744140625,0.19117885828018188,0.05924127995967865,401.8428955078125,0.37511754035949707,-1435.041521763217,0.9112862944602966,-1435.041521763217,12.969285313452708,0.950695812702179,17,293.0,0.9560282826423645,0.009712529831903797,-337.0650939941406,34000,73.47001617477189,0.05982198193669319,0.20328275620937347,-1793.7644657715575,,462.7738194465637,0.3322979509830475
117.19281045751634,-473.650390625,376.5814514160156,306.0,345.7741394042969,-488.5623779296875,337.2562561035156,0.18294544517993927,0.038209736347198486,482.8842468261719,0.37446513772010803,-1420.3845815254053,0.909217357635498,-1420.3845815254053,12.960092001150134,0.9439201951026917,18,306.0,0.9535084962844849,0.008792626553888941,-333.0591125488281,36000,73.54413058824373,0.08861835300922394,0.20554830759763718,-1656.0745079392818,,489.5020134449005,0.32937756180763245
119.24842767295597,-490.46148681640625,359.0911865234375,318.0,365.31915283203125,-507.8533935546875,359.046630859375,0.18090079724788666,0.009625369682908058,409.15374755859375,0.3737682104110718,-1412.731566084754,0.9079941511154175,-1412.731566084754,12.928357413002924,0.9531551003456116,19,318.0,0.9564284086227417,0.008792626553888941,-324.56182861328125,38000,73.69230484290031,0.09242111444473267,0.1966621507704258,-1599.845243542145,,515.6576399803162,0.32730355858802795
120.9726443768997,-476.49005126953125,364.3100280761719,329.0,368.94744873046875,-491.449951171875,362.52740478515625,0.17875756323337555,0.10709880292415619,397.1690979003906,0.3722238540649414,-1391.7758213748414,0.907011091709137,-1391.7758213748414,12.864366852128319,0.9536055326461792,20,329.0,0.9553022384643555,0.00735078803626736,-317.3837585449219,40000,73.8115515191459,0.08150472491979599,0.20821784019470216,-1439.2223375768872,,541.9205961227417,0.32486236095428467
123.91097922848665,-468.42047119140625,332.1616516113281,337.0,377.4399108886719,-483.2261962890625,373.0909423828125,0.17497557401657104,0.08131396770477295,351.3988952636719,0.3745683431625366,-1397.8466883373094,0.9055041670799255,-1397.8466883373094,12.833725070773179,0.9535967111587524,21,337.0,0.9602499604225159,0.00795985011672278,-314.26788330078125,42000,73.99258445485633,0.06269022077322006,0.2001996649801731,-1439.0345063356995,,567.6244492530823,0.322250634431839
126.57514450867052,-479.7791442871094,299.4620666503906,346.0,387.30523681640625,-494.3046875,379.7505187988281,0.1742628514766693,0.10936727374792099,262.7696838378906,0.3765370547771454,-1425.0510152433917,0.9019696116447449,-1425.0510152433917,12.910591131423445,0.9371194243431091,22,346.0,0.9463710784912109,0.007803009623294559,-311.46044921875,44000,74.1075186693232,0.11413895338773727,0.2019048485159874,-1523.0986294979261,,593.7319288253784,0.3210740387439728
128.3268156424581,-457.08966064453125,284.77655029296875,358.0,344.6664733886719,-471.4549255371094,341.12542724609375,0.1715189814567566,0.09529711306095123,775.3445434570312,0.3771766126155853,-1432.398351352522,0.9012838006019592,-1432.398351352522,12.90221630162786,0.9349050521850586,23,358.0,0.9370411038398743,0.007498538875796335,-309.06427001953125,46000,73.96861973154765,0.06663782894611359,0.2037313860654831,-1493.0704262806057,,621.8853368759155,0.31994327902793884
130.1711956521739,-469.0465393066406,280.1034240722656,368.0,367.29345703125,-483.23529052734375,363.61669921875,0.16781483590602875,0.25141391158103943,392.9805603027344,0.3787442743778229,-1463.1545515894427,0.9009242057800293,-1463.1545515894427,12.972860992230505,0.903117299079895,24,368.0,0.9447711110115051,0.007063962819312372,-308.78875732421875,48000,73.8420380758946,0.126316636800766,0.1984677055478096,-1598.325165809925,,650.0362293720245,0.31835150718688965
131.08157894736843,-468.5010986328125,278.9887390136719,380.0,389.1550598144531,-483.47503662109375,384.19219970703125,0.16621945798397064,0.19904887676239014,347.093017578125,0.37910065054893494,-1474.3245188570193,0.9008952975273132,-1474.3245188570193,13.03395339103866,0.9121686816215515,25,380.0,0.9269630312919617,0.006924774844929294,-306.96087646484375,50000,73.84535392878331,0.18737313151359558,0.20531042963266372,-1591.784768063182,,677.0906677246094,0.31746312975883484
132.20356234096693,-462.25628662109375,278.5257263183594,393.0,377.3585205078125,-477.23486328125,370.99578857421875,0.16565415263175964,0.3452776372432709,614.8156127929688,0.3817179501056671,-1501.190110264826,0.900005578994751,-1501.190110264826,13.19835816387295,0.8853719830513,26,393.0,0.8979284167289734,0.006924774844929294,-309.8754577636719,52000,73.81378231949536,0.309503972530365,0.20551158592104912,-1695.0054745745408,,704.4754836559296,0.3175782263278961
134.43142144638404,-433.74908447265625,247.26820373535156,401.0,351.33441162109375,-447.658935546875,346.48760986328125,0.16597683727741241,0.3426911234855652,649.6332397460938,0.3821438252925873,-1510.614797182809,0.8985639810562134,-1510.614797182809,13.13902952359888,0.8790616989135742,27,401.0,0.9048065543174744,0.007063962819312372,-305.5258483886719,54000,73.57689148306746,0.24003013968467712,0.18989191114902496,-1751.9374026536962,,733.9260861873627,0.31604117155075073
135.623786407767,-392.28668212890625,241.1479034423828,412.0,352.72509765625,-409.2513427734375,349.4184875488281,0.1653379499912262,0.33842289447784424,583.18603515625,0.38265323638916016,-1505.7214121386155,0.8983078598976135,-1505.7214121386155,13.15500655815889,0.8842437863349915,28,412.0,0.8978967070579529,0.006654572515946094,-301.921630859375,56000,73.53428724628748,0.29752856492996216,0.20289039999246597,-1776.1027238825875,,761.5495042800903,0.3153586685657501
136.54716981132074,-384.3572692871094,223.44509887695312,424.0,376.25250244140625,-398.5950927734375,373.840576171875,0.1625063121318817,0.2473452240228653,527.0068359375,0.38371405005455017,-1521.5810078192485,0.8987102508544922,-1521.5810078192485,13.243412161444708,0.9255494475364685,29,424.0,0.9248064160346985,0.006654572515946094,-301.893798828125,58000,73.47512935219137,0.25078293681144714,0.1964734873175621,-1899.0071977855755,,789.3827545642853,0.3149217665195465
137.82528735632184,-381.8119812011719,199.3916473388672,435.0,372.9083557128906,-394.40338134765625,372.5125427246094,0.1608889251947403,0.19959703087806702,1358.2147216796875,0.38335368037223816,-1507.0118465642076,0.898545503616333,-1507.0118465642076,13.203066763006039,0.9325820803642273,30,435.0,0.9451936483383179,0.006394913388759758,-294.60003662109375,60000,73.42174796582641,0.0721973329782486,0.1940703895688057,-1858.237847098637,,817.1965618133545,0.3141127824783325
139.57432432432432,-388.89483642578125,220.82371520996094,444.0,392.860107421875,-402.3487548828125,390.4649353027344,0.16168247163295746,0.1574081927537918,618.5750122070312,0.38333234190940857,-1516.2245003122061,0.897145688533783,-1516.2245003122061,13.163866906684595,0.930443525314331,31,444.0,0.9159113168716431,0.0057892316672357065,-287.0888977050781,62000,73.29072974011025,0.23805628716945648,0.20140741676092147,-1853.522355882659,,845.9460046291351,0.3129946291446686
139.44323144104803,-381.94970703125,189.9060516357422,458.0,375.8941345214844,-396.6025390625,370.0431213378906,0.16064900159835815,0.2783404290676117,480.1187438964844,0.3830597400665283,-1499.4873488355724,0.8973163366317749,-1499.4873488355724,13.154568776700117,0.899749755859375,32,458.0,0.9221637845039368,0.005675160932492605,-283.2060546875,64000,73.12556358037087,0.2220025658607483,0.20375554591417314,-1739.6659598248932,,875.2069299221039,0.3133409321308136
140.92948717948718,-385.37890625,177.08624267578125,468.0,365.321533203125,-398.3555908203125,364.0369567871094,0.15962693095207214,0.11131083965301514,448.0489196777344,0.38440921902656555,-1514.6212692412814,0.8963749408721924,-1514.6212692412814,13.215379748714856,0.9468042850494385,33,468.0,0.9191241264343262,0.006024297687744463,-279.4436340332031,66000,73.12497370335034,0.22638064622879028,0.196383006721735,-1704.0187902000464,,902.5644271373749,0.3131493330001831
141.59498956158663,-410.63616943359375,157.73007202148438,479.0,394.9777526855469,-425.6408996582031,392.8102722167969,0.15910623967647552,0.26613229513168335,725.4381103515625,0.3841853141784668,-1502.212496239307,0.8962617516517639,-1502.212496239307,13.192549736945882,0.9073625802993774,34,479.0,0.9278417825698853,0.0059055952237471445,-271.6567077636719,68000,73.14654501636592,0.16886906325817108,0.2063140341639519,-1604.8747573596147,,929.6406273841858,0.31265032291412354
142.64897959183673,-395.01458740234375,149.47576904296875,490.0,399.1703186035156,-413.2567138671875,394.1880798339844,0.1593741774559021,0.12931187450885773,1006.4938354492188,0.384630411863327,-1506.6470942708554,0.8951842784881592,-1506.6470942708554,13.174530538077635,0.9466318488121033,35,490.0,0.9550536870956421,0.006145386071268126,-263.1965637207031,70000,73.12109723713216,0.06991051137447357,0.20178922921419143,-1508.1111776436396,,957.3160502910614,0.3122807741165161
144.25851703406815,-361.7061767578125,143.6400146484375,499.0,394.10906982421875,-379.0561828613281,388.86346435546875,0.15676018595695496,0.14501287043094635,999.6593627929688,0.38471198081970215,-1519.5054894795696,0.894473671913147,-1519.5054894795696,13.1777315330915,0.9595229625701904,36,499.0,0.9569349884986877,0.006145386071268126,-256.4218444824219,72000,73.17113543261746,0.13009758293628693,0.1900293529033661,-1583.1821666981903,,983.9945707321167,0.31116124987602234
145.64763779527559,-360.46795654296875,138.5651092529297,508.0,403.1945495605469,-376.89886474609375,398.4835205078125,0.15731963515281677,0.2695661187171936,962.641845703125,0.3856833875179291,-1536.7940489438026,0.8940387964248657,-1536.7940489438026,13.212606869983434,0.9263045191764832,37,508.0,0.9317400455474854,0.0062689083313006155,-251.26954650878906,74000,73.16240343978296,0.2592557668685913,0.20496685177087784,-1665.2059633666036,,1011.4484560489655,0.3100341260433197
145.55938697318007,-340.232421875,96.21839904785156,522.0,390.1595458984375,-357.96990966796875,385.43902587890625,0.15820419788360596,0.22578123211860657,1027.1448974609375,0.387143611907959,-1522.3915804063158,0.8931665420532227,-1522.3915804063158,13.25873085067975,0.9307947158813477,38,522.0,0.9382748007774353,0.006145386071268126,-249.33204650878906,76000,73.18086201008333,0.19641247391700745,0.20356837630271912,-1524.4385642565235,,1038.522885799408,0.31033340096473694
147.20604914933838,-339.71502685546875,92.09748840332031,529.0,398.97064208984375,-357.48382568359375,395.4868469238281,0.15809433162212372,0.15623441338539124,592.2702026367188,0.38819143176078796,-1532.8882647775335,0.8926191926002502,-1532.8882647775335,13.261608760752033,0.9499906897544861,39,529.0,0.9558566212654114,0.006394913388759758,-240.11532592773438,78000,73.1978762255042,0.11864247918128967,0.19757813662290574,-1637.535579334478,,1065.6046872138977,0.31009146571159363
148.0482374768089,-339.8466796875,97.82823944091797,539.0,397.2129821777344,-356.6751708984375,392.7049255371094,0.1565641462802887,0.13115735352039337,1223.6678466796875,0.38877949118614197,-1532.6900364636654,0.8923873901367188,-1532.6900364636654,13.263337496287496,0.9641315937042236,40,539.0,0.9602176547050476,0.006654572515946094,-233.66310119628906,80000,73.13285755348663,0.08322175592184067,0.1943262141942978,-1611.1730664102975,,1093.8995504379272,0.30998167395591736
148.87454545454545,-336.0263671875,63.324310302734375,550.0,401.6376953125,-353.9261474609375,398.3816223144531,0.15758052468299866,0.14692679047584534,1065.1767578125,0.389387845993042,-1535.8904783133476,0.891424298286438,-1535.8904783133476,13.309612141246369,0.9536380171775818,41,550.0,0.9487789273262024,0.006145386071268126,-226.36158752441406,82000,73.10210144587973,0.12722353637218475,0.19777249798178673,-1649.0250781483303,,1121.7187793254852,0.3099669814109802
149.49910873440285,-332.4104919433594,92.87991333007812,561.0,395.4612121582031,-351.6329650878906,390.4710693359375,0.15712085366249084,0.17701326310634613,1508.92529296875,0.39031967520713806,-1538.9195726663127,0.8905927538871765,-1538.9195726663127,13.332303195618506,0.9364099502563477,42,561.0,0.9491684436798096,0.006024297687744463,-221.35562133789062,84000,73.08825953491964,0.10235153138637543,0.208149276971817,-1695.9802856893332,,1149.2953934669495,0.3095012307167053
149.99650959860384,-311.0129089355469,64.11437225341797,573.0,398.9028625488281,-326.8340759277344,396.2222900390625,0.15725092589855194,0.05805337429046631,915.3579711914062,0.39045223593711853,-1537.8998156974171,0.8902329206466675,-1537.8998156974171,13.322787305953517,0.9571511149406433,43,573.0,0.960406482219696,0.0059055952237471445,-216.5097198486328,86000,72.88793500490762,0.017892301082611084,0.19912417680025102,-1674.5625406019233,,1179.8934898376465,0.3089076280593872
150.17606837606837,-310.11151123046875,76.34928894042969,585.0,399.2889099121094,-327.72808837890625,398.4767761230469,0.1574893444776535,-0.02009652927517891,913.2447509765625,0.39073309302330017,-1532.3698838469531,0.8895965218544006,-1532.3698838469531,13.333945258516339,0.9524812698364258,44,585.0,0.9478319883346558,0.005675160932492605,-209.54881286621094,88000,72.85264028426116,-0.044789206236600876,0.20037168085575105,-1653.0238206091685,,1207.9177865982056,0.30893757939338684
151.3989898989899,-312.9184265136719,62.514610290527344,594.0,423.2985534667969,-330.6640625,421.8133850097656,0.15787877142429352,0.07247813045978546,787.0804443359375,0.39173707365989685,-1533.1971936821308,0.888997495174408,-1533.1971936821308,13.34394718832578,0.9563080072402954,45,594.0,0.9577080011367798,0.005240915906043995,-204.340576171875,90000,72.89330916667168,0.008960030972957611,0.20210002675652505,-1605.268912392435,,1234.681221485138,0.3081916570663452
152.82392026578074,-311.70562744140625,50.79912185668945,602.0,416.18829345703125,-327.73602294921875,414.8865661621094,0.15882612764835358,0.0982639417052269,2163.27197265625,0.39238497614860535,-1532.0651946599414,0.8887410163879395,-1532.0651946599414,13.312780782698118,0.9563840627670288,46,602.0,0.9523851275444031,0.006145386071268126,-197.44728088378906,92000,72.90343836859736,0.10107442736625671,0.1896449263393879,-1594.5464084435773,,1261.9432232379913,0.30760034918785095
153.1062091503268,-323.0668640136719,41.70021057128906,612.0,424.24261474609375,-341.0665588378906,421.1289978027344,0.1568007916212082,-0.043657004833221436,1364.67724609375,0.39226770401000977,-1530.8177771675423,0.8889705538749695,-1530.8177771675423,13.290358931559362,0.9560699462890625,47,612.0,0.9612749814987183,0.005675160932492605,-192.3081512451172,94000,72.93655022964221,-0.004422035068273544,0.19735636204481125,-1517.6905346389683,,1288.7914180755615,0.30690959095954895
154.33762057877814,-327.5787353515625,78.00103759765625,622.0,422.1368713378906,-344.5813293457031,418.4269714355469,0.156746044754982,0.027159929275512695,1326.9520263671875,0.39249488711357117,-1542.5858947650722,0.889036238193512,-1542.5858947650722,13.290902191842395,0.9540494084358215,48,622.0,0.9529929161071777,0.005563337841870998,-184.34124755859375,96000,72.94811604580121,0.007346838712692261,0.20469617143273353,-1648.0002157177807,,1316.0038285255432,0.30662450194358826
154.32334384858044,-309.11395263671875,54.2722282409668,634.0,412.901123046875,-326.1077575683594,411.75714111328125,0.15596792101860046,-0.030836068093776703,1021.2109985351562,0.3924368917942047,-1534.0425416462656,0.8890668153762817,-1534.0425416462656,13.306258071912014,0.9609137177467346,49,634.0,0.9595370888710022,0.005240915906043995,-179.07273864746094,98000,72.91118114961718,-0.09390336275100708,0.20309939712285996,-1509.5313003616848,0.0015772870662460567,1344.101116657257,0.30625393986701965
154.2716049382716,-328.782470703125,25.38787841796875,648.0,432.3143005371094,-345.20489501953125,429.54705810546875,0.15308891236782074,0.012558775022625923,2133.261474609375,0.3927627503871918,-1529.6983212913854,0.8897625207901001,-1529.6983212913854,13.362154013062847,0.9612464308738708,50,648.0,0.9632824063301086,0.0057892316672357065,-177.3701171875,100000,72.92513763365625,0.04562649130821228,0.1984130223095417,-1523.011358698621,0.0015432098765432098,1371.2692666053772,0.30624625086784363
153.94864048338368,-323.34423828125,38.83793640136719,662.0,425.7477722167969,-340.79559326171875,423.5679931640625,0.15266835689544678,-0.038215067237615585,1455.861572265625,0.39221712946891785,-1516.3408016614944,0.8897174596786499,-1516.3408016614944,13.321143107427806,0.953898549079895,51,662.0,0.9532808661460876,0.0062689083313006155,-169.08770751953125,102000,72.89663098365409,-0.05134768411517143,0.20204094290733338,-1387.7907950745603,0.0015105740181268882,1399.2416195869446,0.30635204911231995
153.92296296296297,-305.7981262207031,29.904813766479492,675.0,418.4371337890625,-321.4238586425781,416.3599853515625,0.15160293877124786,0.002027362585067749,1365.18994140625,0.3915638029575348,-1504.9284235292098,0.8901364803314209,-1504.9284235292098,13.297788778415459,0.9491744637489319,52,675.0,0.9466052055358887,0.005453718107902164,-161.40582275390625,104000,72.87953388788199,0.06703036278486252,0.1976256451010704,-1328.8430200707162,0.0014814814814814814,1427.0124197006226,0.306275874376297
154.49125364431487,-310.67340087890625,14.898096084594727,686.0,427.88970947265625,-329.49713134765625,429.3846130371094,0.15135061740875244,0.041224438697099686,842.277587890625,0.3911517858505249,-1506.6463074025164,0.8903611898422241,-1506.6463074025164,13.275604105967954,0.9541308283805847,53,686.0,0.9516405463218689,0.005563337841870998,-157.50747680664062,106000,72.87209099808761,0.05125927925109863,0.20681990951299667,-1330.3557830167201,0.0014577259475218659,1454.60351896286,0.305806964635849
154.94252873563218,-296.6482849121094,15.67862319946289,696.0,438.07635498046875,-311.8277587890625,438.4058532714844,0.15159976482391357,0.05578649789094925,1377.5706787109375,0.39160218834877014,-1499.724568544808,0.8902201652526855,-1499.724568544808,13.252537157800873,0.9635845422744751,54,696.0,0.9598137140274048,0.005453718107902164,-153.82774353027344,108000,72.8096863027871,0.09803500026464462,0.1990145978331566,-1295.1708005381618,0.0014367816091954023,1483.3191225528717,0.3053952753543854
155.90212765957446,-300.55657958984375,26.871681213378906,705.0,465.96197509765625,-316.0638427734375,464.69097900390625,0.1498887985944748,0.20521512627601624,836.8387451171875,0.3917640745639801,-1495.4830769041575,0.8904407620429993,-1495.4830769041575,13.227899036180775,0.9476281404495239,55,705.0,0.9516421556472778,0.005675160932492605,-148.1389617919922,110000,72.79624769007948,0.10762449353933334,0.20373585060238839,-1288.3502851276203,0.0014184397163120568,1511.0668954849243,0.30500638484954834
156.16875871687589,-301.0704345703125,14.372498512268066,717.0,460.3357238769531,-317.6798095703125,460.7325439453125,0.15150859951972961,0.10490170121192932,932.0719604492188,0.39184561371803284,-1487.5894586730292,0.8903061151504517,-1487.5894586730292,13.185901114491095,0.951399028301239,56,717.0,0.9637306332588196,0.005563337841870998,-140.9561767578125,112000,72.7922662954984,0.026566989719867706,0.20871258556842803,-1196.9771377722016,0.001394700139470014,1538.6249899864197,0.3048066198825836
156.51031636863823,-292.7887878417969,-3.313621759414673,727.0,459.7422790527344,-311.1969299316406,458.5895080566406,0.15143869817256927,0.07904539257287979,1362.5179443359375,0.3919244706630707,-1482.4456307853231,0.8902429938316345,-1482.4456307853231,13.169956496948126,0.9564008712768555,57,727.0,0.9580458402633667,0.005675160932492605,-134.30001831054688,114000,72.71465047721989,-0.08032473921775818,0.20107251077890395,-1147.6974437040838,0.001375515818431912,1567.772096157074,0.30454644560813904
156.83761840324763,-269.95849609375,-15.183460235595703,739.0,430.3289489746094,-294.36181640625,426.00860595703125,0.15025250613689423,-0.15280595421791077,1052.30029296875,0.3913043439388275,-1477.656329395038,0.8907750844955444,-1477.656329395038,13.154749309707661,0.9555736780166626,58,739.0,0.9627519845962524,0.0057892316672357065,-129.22801208496094,116000,72.7397454798817,-0.05443580076098442,0.20190217167139055,-1152.2080714881147,0.0013531799729364006,1594.7265038490295,0.3046501874923706
157.3351134846462,-244.79800415039062,-22.211898803710938,749.0,429.0811462402344,-263.6304931640625,430.7838134765625,0.14852604269981384,-0.12014471739530563,1025.5478515625,0.3912544250488281,-1490.4317566050656,0.8909761309623718,-1490.4317566050656,13.165838002395551,0.9672144055366516,59,749.0,0.9653521180152893,0.005675160932492605,-125.32279968261719,118000,72.7412222112718,-0.12730155885219574,0.207414588034153,-1220.1602579809035,0.0013351134846461949,1622.1888554096222,0.30431005358695984
