total/steps_per_second,rollout/Q_mean,reference_perturbed_action_mean,total/epochs,param_noise_stddev,rollout/actions_std,AI_success_rate,train/param_noise_distance,rollout/episode_steps,obs_rms_std,reference_Q_mean,train/loss_critic,reference_action_std,total/episodes,reference_perturbed_action_std,total/steps,reference_actor_Q_std,rollout/episodes,total/duration,reference_Q_std,AI_distance,rollout/actions_mean,reference_action_mean,AI_return,obs_rms_mean,rollout/return_history,train/loss_actor,rollout/return,reference_actor_Q_mean
76.55952232803065,-467.153076171875,0.32750797271728516,11,0.013896384493189945,0.8970485925674438,,0.20234549134969712,170.24031007751938,0.2728133499622345,-1176.081787109375,1340.23681640625,0.9231998920440674,129.0,0.9097263216972351,22000,890.1459350585938,129.0,287.35811471939087,899.067626953125,15.278288687222629,0.30281001329421997,0.315141886472702,-3792.56202350114,0.405810683965683,-3592.647834487149,687.9104614257812,-3792.56202350114,-1136.472900390625
76.30604521186174,-435.57354736328125,0.3370673656463623,12,0.013896384493189945,0.8888834118843079,,0.1979696409404278,174.08029197080293,0.27014562487602234,-1051.937255859375,2806.813720703125,0.9211249947547913,137.0,0.9131796360015869,24000,896.4189453125,137.0,314.52291798591614,905.9938354492188,15.007311103553242,0.3226335346698761,0.3279854655265808,-3569.1275027073457,0.4075210988521576,-3236.3854557222767,614.13623046875,-3569.1275027073457,-1016.417236328125
76.46588579225674,-406.3588562011719,0.4175109267234802,13,0.013896384493189945,0.8824930787086487,,0.19187764823436737,179.375,0.26836878061294556,-888.6732177734375,3248.87841796875,0.8884584903717041,144.0,0.8806930184364319,26000,851.111572265625,144.0,340.0209090709686,863.2343139648438,14.765391002840712,0.3412932753562927,0.4159178137779236,-3218.229235939281,0.41022658348083496,-2654.4183341852417,465.2602844238281,-3218.229235939281,-855.6243896484375
76.62623262282241,-379.83837890625,0.42502111196517944,14,0.012833077932624282,0.8772022724151611,,0.2042304301261902,182.96732026143792,0.26674601435661316,-840.556396484375,1158.813720703125,0.8858315944671631,153.0,0.8801742792129517,28000,890.7435302734375,153.0,365.41010880470276,892.9217529296875,14.408211657228739,0.3564082682132721,0.42355990409851074,-3022.0155346953,0.41023582220077515,-2313.2487339934005,371.55511474609375,-3022.0155346953,-810.6658935546875
76.30510943647329,-339.43121337890625,0.37981459498405457,15,0.013091022799070031,0.8718733191490173,,0.20646181374788283,185.3167701863354,0.26456591486930847,-826.370849609375,1013.068359375,0.9177207350730896,161.0,0.8986822962760925,30000,922.1886596679688,161.0,393.1584689617157,919.7031860351562,14.240588419636971,0.36714208126068115,0.346335232257843,-2864.7107443224972,0.4119715690612793,-1983.5706005971615,286.3745422363281,-2864.7107443224972,-792.120361328125
76.53048345030102,-313.8983459472656,0.3323613107204437,16,0.010944321720492653,0.8665176033973694,,0.19858135253190995,188.15882352941176,0.264441579580307,-771.5285034179688,3004.815673828125,0.9112046957015991,170.0,0.9079837203025818,32000,964.0446166992188,170.0,418.13403701782227,968.2476806640625,14.233472569062997,0.3757780194282532,0.3207891583442688,-2825.0714053418155,0.41486719250679016,-1977.7034667156672,217.9741973876953,-2825.0714053418155,-746.7765502929688
76.60304553580461,-271.4356689453125,0.29640480875968933,17,0.01161761804096316,0.8598499894142151,,0.2134419210255146,190.4689265536723,0.2630036175251007,-805.3330078125,1593.3128662109375,0.8930036425590515,177.0,0.9266808032989502,34000,1000.0834350585938,177.0,443.8465828895569,1004.3381958007812,14.148624501220944,0.3893364667892456,0.38590025901794434,-2732.6056069940596,0.41813796758651733,-1753.2843342294084,208.08377075195312,-2732.6056069940596,-775.8762817382812
76.52022444725249,-243.1617431640625,0.47862979769706726,18,0.012833077932624282,0.8562498688697815,,0.208235944211483,192.0909090909091,0.2623979151248932,-746.2491455078125,4300.341796875,0.8791492581367493,187.0,0.8528760671615601,36000,1033.5775146484375,187.0,470.4638578891754,1037.56640625,14.039813305071004,0.39763304591178894,0.4191058278083801,-2649.0249180955525,0.41828837990760803,-1576.397981644175,160.9186553955078,-2649.0249180955525,-713.53662109375
76.53508452537385,-213.92271423339844,0.38916781544685364,19,0.013091022799070031,0.8518741726875305,,0.2056398044526577,192.69543147208122,0.262247771024704,-726.2735595703125,4730.60205078125,0.9023889899253845,197.0,0.8943290710449219,38000,1051.625244140625,197.0,496.50431871414185,1052.6260986328125,13.685103423190004,0.40757638216018677,0.35690930485725403,-2408.7809092119624,0.4179936945438385,-1066.3575561495654,115.65924072265625,-2408.7809092119624,-697.5177001953125
76.6248575869632,-196.06613159179688,0.3252035975456238,20,0.01185113216358652,0.8482862710952759,,0.19991733074188234,193.05797101449275,0.26166290044784546,-708.7544555664062,2168.6181640625,0.9298344850540161,207.0,0.9140846729278564,40000,1077.0184326171875,207.0,522.0238087177277,1080.272216796875,13.452371837424563,0.41613104939460754,0.29448145627975464,-2282.3948544015757,0.41708114743232727,-900.3204663315752,79.22289276123047,-2282.3948544015757,-681.70849609375
76.72609483749889,-172.86831665039062,0.25255656242370605,21,0.010728675346037303,0.8454857468605042,,0.19420234993100166,196.48356807511738,0.2597217857837677,-745.4676513671875,5695.19873046875,0.9489266276359558,213.0,0.9442455768585205,42000,1085.326416015625,213.0,547.4017684459686,1083.316162109375,13.415312426426032,0.42176979780197144,0.2560497224330902,-2247.236710805099,0.4180199205875397,-623.9025284821096,0.7370526194572449,-2247.236710805099,-720.8455810546875
76.73814314618957,-153.9262237548828,0.345019668340683,22,0.009712529831903797,0.8438109755516052,,0.2138817274570465,199.07762557077626,0.25705596804618835,-791.4725341796875,4770.72265625,0.955086350440979,219.0,0.8996331691741943,44000,1112.4742431640625,219.0,573.3784816265106,1106.1561279296875,13.395128296117761,0.42457857728004456,0.23232300579547882,-2243.6090110524765,0.41776832938194275,-311.81946343376876,-4.746591567993164,-2243.6090110524765,-761.4053955078125
76.65356495600165,-127.92395782470703,0.21105962991714478,23,0.00896935834762211,0.8402537107467651,,0.19996092811226845,201.56387665198238,0.25634443759918213,-848.5528564453125,6678.76123046875,0.9369959831237793,227.0,0.947763979434967,46000,1153.980224609375,227.0,600.102552652359,1149.3428955078125,13.347990208737887,0.4288303852081299,0.23746752738952637,-2221.7508677603146,0.41806361079216003,-211.5613890583624,-36.586177825927734,-2221.7508677603146,-811.0779418945312
76.64292734546139,-101.75342559814453,0.20768581330776215,24,0.00896935834762211,0.8386155962944031,,0.20727336645126343,203.95726495726495,0.2546093761920929,-870.3973388671875,2875.477294921875,0.9552373886108398,234.0,0.9448288679122925,48000,1164.9178466796875,234.0,626.2808802127838,1161.0032958984375,13.288709044708867,0.43104633688926697,0.19439131021499634,-2150.9245538531363,0.4185604751110077,-181.14832352973247,-104.17129516601562,-2150.9245538531363,-844.34619140625
76.71937275292778,-79.67183685302734,0.20629283785820007,25,0.00896935834762211,0.839472234249115,,0.2104372836649418,205.10288065843622,0.25376683473587036,-857.44580078125,7314.39697265625,0.96216881275177,243.0,0.948661744594574,50000,1167.5826416015625,243.0,651.7258706092834,1163.452880859375,13.172252021290813,0.42950764298439026,0.13897818326950073,-2093.8295199498316,0.41821494698524475,-383.45859518509286,-122.79898071289062,-2093.8295199498316,-822.2440795898438
76.64612599825026,-47.67976760864258,0.255410373210907,26,0.008792626553888941,0.8389252424240112,,0.2020985646545887,207.328,0.25328299403190613,-817.980224609375,2701.345947265625,0.9271824359893799,250.0,0.9408771991729736,52000,1160.5223388671875,250.0,678.4426391124725,1161.903564453125,13.071011302184209,0.43003150820732117,0.30161160230636597,-2042.481027251253,0.41856423020362854,-521.5439392639935,-132.23614501953125,-2042.481027251253,-776.9241943359375
76.73610939333733,-32.61124038696289,0.28672340512275696,27,0.008449541294664952,0.8377148509025574,,0.20706122785806655,207.58076923076922,0.2535383105278015,-760.5663452148438,3938.264404296875,0.9288621544837952,260.0,0.9328981637954712,54000,1162.73095703125,260.0,703.7104229927063,1155.2003173828125,12.969142162790835,0.43074166774749756,0.29574695229530334,-1995.0501276455327,0.4183761775493622,-579.8675284276708,-215.7539520263672,-1995.0501276455327,-722.0702514648438
76.5721974621788,-1.3833571672439575,0.2352403700351715,28,0.00896935834762211,0.8359655141830444,,0.20655091285705565,208.58582089552237,0.25327616930007935,-785.6802368164062,4605.0654296875,0.9550697207450867,268.0,0.9514975547790527,56000,1186.1253662109375,268.0,731.3359398841858,1178.81884765625,12.844294397143699,0.4324408173561096,0.2482767552137375,-1916.1947034296597,0.4190055727958679,-362.24237631064966,-267.2677001953125,-1916.1947034296597,-751.48779296875
76.64536399855416,23.61538314819336,0.2564757168292999,29,0.008283051950460692,0.8358030915260315,,0.20015837505459785,208.90942028985506,0.2532367408275604,-755.0850830078125,2057.9306640625,0.9070444703102112,276.0,0.938077449798584,58000,1195.01318359375,276.0,756.7320053577423,1186.951416015625,12.749996485143594,0.43250003457069397,0.35305550694465637,-1888.288092058251,0.41911667585372925,-352.2297301266883,-312.02166748046875,-1888.288092058251,-711.2098388671875
76.6977964178573,53.600711822509766,0.38972780108451843,30,0.008449541294664952,0.8344055414199829,,0.19585738494992255,209.86666666666667,0.25367769598960876,-712.6200561523438,7417.494140625,0.8766095638275146,285.0,0.899530827999115,60000,1250.185791015625,285.0,782.2910540103912,1244.053955078125,12.652056221481438,0.43475863337516785,0.4117010831832886,-1818.2168832814896,0.41958221793174744,-254.86081658899042,-361.906982421875,-1818.2168832814896,-675.2987060546875
76.74027923291055,75.9178695678711,0.4941117465496063,31,0.00795985011672278,0.8325905799865723,,0.2126307240128517,210.3639455782313,0.25347885489463806,-589.7264404296875,2582.188720703125,0.8369615077972412,294.0,0.8462128043174744,62000,1295.391357421875,294.0,807.9199166297913,1290.915771484375,12.582134610790064,0.43799924850463867,0.5092781186103821,-1744.2869459114954,0.420131117105484,-358.72753232678684,-397.0708312988281,-1744.2869459114954,-544.6127319335938
76.72245619377341,101.11318969726562,0.4746480882167816,32,0.008449541294664952,0.8300327658653259,,0.21554315060377122,210.41254125412541,0.2534916400909424,-571.6463012695312,4128.71728515625,0.8664153814315796,303.0,0.8612124919891357,64000,1283.5477294921875,303.0,834.1755878925323,1281.3065185546875,12.45546249028194,0.44142913818359375,0.4688836336135864,-1636.3978353827852,0.42103853821754456,-266.59236812912707,-399.0527648925781,-1636.3978353827852,-532.7271728515625
76.61731777231866,113.62248229980469,0.4318455755710602,33,0.00896935834762211,0.8278284668922424,,0.1922130797803402,212.14790996784566,0.25413867831230164,-498.8096008300781,7715.87548828125,0.8487353920936584,311.0,0.8817938566207886,66000,1261.08056640625,311.0,861.4240477085114,1257.32470703125,12.434560406647558,0.44529932737350464,0.4714725613594055,-1610.680638145539,0.42183366417884827,-347.6128093484588,-474.0073547363281,-1610.680638145539,-454.0494384765625
76.60529201782725,133.71868896484375,0.44470757246017456,34,0.008619377074687717,0.826107919216156,,0.1960248500108719,212.475,0.25402525067329407,-450.6774597167969,3154.7861328125,0.899815022945404,320.0,0.8714821338653564,68000,1297.1234130859375,320.0,887.667133808136,1300.794677734375,12.39376479661831,0.4480297565460205,0.39984360337257385,-1567.3969339231028,0.4229481518268585,-105.95004275557167,-488.30694580078125,-1567.3969339231028,-407.7503662109375
76.6508796461764,153.23793029785156,0.4649839401245117,35,0.008449541294664952,0.8246886730194092,,0.1988513983786106,212.34650455927053,0.25375521183013916,-403.025390625,2635.7314453125,0.8546877503395081,329.0,0.8581886887550354,70000,1301.0489501953125,329.0,913.2315287590027,1307.0595703125,12.263366574690696,0.44919052720069885,0.482802152633667,-1494.0262098658407,0.4230239689350128,82.62716633103297,-482.4451599121094,-1494.0262098658407,-355.51776123046875
76.68885181411783,181.0347900390625,0.4241451621055603,36,0.008283051950460692,0.8232403993606567,,0.21366552919149398,212.90828402366864,0.25322362780570984,-353.30487060546875,2621.668212890625,0.8450375199317932,338.0,0.8860721588134766,72000,1316.7501220703125,338.0,938.8587558269501,1322.8231201171875,12.161325921497351,0.4517962634563446,0.5110952854156494,-1407.883933032813,0.4235791563987732,255.3426169262799,-487.79364013671875,-1407.883933032813,-303.81634521484375
76.632776442617,220.817626953125,0.5406110286712646,37,0.008619377074687717,0.8213725090026855,0.002898550724637681,0.2138303892314434,213.7594202898551,0.2523871958255768,-307.7245788574219,8918.0439453125,0.8319542407989502,345.0,0.8106122612953186,74000,1332.5050048828125,345.0,965.644250869751,1336.9014892578125,12.033951665824004,0.4553548991680145,0.5388619303703308,-1284.8341192807575,0.4241439998149872,726.2532197141023,-550.5927734375,-1284.8341192807575,-260.56036376953125
76.70463499180582,249.5534210205078,0.5426081418991089,38,0.009521154623962158,0.8199622631072998,0.0028328611898017,0.19193536758422852,214.56373937677054,0.25177547335624695,-254.7065887451172,3564.113037109375,0.8364738821983337,353.0,0.8180155754089355,76000,1339.117431640625,353.0,990.8136582374573,1341.9486083984375,11.959910872318774,0.45731398463249207,0.5159660577774048,-1219.8460882243587,0.4247902035713196,798.0294564785435,-514.1656494140625,-1219.8460882243587,-212.3322296142578
76.75217138524118,259.7366638183594,0.4951309263706207,39,0.00795985011672278,0.8194882273674011,0.0027397260273972603,0.19903194651007652,213.4849315068493,0.2521858811378479,-176.58255004882812,2161.5517578125,0.8466386198997498,365.0,0.8510751724243164,78000,1403.08642578125,365.0,1016.2578933238983,1402.9786376953125,11.841712142455515,0.45910871028900146,0.5072240829467773,-1133.4623796463936,0.4245956242084503,1030.04923919298,-615.64208984375,-1133.4623796463936,-125.37882232666016
76.73676408692641,284.72540283203125,0.49688541889190674,40,0.008792626553888941,0.8190038800239563,0.002680965147453083,0.20416976869106293,214.16353887399464,0.2516081929206848,-253.7511444091797,5869.8076171875,0.8546215295791626,373.0,0.8500812649726868,80000,1408.48046875,373.0,1042.525065422058,1412.219970703125,11.797189906604673,0.459644079208374,0.49971795082092285,-1046.2788019513935,0.4252138137817383,1194.8028165894848,-634.279541015625,-1046.2788019513935,-213.06057739257812
76.73908604854142,299.6588439941406,0.5015746355056763,41,0.008283051950460692,0.817803680896759,0.002617801047120419,0.20047357738018035,214.34816753926702,0.25137609243392944,-256.09228515625,4518.34130859375,0.8391082286834717,382.0,0.841706395149231,82000,1432.992919921875,382.0,1068.5558588504791,1440.9090576171875,11.704451562572903,0.4622138440608978,0.5210716724395752,-972.2683841183136,0.42554405331611633,1532.8267176871032,-639.4921264648438,-972.2683841183136,-212.43511962890625
76.65191652818125,326.0321960449219,0.4286053478717804,42,0.007803009623294559,0.8169671893119812,0.002570694087403599,0.21137570902705194,215.17737789203085,0.2511014938354492,-297.1187744140625,2304.458251953125,0.8467998504638672,389.0,0.8827189803123474,84000,1417.1824951171875,389.0,1095.8630104064941,1424.500732421875,11.647033634494147,0.46322697401046753,0.4870363175868988,-895.0949446721263,0.4263615608215332,1623.705759525221,-606.991455078125,-895.0949446721263,-251.67538452148438
76.66164037042817,347.10162353515625,0.49857378005981445,43,0.00795985011672278,0.816094160079956,0.0025252525252525255,0.2051842112839222,216.9747474747475,0.25104430317878723,-309.90814208984375,7332.7373046875,0.8515667915344238,396.0,0.8548799157142639,86000,1343.4085693359375,396.0,1121.8126769065857,1348.914306640625,11.608633458653221,0.4645644426345825,0.48809128999710083,-801.4249278255436,0.42727404832839966,1965.3446108412522,-583.0359497070312,-801.4249278255436,-271.2062683105469
76.63559084334808,362.8103332519531,0.3836396336555481,44,0.008119843104068908,0.815199077129364,0.007407407407407408,0.21399957805871964,217.24197530864197,0.25093141198158264,-276.0031433105469,5364.05615234375,0.8824048042297363,405.0,0.9034260511398315,88000,1335.9818115234375,405.0,1148.2915318012238,1347.71142578125,11.482445458937846,0.46606120467185974,0.43632060289382935,-699.5816852659757,0.42735716700553894,2204.810938516806,-654.281494140625,-699.5816852659757,-224.90200805664062
76.6503709655362,384.40667724609375,0.37570178508758545,45,0.008119843104068908,0.8150493502616882,0.007281553398058253,0.20482857868075371,218.20388349514562,0.2506062090396881,-247.7919921875,1946.1253662109375,0.903407871723175,412.0,0.9040722846984863,90000,1274.618896484375,412.0,1174.1626148223877,1284.8648681640625,11.435554969465901,0.46674999594688416,0.3746602535247803,-618.5471588810628,0.4279186427593231,2489.271656882351,-664.4615478515625,-618.5471588810628,-205.38375854492188
76.59222297009853,402.9568176269531,0.41452929377555847,46,0.008449541294664952,0.8155063390731812,0.007159904534606206,0.21122261509299278,219.07875894988067,0.2502405047416687,-237.17803955078125,2825.805419921875,0.8603442907333374,419.0,0.8810552954673767,92000,1295.988525390625,419.0,1201.1663382053375,1301.9759521484375,11.39898421214582,0.4667406976222992,0.4474208354949951,-535.7537871231475,0.42843204736709595,2766.356728375622,-669.4252319335938,-535.7537871231475,-198.14817810058594
76.57860106290327,426.074462890625,0.42333829402923584,47,0.008283051950460692,0.8157185316085815,0.007042253521126761,0.19675397679209708,220.19014084507043,0.2499435693025589,-238.02894592285156,2794.610595703125,0.8706144094467163,426.0,0.8700821995735168,94000,1273.8724365234375,426.0,1227.4969599246979,1279.6990966796875,11.340289933674374,0.4667206108570099,0.45089033246040344,-449.1290115965716,0.42891427874565125,3120.124188545782,-726.1146240234375,-449.1290115965716,-191.7631378173828
76.56735180845294,434.6242370605469,0.4346058964729309,48,0.007649259507199841,0.8155869841575623,0.006896551724137931,0.19895789355039598,220.45977011494253,0.25044193863868713,-200.98223876953125,6382.1044921875,0.8923715353012085,435.0,0.8822351098060608,96000,1237.8145751953125,435.0,1253.7980971336365,1248.1046142578125,11.271327687367572,0.4671183228492737,0.3871649503707886,-419.4581763488103,0.428726464509964,2976.544959393006,-779.305419921875,-419.4581763488103,-148.1655731201172
76.5383240270571,450.96044921875,0.5037858486175537,49,0.008119843104068908,0.8146923184394836,0.006772009029345372,0.19542663156986237,220.81264108352144,0.2505801022052765,-89.14950561523438,3447.316650390625,0.8324771523475647,443.0,0.8394975066184998,98000,1238.937255859375,443.0,1280.404310464859,1243.7620849609375,11.188785655321656,0.46868574619293213,0.49853962659835815,-321.6508759612798,0.42930835485458374,3127.0727066858967,-805.571533203125,-321.6508759612798,-51.52606964111328
76.49041670522833,472.1431579589844,0.49457600712776184,50,0.007803009623294559,0.8147411942481995,0.006666666666666667,0.19082895010709763,222.17777777777778,0.25049537420272827,-121.73641967773438,7835.85693359375,0.8671543002128601,450.0,0.8413751125335693,100000,1266.349365234375,450.0,1307.3533170223236,1265.082275390625,11.125662416229206,0.46867573261260986,0.4460262656211853,-245.60101077514014,0.4298151433467865,3229.440117587076,-823.498046875,-245.60101077514014,-81.10960388183594
76.47758337192104,478.4346923828125,0.48049697279930115,51,0.006654572515946094,0.8145836591720581,0.006550218340611353,0.18976773366332053,222.60262008733625,0.2500194013118744,-152.2624053955078,2758.675048828125,0.8699329495429993,458.0,0.8481869697570801,102000,1324.595703125,458.0,1333.7241516113281,1324.783203125,11.063521321396006,0.46952196955680847,0.45198237895965576,-209.61500130943418,0.4295482337474823,3317.7336328635256,-825.0552978515625,-209.61500130943418,-116.87443542480469
76.49544003553191,488.77496337890625,0.45109590888023376,52,0.006924774844929294,0.8142153024673462,0.006437768240343348,0.20643054261803628,222.66738197424894,0.24985313415527344,-73.58163452148438,9167.2578125,0.8328375220298767,466.0,0.8623129725456238,104000,1390.698974609375,466.0,1359.5581638813019,1391.05224609375,11.03335294175753,0.4697135388851166,0.5200231075286865,-208.5297598411402,0.42968353629112244,3178.0986626331814,-856.52685546875,-208.5297598411402,-29.924531936645508
76.4434579736465,512.4988403320312,0.4579431414604187,53,0.006924774844929294,0.8134995102882385,0.006355932203389831,0.18759420976042748,224.17796610169492,0.24973592162132263,-117.46138000488281,3356.27001953125,0.8622941970825195,472.0,0.8748879432678223,106000,1428.510986328125,472.0,1386.6458008289337,1431.23779296875,11.007543292845982,0.47004032135009766,0.45270824432373047,-119.52205195371,0.4303940236568451,3418.4565554430037,-880.8388061523438,-119.52205195371,-72.36305236816406
76.40820688729193,528.75146484375,0.48431727290153503,54,0.006924774844929294,0.813291072845459,0.00625,0.18951987430453301,224.88541666666666,0.24947762489318848,-68.65164184570312,4523.40771484375,0.8406660556793213,480.0,0.8606812953948975,108000,1439.86328125,480.0,1413.4607315063477,1444.39599609375,10.955186999407639,0.47034314274787903,0.516940712928772,-79.02733847738418,0.4304463267326355,3424.518825327983,-899.1417846679688,-79.02733847738418,-24.71222686767578
76.40618355221973,543.0588989257812,0.41233301162719727,55,0.007803009623294559,0.8128531575202942,0.006147540983606557,0.19543717309832573,225.10860655737704,0.24943630397319794,-79.56932067871094,1501.4815673828125,0.8691352009773254,488.0,0.892623782157898,110000,1449.775390625,488.0,1439.6740536689758,1453.47021484375,10.877599852258484,0.4709082245826721,0.4588998556137085,-35.576745900788275,0.4305342137813568,3417.410737667044,-943.3922119140625,-35.576745900788275,-36.64662170410156
76.3841246749516,561.1829223632812,0.43562138080596924,56,0.007063962819312372,0.8132824897766113,0.006048387096774193,0.205286448597908,225.5826612903226,0.24902939796447754,-60.242530822753906,4950.94677734375,0.8824352622032166,496.0,0.8808427453041077,112000,1462.0576171875,496.0,1466.2732665538788,1463.324951171875,10.83958303093227,0.4708022475242615,0.44434845447540283,0.5209347767981414,0.4306556284427643,3176.226550682071,-956.4859619140625,0.5209347767981414,-16.492658615112305
76.35642153726523,576.6759033203125,0.4718495309352875,57,0.00735078803626736,0.8134326338768005,0.005964214711729622,0.19810970291495322,226.03976143141153,0.2487812340259552,-50.94117736816406,2235.6083984375,0.8777750730514526,503.0,0.8612440228462219,114000,1504.2398681640625,503.0,1492.9982011318207,1499.904541015625,10.781485203519729,0.47057703137397766,0.43536338210105896,58.58208318186621,0.430777370929718,3250.8214160484217,-968.6052856445312,58.58208318186621,-17.42576789855957
76.35783893451845,578.7935180664062,0.48495200276374817,58,0.007063962819312372,0.8131788969039917,0.005836575875486381,0.21438123732805253,225.48249027237355,0.24893270432949066,-25.842836380004883,5070.68701171875,0.8780871033668518,514.0,0.8575312495231628,116000,1561.7647705078125,514.0,1519.1629519462585,1563.87744140625,10.746831497135386,0.4713594317436218,0.4582828879356384,62.471438764364386,0.4304754436016083,2779.6863750912057,-966.468994140625,62.471438764364386,16.7236328125
76.35046274604213,588.1207885742188,0.4671271741390228,59,0.00735078803626736,0.8130485415458679,0.0057361376673040155,0.20089090645313262,225.51242829827916,0.2489166557788849,-19.85270118713379,4336.29833984375,0.8730893135070801,523.0,0.8770498633384705,118000,1592.0625,523.0,1545.504712820053,1597.9105224609375,10.703881795247847,0.4715951681137085,0.4529069662094116,84.71603264980865,0.4304564893245697,2424.0000908306624,-963.0097045898438,84.71603264980865,17.316661834716797
76.33557360607941,598.8001098632812,0.4234922528266907,60,0.00678832942351661,0.8126441240310669,0.005639097744360902,0.20749940246343612,225.4266917293233,0.24879248440265656,3.9276695251464844,3330.9794921875,0.8669204711914062,532.0,0.88596111536026,120000,1634.9202880859375,532.0,1572.0062656402588,1642.91064453125,10.651339732245743,0.4724866449832916,0.47376102209091187,130.54293792716646,0.43046802282333374,2542.317183322368,-942.5677490234375,130.54293792716646,37.00699234008789
