param_noise_stddev,reference_perturbed_action_mean,rollout/Q_mean,reference_Q_mean,total/duration,rollout/return_history,rollout/return,rollout/actions_mean,total/epochs,AI_return,obs_rms_std,reference_actor_Q_mean,total/episodes,rollout/actions_std,rollout/episodes,train/param_noise_distance,reference_Q_std,total/steps_per_second,AI_distance,reference_action_mean,rollout/episode_steps,train/loss_actor,AI_success_rate,total/steps,reference_action_std,reference_perturbed_action_std,reference_actor_Q_std,train/loss_critic,obs_rms_mean
0.010517278057089798,0.12799327075481415,2118.60986328125,966.0262451171875,29340.84970664978,5168.369224774179,5184.090318997776,0.26732194423675537,2010,5359.132372576767,0.1949692964553833,984.111083984375,21079.0,0.7931782007217407,21079.0,0.19650034099817276,1575.919189453125,137.0103470142145,2.184091319189852,0.2044818252325058,190.70952132454102,-2120.52099609375,0.4185,4020000,0.905516505241394,0.9014669060707092,1563.854736328125,1096.6474609375,0.3997233510017395
0.010944321720492653,0.2288968563079834,2118.455810546875,939.782470703125,29357.146760702133,5057.45276863862,5183.5132761535415,0.2673039436340332,2011,5353.66383477811,0.194976344704628,951.924560546875,21090.0,0.7931828498840332,21090.0,0.1982561917603016,1591.41357421875,137.00241487309327,2.184658673149573,0.20663096010684967,190.70203888098624,-2125.8974609375,0.4175,4022000,0.915701150894165,0.9076313972473145,1580.35986328125,1157.680419921875,0.39968782663345337
0.010106897490323717,0.24364681541919708,2118.39453125,1010.30078125,29373.911687850952,4958.140323924442,5183.3580644266385,0.2673284411430359,2012,5354.32584792142,0.19497781991958618,1034.998046875,21101.0,0.7931899428367615,21101.0,0.20619591057300568,1478.491455078125,136.9923094602455,2.192411304460013,0.15773998200893402,190.70058291076253,-2129.939453125,0.416,4024000,0.9285368919372559,0.921903669834137,1455.5616455078125,1219.5615234375,0.3996802568435669
0.01208933992007461,0.30211979150772095,2118.347900390625,1025.6949462890625,29390.79722046852,4949.6420171316395,5183.157998871547,0.2673530578613281,2013,5346.381327941637,0.19497621059417725,1047.683349609375,21112.0,0.7931840419769287,21112.0,0.2096195912361145,1465.1536865234375,136.98165346791575,2.196441853323242,0.26716750860214233,190.69301818870784,-2128.224609375,0.415,4026000,0.8809440732002258,0.8687992691993713,1450.4259033203125,1246.39794921875,0.3996851146221161
0.011388705069074755,0.3689078688621521,2118.2919921875,1054.0404052734375,29407.29153943062,4881.782338598674,5183.014675590344,0.26736921072006226,2014,5347.942558469875,0.19498099386692047,1076.1005859375,21123.0,0.7931913137435913,21123.0,0.21165240556001663,1479.1649169921875,136.972831877396,2.196011090153989,0.32012343406677246,190.69047957203048,-2136.474609375,0.4145,4028000,0.8657562136650085,0.8372311592102051,1468.837890625,2732.691650390625,0.39967766404151917
0.010728675346037303,0.34421101212501526,2118.403564453125,1052.50244140625,29423.73923921585,5009.1523549242465,5183.360631337412,0.267385333776474,2015,5347.197255515732,0.1949838399887085,1068.7137451171875,21133.0,0.7931846976280212,21133.0,0.20692109882831575,1476.069091796875,136.96423718399566,2.1991187054712626,0.361275851726532,190.69545260966262,-2111.064208984375,0.415,4030000,0.8524293899536133,0.8616620302200317,1465.7506103515625,773.5181884765625,0.3996935486793518
0.010944321720492653,0.2222028374671936,2118.37451171875,1021.7276000976562,29440.4124584198,4906.36656205371,5183.069219146084,0.2674071192741394,2016,5345.033023361109,0.19497370719909668,1037.06884765625,21145.0,0.7931703329086304,21145.0,0.1928052268922329,1517.5380859375,136.95460298644252,2.197327152993754,0.2566922903060913,190.68195790967133,-2132.545654296875,0.4165,4032000,0.901809573173523,0.9076333045959473,1511.5509033203125,1564.813720703125,0.3996790647506714
0.01208933992007461,0.19279173016548157,2118.30078125,1053.921875,29456.916051864624,4945.71980237898,5182.767980919517,0.267424076795578,2017,5337.69147831455,0.1949652135372162,1076.24853515625,21156.0,0.7931573987007141,21156.0,0.2106821742653847,1508.5914306640625,136.94576828400363,2.1867484936346235,0.24925914406776428,190.67092077897524,-2145.06103515625,0.417,4034000,0.897196352481842,0.9020748138427734,1495.96923828125,973.8904418945312,0.3996524214744568
0.010310046129879225,0.1292571872472763,2118.278076171875,1071.709228515625,29473.735614061356,4899.993200659253,5182.875253977092,0.2674131393432617,2018,5344.9862316865365,0.19496965408325195,1083.35986328125,21166.0,0.7931639552116394,21166.0,0.20542006492614745,1521.780029296875,136.9354754636023,2.1657170873238303,0.12110308557748795,190.67773788150808,-2150.601806640625,0.4175,4036000,0.9185857176780701,0.9109303951263428,1519.886474609375,1007.833740234375,0.3996351361274719
0.010728675346037303,0.18394628167152405,2118.340087890625,1040.95166015625,29490.797991275787,5016.435495209063,5183.198065550585,0.26740193367004395,2019,5348.649717249147,0.19497326016426086,1058.6021728515625,21176.0,0.7931691408157349,21176.0,0.1997604975104332,1520.16943359375,136.92406699861274,2.1635683146547677,0.16238850355148315,190.6858707971288,-2142.3408203125,0.416,4038000,0.91341632604599,0.8907063007354736,1508.721435546875,1003.3839111328125,0.3996451795101166
