#{"env_id": null, "t_start": 1521572208.8020394}
r,l,t
8450.281043,223,57298.698662
11548.586036,221,57301.700649
11475.220338,374,57307.786412
5990.81954,372,57313.685305
5722.932886,227,57321.06521
4732.597419,300,57325.662363
12227.877659,272,57330.078964
5055.605337,191,57333.012169
3690.474026,236,57336.151421
5842.747533,298,57340.882839
3744.666939,380,57347.091726
9413.438631,406,57357.85946
6311.001788,216,57360.957285
7701.620802,311,57365.857559
9111.260458,309,57370.618186
5473.064072,288,57375.165
13148.324406,383,57381.10475
11882.132389,226,57384.306925
4920.915488,217,57391.649789
9073.554241,227,57396.182003
8062.155768,293,57400.780769
8689.073971,341,57405.55601
11484.076683,361,57411.728071
9051.428868,227,57414.867435
12966.891726,307,57419.540318
3753.848813,277,57428.546733
6834.851346,223,57431.664607
3255.264485,349,57436.383615
5811.578747,207,57440.806974
11266.385377,293,57443.920028
10685.247779,298,57448.443822
14407.581749,341,57454.615909
6088.203671,206,57462.384453
7854.917067,389,57468.543613
3786.186153,311,57473.108394
5836.963101,468,57480.716019
10102.740679,219,57483.811515
7984.27677,226,57487.028501
7671.676884,284,57495.927867
9802.495784,366,57502.012242
7241.54798,224,57505.02563
8860.962342,253,57508.362022
4656.51211,314,57513.1411
6101.555006,247,57517.507017
7348.269062,366,57523.647645
11673.888017,292,57531.398013
3572.868688,226,57535.876772
10187.649927,409,57542.00815
6742.915202,315,57546.793335
1566.840492,236,57550.086057
4100.926869,226,57554.578717
2346.999185,195,57557.550112
4412.895223,286,57560.932069
2861.219047,264,57569.836627
5281.868253,317,57574.507493
7757.89574,254,57578.972252
5438.113119,303,57583.783741
6502.925107,314,57588.403573
7961.065277,255,57591.623055
7273.481332,212,57595.895791
7990.693861,310,57605.017083
5088.383903,312,57609.574335
7466.249045,429,57616.235289
5879.081025,253,57620.984902
2421.210252,283,57624.305139
3617.362992,241,57628.846047
11033.866946,553,57641.138179
5650.737844,240,57645.51964
2626.528741,224,57648.657752
15665.791679,351,57654.702746
4892.081692,255,57658.039562
12187.416688,254,57662.611382
3970.830132,214,57665.629789
5641.227542,291,57674.499095
9348.56751,333,57679.045253
3297.864233,172,57682.155005
11066.958138,257,57685.657727
9033.351037,359,57691.680739
6600.263187,184,57694.652166
9999.97481,299,57699.310361
7901.454828,413,57709.774957
9010.895463,236,57712.943146
8203.097661,373,57719.099094
12380.616177,280,57723.88241
4565.331268,488,57731.373947
11737.310762,212,57734.374849
15277.03371,411,57744.921438
9124.307935,181,57748.080778
3831.934651,340,57752.689337
7539.290576,269,57757.100597
13417.688037,321,57761.823787
3936.745648,307,57766.499318
6878.245133,205,57769.670356
3611.826926,234,57772.787903
4224.622186,245,57781.639111
6086.257625,240,57784.775927
921.678449,206,57788.16198
3844.477445,255,57792.819131
6379.688846,331,57797.510621
6300.495487,532,57806.586172
4048.94071,252,57814.187221
7871.330415,283,57818.64279
13637.592711,319,57823.462542
7221.086568,324,57828.247764
9516.95789,296,57832.804302
6414.881306,229,57837.399368
6200.805343,242,57841.05185
10427.243901,562,57854.971407
6531.916574,324,57859.517823
3500.784932,308,57864.319784
9324.913217,237,57867.571568
7486.283887,189,57870.507926
4745.187291,374,57876.519466
6303.589951,335,57885.609879
13248.285826,299,57890.259125
5312.17131,286,57894.718413
8874.50373,273,57899.145603
5784.826155,291,57903.825622
8215.055422,223,57906.998369
6252.789052,364,57913.309906
3490.641276,274,57920.875712
11495.825427,412,57926.934597
7048.253252,271,57931.52027
6700.800043,243,57936.043516
8050.212427,220,57939.108157
1596.676793,222,57942.124358
1962.417587,419,57948.525423
12420.022457,270,57957.76405
10505.091768,392,57964.005374
6072.673765,211,57967.137805
6796.277998,357,57973.263212
9146.917623,342,57977.925477
7960.802697,267,57982.315855
5438.104258,306,57991.451869
9179.306748,326,57996.036446
6245.095686,373,58002.03371
3921.134626,397,58008.135777
4805.410103,239,58011.390877
8011.164878,256,58016.012056
4142.049083,242,58019.303484
3957.121078,215,58026.751095
5055.991606,243,58031.326331
18281.662092,396,58037.417356
6766.50103,213,58040.422364
10046.614433,254,58043.490802
6267.570354,220,58046.63944
5116.425604,262,58051.082174
10562.157311,301,58055.606863
10729.913631,347,58065.89731
3728.902843,252,58068.954443
8026.898993,260,58073.614875
7989.386025,263,58076.769877
8207.72557,276,58081.736053
2435.944856,187,58084.820509
4144.154992,290,58089.251551
6060.212632,296,58098.535539
11276.690325,314,58103.025292
15999.478345,642,58112.198691
4047.784905,295,58116.81852
8567.03928,248,58121.185003
11580.764755,338,58125.910694
4819.243943,228,58133.399235
12711.615334,440,58141.259105
9849.639169,281,58146.032648
7876.547084,319,58150.887012
12034.706546,303,58155.666158
2395.731842,215,58158.771002
5080.812065,274,58167.786571
14662.300728,299,58172.244012
12270.363532,297,58176.741482
6141.777022,267,58179.947401
12181.68092,250,58184.735612
6760.066501,267,58189.275072
16769.648474,384,58193.985581
13836.228682,305,58203.079201
4149.234799,202,58206.225771
10832.306207,283,58210.765429
18209.392739,336,58216.657189
3270.554506,238,58219.731077
2309.480983,245,58222.94489
6545.225767,238,58227.327957
3346.438224,187,58230.307496
13360.607045,389,58241.419261
6319.197367,258,58244.516736
15541.435357,300,58249.028464
4192.975016,226,58252.358829
3955.762381,274,58256.913509
12321.02188,388,58263.276591
6006.18603,284,58267.769147
9249.753659,273,58276.87956
14678.717081,359,58281.582909
15988.500242,352,58287.599064
4507.516615,226,58291.21794
15716.520505,404,58297.393837
14186.03536,261,58302.150692
2677.086573,220,58309.594416
10903.397197,330,58314.13324
15816.537844,275,58318.594164
9543.416519,242,58321.638817
5024.928109,269,58326.139084
9840.602057,265,58330.624694
6142.25081,304,58335.113783
7091.183569,251,58338.282441
1533.889788,416,58348.903087
2151.106372,218,58353.578148
4592.323143,213,58356.615088
9641.984995,289,58361.221779
6307.466405,199,58364.17223
4870.367148,268,58367.415397
5442.507106,238,58371.86165
2816.56059,293,58380.755456
7205.424611,391,58385.350656
7374.629365,249,58389.721273
7185.658081,179,58393.000272
4923.793566,199,58396.062951
13619.021289,241,58399.179507
5300.508633,216,58402.284345
5877.788144,394,58408.278428
5607.675361,282,58417.314291
3060.438132,381,58423.430305
11975.079521,269,58427.832618
2735.576264,264,58431.066078
10759.624889,264,58435.738589
5592.484876,247,58439.014863
8649.812341,233,58443.374593
5740.850246,287,58452.680037
3047.94585,385,58457.782137
300.272497,200,58461.056057
9668.302174,234,58465.449082
5737.467413,272,58468.727821
9704.106721,312,58474.66677
13669.295461,297,58479.294525
7652.437157,391,58488.595316
5406.68891,220,58493.162127
6768.761383,164,58494.816995
6622.685133,266,58499.218179
4472.218517,259,58503.65295
2923.355126,288,58506.852704
5458.463802,196,58510.037181
1635.324177,263,58514.554487
5055.699152,254,58523.690324
5660.639086,288,58527.054928
5432.493491,244,58531.577883
6848.84724,359,58536.318088
9274.332302,353,58542.543978
4545.230898,314,58547.315536
7859.656814,232,58550.727804
5697.588311,215,58560.013039
-411.023535,404,58566.315378
3226.049496,200,58569.245499
3939.921881,196,58572.196988
7371.208285,254,58575.418494
6569.037252,409,58581.533421
4291.69701,262,58585.890836
8168.696329,272,58595.24478
6830.07142,231,58598.579346
7151.559631,250,58602.032923
13830.906558,442,58609.816643
8801.997535,316,58614.386977
4992.241929,253,58617.897578
8299.011927,211,58622.353331
7042.822997,277,58630.022009
2532.977942,231,58634.593237
9514.753193,307,58639.298713
5123.51723,271,58642.619584
9291.602238,323,58648.65209
9410.072014,270,58651.745382
6049.64871,243,58656.123235
4387.211325,301,58665.227248
