total/steps_per_second,reference_action_mean,AI_return,reference_action_std,rollout/actions_std,reference_Q_std,obs_rms_std,obs_rms_mean,reference_actor_Q_mean,rollout/return,rollout/Q_mean,param_noise_stddev,train/loss_actor,total/duration,AI_distance,AI_success_rate,reference_actor_Q_std,rollout/episode_steps,total/epochs,reference_perturbed_action_std,total/episodes,reference_perturbed_action_mean,rollout/return_history,reference_Q_mean,rollout/actions_mean,train/loss_critic,total/steps,rollout/episodes,train/param_noise_distance
75.42870687080881,0.3641614317893982,1109.3829268350655,0.9054353833198547,0.8504631519317627,810.8414306640625,0.2870173454284668,0.396634966135025,523.4246826171875,1109.3829268350655,427.3062744140625,0.010944321720492653,-895.5028076171875,291.66614294052124,10.715937438998518,0.01282051282051282,812.0230712890625,140.02564102564102,11,0.8931331038475037,156.0,0.3923362195491791,1692.9517060839873,504.3531799316406,0.4283522367477417,1298.215576171875,22000,156.0,0.19840864598751068
75.30758067826689,0.3359368145465851,1197.7231647022215,0.9301615357398987,0.8470008969306946,878.6058959960938,0.2845212519168854,0.3994453251361847,552.2880249023438,1197.7231647022215,502.17816162109375,0.010728675346037303,-985.2492065429688,318.6930158138275,10.549257230463326,0.012195121951219513,879.1741333007812,145.59146341463415,12,0.9028297066688538,164.0,0.37160351872444153,1913.7986420628188,531.8240966796875,0.4368525445461273,7075.634765625,24000,164.0,0.20017195850610733
75.45828893682932,0.4141746461391449,1285.0444460145484,0.8892081379890442,0.8397471904754639,935.15625,0.28501608967781067,0.4034283757209778,675.68017578125,1285.0444460145484,574.6527099609375,0.010517278057089798,-1143.05615234375,344.5612187385559,10.661227491663073,0.011695906432748537,933.9646606445312,151.08187134502924,13,0.898400068283081,171.0,0.38624128699302673,2084.3944698263426,654.4425048828125,0.44733864068984985,3354.936767578125,26000,171.0,0.2058878993988037
75.19735032431741,0.43034932017326355,1331.484619448069,0.8846297264099121,0.8387084007263184,989.2759399414062,0.2829621434211731,0.40034931898117065,823.7623291015625,1331.484619448069,620.8233642578125,0.010310046129879225,-1288.2041015625,372.3535454273224,10.493511636786272,0.01098901098901099,991.5660400390625,152.97252747252747,14,0.8975092172622681,182.0,0.4071428179740906,2260.668334974569,795.9319458007812,0.44909682869911194,4057.01025390625,28000,182.0,0.20252034738659858
75.48192616518581,0.42119747400283813,1406.350963894931,0.8863892555236816,0.838116466999054,1032.43505859375,0.28165602684020996,0.4010613262653351,977.9662475585938,1406.350963894931,700.7489624023438,0.009521154623962158,-1394.3409423828125,397.4461374282837,10.369755018827208,0.010416666666666666,1030.0052490234375,156.203125,15,0.8580247759819031,192.0,0.48249322175979614,2473.7873684960095,945.643798828125,0.4495694935321808,5968.96240234375,30000,192.0,0.20837706819176674
75.43745094181781,0.48488906025886536,1459.4088268354874,0.8506243228912354,0.8373504281044006,1082.4122314453125,0.2810972034931183,0.40142789483070374,1130.31884765625,1459.4088268354874,758.3950805664062,0.009521154623962158,-1498.6357421875,424.1924879550934,10.319541148957994,0.009852216748768473,1079.121337890625,157.6256157635468,16,0.8570284843444824,203.0,0.46356886625289917,2586.833996476851,1098.345458984375,0.45213639736175537,3903.3955078125,32000,203.0,0.21138274192810058
75.65646301117864,0.42465952038764954,1506.3164930177497,0.881244421005249,0.8374670147895813,1135.6844482421875,0.27988868951797485,0.4038449823856354,1276.255859375,1506.3164930177497,812.8326416015625,0.010310046129879225,-1575.403076171875,449.3998086452484,10.266396626663383,0.009523809523809525,1138.7342529296875,161.8190476190476,17,0.9051221013069153,210.0,0.36380234360694885,2649.9790994129794,1242.888671875,0.45169883966445923,3845.50146484375,34000,210.0,0.20115011543035508
75.69795014838117,0.3005770742893219,1546.75600139473,0.9228945970535278,0.8395882844924927,1200.1722412109375,0.2783704102039337,0.4024921953678131,1388.397705078125,1546.75600139473,849.0584716796875,0.008449541294664952,-1664.0333251953125,475.5743045806885,10.134678901512972,0.0091324200913242,1200.6864013671875,163.68036529680364,18,0.9164657592773438,219.0,0.3252946138381958,2656.8905892100993,1349.9775390625,0.4473613500595093,2360.236328125,36000,219.0,0.2043571227788925
75.71353252780624,0.30230700969696045,1604.1704247993991,0.9347849488258362,0.8419066667556763,1248.09375,0.27821484208106995,0.402155339717865,1463.9686279296875,1604.1704247993991,911.7337036132812,0.00795985011672278,-1744.9432373046875,501.8917851448059,10.11408107288717,0.008771929824561403,1243.0780029296875,166.4561403508772,19,0.9204260110855103,228.0,0.29155445098876953,2707.573148125072,1418.5469970703125,0.44225242733955383,7146.78271484375,38000,228.0,0.20846098482608796
75.36629563976051,0.3532564342021942,1650.0067910095274,0.9074057340621948,0.8445632457733154,1257.9698486328125,0.2767396867275238,0.40038177371025085,1574.9544677734375,1650.0067910095274,953.8900146484375,0.00795985011672278,-1792.7618408203125,530.7412240505219,10.023683748285565,0.008438818565400843,1248.615234375,167.831223628692,20,0.9160956740379333,237.0,0.32616519927978516,2521.3809889292215,1533.270263671875,0.4367811381816864,5709.9267578125,40000,237.0,0.19787599056959151
75.3241106217637,0.3172526955604553,1753.1804749588143,0.9223905801773071,0.8447595834732056,1244.15478515625,0.2757706642150879,0.4007873237133026,1574.9853515625,1753.1804749588143,1003.148681640625,0.00795985011672278,-1761.677978515625,557.5903871059418,9.922581004428631,0.00819672131147541,1227.717041015625,170.43852459016392,21,0.8772019147872925,244.0,0.40089547634124756,2728.582238450657,1529.4405517578125,0.434459388256073,6157.873046875,42000,244.0,0.19673329710960388
75.32479841476024,0.424197256565094,1759.7830193550149,0.8780157566070557,0.8452829122543335,1246.575927734375,0.27447810769081116,0.39997193217277527,1636.484619140625,1759.7830193550149,1044.157470703125,0.008119843104068908,-1866.9652099609375,584.136976480484,9.913929207938661,0.007874015748031496,1225.78173828125,172.67322834645668,22,0.8253417611122131,254.0,0.5165320634841919,2839.610737556011,1582.87548828125,0.43338069319725037,7421.224609375,44000,254.0,0.20910637721419334
75.21724367691743,0.5066950917243958,1753.970719363591,0.835872232913971,0.8416245579719543,1203.13818359375,0.2741398811340332,0.40212616324424744,1718.3472900390625,1753.970719363591,1090.3238525390625,0.008283051950460692,-1871.709228515625,611.5618939399719,9.947696706985454,0.0076045627376425855,1198.0654296875,173.9277566539924,23,0.8363171815872192,263.0,0.4978218376636505,2643.80438711503,1677.49169921875,0.4382520914077759,10766.494140625,46000,263.0,0.19996640115976333
75.15537589887606,0.4656974673271179,1770.2074379377427,0.8494387269020081,0.8414834141731262,1230.8631591796875,0.2732509672641754,0.40066269040107727,1715.14111328125,1770.2074379377427,1118.2110595703125,0.008119843104068908,-1880.7645263671875,638.6768667697906,9.884244914861476,0.0072992700729927005,1216.3236083984375,175.1094890510949,24,0.8416039943695068,274.0,0.4993501901626587,2495.680301672312,1669.223876953125,0.43905162811279297,6430.76513671875,48000,274.0,0.20212970480322837
74.99934044166282,0.5050129294395447,1773.8279331997621,0.8375138640403748,0.8403841853141785,1258.177001953125,0.27331647276878357,0.4010717570781708,1687.4205322265625,1773.8279331997621,1165.3782958984375,0.007649259507199841,-1924.5166015625,666.6725294589996,9.830149330829201,0.007067137809187279,1239.025634765625,175.61837455830388,25,0.8175239562988281,283.0,0.530366063117981,2591.98349215694,1648.172119140625,0.4415758550167084,9142.15234375,50000,283.0,0.20405466765165328
74.8855905236793,0.4910392761230469,1788.4107463402167,0.8465327620506287,0.8403477668762207,1275.81494140625,0.2732624113559723,0.40158143639564514,1629.90185546875,1788.4107463402167,1195.4425048828125,0.008449541294664952,-1920.9940185546875,694.3926012516022,9.855734782474508,0.006825938566552901,1262.16845703125,176.97610921501706,26,0.827272355556488,293.0,0.5250939130783081,2456.911780916784,1593.021240234375,0.4419887661933899,8980.3583984375,52000,293.0,0.20374331057071685
74.87599807121698,0.5372139811515808,1795.7170392262244,0.8143806457519531,0.8405687808990479,1298.8743896484375,0.27249032258987427,0.40168291330337524,1640.02880859375,1795.7170392262244,1226.2373046875,0.008619377074687717,-1968.268798828125,721.1923899650574,9.863357640463974,0.006622516556291391,1281.841552734375,178.35099337748343,27,0.7985529899597168,302.0,0.5503067970275879,2459.421762178266,1600.3931884765625,0.4415249824523926,3969.07666015625,54000,302.0,0.19501812428236007
75.00256082271555,0.5587055683135986,1866.468355613608,0.7992754578590393,0.8395703434944153,1254.228271484375,0.2714345157146454,0.4016609191894531,1611.567626953125,1866.468355613608,1277.540283203125,0.009333550263662541,-1983.5933837890625,746.6411731243134,9.764867229749953,0.0064516129032258064,1243.637451171875,179.74516129032259,28,0.8067241311073303,310.0,0.5531409978866577,2622.7872670649112,1578.1591796875,0.44325804710388184,15339.7177734375,56000,310.0,0.19699902847409248
75.10648345317273,0.5512382984161377,1837.7475833298704,0.8151527047157288,0.8400264978408813,1281.5889892578125,0.2702466547489166,0.4031762480735779,1583.38525390625,1837.7475833298704,1284.8193359375,0.00896935834762211,-1934.26806640625,772.2369272708893,9.812751280296691,0.006349206349206349,1279.989501953125,182.4,29,0.8284100890159607,315.0,0.5347028374671936,2547.688268966876,1553.731689453125,0.44108855724334717,6938.1220703125,58000,315.0,0.20511617451906206
75.19529623557419,0.5280667543411255,1839.525792543546,0.836115837097168,0.8413221836090088,1245.3477783203125,0.2698255777359009,0.4035901725292206,1579.8052978515625,1839.525792543546,1294.343994140625,0.00896935834762211,-1916.9156494140625,797.9222505092621,9.845801441810176,0.006230529595015576,1236.5582275390625,186.46105919003116,30,0.845039963722229,321.0,0.5002601742744446,2453.8970500740015,1545.7034912109375,0.43773362040519714,5443.935546875,60000,321.0,0.20328999400138856
75.08348724511141,0.49417412281036377,1870.172044624868,0.8341305255889893,0.8405389189720154,1290.8973388671875,0.2690543234348297,0.4048256278038025,1580.343994140625,1870.172044624868,1336.203369140625,0.009149642450409314,-1976.31689453125,825.7474749088287,9.823791193516476,0.006134969325153374,1280.077880859375,188.78527607361963,31,0.8335856795310974,326.0,0.49810177087783813,2523.312687895967,1548.35693359375,0.43771234154701233,10123.9921875,62000,326.0,0.19337006658315659
75.15621606010431,0.5007089376449585,1865.8247202888679,0.8420036435127258,0.8410466909408569,1338.8990478515625,0.26942574977874756,0.4038446843624115,1620.749755859375,1865.8247202888679,1349.9520263671875,0.008619377074687717,-1980.4180908203125,851.5596361160278,9.800861478501906,0.005934718100890208,1335.2886962890625,189.6854599406528,32,0.8616539239883423,337.0,0.4523925483226776,2377.3132126809032,1586.28466796875,0.43559205532073975,6408.0224609375,64000,337.0,0.20139452666044236
75.14777059933037,0.48707351088523865,1910.5532689223996,0.845954418182373,0.8404021859169006,1364.3209228515625,0.2695271074771881,0.4038769602775574,1683.85986328125,1910.5532689223996,1376.5736083984375,0.00735078803626736,-1968.616455078125,878.2695677280426,9.767139771660112,0.005780346820809248,1357.199462890625,190.21965317919074,33,0.8426938056945801,346.0,0.4636876881122589,2294.993922656762,1648.5404052734375,0.43534526228904724,5065.71923828125,66000,346.0,0.19847135469317437
75.04411789624162,0.40934255719184875,1989.097506558869,0.8829807639122009,0.8405306339263916,1413.7030029296875,0.2689589560031891,0.4033202528953552,1688.21142578125,1989.097506558869,1402.1807861328125,0.00795985011672278,-1967.4737548828125,906.1336438655853,9.682164011801474,0.005649717514124294,1399.4991455078125,191.5536723163842,34,0.886491060256958,354.0,0.41715794801712036,2571.5563040566585,1647.39990234375,0.4346788227558136,7333.708984375,68000,354.0,0.20075344383716584
75.01197769482171,0.4642832577228546,2017.943756264369,0.8580731749534607,0.8411327004432678,1396.046142578125,0.26875099539756775,0.4034244120121002,1777.419921875,2017.943756264369,1424.0885009765625,0.00735078803626736,-1993.021240234375,933.1843013763428,9.605169936300548,0.005494505494505495,1397.8941650390625,191.55494505494505,35,0.8446217179298401,364.0,0.49033480882644653,2652.368559017682,1727.932373046875,0.43306490778923035,5641.6533203125,70000,364.0,0.20724711135029794
74.92966392341835,0.45461705327033997,2087.7552065816894,0.8648483157157898,0.8418346047401428,1443.398681640625,0.26849228143692017,0.40383630990982056,1891.40087890625,2087.7552065816894,1448.5772705078125,0.007498538875796335,-2045.5662841796875,960.9011468887329,9.53439355041813,0.005376344086021506,1436.581787109375,193.18548387096774,36,0.8615996837615967,372.0,0.4813960790634155,2932.6039274688874,1833.0377197265625,0.4314165413379669,4608.39453125,72000,372.0,0.20201863676309587
74.98793884383059,0.49541109800338745,2114.352363463025,0.8417736291885376,0.8408759236335754,1503.173583984375,0.26809683442115784,0.4032200276851654,1987.8502197265625,2114.352363463025,1461.4803466796875,0.007803009623294559,-2075.753173828125,986.8253633975983,9.499527595198224,0.005249343832020997,1482.6524658203125,193.67191601049868,37,0.8232423067092896,381.0,0.5226348042488098,3138.096555687049,1928.4599609375,0.43309685587882996,6366.21435546875,74000,381.0,0.19277662947773933
75.07106066679998,0.5584676265716553,2137.488200916282,0.8032949566841125,0.8405770063400269,1560.0194091796875,0.2676827311515808,0.40280410647392273,1986.4400634765625,2137.488200916282,1482.8900146484375,0.00795985011672278,-2025.6317138671875,1012.3741335868835,9.45020481111198,0.005128205128205128,1546.34326171875,194.27948717948718,38,0.789079487323761,390.0,0.5793095231056213,3054.7082376023372,1945.0416259765625,0.4333241581916809,8549.4677734375,76000,390.0,0.19027366787195205
75.06824270773922,0.5751290917396545,2180.3825068851997,0.7861561179161072,0.8400295972824097,1590.7823486328125,0.26722824573516846,0.4037908911705017,1945.89599609375,2180.3825068851997,1511.3597412109375,0.007205948471980551,-2096.38916015625,1039.0545613765717,9.391355450101063,0.005037783375314861,1575.6060791015625,195.84886649874056,39,0.7527656555175781,397.0,0.6247857213020325,3339.324117032658,1915.9945068359375,0.43417152762413025,7962.6923828125,78000,397.0,0.2030983716249466
75.11558542844521,0.5181655883789062,2182.7672798770573,0.8316232562065125,0.8390281796455383,1559.1448974609375,0.26630425453186035,0.4045434594154358,1941.493896484375,2182.7672798770573,1533.9444580078125,0.007063962819312372,-2091.000244140625,1065.0253145694733,9.442676376573335,0.0049504950495049506,1543.13525390625,197.58415841584159,40,0.8852648735046387,404.0,0.4201601445674896,3274.1971280564217,1899.93701171875,0.4355997145175934,13516.9677734375,80000,404.0,0.20409041225910188
75.1171552008234,0.590969979763031,2219.7438488986336,0.7795392870903015,0.8382027745246887,1528.251953125,0.26569250226020813,0.4050222933292389,1980.8687744140625,2219.7438488986336,1558.000244140625,0.007498538875796335,-2062.83447265625,1091.6281344890594,9.44253400490342,0.0048543689320388345,1513.364990234375,198.49271844660194,41,0.7971366047859192,412.0,0.5708147883415222,3272.581443747864,1938.60205078125,0.43672245740890503,18342.408203125,82000,412.0,0.20176223754882813
75.18035896897798,0.5685255527496338,2211.339070389571,0.7938042879104614,0.8387643098831177,1561.009765625,0.2648020386695862,0.4045105576515198,1927.571044921875,2211.339070389571,1571.8636474609375,0.007498538875796335,-2154.06884765625,1117.3131008148193,9.42827720008826,0.004761904761904762,1546.9901123046875,199.65714285714284,42,0.8003671765327454,420.0,0.5688478946685791,3400.112498745501,1889.72509765625,0.4355568289756775,10034.3828125,84000,420.0,0.2045081800222397
75.21318978404591,0.6105692386627197,2279.9919982718548,0.7729707956314087,0.8389192819595337,1537.3089599609375,0.26444706320762634,0.40429237484931946,1975.0751953125,2279.9919982718548,1587.0604248046875,0.007803009623294559,-2090.534912109375,1143.416470527649,9.328583471209384,0.006993006993006993,1514.7095947265625,200.45920745920745,43,0.7720968723297119,429.0,0.6013752222061157,3740.4410186605983,1916.48193359375,0.43510740995407104,4427.64794921875,86000,429.0,0.19806924492120742
75.25545821309206,0.5453178286552429,2299.9435638081613,0.8090547919273376,0.8384191989898682,1485.172607421875,0.2643471360206604,0.4052402675151825,2038.269775390625,2299.9435638081613,1607.47021484375,0.007498538875796335,-2129.317138671875,1169.350397825241,9.314635959166324,0.00684931506849315,1460.13720703125,200.67808219178082,44,0.7793914079666138,438.0,0.5915616154670715,3774.65610016032,1982.5093994140625,0.4364970624446869,7917.78857421875,88000,438.0,0.20542943567037583
75.32038518789933,0.48326626420021057,2327.9770551742745,0.847894549369812,0.8385071158409119,1529.236572265625,0.2642359137535095,0.40562704205513,1977.728759765625,2327.9770551742745,1624.1561279296875,0.00735078803626736,-2142.725830078125,1194.8956418037415,9.27329792570517,0.006726457399103139,1493.1209716796875,201.76008968609867,45,0.7418028712272644,446.0,0.6147658228874207,3772.263355605761,1913.84228515625,0.43658050894737244,4105.2216796875,90000,446.0,0.1994181528687477
75.23029678531566,0.5324435234069824,2348.5139740085374,0.8187798857688904,0.8374622464179993,1489.21484375,0.26415136456489563,0.4050002098083496,2112.587890625,2348.5139740085374,1630.371826171875,0.006924774844929294,-2114.366943359375,1222.9115653038025,9.243767973555252,0.006593406593406593,1478.4554443359375,202.13846153846154,46,0.8320109248161316,455.0,0.5054028034210205,3558.8242990333533,2046.961181640625,0.43817833065986633,16614.1484375,92000,455.0,0.19493775963783264
75.14149135740253,0.5236142873764038,2356.4960629747898,0.8337931632995605,0.8366025686264038,1455.102783203125,0.2639036476612091,0.40533310174942017,2214.1142578125,2356.4960629747898,1643.20947265625,0.007205948471980551,-2088.96630859375,1250.9733078479767,9.214484926617528,0.0064794816414686825,1444.5374755859375,202.71058315334773,47,0.8093723058700562,463.0,0.5572745203971863,3569.5087407457454,2144.4140625,0.4394773244857788,5231.7060546875,94000,463.0,0.19059972882270812
75.1795118791392,0.5914903879165649,2419.4139028146597,0.7804172039031982,0.83613520860672,1479.72412109375,0.2638488709926605,0.4065128266811371,2154.79150390625,2419.4139028146597,1664.52197265625,0.007649259507199841,-2115.601318359375,1276.943645954132,9.17721276184548,0.006382978723404255,1458.775634765625,203.95106382978724,48,0.8329964876174927,470.0,0.5257171988487244,3789.8210953051616,2091.31005859375,0.44052043557167053,6076.98388671875,96000,470.0,0.21109937980771065
75.219256327631,0.4446803033351898,2466.088258661282,0.8780947923660278,0.8349126577377319,1510.5867919921875,0.26376596093177795,0.4075370728969574,2070.05908203125,2466.088258661282,1687.6259765625,0.007649259507199841,-2093.95654296875,1302.8578689098358,9.150390239584612,0.006263048016701462,1476.1263427734375,204.38830897703548,49,0.8670282959938049,479.0,0.46803775429725647,3815.2834664514653,2007.6925048828125,0.4424642026424408,7362.939453125,98000,479.0,0.1919468766450882
75.20401250574962,0.48029953241348267,2482.5675525874226,0.860139012336731,0.8339793086051941,1464.8349609375,0.2638470530509949,0.4082193672657013,2100.802490234375,2482.5675525874226,1699.5233154296875,0.007205948471980551,-2131.0224609375,1329.7162833213806,9.137198332401974,0.006147540983606557,1440.93505859375,204.55327868852459,50,0.8420965671539307,488.0,0.5030897855758667,3849.4394360708407,2045.3258056640625,0.4443381130695343,8339.4365234375,100000,488.0,0.20932186245918274
75.24409291697229,0.3797496557235718,2499.992877929482,0.9056814908981323,0.8330480456352234,1528.7978515625,0.2638988196849823,0.40863490104675293,1991.62939453125,2499.992877929482,1718.278076171875,0.007205948471980551,-2121.300537109375,1355.588140487671,9.098628227906934,0.006036217303822937,1501.59130859375,205.01408450704224,51,0.8698871731758118,497.0,0.44762423634529114,3768.8460509752813,1936.0302734375,0.44592565298080444,8052.06494140625,102000,497.0,0.19659604042768478
75.25158855016186,0.43132293224334717,2536.3380984519845,0.8822766542434692,0.8319382071495056,1493.95263671875,0.2640320658683777,0.409487247467041,2033.8812255859375,2536.3380984519845,1731.3155517578125,0.007063962819312372,-2091.90185546875,1382.0306255817413,9.080784936657311,0.005940594059405941,1467.310302734375,205.53465346534654,52,0.8796167373657227,505.0,0.4330458343029022,3968.8602644361968,1977.9658203125,0.4478617012500763,7379.28173828125,104000,505.0,0.1997778457403183
75.29006534437424,0.5351914763450623,2564.1795600343544,0.8260636925697327,0.8319277167320251,1511.575439453125,0.263794481754303,0.40987855195999146,2077.79833984375,2564.1795600343544,1742.0804443359375,0.00652345114787383,-2102.801025390625,1407.8882720470428,9.058286797007991,0.005847953216374269,1491.70947265625,206.588693957115,53,0.8670299053192139,513.0,0.46378564834594727,3909.43309900497,2029.716796875,0.4481426775455475,13024.701171875,106000,513.0,0.2025473791360855
75.24482502188886,0.3961488604545593,2567.609403811656,0.9018160104751587,0.8314695358276367,1555.6435546875,0.2638188302516937,0.4100450873374939,1974.3876953125,2567.609403811656,1749.718994140625,0.00678832942351661,-2094.649169921875,1435.3146541118622,9.026254283076728,0.0057361376673040155,1538.672119140625,206.37284894837475,54,0.8533412218093872,523.0,0.4912661910057068,3892.575099222439,1927.1396484375,0.44887426495552063,6411.2685546875,108000,523.0,0.19519585192203523
75.08512629927615,0.5095261931419373,2591.8231041602835,0.8337810039520264,0.8307259678840637,1539.253173828125,0.2637612223625183,0.4105834364891052,1952.4681396484375,2591.8231041602835,1759.4510498046875,0.007205948471980551,-2066.5888671875,1465.0038619041443,8.99094076336346,0.005649717514124294,1518.7755126953125,206.88135593220338,55,0.8113573789596558,531.0,0.5424445867538452,3929.1158814170312,1904.685791015625,0.45004716515541077,8649.421875,110000,531.0,0.20556294694542884
75.03028876705605,0.4772465229034424,2610.240916263259,0.8529635667800903,0.8310058116912842,1547.516357421875,0.2636820077896118,0.410334050655365,1920.853515625,2610.240916263259,1768.130615234375,0.007063962819312372,-2045.04296875,1492.7304937839508,8.946453220515716,0.0055658627087198514,1516.3470458984375,207.69758812615956,56,0.8228829503059387,539.0,0.532593846321106,3977.6658097443064,1869.874755859375,0.44973358511924744,7621.73486328125,112000,539.0,0.21355972245335578
75.01280305125364,0.5715168714523315,2592.636724919968,0.7942383289337158,0.8305128812789917,1498.5980224609375,0.26391905546188354,0.4104723036289215,1960.472900390625,2592.636724919968,1772.7120361328125,0.007063962819312372,-2059.115478515625,1519.740569114685,8.956520883832582,0.005474452554744526,1476.0443115234375,207.90510948905109,57,0.8002098202705383,548.0,0.5481641888618469,3723.26184221356,1900.899658203125,0.4510604739189148,7481.09619140625,114000,548.0,0.19884808212518693
75.00499935422901,0.5767165422439575,2581.6407280925346,0.7762128710746765,0.8307009339332581,1535.375,0.2645402252674103,0.41096970438957214,1939.5693359375,2581.6407280925346,1777.94384765625,0.00678832942351661,-2059.03515625,1546.563575744629,8.95955300850425,0.005376344086021506,1517.2412109375,207.83333333333334,58,0.7450888752937317,558.0,0.6144938468933105,3710.487318772875,1899.4239501953125,0.45061492919921875,7665.9462890625,116000,558.0,0.20747978031635284
74.9490907516724,0.4909164011478424,2569.158967209524,0.8377373218536377,0.8304415941238403,1578.651611328125,0.2647719085216522,0.41108042001724243,1889.5572509765625,2569.158967209524,1779.327880859375,0.006924774844929294,-2074.093505859375,1574.4020216464996,8.979232406229643,0.005291005291005291,1561.136474609375,207.87654320987653,59,0.8382127285003662,567.0,0.48975658416748047,3444.798785205276,1852.65478515625,0.45068448781967163,5026.02001953125,118000,567.0,0.20003161281347276
