reference_perturbed_action_mean,total/steps,param_noise_stddev,reference_actor_Q_mean,AI_distance,train/loss_actor,train/param_noise_distance,reference_Q_mean,total/steps_per_second,reference_perturbed_action_std,rollout/Q_mean,total/episodes,rollout/return_history,rollout/actions_std,AI_return,obs_rms_mean,train/loss_critic,reference_Q_std,total/epochs,reference_action_mean,obs_rms_std,total/duration,reference_action_std,rollout/return,rollout/actions_mean,rollout/episode_steps,rollout/episodes,reference_actor_Q_std,AI_success_rate
0.019069556146860123,22000,0.007498538875796335,289.5909729003906,11.898019331532703,-402.7789001464844,0.20845584854483604,266.0181884765625,68.86590453121295,0.9695448875427246,100.14519500732422,109.0,828.0816118461032,0.9744449853897095,675.5273397446451,0.4361695349216461,1877.255126953125,629.7158203125,11,0.0022686589509248734,0.21424950659275055,319.46142506599426,0.9747675061225891,675.5273397446451,0.010203632526099682,201.44036697247705,109.0,622.4808349609375,0.009174311926605505
-0.028567738831043243,24000,0.009149642450409314,354.95892333984375,11.66548671656733,-502.2244567871094,0.18637153178453444,325.8458251953125,68.85080209936308,0.9719672203063965,147.8245086669922,118.0,1243.847493281037,0.9740030169487,787.5717346924492,0.43434369564056396,2501.923828125,621.3197631835938,12,-0.030494030565023422,0.2164485901594162,348.5798170566559,0.9761001467704773,787.5717346924492,0.0219589751213789,202.6271186440678,118.0,620.8468017578125,0.01694915254237288
-0.08051403611898422,26000,0.008119843104068908,445.7459716796875,11.178727719034319,-560.3848266601562,0.21110286921262741,419.6546325683594,68.97289145091219,0.964545488357544,197.0423583984375,128.0,1433.1491802065104,0.973922610282898,971.2675372990667,0.43079710006713867,2328.822265625,636.029052734375,13,-0.06231050565838814,0.2164413332939148,376.95969319343567,0.9654458165168762,971.2675372990667,0.027292225509881973,201.4296875,128.0,633.1909790039062,0.015625
-0.09837651252746582,28000,0.006924774844929294,509.87969970703125,11.530794163496463,-605.3380737304688,0.21686684653162958,486.22906494140625,68.83396844847394,0.9592675566673279,214.71401977539062,136.0,1262.3437768400943,0.9738538861274719,856.962983350944,0.4333150088787079,1066.739013671875,724.390625,14,-0.04800545796751976,0.21615733206272125,406.77590775489807,0.9649080634117126,856.962983350944,0.007804380264133215,205.4191176470588,136.0,722.7207641601562,0.014705882352941176
-0.11088787764310837,30000,0.006024297687744463,551.9024047851562,11.747672852285994,-669.4782104492188,0.20973817020654678,527.7584228515625,68.23829753481637,0.9577617049217224,238.31582641601562,144.0,1264.2229074784864,0.9733434319496155,775.897230484868,0.43484827876091003,1135.6937255859375,789.0089111328125,15,-0.09181632846593857,0.2148141860961914,439.63582158088684,0.9633181095123291,775.897230484868,0.0021896122489124537,207.19444444444446,144.0,788.0196533203125,0.013888888888888888
-0.17815986275672913,32000,0.00652345114787383,589.9937133789062,11.91676369889153,-705.3986206054688,0.19989377945661546,561.5538940429688,68.08875583990688,0.9464033842086792,271.67681884765625,155.0,1030.5137364857562,0.9733811616897583,712.9172799993842,0.43678155541419983,2720.14990234375,798.4039306640625,16,-0.15914547443389893,0.21457962691783905,469.97480869293213,0.9632294774055481,712.9172799993842,0.00026661157608032227,206.21935483870968,155.0,798.0511474609375,0.012903225806451613
-0.0005576619878411293,34000,0.005675160932492605,643.748046875,11.880880643219243,-753.6431884765625,0.2073743912577629,615.0723266601562,68.26200371721697,0.9523463249206543,303.20025634765625,164.0,980.0470623867976,0.9730854630470276,725.5788058481223,0.43525460362434387,2834.6171875,838.044921875,17,0.054670751094818115,0.21406550705432892,498.0808963775635,0.9590318202972412,725.5788058481223,-0.005521757528185844,206.4390243902439,164.0,838.1079711914062,0.012195121951219513
0.12093628197908401,36000,0.0062689083313006155,682.126953125,11.98187292167509,-768.48046875,0.19627376466989518,655.4024658203125,67.96172064645711,0.9507075548171997,342.7174377441406,174.0,860.4780242897234,0.9712040424346924,707.6866195262106,0.43890830874443054,4088.71728515625,856.721435546875,18,0.1043548732995987,0.21561121940612793,529.7099552154541,0.9556763172149658,707.6866195262106,-0.0036760643124580383,206.60919540229884,174.0,859.0016479492188,0.011494252873563218
-0.027990471571683884,38000,0.006024297687744463,644.7589111328125,11.706336581513579,-803.1878051757812,0.21036400526762009,624.90283203125,67.8153301591017,0.9614769816398621,395.6645812988281,185.0,1035.4989077647883,0.970829963684082,849.0609220332092,0.44066619873046875,1867.7275390625,872.0435180664062,19,0.04187709093093872,0.21704864501953125,560.3452775478363,0.9713392853736877,849.0609220332092,0.00828032847493887,204.43243243243242,185.0,870.08984375,0.016216216216216217
-0.10824847221374512,40000,0.0057892316672357065,644.0106811523438,11.535627090677648,-845.9906005859375,0.20104580461978913,618.155029296875,67.64338295915057,0.96417236328125,444.2215576171875,198.0,1327.5834557504163,0.9705865383148193,978.7915604838827,0.44591426849365234,2606.658935546875,852.0997314453125,20,-0.06166320666670799,0.21602720022201538,591.3364803791046,0.9791040420532227,978.7915604838827,0.015424742363393307,201.85858585858585,198.0,848.8377075195312,0.015151515151515152
-0.19820189476013184,42000,0.005563337841870998,683.8348388671875,11.319831291864443,-863.5853881835938,0.19742527812719346,660.1976318359375,67.55623634955373,0.9470923542976379,473.37127685546875,209.0,1410.9168175738846,0.9704038500785828,1027.3883339213148,0.44332030415534973,2041.8594970703125,817.5314331054688,21,-0.15586456656455994,0.22538261115550995,621.7042610645294,0.9572610259056091,1027.3883339213148,0.0163112860172987,200.35885167464116,209.0,811.3394165039062,0.014354066985645933
-0.0050970278680324554,44000,0.005036417172795629,708.8292236328125,11.168100549829132,-874.4584350585938,0.19443659231066704,684.8614501953125,67.45799035151626,0.9723789095878601,499.21343994140625,221.0,1370.0010550030386,0.9702199697494507,1089.9727840501398,0.4439319670200348,1390.02294921875,815.9063110351562,22,-0.034855298697948456,0.22487322986125946,652.257794380188,0.9713385701179504,1089.9727840501398,0.015615629963576794,199.01809954751133,221.0,814.9469604492188,0.013574660633484163
-0.08294407278299332,46000,0.005346258315755479,725.567138671875,11.142291604871632,-898.4598999023438,0.2043290963768959,702.1859130859375,67.64015938320993,0.9657605886459351,539.128173828125,233.0,1438.1577157020347,0.9698355793952942,1157.4788229543476,0.44772544503211975,2773.054443359375,841.8636474609375,23,-0.10472092032432556,0.22431033849716187,680.069361448288,0.9605399370193481,1157.4788229543476,0.021445857360959053,197.0214592274678,233.0,835.0870971679688,0.012875536480686695
0.004083805717527866,48000,0.005675160932492605,723.7689208984375,10.976950376425492,-928.2904052734375,0.20627457901835441,702.036865234375,67.55900158806006,0.9725719690322876,563.6884765625,245.0,1751.8685732213228,0.9699476361274719,1181.0703408065795,0.4454607665538788,2224.232421875,851.8836669921875,24,-0.04546777158975601,0.22397060692310333,710.4900734424591,0.9732868671417236,1181.0703408065795,0.020820770412683487,195.8530612244898,245.0,848.1203002929688,0.012244897959183673
-0.019058287143707275,50000,0.006024297687744463,766.5048828125,10.886913663551503,-927.7212524414062,0.19522181242704392,738.5034790039062,67.51928391037539,0.9670763611793518,577.17626953125,254.0,2000.2527786100045,0.9699609875679016,1211.6660230419136,0.4448685646057129,3795.91064453125,870.9922485351562,25,-0.034859199076890945,0.2231459766626358,740.529180765152,0.9716980457305908,1211.6660230419136,0.018596984446048737,196.03937007874015,254.0,863.64404296875,0.011811023622047244
-0.0291314534842968,52000,0.005675160932492605,806.477783203125,10.746737040726638,-986.08642578125,0.19311773300170898,779.3777465820312,67.4499178267607,0.9772679209709167,603.155517578125,266.0,2337.5088510806804,0.969991147518158,1284.563160175407,0.4457385540008545,2351.25927734375,864.7838134765625,26,0.009915143251419067,0.22255218029022217,770.9423773288727,0.9685122966766357,1284.563160175407,0.020343078300356865,195.08646616541353,266.0,859.5153198242188,0.015037593984962405
0.05098848417401314,54000,0.0057892316672357065,834.9160766601562,10.60421177758607,-1025.1820068359375,0.19587672919034957,807.1065673828125,67.57645923962933,0.9740676283836365,624.48583984375,275.0,2414.67741784619,0.9697188138961792,1334.8634840503667,0.4444655478000641,3689.110107421875,876.102783203125,27,0.043506186455488205,0.22166697680950165,799.0948417186737,0.9736071825027466,1334.8634840503667,0.018258513882756233,195.90545454545455,275.0,873.7330932617188,0.014545454545454545
0.024032868444919586,56000,0.005453718107902164,863.4561157226562,10.449553649324901,-1008.764892578125,0.1959164883196354,833.2296142578125,67.4535069203207,0.9674631953239441,657.3861694335938,285.0,2383.2725295252435,0.969684898853302,1387.380784311116,0.4440403878688812,1871.86767578125,882.3506469726562,28,-0.020689066499471664,0.22073353826999664,830.2014610767365,0.9747955203056335,1387.380784311116,0.020746247842907906,196.03859649122808,285.0,881.6259155273438,0.021052631578947368
-0.026867421343922615,58000,0.005240915906043995,872.2327270507812,10.3186197547572,-1048.782470703125,0.201101154088974,847.1140747070312,67.24812020148487,0.9631169438362122,674.0449829101562,296.0,2263.4511160555085,0.9693433046340942,1410.9125717785223,0.4418409764766693,2053.10400390625,896.5060424804688,29,0.03515016660094261,0.22010087966918945,862.477639913559,0.972358226776123,1410.9125717785223,0.02146906405687332,195.9391891891892,296.0,894.1458740234375,0.02027027027027027
-0.0020361216738820076,60000,0.0057892316672357065,866.3356323242188,10.16170487968597,-1062.0977783203125,0.1953843605518341,834.6771240234375,67.14452096356867,0.9707075953483582,696.1687622070312,305.0,2280.5992632441166,0.9687997698783875,1440.2292286040692,0.43907633423805237,4283.36083984375,936.81640625,30,0.03800356388092041,0.22008907794952393,893.5948777198792,0.9706592559814453,1440.2292286040692,0.02728033810853958,196.27868852459017,305.0,937.7364501953125,0.022950819672131147
0.03077726997435093,62000,0.0057892316672357065,842.2470703125,10.168215783843301,-1057.7596435546875,0.19451977148652078,815.6834716796875,67.24466316560236,0.9536619186401367,713.7745361328125,316.0,2290.992929408324,0.9679387807846069,1457.0827360843562,0.4382114112377167,2161.147705078125,910.8782958984375,31,0.10602070391178131,0.22069139778614044,922.006254196167,0.9449400305747986,1457.0827360843562,0.03072122484445572,195.84493670886076,316.0,905.609130859375,0.022151898734177215
0.013326426967978477,64000,0.005346258315755479,843.5633544921875,10.1029004929955,-1046.3963623046875,0.20150778859853744,812.3917846679688,67.44467191510722,0.9558629989624023,739.1322631835938,328.0,2341.413048113945,0.9672499299049377,1482.9874048988531,0.43830570578575134,2243.23291015625,912.0800170898438,32,0.04917262867093086,0.22047246992588043,948.9259593486786,0.9615887403488159,1482.9874048988531,0.03551391139626503,194.96341463414635,328.0,904.4802856445312,0.021341463414634148
0.08369113504886627,66000,0.005346258315755479,836.119140625,9.966505142001003,-1066.425048828125,0.20104312226176263,811.1614990234375,67.32243689910979,0.9496665596961975,767.8135986328125,339.0,2363.150350639122,0.966486930847168,1526.8279772740418,0.43867382407188416,3830.822509765625,874.215576171875,33,-0.021713893860578537,0.21999585628509521,980.3566691875458,0.9585133194923401,1526.8279772740418,0.039573848247528076,194.29793510324484,339.0,866.1310424804688,0.02359882005899705
0.06356284022331238,68000,0.005346258315755479,838.7054443359375,9.817856624794706,-1084.8916015625,0.19710343062877655,814.8038330078125,67.31709324015742,0.9660043716430664,785.42236328125,350.0,2515.978183807977,0.9662432670593262,1580.955765789336,0.436519980430603,1575.9981689453125,873.5048217773438,34,-0.03880416601896286,0.22025103867053986,1010.1446263790131,0.9621111750602722,1580.955765789336,0.04166168347001076,194.19142857142856,350.0,864.843505859375,0.022857142857142857
-0.042474593967199326,70000,0.0049371798576567285,821.2310180664062,9.665930083871734,-1124.41455078125,0.20563095986843108,795.6312255859375,67.23451247162251,0.9609658718109131,813.4873046875,362.0,2675.827846171021,0.9655688405036926,1650.7111683457733,0.43752431869506836,3028.256591796875,853.2415161132812,35,-0.07340151816606522,0.219642773270607,1041.1319637298584,0.949256181716919,1650.7111683457733,0.04583454132080078,193.32044198895028,362.0,843.2321166992188,0.022099447513812154
0.07378055155277252,72000,0.005563337841870998,797.087890625,9.60817574235968,-1129.43603515625,0.20361499220132828,773.628662109375,67.36722464204448,0.9651556611061096,842.1571044921875,372.0,2760.0941981706874,0.9650555849075317,1704.3363796725268,0.43945708870887756,2149.291748046875,841.236083984375,36,-0.007828005589544773,0.2194858193397522,1068.7689805030823,0.9453778266906738,1704.3363796725268,0.05047361180186272,193.1451612903226,372.0,834.723876953125,0.021505376344086023
0.06893649697303772,74000,0.005137649157968821,789.488037109375,9.476782895824195,-1194.385986328125,0.20295226842164993,758.8013916015625,67.20436298364312,0.9661509394645691,867.67822265625,383.0,2897.3799481247675,0.9647171497344971,1770.9627999940087,0.44063958525657654,4052.47412109375,848.6065673828125,37,0.05941192805767059,0.21885810792446136,1101.1189856529236,0.9577358365058899,1770.9627999940087,0.05392373725771904,193.01044386422976,383.0,845.1633911132812,0.020887728459530026
0.07367467880249023,76000,0.0049371798576567285,794.3538818359375,9.38073685387896,-1165.856689453125,0.20326094344258308,769.7033081054688,67.01921768349565,0.9556928873062134,889.2555541992188,395.0,3007.656132723099,0.9645106196403503,1805.8350964410215,0.4397849142551422,2053.69140625,825.9983520507812,38,0.1248866468667984,0.2185172587633133,1134.0030908584595,0.9504724740982056,1805.8350964410215,0.05742492526769638,192.3392405063291,395.0,821.4879150390625,0.02278481012658228
0.008981414139270782,78000,0.005240915906043995,825.2972412109375,9.27099969189816,-1191.7166748046875,0.1927209237217903,795.1087646484375,67.06500450506606,0.9567559361457825,898.9888305664062,405.0,2972.30476904815,0.9646119475364685,1818.5194855038421,0.4377193748950958,2283.681396484375,854.1113891601562,39,0.18111594021320343,0.21887637674808502,1163.050693511963,0.9493290185928345,1818.5194855038421,0.05661063268780708,191.35555555555555,405.0,853.0239868164062,0.027160493827160494
0.0703979954123497,80000,0.005240915906043995,864.069091796875,9.333825134783634,-1239.1087646484375,0.2006068865954876,829.4490966796875,67.01879998141936,0.960890531539917,919.769775390625,418.0,3022.457907951287,0.9644057750701904,1831.8318041885577,0.43857812881469727,2712.438720703125,897.3828125,40,0.04563228785991669,0.2230035811662674,1193.6949038505554,0.9620004296302795,1831.8318041885577,0.05878758430480957,191.29425837320574,418.0,902.9144287109375,0.02631578947368421
0.03637851029634476,82000,0.005137649157968821,853.9749145507812,9.272598365748655,-1234.745361328125,0.19744711771607398,827.49951171875,67.22262209544249,0.9546524882316589,938.40185546875,428.0,3175.2986972422054,0.964147686958313,1878.3872395585151,0.439370721578598,2411.241943359375,921.3091430664062,41,0.09556704759597778,0.22281937301158905,1219.8274545669556,0.9546896815299988,1878.3872395585151,0.062271613627672195,191.57009345794393,428.0,920.6676635742188,0.028037383177570093
0.10485672950744629,84000,0.0049371798576567285,890.4840698242188,9.26673245675109,-1278.109619140625,0.20600845992565156,856.064453125,67.32499141840843,0.9695404171943665,946.1636352539062,436.0,3079.7994166499698,0.9640294909477234,1864.2743129410019,0.4386804401874542,2517.0400390625,957.875732421875,42,0.1535322666168213,0.2224382609128952,1247.679327249527,0.948076069355011,1864.2743129410019,0.060150668025016785,192.57339449541286,436.0,957.1553344726562,0.027522935779816515
0.02558646909892559,86000,0.0049371798576567285,863.0704345703125,9.254819839664643,-1312.491455078125,0.19134437486529352,833.460693359375,67.25834574223461,0.9661467671394348,968.49658203125,446.0,3033.288337856757,0.9637050032615662,1898.1313098955695,0.4413700997829437,2394.789794921875,959.3812866210938,43,0.12378386408090591,0.22251343727111816,1278.6517279148102,0.9443427324295044,1898.1313098955695,0.06409494578838348,192.7017937219731,446.0,963.260009765625,0.02914798206278027
0.00047412049025297165,88000,0.004651046760498564,854.0152587890625,9.35780389826077,-1261.037353515625,0.20610018491744994,827.3480224609375,66.98089796869841,0.9652623534202576,976.9890747070312,457.0,2844.916277245186,0.9635609984397888,1876.0968370369835,0.44331464171409607,3865.56787109375,974.3692626953125,44,0.0453449971973896,0.2229316681623459,1313.8074088096619,0.9596102833747864,1876.0968370369835,0.0637117549777031,192.4398249452954,457.0,973.1142578125,0.028446389496717725
0.02181529626250267,90000,0.004381496439672185,846.83251953125,9.445202666430813,-1279.6741943359375,0.21378811150789262,824.971923828125,66.95816111797586,0.9562641382217407,981.2666625976562,466.0,2307.0591683399957,0.9636933207511902,1817.4901461488992,0.4432537853717804,2656.69189453125,999.8446655273438,45,-0.04750513657927513,0.22338199615478516,1344.1229343414307,0.9547133445739746,1817.4901461488992,0.06079372391104698,192.87339055793993,466.0,996.97509765625,0.027896995708154508
-0.07652734965085983,92000,0.0044695645181095965,844.5722045898438,9.397933452442055,-1303.5086669921875,0.2115096391737461,819.980224609375,66.8792146528652,0.9524770379066467,995.2860107421875,476.0,2367.748991441216,0.9637454152107239,1862.4964539809475,0.44424518942832947,1765.5645751953125,1002.2962036132812,46,-0.02401922643184662,0.22361339628696442,1375.6142394542694,0.9554157853126526,1862.4964539809475,0.06119145452976227,192.88025210084032,476.0,997.2271728515625,0.0273109243697479
-0.013970596715807915,94000,0.004127567844276452,855.2987060546875,9.322017505146848,-1263.1383056640625,0.21163664072751998,826.0095825195312,67.00405248606447,0.9727697372436523,1009.2257690429688,485.0,2320.3312603830964,0.9637598395347595,1889.7653893352142,0.4438125193119049,3639.875,962.8287963867188,47,-0.0934436023235321,0.22359319031238556,1402.9002203941345,0.962194561958313,1889.7653893352142,0.06138821318745613,193.5319587628866,485.0,961.6946411132812,0.026804123711340205
-0.10357755422592163,96000,0.004381496439672185,861.990966796875,9.273110776066533,-1325.2601318359375,0.20860644295811653,831.071044921875,67.13502165064818,0.9570983052253723,1014.1685180664062,495.0,2292.5080035588,0.9633811712265015,1904.1528554547137,0.4435776174068451,2556.788330078125,986.193603515625,48,-0.13742168247699738,0.22341275215148926,1429.9541079998016,0.9369190335273743,1904.1528554547137,0.059651147574186325,193.85656565656566,495.0,979.5779418945312,0.026262626262626262
0.026977775618433952,98000,0.0044695645181095965,846.826904296875,9.191639977454793,-1274.826904296875,0.2011762772500515,823.1004638671875,67.28197849848624,0.956247866153717,1033.540283203125,505.0,2441.7433573994253,0.9630488753318787,1941.930153205938,0.44439542293548584,2715.531494140625,983.2683715820312,49,-0.07334927469491959,0.22262287139892578,1456.556453704834,0.9641519784927368,1941.930153205938,0.06199484318494797,193.86138613861385,505.0,982.1993408203125,0.027722772277227723
-0.12580212950706482,100000,0.004381496439672185,846.5753784179688,9.23290819805618,-1251.1114501953125,0.2063289549946785,815.6290283203125,67.43470457590313,0.961155116558075,1044.5501708984375,512.0,2311.115593446719,0.9627809524536133,1929.1129309617936,0.4447638690471649,2255.827392578125,976.4523315429688,50,-0.06330347061157227,0.222511887550354,1482.9159648418427,0.9690706133842468,1929.1129309617936,0.06005611643195152,195.0,512.0,970.5764770507812,0.02734375
-0.0815160945057869,102000,0.004839897909672315,856.9058227539062,9.138335930978124,-1321.669189453125,0.20515416115522384,830.420654296875,67.47872987490638,0.9698107838630676,1059.97265625,522.0,2456.392726245055,0.9626143574714661,1964.2106170577574,0.44420039653778076,1877.3492431640625,964.6387329101562,51,-0.026873085647821426,0.22206558287143707,1511.5874319076538,0.9742093682289124,1964.2106170577574,0.061329878866672516,195.1494252873563,522.0,956.169677734375,0.02681992337164751
-0.038895729929208755,104000,0.004744532800384585,867.793212890625,9.137468309361623,-1319.733154296875,0.19377654016017914,836.0333862304688,67.41936351564395,0.9710880517959595,1059.3963623046875,530.0,2283.685007276941,0.9627472162246704,1955.3501053198163,0.4436434209346771,3187.59228515625,963.4338989257812,52,-0.0618971511721611,0.22223901748657227,1542.583533525467,0.9632994532585144,1955.3501053198163,0.05770384147763252,195.52830188679246,530.0,960.4117431640625,0.026415094339622643
-0.019228367134928703,106000,0.0044695645181095965,901.060791015625,9.175589876567715,-1338.8143310546875,0.209313702583313,871.3057861328125,67.4400994126354,0.9744347333908081,1063.9967041015625,541.0,2225.2848723754614,0.9627228379249573,1950.7998983028651,0.4441746175289154,3213.029296875,938.7882080078125,53,-0.10792764276266098,0.223016619682312,1571.7651801109314,0.9565110802650452,1950.7998983028651,0.056147411465644836,195.85212569316081,541.0,934.4360961914062,0.025878003696857672
-0.009907887317240238,108000,0.004295163650301133,911.3502197265625,9.17665954722743,-1326.7890625,0.20758214712142944,890.3160400390625,67.42748587170593,0.9637551307678223,1077.798095703125,550.0,2210.2132123774186,0.9624875783920288,1961.8933344586833,0.444807767868042,2843.308349609375,960.5962524414062,54,0.053601622581481934,0.22268812358379364,1601.720701932907,0.967643141746521,1961.8933344586833,0.056915681809186935,195.88181818181818,550.0,958.10546875,0.02727272727272727
0.03595569357275963,110000,0.0044695645181095965,890.139404296875,9.145586580039415,-1312.579345703125,0.20469348937273024,862.8782958984375,67.32658759810445,0.9682403206825256,1083.609619140625,560.0,2343.8626989916397,0.9624161124229431,1961.3261149655264,0.4439530670642853,3268.44677734375,965.3104858398438,55,-0.029490532353520393,0.22255538403987885,1633.8270499706268,0.9726435542106628,1961.3261149655264,0.05750884860754013,196.25714285714287,560.0,961.5769653320312,0.02857142857142857
0.059111203998327255,112000,0.004381496439672185,888.5425415039062,9.077870978922377,-1304.544677734375,0.2123323518037796,862.4009399414062,67.31890725161666,0.9687854647636414,1097.332763671875,571.0,2688.554028286738,0.9621239304542542,1989.4872506810168,0.4435814321041107,2795.1455078125,968.887451171875,56,-0.05750278756022453,0.22236712276935577,1663.7227871418,0.9699353575706482,1989.4872506810168,0.0600343756377697,195.96847635726795,571.0,969.7156982421875,0.028021015761821366
-0.11045807600021362,114000,0.004381496439672185,880.9402465820312,9.071394474589448,-1317.7152099609375,0.2047232887148857,851.3165283203125,67.45933966855615,0.9468492865562439,1108.1094970703125,580.0,2595.328483801602,0.9619003534317017,1996.757451938996,0.44457516074180603,2394.288818359375,976.4431762695312,57,-0.024127619341015816,0.22230565547943115,1689.906847000122,0.9708492755889893,1996.757451938996,0.061246272176504135,196.39655172413794,580.0,975.9318237304688,0.027586206896551724
-0.09186512231826782,116000,0.004046238451403247,870.139404296875,9.021034891728137,-1340.799072265625,0.196373640447855,841.0675048828125,67.59436223154977,0.9631961584091187,1118.095947265625,590.0,2645.0321123874337,0.9616299867630005,2013.8258506817624,0.44411835074424744,2522.320556640625,970.3849487304688,58,-0.046718940138816833,0.22183267772197723,1716.119453907013,0.9619312882423401,2013.8258506817624,0.061848919838666916,196.45593220338984,590.0,970.1359252929688,0.02711864406779661
0.03952960669994354,118000,0.005675160932492605,750.1876831054688,8.997007631298775,-1158.5367431640625,0.20474847093224524,718.8779296875,67.6011355885169,0.9600589275360107,1122.6690673828125,599.0,2464.8503765861983,0.9613344669342041,2013.5589113837448,0.44321539998054504,2388.02001953125,842.3780517578125,59,0.07752209901809692,0.27197515964508057,1745.5328075885773,0.9571700096130371,2013.5589113837448,0.061753708869218826,196.84140233722871,599.0,839.9688110351562,0.02671118530884808
