rollout/actions_std,obs_rms_std,AI_return,obs_rms_mean,train/param_noise_distance,reference_actor_Q_mean,reference_action_std,train/loss_critic,AI_success_rate,rollout/Q_mean,reference_Q_std,total/epochs,rollout/episode_steps,reference_perturbed_action_std,total/steps_per_second,param_noise_stddev,rollout/return,reference_action_mean,total/episodes,AI_distance,reference_Q_mean,reference_actor_Q_std,rollout/actions_mean,total/duration,total/steps,reference_perturbed_action_mean,rollout/return_history,rollout/episodes,train/loss_actor
0.948269784450531,0.19702374935150146,-3011.6249068224524,0.4765744209289551,0.21229461431503296,-436.9071044921875,0.9244889616966248,2703.9716796875,,-409.624267578125,430.3274841308594,11,178.1951219512195,0.8855560421943665,66.07984335270983,0.00678832942351661,-3011.6249068224524,0.23137518763542175,123.0,16.57887915327139,-447.60003662109375,425.1176452636719,0.17123228311538696,332.93057131767273,22000,0.34269940853118896,-3111.3476676003365,123.0,528.0423583984375
0.9462587237358093,0.19554714858531952,-2925.2695997970477,0.4770699441432953,0.20205583035945893,-408.5438232421875,0.9360848069190979,1636.677490234375,,-429.5159912109375,449.9856262207031,12,179.69924812030075,0.9336921572685242,66.04623039215613,0.006654572515946094,-2925.2695997970477,0.1578134298324585,133.0,16.37298995427817,-423.992919921875,444.37054443359375,0.16770359873771667,363.3818290233612,24000,0.15681040287017822,-3069.5590763659,133.0,523.177001953125
0.9465705752372742,0.19434528052806854,-3051.835557250876,0.47929278016090393,0.2029687586426735,-422.25726318359375,0.91792893409729,3280.7119140625,,-432.9476013183594,443.88427734375,13,180.5,0.930982768535614,66.18285411356557,0.0062689083313006155,-3051.835557250876,0.22481054067611694,144.0,16.68879659359605,-434.97015380859375,439.4103088378906,0.16031664609909058,392.85099363327026,26000,0.19786296784877777,-3325.9512551154976,144.0,502.8299255371094
0.9468814730644226,0.1943262815475464,-2886.774600348802,0.4803234338760376,0.19277698665857315,-417.3736572265625,0.944984495639801,1841.6954345703125,,-425.83465576171875,450.7714538574219,14,177.93630573248407,0.9486985802650452,66.27566489808741,0.0062689083313006155,-2886.774600348802,0.13062244653701782,157.0,16.454836389356178,-427.7865295410156,445.227783203125,0.156747505068779,422.4778437614441,28000,0.0591815747320652,-3021.2852403392685,157.0,491.72222900390625
0.9447695016860962,0.1963454931974411,-2893.4337676168793,0.4822143316268921,0.19992423862218855,-412.7431945800781,0.9130797982215881,2625.27001953125,,-421.32122802734375,460.2986755371094,15,175.093567251462,0.9290698170661926,66.7223685063836,0.0057892316672357065,-2893.4337676168793,0.2783754765987396,171.0,16.613513358651954,-422.4574890136719,457.3818664550781,0.16269636154174805,449.62432646751404,30000,0.2471952736377716,-3018.9547890870945,171.0,494.4584655761719
0.9424596428871155,0.194871723651886,-2900.1081026805864,0.48642727732658386,0.20382358610630036,-429.96435546875,0.8979769349098206,4135.27490234375,,-419.2831726074219,496.166748046875,16,175.2967032967033,0.877091109752655,66.3540156419747,0.006145386071268126,-2900.1081026805864,0.3279738426208496,182.0,16.563697065646057,-438.0538330078125,491.0461120605469,0.17577023804187775,482.26169419288635,32000,0.3647385239601135,-3070.788359072224,182.0,515.2960815429688
0.9414570927619934,0.19776427745819092,-2855.2263805976904,0.4831724166870117,0.19841578394174575,-445.0526123046875,0.9291559457778931,2922.22998046875,,-419.5166320800781,537.1377563476562,17,175.18848167539267,0.9391393661499023,66.41176433680144,0.0062689083313006155,-2855.2263805976904,0.24745960533618927,191.0,16.374920000289364,-457.5091552734375,535.8367919921875,0.17231406271457672,511.9574873447418,34000,0.14522749185562134,-2944.63756540009,191.0,501.1976623535156
0.9408757090568542,0.1986929327249527,-2873.354259737758,0.4818567931652069,0.2050033201277256,-452.2421875,0.940332293510437,2145.701416015625,,-412.5436096191406,526.2467041015625,18,176.66502463054186,0.9048007130622864,66.19912839186362,0.006024297687744463,-2873.354259737758,0.17764447629451752,203.0,16.295240519686725,-467.197509765625,531.267333984375,0.17125432193279266,543.8138065338135,36000,0.2940843105316162,-2919.959450465064,203.0,477.4165954589844
0.9405837655067444,0.20351827144622803,-2870.5654396706955,0.47539207339286804,0.20279424875974655,-411.10003662109375,0.8945177793502808,2938.992431640625,,-403.01806640625,592.5706176757812,19,178.71698113207546,0.8808515667915344,65.89218570990163,0.0059055952237471445,-2870.5654396706955,0.35158392786979675,212.0,16.18068449385609,-424.3786926269531,594.92138671875,0.17257359623908997,576.6996433734894,38000,0.3858160674571991,-2728.4424952463387,212.0,459.3341369628906
0.9400305151939392,0.20234183967113495,-2856.446315469089,0.47785115242004395,0.20333707630634307,-400.98260498046875,0.9462148547172546,1408.92529296875,,-408.51611328125,612.7245483398438,20,181.22272727272727,0.9132590293884277,66.00679262330078,0.006024297687744463,-2856.446315469089,0.15068387985229492,220.0,16.088587107944306,-414.32720947265625,612.4317016601562,0.1748083084821701,605.9982376098633,40000,0.27559521794319153,-2631.7380162792206,220.0,414.30133056640625
0.9409563541412354,0.20315782725811005,-2773.005319558683,0.4767247438430786,0.2006695105135441,-391.4620361328125,0.9367245435714722,2280.53271484375,,-395.89532470703125,626.38427734375,21,181.65367965367966,0.9271777868270874,65.98459346018532,0.006145386071268126,-2773.005319558683,0.15526877343654633,231.0,15.852532366664168,-405.529541015625,625.2767333984375,0.17209453880786896,636.512218952179,42000,0.22884729504585266,-2583.2022182180353,231.0,390.7752380371094
0.9409213066101074,0.20527265965938568,-2685.497832459253,0.47445616126060486,0.1974983747303486,-381.6800842285156,0.9474444389343262,1855.8909912109375,,-380.47430419921875,604.8323974609375,22,182.3402489626556,0.943600058555603,66.17314163198269,0.006145386071268126,-2685.497832459253,0.18029190599918365,241.0,15.562737757652611,-399.1254577636719,601.9853515625,0.17627692222595215,664.9223372936249,44000,0.08799483627080917,-2120.055947749744,241.0,351.7012634277344
0.9410302042961121,0.20683838427066803,-2615.135837614157,0.47248050570487976,0.20218601375818251,-339.3471984863281,0.9480196237564087,2578.992919921875,,-370.36663818359375,621.2413330078125,23,182.62948207171314,0.9420372843742371,66.21425637885449,0.005453718107902164,-2615.135837614157,0.16997328400611877,251.0,15.379369339628377,-356.49737548828125,617.857666015625,0.17681679129600525,694.7144393920898,46000,0.14482428133487701,-2123.7040667894953,251.0,321.223388671875
0.942574143409729,0.20589028298854828,-2689.873437580987,0.4735593795776367,0.19884053021669387,-298.2052307128906,0.9484100341796875,2067.66650390625,,-382.4061584472656,622.2656860351562,24,184.46332046332046,0.9323675632476807,65.9143900097146,0.005036417172795629,-2689.873437580987,0.06204482167959213,259.0,15.560957057830123,-312.7813720703125,617.7811889648438,0.1613326072692871,728.2173132896423,48000,0.1935264617204666,-2395.1374748608296,259.0,259.34619140625
0.943594753742218,0.20761549472808838,-2713.255003416717,0.4710342586040497,0.2046770952641964,-295.85845947265625,0.9213956594467163,2202.9716796875,,-385.546630859375,617.507080078125,25,186.26492537313433,0.9149044752120972,65.87958076880246,0.005137649157968821,-2713.255003416717,0.17625969648361206,268.0,15.5247478283268,-308.9068603515625,610.6198120117188,0.1541871428489685,758.9605066776276,50000,0.23517383635044098,-2409.7324112947,268.0,286.5179138183594
0.9427391290664673,0.20777885615825653,-2690.1191134090177,0.4701709747314453,0.2031971700489521,-269.7152099609375,0.9244353175163269,1852.7611083984375,,-375.2332763671875,627.39404296875,26,188.31521739130434,0.8976805806159973,65.7639599382045,0.004651046760498564,-2690.1191134090177,0.15216995775699615,276.0,15.456606836116437,-280.2198181152344,629.1912841796875,0.15146398544311523,790.7066431045532,52000,0.2700531482696533,-2352.8798867740766,276.0,229.4344482421875
0.942794680595398,0.20918859541416168,-2695.1755673500484,0.4671379029750824,0.201776405274868,-298.04766845703125,0.883333683013916,2374.258056640625,,-363.13482666015625,662.993408203125,27,189.31929824561402,0.8964487910270691,65.7148722313876,0.0049371798576567285,-2695.1755673500484,0.32027220726013184,285.0,15.365375592932306,-309.74603271484375,660.6911010742188,0.14385558664798737,821.7317962646484,54000,0.25686126947402954,-2301.1355514051274,285.0,206.11363220214844
0.94390869140625,0.21359460055828094,-2667.9590625158407,0.46358588337898254,0.20439175635576248,-272.5142822265625,0.9218350648880005,3204.0087890625,,-349.79473876953125,640.8189697265625,28,189.535593220339,0.9039455652236938,65.91156374077538,0.004744532800384585,-2667.9590625158407,0.2698657214641571,295.0,15.259958564141371,-287.33319091796875,634.0367431640625,0.1349659562110901,849.623295545578,56000,0.2933976948261261,-2138.668563787201,295.0,190.74978637695312
0.9436327815055847,0.21352927386760712,-2622.5285617740064,0.4648679792881012,0.1916139617562294,-244.04820251464844,0.9261371493339539,2421.905029296875,,-337.7718505859375,635.9052124023438,29,189.34967320261438,0.912946343421936,65.89077662094863,0.004839897909672315,-2622.5285617740064,0.219949871301651,306.0,15.209123569392693,-258.9513854980469,632.1527709960938,0.13356952369213104,880.2445952892303,58000,0.24423807859420776,-2150.313090406792,306.0,186.95718383789062
0.9438382387161255,0.21444590389728546,-2566.4651831854935,0.46345993876457214,0.20081485107541083,-202.2364044189453,0.8977950811386108,2832.949462890625,,-325.5353088378906,624.5065307617188,30,188.67924528301887,0.9111568927764893,65.74623658664036,0.0045594027649236,-2566.4651831854935,0.2756977081298828,318.0,15.176837097628805,-222.31301879882812,620.0526733398438,0.13031555712223053,912.5997641086578,60000,0.20794281363487244,-1951.1556081100418,318.0,139.3378448486328
0.9433575868606567,0.21463793516159058,-2453.421937239691,0.4635380208492279,0.20690525710582733,-180.54986572265625,0.9034372568130493,2191.943359375,0.0030120481927710845,-308.53387451171875,654.0463256835938,31,186.43373493975903,0.8864743113517761,65.60555225199025,0.004651046760498564,-2453.421937239691,0.2766109108924866,332.0,15.006494378422895,-196.48011779785156,651.4984130859375,0.13455818593502045,945.0419647693634,62000,0.36528313159942627,-1730.8576963597945,332.0,132.34451293945312
0.9430524706840515,0.21497340500354767,-2405.199431894667,0.465325266122818,0.20518287852406503,-138.40625,0.9306637644767761,2251.500732421875,0.0029154518950437317,-301.0088806152344,645.8331298828125,32,186.27113702623907,0.9536057114601135,65.67891517073608,0.004744532800384585,-2405.199431894667,0.19034606218338013,343.0,14.94942893194616,-158.65989685058594,642.7728881835938,0.13567200303077698,974.4375319480896,64000,0.05635370686650276,-1754.4035950763375,343.0,127.15733337402344
0.9425631761550903,0.21599102020263672,-2301.9894917131737,0.4655928611755371,0.20380447387695313,-121.65763092041016,0.925679087638855,3081.804443359375,0.0028089887640449437,-278.7793273925781,621.379150390625,33,185.20505617977528,0.8257350325584412,65.7325863869731,0.004744532800384585,-2301.9894917131737,0.12453833967447281,356.0,14.756523652408143,-136.14105224609375,623.69384765625,0.1400970220565796,1004.0682046413422,66000,0.41177797317504883,-1439.6597752630043,356.0,72.26143646240234
0.9421709775924683,0.2161434143781662,-2257.109884899339,0.4655364453792572,0.20560153156518937,-139.98509216308594,0.9519016146659851,3610.7255859375,0.00273224043715847,-264.9701232910156,612.765869140625,34,185.6830601092896,0.9364734292030334,65.60542629416041,0.005036417172795629,-2257.109884899339,0.07159515470266342,366.0,14.634387296756532,-163.06170654296875,613.0614013671875,0.14298787713050842,1036.4996287822723,68000,0.16525131464004517,-1053.7226239202719,366.0,41.58724594116211
0.9417651295661926,0.2161954790353775,-2137.8409619092886,0.4645945727825165,0.20234935730695724,-151.45823669433594,0.9461230635643005,3132.2607421875,0.005277044854881266,-246.3617401123047,619.0975952148438,35,184.6754617414248,0.9408611059188843,65.52326704487422,0.004651046760498564,-2137.8409619092886,-0.10730315744876862,379.0,14.379895264967722,-170.01889038085938,618.1554565429688,0.14613761007785797,1068.3227982521057,70000,0.014704450964927673,-691.4117919790178,379.0,11.255126953125
0.9410017728805542,0.21604059636592865,-2024.7848185993316,0.4642488956451416,0.19332983642816542,-155.46556091308594,0.9416700601577759,3284.82373046875,0.00510204081632653,-222.7302703857422,585.1580810546875,36,183.39795918367346,0.9424321055412292,65.51577798925383,0.004744532800384585,-2024.7848185993316,0.09790767729282379,392.0,14.147501156344712,-174.8350830078125,586.1285400390625,0.15283387899398804,1098.9719150066376,72000,0.14177288115024567,-205.93657543116313,392.0,-5.047732353210449
0.9407115578651428,0.21648097038269043,-1993.3425855768928,0.46401986479759216,0.20905680656433107,-132.27967834472656,0.9547324180603027,2195.210205078125,0.004962779156327543,-214.26434326171875,595.9130859375,37,183.60545905707195,0.9634588360786438,65.49080082409957,0.004651046760498564,-1993.3425855768928,0.0448811911046505,403.0,14.080442498620094,-150.485107421875,600.63623046875,0.15458469092845917,1129.92968583107,74000,0.10569547116756439,-30.11101342253392,403.0,-33.11647033691406
0.9403226375579834,0.2164522260427475,-1993.168067118485,0.4647197723388672,0.19843629047274589,-122.0777359008789,0.935433566570282,2683.898681640625,0.004842615012106538,-206.86004638671875,571.7949829101562,38,183.6634382566586,0.9458829760551453,65.29162612855434,0.0044695645181095965,-1993.168067118485,0.03295791894197464,413.0,14.104462708585896,-142.80377197265625,575.1341552734375,0.15312159061431885,1164.008380651474,76000,0.061193570494651794,-92.97262278049823,413.0,-59.536834716796875
0.939300000667572,0.2168777734041214,-1927.0809627752813,0.4651927947998047,0.2008660054206848,-97.27247619628906,0.958365261554718,2715.53564453125,0.0047169811320754715,-196.55941772460938,616.9834594726562,39,183.38679245283018,0.9587628841400146,65.3320243765413,0.0045594027649236,-1927.0809627752813,0.06572487950325012,424.0,13.970795012296156,-118.80010986328125,624.4339599609375,0.15491358935832977,1193.901470899582,78000,0.07433552294969559,36.43142085856502,424.0,-52.75178527832031
0.9390776753425598,0.21683426201343536,-1893.2045784215293,0.46491631865501404,0.19944543331861497,-33.857574462890625,0.9429293870925903,2973.520263671875,0.004608294930875576,-182.35357666015625,625.3486328125,40,184.10138248847926,0.941098690032959,65.41846639787394,0.004381496439672185,-1893.2045784215293,-0.008765161037445068,434.0,13.912565420459378,-54.300933837890625,627.0989990234375,0.15628142654895782,1222.8962922096252,80000,0.02491980791091919,49.88573488065871,434.0,-96.23181915283203
0.9391722679138184,0.21711574494838715,-1844.5108531041471,0.4632912576198578,0.20165583938360215,-16.809690475463867,0.9334012269973755,2688.15966796875,0.0045045045045045045,-167.1492156982422,627.44091796875,41,184.41216216216216,0.9375353455543518,65.47752649771151,0.0045594027649236,-1844.5108531041471,0.15775898098945618,444.0,13.773360836717519,-40.69226837158203,633.4791259765625,0.1563418209552765,1252.3380827903748,82000,0.1534692943096161,43.83211950731942,444.0,-132.3455047607422
0.9386614561080933,0.2168850302696228,-1784.92228952858,0.46439456939697266,0.1970232680439949,-4.901844024658203,0.9318289756774902,2595.80712890625,0.004395604395604396,-157.09524536132812,671.4760131835938,42,184.2945054945055,0.9416429400444031,65.53223189666595,0.004744532800384585,-1784.92228952858,0.1543491780757904,455.0,13.691681741059597,-25.82738494873047,668.2144165039062,0.15977731347084045,1281.8119812011719,84000,0.07491843402385712,88.56742494861966,455.0,-168.24114990234375
0.9383090734481812,0.2178787738084793,-1725.302746441083,0.46369466185569763,0.2006225723028183,3.0155506134033203,0.9606869220733643,2941.062744140625,0.004282655246252677,-142.91574096679688,665.763671875,43,183.9036402569593,0.9568794965744019,65.61637932553579,0.005036417172795629,-1725.302746441083,0.021217552945017815,467.0,13.557022333039459,-21.282936096191406,665.4290161132812,0.16120094060897827,1310.6483607292175,86000,0.0027694739401340485,196.7168035208077,467.0,-205.12332153320312
0.9381825923919678,0.2180204838514328,-1675.7899378459217,0.46270930767059326,0.2009788879752159,46.54880142211914,0.9426983594894409,1989.55810546875,0.0041841004184100415,-128.4378204345703,658.9188232421875,44,183.84518828451883,0.9607628583908081,65.63491063327784,0.004651046760498564,-1675.7899378459217,0.1462821215391159,478.0,13.469284321619686,27.658714294433594,654.8306884765625,0.16191890835762024,1340.749902009964,88000,0.1065114364027977,106.00980152676439,478.0,-229.17636108398438
0.9382367134094238,0.21805910766124725,-1673.5962802983,0.46234095096588135,0.2053561881184578,85.71662139892578,0.9173677563667297,2147.311279296875,0.004098360655737705,-119.141357421875,645.3898315429688,45,184.38524590163934,0.911410391330719,65.5936564368232,0.00421053195794641,-1673.5962802983,0.18144389986991882,488.0,13.43577992415502,61.63471221923828,645.10986328125,0.16105875372886658,1372.0839009284973,90000,0.10852411389350891,-192.7090832153088,488.0,-243.65838623046875
0.937541127204895,0.21737241744995117,-1615.084781453761,0.462679386138916,0.21402827724814416,89.48234558105469,0.9350999593734741,5024.42578125,0.004016064257028112,-104.22115325927734,645.4602661132812,46,184.53614457831324,0.9298462867736816,65.6782494730987,0.00421053195794641,-1615.084781453761,0.14958429336547852,498.0,13.334184094794107,68.06024169921875,643.8788452148438,0.16343776881694794,1400.7681498527527,92000,0.04896849766373634,-20.89609084663107,498.0,-283.84442138671875
0.9366241693496704,0.21754717826843262,-1577.4753554493902,0.4629000723361969,0.20042407214641572,113.68002319335938,0.9275681972503662,3479.65966796875,0.005893909626719057,-94.86685180664062,657.4075927734375,47,184.5599214145383,0.9579925537109375,65.54117853750687,0.004127567844276452,-1577.4753554493902,-0.1029370054602623,509.0,13.270653938831408,94.76559448242188,657.5681762695312,0.1672511249780655,1434.2128429412842,94000,0.020868223160505295,185.5949181644571,509.0,-299.62322998046875
0.9362884163856506,0.21735312044620514,-1539.0293522917825,0.4629288911819458,0.19712816715240478,119.05068969726562,0.9169684052467346,3406.507568359375,0.007707129094412331,-83.03704833984375,653.1434326171875,48,184.77071290944124,0.933211624622345,65.43586720088098,0.004127567844276452,-1539.0293522917825,0.15573108196258545,519.0,13.172660032866043,97.7691879272461,651.671142578125,0.1675889492034912,1467.0853173732758,96000,0.12248245626688004,199.85867876265718,519.0,-299.1165771484375
0.9358959197998047,0.2170860320329666,-1539.5176568971613,0.463151216506958,0.20008822068572044,121.669189453125,0.9234005808830261,3168.290283203125,0.007561436672967864,-74.20073699951172,686.3711547851562,49,185.25519848771268,0.9268910884857178,65.47013779295075,0.004127567844276452,-1539.5176568971613,0.08117339015007019,529.0,13.175799887726138,95.14552307128906,687.6360473632812,0.16880522668361664,1496.865644454956,98000,0.12739644944667816,55.08717913080496,529.0,-310.8172302246094
0.9358963966369629,0.21681715548038483,-1496.4016004662337,0.46360382437705994,0.20585745215415954,129.05014038085938,0.9314365983009338,2515.237548828125,0.007407407407407408,-59.902984619140625,677.9744873046875,50,185.09444444444443,0.9493471384048462,65.29957935289738,0.004295163650301133,-1496.4016004662337,0.06746628880500793,540.0,13.10719791817241,103.57914733886719,682.0843505859375,0.16871464252471924,1531.403433084488,100000,0.0017098532989621162,169.19557906202482,540.0,-322.1858825683594
0.9355658888816833,0.21719610691070557,-1423.2249056190624,0.46354055404663086,0.20155924290418625,155.03541564941406,0.9504631757736206,2255.9716796875,0.007246376811594203,-44.50178527832031,694.3648071289062,51,184.71195652173913,0.945542573928833,65.31632040291232,0.004295163650301133,-1423.2249056190624,0.02619463950395584,552.0,12.977683428761084,130.8131561279297,692.8447875976562,0.17111599445343018,1561.6311416625977,102000,0.05076555162668228,354.05627732319755,552.0,-372.1063232421875
0.9350501894950867,0.21762056648731232,-1350.9732239449,0.4630788266658783,0.20332299143075944,135.20140075683594,0.9492642879486084,2955.21630859375,0.008865248226950355,-28.954917907714844,681.9014892578125,52,184.28900709219857,0.9538763165473938,65.22872693996402,0.00421053195794641,-1350.9732239449,-0.08749260008335114,564.0,12.80581826636783,107.45890808105469,675.1011352539062,0.17421427369117737,1594.3895409107208,104000,0.01097793597728014,483.7723240379089,564.0,-363.8262939453125
0.9348114728927612,0.21768033504486084,-1339.7648057469032,0.4645827114582062,0.1982345288991928,214.66456604003906,0.9555796980857849,2560.42578125,0.008695652173913044,-21.242155075073242,683.4592895507812,53,184.28173913043477,0.9448069334030151,65.17231159275629,0.004046238451403247,-1339.7648057469032,-0.03140857815742493,575.0,12.823692158677295,185.08644104003906,683.1430053710938,0.17544755339622498,1626.4575769901276,106000,0.1110205426812172,257.2214445040214,575.0,-366.4725646972656
0.9340918064117432,0.2175358682870865,-1300.6424940010588,0.4656129777431488,0.20498210728168487,195.22250366210938,0.9493984580039978,3506.821533203125,0.008517887563884156,-10.246764183044434,752.7545776367188,54,183.75979557069846,0.9580204486846924,65.13644705912886,0.00421053195794641,-1300.6424940010588,0.09628352522850037,587.0,12.794778322280118,168.56065368652344,757.3095703125,0.177120640873909,1658.0578904151917,108000,0.013020485639572144,430.6783881404741,587.0,-394.0210266113281
0.9337466359138489,0.21753257513046265,-1252.5921016034874,0.46540334820747375,0.2029862456023693,210.246826171875,0.9619315266609192,3662.205322265625,0.008347245409015025,7.059279441833496,750.3889770507812,55,183.3188647746244,0.9538889527320862,65.11866418429382,0.0045594027649236,-1252.5921016034874,0.050698745995759964,599.0,12.694050392080692,185.4601593017578,749.8665161132812,0.180058091878891,1689.2238404750824,110000,0.15138506889343262,530.7941594701526,599.0,-414.8608703613281
0.9333057403564453,0.2215965837240219,-1205.9658758729768,0.4666523039340973,0.1947277969121933,255.97256469726562,0.959602415561676,6513.2705078125,0.008183306055646482,19.205947875976562,744.4312133789062,56,183.18821603927987,0.956544041633606,65.10969866253184,0.004295163650301133,-1205.9658758729768,-0.018375247716903687,611.0,12.64895003824935,234.21383666992188,740.4695434570312,0.18289771676063538,1720.173834323883,112000,-0.08674709498882294,605.2665022346101,611.0,-399.2032165527344
0.9330810308456421,0.2214050441980362,-1188.3860674328637,0.4664565622806549,0.2025662976503372,303.4098815917969,0.9486632347106934,3798.590576171875,0.008025682182985553,30.48634147644043,742.3047485351562,57,182.98555377207063,0.951901912689209,65.00641073404742,0.00421053195794641,-1188.3860674328637,-0.12559473514556885,623.0,12.603993059498897,280.3609313964844,738.3094482421875,0.18403419852256775,1753.673194885254,114000,0.01741049624979496,709.0017785349587,623.0,-397.3879699707031
0.9330717325210571,0.22139179706573486,-1171.687840713292,0.4665766656398773,0.19989864379167557,299.6965637207031,0.9562621712684631,3736.4287109375,0.007911392405063292,40.8867301940918,722.2455444335938,58,183.52215189873417,0.9679294228553772,65.05580004958173,0.004127567844276452,-1171.687840713292,0.14835213124752045,632.0,12.575731471009028,272.7265625,718.7093505859375,0.18426375091075897,1783.0846736431122,116000,0.007567781955003738,703.8886771745238,632.0,-427.0887451171875
0.9328993558883667,0.22158412635326385,-1140.8672148126504,0.4652003049850464,0.19692565858364106,337.0590515136719,0.9652928709983826,3966.725830078125,0.007776049766718507,56.73805236816406,707.4528198242188,59,183.4012441679627,0.9568472504615784,65.07919362846148,0.004046238451403247,-1140.8672148126504,-0.041729092597961426,643.0,12.48139248930936,313.4798278808594,705.3639526367188,0.1853446215391159,1813.1755084991455,118000,-0.021022573113441467,677.8282691572375,643.0,-458.376953125
