obs_rms_mean,total/duration,total/epochs,reference_actor_Q_mean,reference_Q_std,rollout/Q_mean,obs_rms_std,reference_perturbed_action_std,train/loss_critic,train/param_noise_distance,rollout/actions_std,rollout/episodes,AI_distance,AI_return,total/steps,reference_perturbed_action_mean,rollout/return,total/steps_per_second,rollout/actions_mean,reference_action_std,rollout/return_history,rollout/episode_steps,AI_success_rate,reference_Q_mean,total/episodes,train/loss_actor,reference_action_mean,reference_actor_Q_std,param_noise_stddev
0.48930683732032776,208.62688517570496,12,790.1997680664062,437.6361389160156,645.7012329101562,0.2125205546617508,0.8781354427337646,1576.956298828125,0.18196686811745166,0.8971676826477051,158.0,7.916888790716668,2558.7881053720166,24000,0.3791884183883667,2558.7881053720166,115.03790597164536,0.36667680740356445,0.8639428019523621,2803.334665212984,150.94303797468353,0.006329113924050633,768.945556640625,158.0,-1250.6629638671875,0.45358806848526,437.4277648925781,0.03335667202186391
0.4875093996524811,226.61145401000977,13,889.5280151367188,504.3016052246094,708.6983032226562,0.21376870572566986,0.8785863518714905,803.247314453125,0.2155473579466343,0.897407054901123,169.0,7.7018774467023485,2659.9419368025942,26000,0.39216065406799316,2659.9419368025942,114.73382982155678,0.36244088411331177,0.8753733038902283,3027.302051568372,153.1301775147929,0.01775147928994083,863.6704711914062,169.0,-1350.7166748046875,0.4071507751941681,503.9071960449219,0.025752950698953586
0.48252591490745544,246.38594675064087,14,1003.8753051757812,564.884765625,752.9829711914062,0.21534092724323273,0.858212411403656,855.6110229492188,0.2241315484046936,0.8965570330619812,180.0,7.560658049385771,2705.1113386093116,28000,0.46801286935806274,2705.1113386093116,113.64284517549162,0.35761308670043945,0.872538685798645,3140.7957268441382,154.78333333333333,0.016666666666666666,970.357421875,180.0,-1417.1519775390625,0.4557230472564697,564.074462890625,0.021962663920618613
0.4837920665740967,262.8397285938263,15,1068.852783203125,631.9149169921875,812.4114379882812,0.21501381695270538,0.8657152056694031,1135.340087890625,0.21054103404283522,0.8980294466018677,191.0,7.430921818226302,2777.6541881218027,30000,0.4222501814365387,2777.6541881218027,114.13799641514565,0.35138222575187683,0.8627117872238159,3261.646605551076,156.89528795811518,0.015706806282722512,1041.1612548828125,191.0,-1508.37744140625,0.43590062856674194,633.9524536132812,0.01988251313764228
0.48591184616088867,282.85729718208313,16,1100.9337158203125,657.9579467773438,869.5963134765625,0.21480803191661835,0.8671913743019104,1039.5191650390625,0.20173330262303352,0.8971804976463318,202.0,7.40977844854218,2841.16788443016,32000,0.48151448369026184,2841.16788443016,113.13125140766903,0.35348859429359436,0.87661212682724,3387.2117704496595,158.06435643564356,0.01485148514851485,1072.4090576171875,202.0,-1528.4815673828125,0.447503924369812,657.2196655273438,0.027337276104373337
0.48060932755470276,300.5653655529022,17,1153.3663330078125,683.822998046875,902.3789672851562,0.2159806340932846,0.8635150790214539,535.99658203125,0.21777436137199402,0.8980091214179993,213.0,7.248644631526113,2868.63093546823,34000,0.4943559765815735,2868.63093546823,113.1201525413802,0.35178548097610474,0.8655824661254883,3484.052943736733,158.96713615023475,0.014084507042253521,1122.1715087890625,213.0,-1573.57568359375,0.47566014528274536,680.4286499023438,0.023313810312614223
0.4780751168727875,319.1077170372009,18,1185.8248291015625,689.769775390625,940.4340209960938,0.21660570800304413,0.8671175837516785,2188.261962890625,0.19731372565031052,0.898016631603241,225.0,7.099197112893596,2918.9012585950913,36000,0.48276615142822266,2918.9012585950913,112.81457037218311,0.35159507393836975,0.8729656338691711,3609.881541295812,159.90666666666667,0.013333333333333334,1153.138671875,225.0,-1580.0023193359375,0.47561371326446533,687.8037109375,0.023313810312614223
0.4732959270477295,336.68679428100586,19,1231.483154296875,704.8326416015625,967.0846557617188,0.21792228519916534,0.8642914891242981,1466.1551513671875,0.20494527250528335,0.8983097076416016,236.0,6.9820115759706045,2924.233261954784,38000,0.46497291326522827,2924.233261954784,112.86453952299776,0.34845131635665894,0.8692143559455872,3601.2719695281835,160.6228813559322,0.012711864406779662,1197.4583740234375,236.0,-1598.7119140625,0.46595579385757446,701.114013671875,0.027337276104373337
0.4758867919445038,355.6554288864136,20,1236.699951171875,724.322509765625,1010.355712890625,0.21691405773162842,0.8688300251960754,1356.50927734375,0.2029107066988945,0.8975454568862915,246.0,6.874962023091592,3010.3214061050476,40000,0.47378066182136536,3010.3214061050476,112.46840832781126,0.3495742678642273,0.7358047962188721,3814.5957637666365,162.1829268292683,0.012195121951219513,1202.9705810546875,246.0,-1625.74560546875,0.5837159156799316,722.8575439453125,0.02068982289990824
0.47021833062171936,372.54151725769043,21,1335.2698974609375,801.91650390625,1023.1787719726562,0.21922087669372559,0.7521893978118896,2050.5771484375,0.1900658242404461,0.8987715244293213,257.0,6.799331583266531,3005.921760712909,42000,0.4972575306892395,3005.921760712909,112.73911243279822,0.344241738319397,0.7230782508850098,3736.0614365106794,162.7898832684825,0.01556420233463035,1297.35595703125,257.0,-1674.5640869140625,0.5306301712989807,804.3632202148438,0.019490749081111935
0.4701513946056366,389.4571387767792,22,1365.773193359375,844.5889892578125,1054.9603271484375,0.21861444413661957,0.7933512330055237,2718.29443359375,0.19850902259349823,0.8965628147125244,269.0,6.767521527687331,3012.190070273,44000,0.46013951301574707,3012.190070273,112.97777244036857,0.346329003572464,0.7796579599380493,3607.4894158379843,163.2193308550186,0.01486988847583643,1337.0986328125,269.0,-1686.8251953125,0.46449798345565796,842.1031494140625,0.01662212523270047
0.4724390506744385,406.89405941963196,23,1339.91015625,832.6547241210938,1092.445556640625,0.2182505577802658,0.8109599947929382,741.9522094726562,0.22535098552703858,0.8956273198127747,280.0,6.761812283659912,3045.8180911698832,46000,0.44819051027297974,3045.8180911698832,113.05153991584812,0.34697631001472473,0.8094833493232727,3659.090245778912,163.92857142857142,0.017857142857142856,1307.61669921875,280.0,-1698.7503662109375,0.43052762746810913,829.061767578125,0.01335415235733134
0.4725193977355957,426.07355308532715,24,1331.0701904296875,813.3226318359375,1119.4647216796875,0.21876700222492218,0.8395528197288513,8786.1796875,0.17018303230404855,0.8951600193977356,290.0,6.6735637928487375,3102.274976702128,48000,0.4108230769634247,3102.274976702128,112.65660506834446,0.343980997800827,0.8664659261703491,3701.0421001000313,165.13793103448276,0.02413793103448276,1294.19482421875,290.0,-1686.7962646484375,0.46848469972610474,806.5231323242188,0.014175701821503062
0.469841331243515,445.0479679107666,25,1342.1923828125,801.9078979492188,1140.9381103515625,0.2184663563966751,0.8683388829231262,716.6305541992188,0.20238540187478066,0.8955228924751282,302.0,6.548463129343056,3120.001168261189,50000,0.37968868017196655,3120.001168261189,112.34744028766163,0.3431050777435303,0.8667028546333313,3683.244401599867,165.46357615894038,0.029801324503311258,1313.569580078125,302.0,-1683.4949951171875,0.3713006377220154,799.2778930664062,0.01335415235733134
0.46800339221954346,463.1838822364807,26,1304.4638671875,795.3706665039062,1162.9697265625,0.2185993194580078,0.8703271746635437,767.0147705078125,0.20321085691452026,0.8961119651794434,312.0,6.480173704586481,3139.5771694563477,52000,0.4405738115310669,3139.5771694563477,112.26642807370217,0.34111452102661133,0.8463678956031799,3703.9150088646206,166.19871794871796,0.03205128205128205,1277.887451171875,312.0,-1678.8521728515625,0.4470912516117096,792.7902221679688,0.014460633428115275
0.4684987962245941,478.97409892082214,27,1255.0638427734375,770.1028442382812,1183.9205322265625,0.2184581756591797,0.8693552017211914,1166.751708984375,0.21149123340845108,0.8961169123649597,323.0,6.436588936400957,3169.6346667717658,54000,0.4146043658256531,3169.6346667717658,112.74096056899016,0.34122225642204285,0.8391817808151245,3733.337023513593,166.9566563467492,0.030959752321981424,1227.3360595703125,323.0,-1688.6541748046875,0.46026086807250977,766.26611328125,0.012580215599082718
0.4685858488082886,497.2177300453186,28,1231.6463623046875,795.98095703125,1207.9117431640625,0.2176782339811325,0.8483663201332092,1399.1324462890625,0.19983729094266892,0.8962929248809814,333.0,6.369533222494428,3213.01401747699,56000,0.4122300148010254,3213.01401747699,112.62671585523692,0.3396325409412384,0.8791325688362122,3886.8858045587867,167.92492492492494,0.03003003003003003,1203.0184326171875,333.0,-1710.393798828125,0.394151508808136,798.059814453125,0.010517278057089798
0.4711441099643707,515.21346616745,29,1252.62255859375,814.4072875976562,1228.1932373046875,0.2174241989850998,0.8871585726737976,1580.1055908203125,0.20772353708744049,0.8960451483726501,342.0,6.416645785693236,3222.266860896075,58000,0.3823430836200714,3222.266860896075,112.57469730255337,0.33798182010650635,0.8780221939086914,3791.2299861539186,169.0701754385965,0.029239766081871343,1226.7762451171875,342.0,-1666.3558349609375,0.3835885524749756,816.794677734375,0.010517278057089798
0.47047924995422363,534.2309727668762,30,1250.0767822265625,840.6688842773438,1244.445068359375,0.21768419444561005,0.8805170655250549,1237.014892578125,0.1946892437338829,0.8967812657356262,352.0,6.367151114930269,3257.443989653359,60000,0.3417815566062927,3257.443989653359,112.31097232953275,0.3337366580963135,0.8858019709587097,3891.598421359187,170.21022727272728,0.03125,1222.79150390625,352.0,-1696.0037841796875,0.3517450988292694,840.3890380859375,0.009149642450409314
0.4706566333770752,554.6212964057922,31,1270.0926513671875,852.6621704101562,1262.916748046875,0.217677041888237,0.9083483219146729,1588.2777099609375,0.20965997412800788,0.8968455791473389,361.0,6.434982770932557,3228.42843795649,62000,0.26479071378707886,3228.42843795649,111.78799011467692,0.33144715428352356,0.8837631344795227,3814.875321093978,171.29916897506925,0.0332409972299169,1243.5888671875,361.0,-1725.3909912109375,0.2741078734397888,849.9027709960938,0.007649259507199841
0.4703075587749481,574.0228617191315,32,1249.981689453125,854.6354370117188,1279.7918701171875,0.2167925387620926,0.8382910490036011,775.2284545898438,0.21426768660545348,0.8967698812484741,372.0,6.396546889938029,3234.475554244703,64000,0.44999027252197266,3234.475554244703,111.49381717711987,0.32878223061561584,0.8216257691383362,3792.4956958635885,172.0188172043011,0.03225806451612903,1225.1123046875,372.0,-1710.31689453125,0.4167458415031433,853.6202392578125,0.009521154623962158
0.47000277042388916,592.7487964630127,33,1249.3076171875,844.8695678710938,1292.2015380859375,0.21659047901630402,0.803429901599884,1687.2086181640625,0.19991229504346847,0.8960872888565063,382.0,6.392761451538264,3205.8274306198905,66000,0.4857160747051239,3205.8274306198905,111.34564995125785,0.32815757393836975,0.8035649061203003,3661.795580643227,172.11256544502618,0.034031413612565446,1221.6689453125,382.0,-1673.1806640625,0.487309068441391,840.96923828125,0.010106897490323717
0.4705304205417633,608.9784555435181,34,1276.996826171875,843.4384765625,1301.33154296875,0.21692784130573273,0.7986918091773987,1280.420654296875,0.2011599634587765,0.8957512378692627,392.0,6.438176926285084,3190.5355301778873,68000,0.5088962316513062,3190.5355301778873,111.6624067419749,0.32808852195739746,0.8091089725494385,3469.509750409204,173.07142857142858,0.03316326530612245,1250.70361328125,392.0,-1659.1351318359375,0.4756304919719696,840.3865356445312,0.009521154623962158
0.4716346561908722,625.922550201416,35,1237.678955078125,823.408935546875,1312.6429443359375,0.216643288731575,0.8170051574707031,1906.2457275390625,0.2031618547439575,0.8952195644378662,404.0,6.518892144041802,3162.3458187961915,70000,0.4791073203086853,3162.3458187961915,111.83492267130279,0.3298577666282654,0.8021634221076965,3280.968159642931,172.9851485148515,0.03217821782178218,1207.5936279296875,404.0,-1625.6326904296875,0.49760785698890686,818.2559204101562,0.010106897490323717
0.4721887409687042,642.9135253429413,36,1218.714599609375,810.9080810546875,1320.93798828125,0.21666741371154785,0.820186972618103,1270.8807373046875,0.20313066944479943,0.8945661783218384,415.0,6.523905325910087,3153.8247358928375,72000,0.4930585026741028,3153.8247358928375,111.99017777949832,0.3300962746143341,0.780813992023468,3182.3884062100524,173.17349397590363,0.033734939759036145,1187.92333984375,415.0,-1637.332763671875,0.5460913777351379,804.8502197265625,0.010106897490323717
0.4725744426250458,661.9278101921082,37,1188.860595703125,793.2169189453125,1329.32373046875,0.21641691029071808,0.8379594683647156,1230.1143798828125,0.20463640928268434,0.8941485285758972,425.0,6.532727705872945,3151.2715771638127,74000,0.45038852095603943,3151.2715771638127,111.79466833176768,0.3307889997959137,0.8516474366188049,3022.8256769287154,173.38588235294117,0.03764705882352941,1164.493408203125,425.0,-1645.9434814453125,0.44103920459747314,791.5963134765625,0.009521154623962158
0.47167062759399414,677.7480363845825,38,1160.4046630859375,779.658203125,1331.285888671875,0.2163860946893692,0.7784624099731445,1763.4722900390625,0.204856795668602,0.8944251537322998,436.0,6.5129425928696305,3147.6897040549998,76000,0.5471747517585754,3147.6897040549998,112.13606815509006,0.33080461621284485,0.8108431696891785,2925.7955789238927,174.0137614678899,0.0389908256880734,1139.550537109375,436.0,-1613.1199951171875,0.5049017071723938,778.852294921875,0.00896935834762211
0.47140178084373474,693.4612998962402,39,1138.7958984375,750.400390625,1329.39208984375,0.2156107872724533,0.8326663374900818,1371.3251953125,0.21183741122484206,0.8954214453697205,446.0,6.49161858446824,3126.798652735582,78000,0.4184921979904175,3126.798652735582,112.47924002632998,0.3291892111301422,0.8260628581047058,2746.759196000114,174.22645739910314,0.03811659192825112,1111.32861328125,446.0,-1599.1221923828125,0.4965059757232666,746.5537719726562,0.008792626553888941
0.4705541133880615,710.1591770648956,40,1119.9945068359375,749.8331298828125,1328.669677734375,0.21610169112682343,0.8350896835327148,2748.90283203125,0.20381443917751313,0.8973444104194641,456.0,6.578219476628612,3079.569967852146,80000,0.427948921918869,3079.569967852146,112.65080081150519,0.32326871156692505,0.8145511746406555,2513.7943525657315,175.25877192982455,0.03728070175438596,1093.174072265625,456.0,-1626.0135498046875,0.49150794744491577,747.9879760742188,0.009521154623962158
0.4702947437763214,726.6614518165588,41,1093.325927734375,745.0516967773438,1333.124755859375,0.21573801338672638,0.8816745281219482,1077.3521728515625,0.20523727983236312,0.898446261882782,465.0,6.562386874482235,3080.5600240072067,82000,0.32089483737945557,3080.5600240072067,112.84484651691747,0.31942257285118103,0.8963372707366943,2501.986343765837,175.96989247311828,0.03655913978494624,1065.68505859375,465.0,-1615.4481201171875,0.29627278447151184,746.99365234375,0.009333550263662541
0.47150540351867676,742.2712559700012,42,1087.16259765625,716.759765625,1345.3262939453125,0.21526260673999786,0.8338301777839661,1892.1295166015625,0.2154025375843048,0.8989607095718384,475.0,6.538777587452135,3106.433227449675,84000,0.432365357875824,3106.433227449675,113.16617654852965,0.31779569387435913,0.862281322479248,2618.6420330986284,176.61684210526315,0.035789473684210524,1063.563232421875,475.0,-1589.38427734375,0.36111319065093994,718.8355102539062,0.009149642450409314
0.46952009201049805,761.4058423042297,43,1083.634521484375,728.7780151367188,1349.4615478515625,0.21597330272197723,0.8491914868354797,1190.8997802734375,0.20896633610129356,0.8990315794944763,486.0,6.501214751536844,3109.9232202913054,86000,0.4078940749168396,3109.9232202913054,112.94896259232743,0.3164268136024475,0.8899345993995667,2745.1605257220813,176.6687242798354,0.03909465020576132,1054.718994140625,486.0,-1609.5059814453125,0.3304356634616852,726.8720703125,0.008283051950460692
0.46924424171447754,779.7750890254974,44,1065.820556640625,726.9265747070312,1359.6212158203125,0.21586394309997559,0.8736571073532104,1513.34912109375,0.1872013257443905,0.8994765877723694,496.0,6.471462428222713,3130.3874784116315,88000,0.33828046917915344,3130.3874784116315,112.85305370549294,0.31522759795188904,0.8363785147666931,2944.480008900903,177.23387096774192,0.04233870967741935,1030.671875,496.0,-1599.2484130859375,0.4777689576148987,727.12060546875,0.009149642450409314
0.46795225143432617,796.9602875709534,45,1038.8350830078125,754.9569702148438,1365.538818359375,0.2164781242609024,0.8774524331092834,2726.857421875,0.19362024188041688,0.8993470072746277,507.0,6.453603018341597,3133.1018025233843,90000,0.4012288451194763,3133.1018025233843,112.92908994789443,0.31421995162963867,0.872346043586731,2988.2781156609713,177.439842209073,0.04339250493096647,1011.373779296875,507.0,-1610.892822265625,0.3772387206554413,763.4041137695312,0.01161761804096316
0.46826985478401184,814.9357390403748,46,1033.9166259765625,764.95849609375,1375.7286376953125,0.21602047979831696,0.885521411895752,2154.3212890625,0.20158492982387544,0.899364709854126,518.0,6.4190583816232785,3144.9356640456795,92000,0.23602893948554993,3144.9356640456795,112.89233689558681,0.3151685297489166,0.8812691569328308,3128.7357348273804,177.37451737451738,0.04247104247104247,1011.6585693359375,518.0,-1636.72900390625,0.22321000695228577,767.798583984375,0.007649259507199841
0.46877074241638184,832.050243139267,47,1022.907470703125,763.5164794921875,1384.8939208984375,0.21612298488616943,0.8591959476470947,1134.9573974609375,0.20583244606852533,0.8985677361488342,529.0,6.433843759840901,3152.635152919358,94000,0.297929584980011,3152.635152919358,112.97394691616773,0.3148960769176483,0.8614231944084167,3143.927047178764,177.6748582230624,0.04158790170132325,1000.5982055664062,529.0,-1608.934814453125,0.2894986569881439,765.0430297851562,0.006924774844929294
0.46930667757987976,848.008510351181,48,1020.4962768554688,758.9337768554688,1394.033447265625,0.2155260294675827,0.8833569288253784,1675.9638671875,0.19555759325623512,0.8982711434364319,539.0,6.437527408023338,3157.7068900366035,96000,0.31882840394973755,3157.7068900366035,113.20641105387499,0.3143036365509033,0.8799763321876526,3232.3087850580514,178.0705009276438,0.04267161410018553,992.9505004882812,539.0,-1643.2626953125,0.3349403142929077,757.5926513671875,0.00735078803626736
0.4697417914867401,866.7102150917053,49,1016.8590087890625,791.2508544921875,1398.703125,0.21519161760807037,0.8485866785049438,1720.0361328125,0.20795038402080535,0.8979765772819519,549.0,6.455932145903378,3149.151142615416,98000,0.39409956336021423,3149.151142615416,113.07124145252028,0.31515416502952576,0.8869563341140747,3353.2241298652675,178.2768670309654,0.04371584699453552,996.7438354492188,549.0,-1670.310791015625,0.31229519844055176,791.0337524414062,0.008119843104068908
0.46855834126472473,886.6907529830933,50,1003.6484375,784.96435546875,1403.2327880859375,0.21520215272903442,0.8828452229499817,959.6790771484375,0.2055901062488556,0.8974100351333618,560.0,6.439510664683603,3147.7705587209043,100000,0.33872905373573303,3147.7705587209043,112.77889124654797,0.3137394189834595,0.8837956786155701,3446.6136862120197,178.41785714285714,0.04642857142857143,981.9221801757812,560.0,-1669.9901123046875,0.3356908857822418,782.3243408203125,0.007498538875796335
0.46905240416526794,907.0607717037201,51,1009.7596435546875,771.788330078125,1410.8660888671875,0.2153334617614746,0.8736932277679443,1792.0145263671875,0.18929450914263726,0.8966943025588989,570.0,6.424194228637124,3167.7417066062676,102000,0.36784031987190247,3167.7417066062676,112.4511203460103,0.31285718083381653,0.876221239566803,3560.5881706220985,178.89122807017543,0.04736842105263158,986.8670654296875,570.0,-1659.552490234375,0.3251333236694336,773.0946044921875,0.008619377074687717
0.46851885318756104,924.5984497070312,52,1021.7264404296875,797.3553466796875,1418.32568359375,0.21558202803134918,0.8907999992370605,1638.8699951171875,0.20105188056826592,0.8959676623344421,582.0,6.412361415237833,3168.591688147265,104000,0.3232310116291046,3168.591688147265,112.48126149568334,0.3138096034526825,0.8614979386329651,3419.736864598669,178.5704467353952,0.04639175257731959,999.853271484375,582.0,-1669.31982421875,0.351765513420105,800.0928344726562,0.00896935834762211
0.46843528747558594,941.5460410118103,53,1017.3221435546875,791.7991943359375,1425.49853515625,0.21609437465667725,0.8355299234390259,3364.14697265625,0.217142204195261,0.8952831625938416,594.0,6.428875819340336,3166.762584346709,106000,0.41308706998825073,3166.762584346709,112.58079306041114,0.31381556391716003,0.8403131365776062,3375.84616691403,178.26262626262627,0.050505050505050504,993.939697265625,594.0,-1652.0654296875,0.4341399073600769,791.6119384765625,0.009333550263662541
0.4673873484134674,960.5950825214386,54,976.2530517578125,791.7684326171875,1431.7274169921875,0.21609826385974884,0.8851836919784546,2309.925537109375,0.20095228284597397,0.894982099533081,605.0,6.371251597644257,3182.9013213403737,108000,0.3228858709335327,3182.9013213403737,112.43030696817007,0.314365953207016,0.8889739513397217,3447.2127976241013,178.26280991735538,0.05289256198347107,948.1641845703125,605.0,-1650.1204833984375,0.34268149733543396,791.2817993164062,0.008619377074687717
0.46685853600502014,978.3225235939026,55,1045.12451171875,790.1011352539062,1437.353271484375,0.21589231491088867,0.8919433355331421,2938.48876953125,0.19104735419154167,0.8946329951286316,617.0,6.322702861999476,3197.4102867870465,110000,0.3121374547481537,3197.4102867870465,112.43735817909118,0.31447431445121765,0.893568754196167,3462.5889392606873,178.27714748784442,0.05672609400324149,1023.5610961914062,617.0,-1666.0931396484375,0.31403976678848267,786.888916015625,0.00896935834762211
0.4656811058521271,996.9612171649933,56,998.1987915039062,765.4600830078125,1445.0169677734375,0.21621310710906982,0.9165096282958984,1260.486083984375,0.20815291494131088,0.8943221569061279,628.0,6.271261624993975,3209.9169110750067,112000,0.3048909306526184,3209.9169110750067,112.34138106042738,0.31551840901374817,0.9046784043312073,3579.3420189463486,178.20222929936307,0.06050955414012739,972.9673461914062,628.0,-1654.79345703125,0.299496591091156,765.3026733398438,0.00896935834762211
0.4663282632827759,1014.5129101276398,57,1002.3299560546875,742.3644409179688,1449.9454345703125,0.2165999859571457,0.8784497380256653,1398.7042236328125,0.18543262749910355,0.8937895894050598,640.0,6.322437576628294,3220.1950054188455,114000,0.3493603765964508,3220.1950054188455,112.36919595794717,0.3156765401363373,0.8663387298583984,3542.473175107835,178.06875,0.0609375,981.2037353515625,640.0,-1668.378173828125,0.3224952816963196,743.819091796875,0.008792626553888941
0.4670127332210541,1032.8572018146515,58,1028.147705078125,735.2312622070312,1456.663330078125,0.21696774661540985,0.8811389803886414,2205.122802734375,0.2068571677803993,0.8931331634521484,651.0,6.334487092199177,3230.139800952266,116000,0.3140791654586792,3230.139800952266,112.30981378277349,0.3170802891254425,0.8075901865959167,3700.288578687123,177.94009216589862,0.0629800307219662,1009.033447265625,651.0,-1643.4215087890625,0.41904717683792114,733.9772338867188,0.008792626553888941
0.4655435383319855,1050.8778023719788,59,949.5250244140625,723.1487426757812,1460.87646484375,0.21688103675842285,0.8962829113006592,1874.0472412109375,0.19716356217861175,0.8935678005218506,663.0,6.260323652048435,3240.9230407252635,118000,0.23529669642448425,3240.9230407252635,112.28708012830553,0.3158905506134033,0.8644814491271973,3759.154173857457,177.92760180995475,0.06334841628959276,926.0554809570312,663.0,-1654.010986328125,0.3633511960506439,723.8629760742188,0.008119843104068908
0.4663435220718384,1068.145824432373,60,942.01708984375,734.4561767578125,1466.0076904296875,0.21664278209209442,0.8725375533103943,1162.313232421875,0.20378023773431778,0.8932064771652222,674.0,6.256863602454926,3253.309320175267,120000,0.34579524397850037,3253.309320175267,112.34421111346815,0.31637248396873474,0.8218902349472046,3762.896363458659,178.02967359050444,0.06528189910979229,915.669921875,674.0,-1626.5743408203125,0.4268963932991028,736.1923217773438,0.007803009623294559
