AI_distance,reference_actor_Q_mean,obs_rms_mean,train/loss_critic,obs_rms_std,total/duration,total/steps_per_second,reference_perturbed_action_mean,total/epochs,total/episodes,train/loss_actor,rollout/return,reference_actor_Q_std,rollout/episodes,param_noise_stddev,rollout/actions_std,train/param_noise_distance,reference_action_mean,reference_action_std,rollout/Q_mean,reference_Q_std,AI_return,total/steps,reference_perturbed_action_std,rollout/episode_steps,reference_Q_mean,AI_success_rate,rollout/actions_mean,rollout/return_history
17.448602004741595,-134.04010009765625,0.36507463455200195,1117.8140869140625,0.30142614245414734,24.848011255264282,80.48933894362598,0.2564041316509247,1,16.0,146.21810913085938,-2206.629799341263,181.3818817138672,16.0,0.019882513137642284,0.8446855545043945,0.21258648484945297,0.1889490932226181,0.9674277901649475,-70.94214630126953,187.22084045410156,-2206.629799341263,2000,0.9471094012260437,121.0625,-138.91314697265625,,-0.013664432801306248,-2206.629799341263
14.137306986170664,-161.7274169921875,0.34770911931991577,848.288330078125,0.31436750292778015,50.09402394294739,79.84984405636173,0.21415430307388306,2,37.0,158.58987426757812,-1175.735463352824,222.76373291015625,37.0,0.02152991267583435,0.9098395705223083,0.21758491903543473,0.2004731297492981,0.9675813317298889,-105.33843994140625,241.04371643066406,-1175.735463352824,4000,0.9663028120994568,108.02702702702703,-175.53298950195312,,0.13425247371196747,-1175.735463352824
13.574190687233004,-200.9549102783203,0.344370573759079,975.74365234375,0.3154492974281311,74.9222800731659,80.0829872521319,0.2234068661928177,3,58.0,179.44947814941406,-1007.0842253233948,299.01910400390625,58.0,0.02240411346542305,0.9241424798965454,0.2008259092271328,0.1902123987674713,0.9680439233779907,-121.0029296875,309.30816650390625,-1007.0842253233948,6000,0.9564517736434937,103.41379310344827,-210.65869140625,,0.18420515954494476,-1007.0842253233948
13.190227163085149,-227.7998046875,0.3391110301017761,1639.69580078125,0.31384673714637756,99.67378544807434,80.26182575525486,0.08371672034263611,4,76.0,200.2291259765625,-886.2362567283266,326.26153564453125,76.0,0.018361167303396805,0.9369779825210571,0.20275001779198645,0.11123237758874893,0.9765304327011108,-133.344970703125,339.4572448730469,-886.2362567283266,8000,0.9591053128242493,104.35526315789474,-238.9908447265625,,0.15663813054561615,-886.2362567283266
13.209979225081469,-260.0496520996094,0.3355148434638977,606.9861450195312,0.3153916895389557,124.4546000957489,80.35058561360142,-0.13730007410049438,5,96.0,219.70294189453125,-873.2001271722432,376.30084228515625,96.0,0.019106704324195603,0.9489508271217346,0.20513910591602325,-0.10474448651075363,0.9842826724052429,-137.5410919189453,390.0805358886719,-873.2001271722432,10000,0.9752771854400635,103.9375,-271.7341003417969,,0.11109084635972977,-873.2001271722432
13.023210860475709,-297.39483642578125,0.329725444316864,562.5789184570312,0.3162478804588318,149.0648648738861,80.50186749340567,-0.09373527765274048,6,116.0,227.5381622314453,-838.553830151771,393.2572937011719,116.0,0.0156587938752642,0.9580724239349365,0.21172287747263907,-0.06107363849878311,0.9837357997894287,-147.185302734375,406.1617736816406,-838.553830151771,12000,0.9701331257820129,103.09482758620689,-310.3533935546875,,0.05763927102088928,-619.661675081452
12.890481859636576,-310.2055969238281,0.32799264788627625,335.3697204589844,0.3165868818759918,173.6742081642151,80.61070292465365,0.11785942316055298,7,135.0,232.15267944335938,-795.7814040394449,408.1466064453125,135.0,0.013091022799070031,0.9602620601654053,0.19550655752420426,0.11075475811958313,0.9662196040153503,-143.21762084960938,420.60052490234375,-795.7814040394449,14000,0.9626578688621521,102.95555555555555,-323.9600830078125,,0.04681633785367012,-658.8513560747901
12.611729334092962,-333.76214599609375,0.3279854357242584,1229.22802734375,0.3144914209842682,199.35665011405945,80.2581704239402,0.0029136352241039276,8,152.0,233.4205322265625,-754.2692373789589,399.03375244140625,152.0,0.012332335652468109,0.9604533910751343,0.19820940762758255,0.047702714800834656,0.9685207605361938,-129.90769958496094,411.45318603515625,-754.2692373789589,16000,0.9587303400039673,103.26973684210526,-348.28070068359375,,0.04877002164721489,-617.5768552434401
12.742778145996235,-353.8106994628906,0.3297986388206482,1608.3031005859375,0.31401124596595764,224.18925952911377,80.28930573126976,0.08701250702142715,9,169.0,251.1051788330078,-843.7934521251458,417.5560302734375,169.0,0.013091022799070031,0.9583399295806885,0.2013641296327114,0.10163818299770355,0.9660858511924744,-138.5498504638672,424.66326904296875,-843.7934521251458,18000,0.9641039967536926,106.36686390532545,-365.20623779296875,,0.04106614738702774,-763.1855796900295
12.636709751523158,-368.3173522949219,0.32971692085266113,1124.10595703125,0.312690407037735,248.79906105995178,80.38615545731786,0.105647012591362,10,186.0,252.91384887695312,-782.3975950623168,393.0870056152344,186.0,0.012833077932624282,0.9579764008522034,0.2003079079091549,0.09441853314638138,0.9572107791900635,-145.69461059570312,401.4913330078125,-782.3975950623168,20000,0.9644082188606262,107.38172043010752,-382.60748291015625,,0.034342002123594284,-697.6915669285667
12.685109598356314,-383.2291564941406,0.33231860399246216,895.6355590820312,0.3135374188423157,275.84139227867126,79.75597794900303,0.022511247545480728,11,202.0,246.9204559326172,-771.1416445125426,391.412353515625,202.0,0.010944321720492653,0.9569792151451111,0.2018456281721592,-0.049010924994945526,0.9556792378425598,-143.74717712402344,398.8607177734375,-771.1416445125426,22000,0.9542047381401062,108.71782178217822,-398.92474365234375,,0.029202423989772797,-671.8512238472113
12.564911821054416,-364.69793701171875,0.33200985193252563,751.8213500976562,0.3102104365825653,300.7102036476135,79.81105964772762,0.13500389456748962,12,214.0,229.68441772460938,-779.4079257401438,389.9985656738281,214.0,0.010106897490323717,0.9546560645103455,0.19804020762443542,0.15759742259979248,0.9503163695335388,-130.45571899414062,399.2637634277344,-779.4079257401438,24000,0.9577381014823914,111.95327102803738,-385.18756103515625,,0.026128115132451057,-695.5228060736981
12.546876064010528,-344.649658203125,0.33324480056762695,1100.5667724609375,0.3100283741950989,325.4140558242798,79.89820825084375,0.12335802614688873,13,231.0,235.9880828857422,-745.5762066600587,395.9561767578125,231.0,0.009712529831903797,0.9522950053215027,0.1918248100578785,0.08641310781240463,0.9713316559791565,-137.41384887695312,403.6573791503906,-745.5762066600587,26000,0.9513998627662659,112.3073593073593,-363.62091064453125,,0.02320103533565998,-654.5268435059816
12.5696798202779,-320.37554931640625,0.3356934189796448,2527.14453125,0.30924826860427856,352.1322286128998,79.51558455838048,0.1035417765378952,14,244.0,203.8865966796875,-813.5366878646362,396.6313171386719,244.0,0.009907751681525063,0.9489685893058777,0.20310347720980645,0.13356007635593414,0.9525803327560425,-136.4935760498047,397.5652160644531,-813.5366878646362,28000,0.9597474336624146,114.35245901639344,-335.198974609375,,0.016359662637114525,-904.4273425297127
12.566524494336823,-316.1338806152344,0.33682018518447876,1019.4742431640625,0.30982813239097595,378.8757703304291,79.18162719626037,0.07291878014802933,15,261.0,177.3441619873047,-767.154799336711,418.6600341796875,261.0,0.008792626553888941,0.9465771317481995,0.2035596039891243,0.09167615324258804,0.9610941410064697,-132.8262176513672,425.7225036621094,-767.154799336711,30000,0.96791011095047,114.86973180076629,-335.2835693359375,,0.005336645990610123,-614.9174007720543
12.520267917045073,-288.58087158203125,0.33893367648124695,1349.4669189453125,0.3100821375846863,403.459566116333,79.3140197617056,0.07027506828308105,16,276.0,106.50652313232422,-701.5722480279421,442.691162109375,276.0,0.009333550263662541,0.946686327457428,0.19390698224306108,0.033207207918167114,0.9542856216430664,-119.81733703613281,451.26959228515625,-701.5722480279421,32000,0.961590051651001,115.4963768115942,-306.3670654296875,,0.00559747451916337,-487.89767783370974
12.522404724558465,-263.1842041015625,0.3395012319087982,2000.3590087890625,0.3086238503456116,428.77352952957153,79.29593983402629,-0.025958959013223648,17,288.0,62.05923843383789,-698.6998647839678,465.9010009765625,288.0,0.009333550263662541,0.9455667734146118,0.199675163179636,-0.00380755215883255,0.9485140442848206,-101.56687927246094,477.8214416503906,-698.6998647839678,34000,0.9453678727149963,117.81597222222223,-283.894775390625,,0.004073355346918106,-555.3014596713031
12.460510988310189,-235.7008819580078,0.34019237756729126,1593.56396484375,0.30719026923179626,454.67582273483276,79.17729115980558,0.013171408325433731,18,300.0,10.191356658935547,-655.9190546440253,445.0003662109375,300.0,0.008619377074687717,0.9438745379447937,0.1953627324104309,-0.008081668987870216,0.9349953532218933,-84.39403533935547,453.36834716796875,-655.9190546440253,36000,0.9446133971214294,119.78333333333333,-256.5645751953125,,0.002730079460889101,-439.47269151719235
12.412101583245683,-211.3985595703125,0.3433554470539093,1127.255126953125,0.3056182265281677,481.8450577259064,78.86352550619289,-0.06933298707008362,19,307.0,-50.213531494140625,-566.3722159066704,491.10076904296875,307.0,0.00795985011672278,0.9414492845535278,0.20140399754047394,-0.06282900273799896,0.9526352882385254,-54.337039947509766,498.8283386230469,-566.3722159066704,38000,0.9632377624511719,123.42996742671009,-237.36141967773438,,0.018887175247073174,-85.79088387586741
12.277878222841608,-164.22079467773438,0.34331709146499634,3621.13427734375,0.30440518260002136,506.53262209892273,78.9682603940724,0.050248242914676666,20,320.0,-92.93876647949219,-500.1891213947912,519.133056640625,320.0,0.008619377074687717,0.939375638961792,0.20789357095956804,0.04595192149281502,0.9559574127197266,-32.415626525878906,526.5423583984375,-500.1891213947912,40000,0.9501424431800842,124.921875,-190.17837524414062,,0.022508736699819565,58.99163468320221
12.296634872937968,-120.22772979736328,0.34508922696113586,3145.7080078125,0.3021204471588135,533.7226846218109,78.69255178793958,-0.0690716877579689,21,327.0,-183.5210418701172,-569.5904528510804,550.353515625,327.0,0.008449541294664952,0.9374350309371948,0.20297093868255614,0.06034304201602936,0.9455787539482117,-16.333829879760742,558.9168090820312,-569.5904528510804,42000,0.9409713745117188,127.19266055045871,-146.67941284179688,,0.024477409198880196,-200.2966167134977
12.267617902969809,-128.69985961914062,0.34566226601600647,2578.1552734375,0.2998390197753906,558.6069197654724,78.76737369897444,0.209642231464386,22,335.0,-204.71900939941406,-534.7274922513972,589.07958984375,335.0,0.008119843104068908,0.9352849125862122,0.20178351789712906,0.08667641878128052,0.952182412147522,20.3939151763916,592.1759643554688,-534.7274922513972,44000,0.9420714378356934,130.77611940298507,-155.40798950195312,,0.02753131464123726,-31.200638442826122
12.207934905125143,-34.749168395996094,0.3471168577671051,3552.742431640625,0.29811951518058777,584.2924354076385,78.72770074099549,0.1954263597726822,23,344.0,-326.6661682128906,-503.2486925445166,682.3441772460938,344.0,0.007498538875796335,0.9325045347213745,0.2023571774363518,0.07639467716217041,0.9494754076004028,56.77399444580078,679.553466796875,-503.2486925445166,46000,0.928855836391449,133.1075581395349,-68.57611083984375,,0.039321672171354294,253.85401603657542
12.112221335757877,24.095441818237305,0.3495119512081146,6137.818359375,0.2963933050632477,610.3490853309631,78.64351918209543,0.3063642680644989,24,353.0,-404.6501159667969,-443.65819156601566,742.9414672851562,353.0,0.00795985011672278,0.93016517162323,0.2062884959578514,0.24790222942829132,0.913904070854187,103.78536224365234,738.9530639648438,-443.65819156601566,48000,0.9118552803993225,135.30878186968837,-16.584314346313477,0.0028328611898017,0.05819956958293915,413.90980317101923
12.219213471209402,102.43589782714844,0.3549383282661438,7393.97509765625,0.2954084277153015,636.3667187690735,78.57104799055989,0.3564812242984772,25,359.0,-513.4669189453125,-508.0043080004585,779.1181640625,359.0,0.008283051950460692,0.927363932132721,0.19795650780200957,0.3583897352218628,0.8752046823501587,145.91815185546875,779.7035522460938,-508.0043080004585,50000,0.8788423538208008,138.7799442896936,51.94495391845703,0.002785515320334262,0.07986295223236084,184.11447478951573
12.288828117971738,293.83868408203125,0.35841497778892517,5393.65576171875,0.29419925808906555,660.8013660907745,78.69233126381997,0.2971368432044983,26,366.0,-640.0205688476562,-609.537455974957,799.008056640625,366.0,0.007498538875796335,0.9252655506134033,0.20777469187974928,0.37312179803848267,0.891530454158783,182.13319396972656,803.8955078125,-609.537455974957,52000,0.9136831164360046,141.63661202185793,248.73776245117188,0.00273224043715847,0.09723246097564697,-252.0815625404492
