train/param_noise_distance,reference_perturbed_action_std,obs_rms_mean,reference_action_mean,rollout/episode_steps,train/loss_critic,rollout/actions_mean,total/episodes,AI_return,reference_actor_Q_mean,total/steps_per_second,AI_success_rate,rollout/Q_mean,total/steps,reference_action_std,reference_perturbed_action_mean,reference_actor_Q_std,rollout/return_history,obs_rms_std,rollout/actions_std,train/loss_actor,AI_distance,reference_Q_std,reference_Q_mean,rollout/episodes,rollout/return,total/epochs,param_noise_stddev,total/duration
0.19923892617225647,0.8489323258399963,0.462774395942688,0.16652429103851318,194.81269288203086,982.2005615234375,0.2423168569803238,20090.0,5668.414071811221,2443.3095703125,89.9350659802346,0.629,2313.415771484375,3914000,0.8089048266410828,0.12070301920175552,1059.215087890625,5640.7539187872635,0.6919326782226562,0.7800229787826538,-2293.508056640625,1.8353259411717726,1058.51806640625,2439.259765625,20090.0,5636.342353967544,1957,0.009712529831903797,43520.28830289841
0.1989849904179573,0.8374549150466919,0.46277710795402527,0.115419402718544,194.8095617133476,925.7839965820312,0.24234691262245178,20101.0,5670.418719297231,2440.345947265625,89.9176183646336,0.6285,2313.37353515625,3916000,0.8366273045539856,0.10988065600395203,1055.888916015625,5589.917179682874,0.6918277144432068,0.7800313830375671,-2293.263671875,1.8361360945467013,1056.47412109375,2436.5576171875,20101.0,5636.395246723945,1958,0.009149642450409314,43550.97556209564
0.1918893525004387,0.8446711301803589,0.46277758479118347,0.035213030874729156,194.81532494654667,934.9793701171875,0.2423596978187561,20111.0,5673.780904116014,2441.529296875,89.90094777804171,0.6285,2313.447509765625,3918000,0.8445613384246826,-0.008506781421601772,1062.49169921875,5723.221174170041,0.691734254360199,0.7800301909446716,-2294.53369140625,1.8297856586002863,1062.0460205078125,2438.34814453125,20111.0,5636.785735056999,1959,0.009521154623962158,43581.29804897308
0.1966909337043762,0.870080828666687,0.46279779076576233,0.0980425626039505,194.8189453804483,1721.0400390625,0.2423662394285202,20121.0,5682.353875339609,2439.181396484375,89.88815683988747,0.629,2313.5625,3920000,0.846251368522644,0.09662096947431564,1065.2501220703125,5921.836189136017,0.6916294693946838,0.7800168991088867,-2334.346923828125,1.8302158160094333,1064.6243896484375,2435.070068359375,20121.0,5637.380367036849,1960,0.009521154623962158,43609.749468803406
0.2062976436316967,0.8619624972343445,0.4628133773803711,0.10644780099391937,194.8274217585693,974.790771484375,0.24236559867858887,20130.0,5689.685789152473,2453.82666015625,89.88075417516053,0.6285,2313.69873046875,3922000,0.8516207933425903,0.08449018001556396,1072.812255859375,6014.110140436736,0.6915299296379089,0.7800047993659973,-2298.718505859375,1.8337179347649657,1072.5401611328125,2450.33056640625,20130.0,5637.822792060111,1961,0.009521154623962158,43635.59291410446
0.2052013845741749,0.844190776348114,0.46281877160072327,0.10660915076732635,194.83301886792452,1298.009033203125,0.24235427379608154,20140.0,5693.28835955292,2452.4619140625,89.87482850930438,0.627,2313.771240234375,3924000,0.8532403707504272,0.11146893352270126,1073.3270263671875,6038.696219080059,0.6914311051368713,0.7800033092498779,-2276.1728515625,1.8351511238995197,1073.80126953125,2447.652587890625,20140.0,5638.207558289626,1962,0.009333550263662541,43660.723086595535
0.20215073764324187,0.8427249789237976,0.4628286361694336,-0.013370536267757416,194.83632754342432,1593.09814453125,0.24233439564704895,20150.0,5695.503935891045,2452.58349609375,89.8686887320921,0.6275,2313.87060546875,3926000,0.8617112040519714,0.07225603610277176,1085.4227294921875,6001.922763240723,0.6915841102600098,0.7800129652023315,-2285.794189453125,1.833630983827069,1085.4034423828125,2447.7275390625,20150.0,5638.674013005881,1963,0.008449541294664952,43685.96065425873
0.2023019650578499,0.8356415033340454,0.46281397342681885,0.14134106040000916,194.82981994940727,1042.9205322265625,0.24231982231140137,20161.0,5695.514496036418,2462.547119140625,89.86675866366804,0.63,2313.840087890625,3928000,0.8383825421333313,0.08949363976716995,1078.1129150390625,6084.575976415974,0.6914811730384827,0.7800242304801941,-2302.601318359375,1.8287094137190474,1078.3919677734375,2458.09912109375,20161.0,5638.635783658665,1964,0.009521154623962158,43709.154067754745
0.21663463592529297,0.83113694190979,0.4627978503704071,0.0763915479183197,194.82014673805276,769.7192993164062,0.24233146011829376,20172.0,5694.801274178702,2465.21044921875,89.86797914137429,0.632,2313.774658203125,3930000,0.8507927656173706,0.0437842458486557,1071.41455078125,6073.144170255867,0.6913768649101257,0.7800348997116089,-2314.594970703125,1.8231171303888198,1072.0755615234375,2461.0009765625,20172.0,5638.448852245777,1965,0.008283051950460692,43730.81533098221
0.1926070861518383,0.8259782791137695,0.4627840518951416,0.11005245894193649,194.81524054897687,2998.7568359375,0.24231277406215668,20183.0,5691.7459616407195,2464.916748046875,89.86530209207562,0.6335,2313.73681640625,3932000,0.8487325310707092,0.137409046292305,1070.4901123046875,6054.520850064388,0.6912766098976135,0.780033528804779,-2300.45947265625,1.8229095711338812,1071.1802978515625,2460.82470703125,20183.0,5638.422235533299,1966,0.008792626553888941,43754.37358427048
0.19956164196133613,0.8723365068435669,0.462790846824646,0.06803993880748749,194.81602535532116,885.7125244140625,0.24234049022197723,20193.0,5695.437739589684,2445.1611328125,89.86003389058196,0.6355,2313.780517578125,3934000,0.8625402450561523,0.013585351407527924,1076.6890869140625,6089.407536253417,0.6911749243736267,0.7800179719924927,-2298.599853515625,1.8218092723754307,1075.5234375,2442.0595703125,20193.0,5638.702790516817,1967,0.008619377074687717,43779.19559645653
0.19719841018319129,0.8477740287780762,0.4627629518508911,0.16564986109733582,194.81226489803998,1171.68359375,0.24229790270328522,20204.0,5691.539311814521,2454.16796875,89.84344377103882,0.636,2313.67041015625,3936000,0.8373109698295593,0.1361270248889923,1076.674072265625,5965.978221809081,0.6910772919654846,0.7800432443618774,-2325.68408203125,1.8200618490607736,1075.6142578125,2450.677734375,20204.0,5638.451870253207,1968,0.009521154623962158,43809.54062747955
0.2007704608142376,0.8416386842727661,0.462766170501709,0.14846271276474,194.81211041852183,873.3390502929688,0.24232883751392365,20214.0,5697.238330747603,2463.17626953125,89.84004689608861,0.6365,2313.719482421875,3938000,0.8378915786743164,0.1692325323820114,1076.916748046875,6003.992871713122,0.6909759640693665,0.780044674873352,-2288.6708984375,1.8199699678703332,1077.336181640625,2459.34619140625,20214.0,5638.7125095250485,1969,0.008792626553888941,43833.458864450455
0.20344089984893798,0.8440107703208923,0.4627726078033447,0.16681215167045593,194.81190664556962,902.7711181640625,0.24232906103134155,20224.0,5691.309733417116,2454.27490234375,89.83887310096074,0.637,2313.78173828125,3940000,0.8685795664787292,0.2022455334663391,1072.777587890625,5927.828582330112,0.6908760070800781,0.7800350785255432,-2310.028564453125,1.8220962763934228,1072.8848876953125,2450.333984375,20224.0,5638.794827611072,1970,0.009333550263662541,43856.29365110397
0.21133365944027901,0.8630138039588928,0.46276307106018066,0.16999641060829163,194.80760106751012,849.7394409179688,0.24235700070858002,20234.0,5692.751910950281,2449.915771484375,89.82037487936314,0.6375,2313.7353515625,3942000,0.8467117547988892,0.16758565604686737,1070.5706787109375,5731.447182347242,0.6907755732536316,0.7800553441047668,-2308.924072265625,1.8189969327965991,1071.373046875,2446.38232421875,20234.0,5638.5439093043615,1971,0.009333550263662541,43887.59237861633
0.2007615301012993,0.8538531064987183,0.46273303031921387,0.18874721229076385,194.8004544107478,1275.1690673828125,0.24235543608665466,20246.0,5691.529645120466,2457.4248046875,89.81289189126609,0.638,2313.575439453125,3944000,0.8538283109664917,0.17421481013298035,1078.233642578125,5586.84348902537,0.690673291683197,0.7800743579864502,-2282.87744140625,1.8186851550592533,1077.7218017578125,2454.39208984375,20246.0,5638.19760233412,1972,0.00896935834762211,43913.51750230789
0.20692587465047838,0.8463683724403381,0.4627222716808319,0.17646178603172302,194.80386058451816,819.423095703125,0.2423088550567627,20256.0,5689.761283004701,2454.90771484375,89.80495102050963,0.638,2313.565185546875,3946000,0.8586146235466003,0.20585031807422638,1074.54296875,5573.1175336663855,0.6905749440193176,0.7800840139389038,-2306.630859375,1.8188902166227736,1074.8668212890625,2451.4765625,20256.0,5638.265004755548,1973,0.009149642450409314,43939.67097759247
0.20574231401085855,0.8319243788719177,0.4627091884613037,0.23776023089885712,194.80652324089607,950.1090087890625,0.24229426681995392,20266.0,5694.09452749056,2456.853515625,89.79934736259163,0.64,2313.56396484375,3948000,0.8442502617835999,0.2065410614013672,1078.779052734375,5606.6894279869475,0.6904776692390442,0.7800890207290649,-2330.048828125,1.8111327829390453,1078.200439453125,2452.750244140625,20266.0,5638.3992405337,1974,0.008792626553888941,43964.68477725983
0.2071367821097374,0.852186381816864,0.4627099931240082,0.13608640432357788,194.80992306174787,1053.5726318359375,0.24228715896606445,20276.0,5695.061384267521,2462.349853515625,89.79425681162105,0.6395,2313.59814453125,3950000,0.8522849082946777,0.12117694318294525,1087.198974609375,5698.335882142459,0.6903840899467468,0.7800981998443604,-2299.893310546875,1.8115494812595545,1086.7274169921875,2458.765625,20276.0,5638.655137263804,1975,0.009149642450409314,43989.45033073425
0.20292794957756996,0.8434037566184998,0.4627237021923065,0.18787416815757751,194.8117420881396,843.03515625,0.24221575260162354,20286.0,5698.34542434225,2461.517578125,89.7930135960249,0.6395,2313.67041015625,3952000,0.8402478098869324,0.146605983376503,1090.4727783203125,5747.2008212916,0.6903131604194641,0.7801265716552734,-2322.88916015625,1.8136666830832864,1091.261962890625,2457.3349609375,20286.0,5638.850904934855,1976,0.00896935834762211,44012.33282780647
0.21014160752296449,0.8434362411499023,0.4626908600330353,0.1476031243801117,194.80100507464158,1276.94873046875,0.24221168458461761,20297.0,5690.172042576605,2456.27490234375,89.79406263040669,0.6425,2313.51904296875,3954000,0.8325774669647217,0.12187027931213379,1095.569580078125,5570.534422936126,0.6902165412902832,0.7801406383514404,-2310.093017578125,1.8112152965933428,1096.100341796875,2452.2529296875,20297.0,5638.217665802626,1977,0.009712529831903797,44034.09183382988
0.19763941794633866,0.8002011179924011,0.4627029597759247,0.23248788714408875,194.8079479982272,1149.1085205078125,0.2422046959400177,20307.0,5692.592288786083,2467.76171875,89.79352286944406,0.6415,2313.613037109375,3956000,0.8252642750740051,0.19456206262111664,1090.6964111328125,5682.934947786609,0.6901172995567322,0.780138373374939,-2309.862548828125,1.8168780689257378,1092.0625,2462.80615234375,20307.0,5638.776813267395,1978,0.009149642450409314,44056.629850149155
0.20948244854807854,0.844290018081665,0.4626946747303009,0.24996016919612885,194.80071857466285,1039.11376953125,0.24222876131534576,20318.0,5683.764035506576,2450.912841796875,89.787649848108,0.6425,2313.560546875,3958000,0.830296516418457,0.22333359718322754,1078.913330078125,5603.208648680667,0.6900141835212708,0.7801344394683838,-2272.413818359375,1.8155201640307783,1080.1341552734375,2447.19482421875,20318.0,5638.573591416145,1979,0.008449541294664952,44081.78637814522
