AI_distance,reference_perturbed_action_mean,rollout/episode_steps,obs_rms_std,rollout/return,AI_return,reference_actor_Q_mean,train/loss_critic,total/steps,rollout/actions_mean,total/duration,AI_success_rate,obs_rms_mean,param_noise_stddev,reference_action_std,reference_actor_Q_std,reference_perturbed_action_std,total/episodes,reference_Q_mean,rollout/Q_mean,rollout/return_history,total/steps_per_second,rollout/actions_std,train/loss_actor,total/epochs,train/param_noise_distance,reference_action_mean,rollout/episodes,reference_Q_std
13.250937832231628,-0.2437472939491272,158.38970588235293,0.2761230170726776,-1419.4385375558768,-1419.4385375558768,-48.88277053833008,2028.2489013671875,22000,0.3410613536834717,285.5666320323944,,0.23652158677577972,0.00896935834762211,0.9314377903938293,273.4915466308594,0.9365564584732056,136.0,-79.32402038574219,-92.32994079589844,-1523.0824276688745,77.03981324227104,0.8496100902557373,-136.86012268066406,11,0.19949306577444076,-0.26907452940940857,136.0,279.9571533203125
13.112449468023174,-0.2235802561044693,166.28169014084506,0.2748589813709259,-1322.4686687890196,-1322.4686687890196,59.605751037597656,4382.02490234375,24000,0.3379170596599579,311.4717447757721,,0.23951426148414612,0.008619377074687717,0.9467273950576782,279.7437438964844,0.952116847038269,142.0,19.221118927001953,-75.88264465332031,-1403.0538958662978,77.05353825040392,0.8479995727539062,-201.48907470703125,12,0.20070075377821922,-0.23702047765254974,142.0,294.2771301269531
13.186061941715453,-0.1538310945034027,171.72666666666666,0.2731170952320099,-1522.0701159208727,-1522.0701159208727,163.13690185546875,5279.32080078125,26000,0.3367423713207245,337.0439968109131,,0.240791454911232,0.009149642450409314,0.952440619468689,352.6790771484375,0.9559228420257568,150.0,129.27349853515625,-45.087730407714844,-1722.1871696424853,77.14126418512181,0.8491041660308838,-322.1724548339844,13,0.20360430032014848,-0.20229916274547577,150.0,358.23712158203125
13.313360145092474,-0.1300787329673767,178.92948717948718,0.27003225684165955,-1639.8732207498565,-1639.8732207498565,262.61651611328125,4296.0517578125,28000,0.3375178277492523,362.25754499435425,,0.2430841475725174,0.00896935834762211,0.9625815749168396,424.032958984375,0.9583629965782166,156.0,225.17669677734375,-10.990740776062012,-1938.5016559085,77.29307611919133,0.849156379699707,-416.80706787109375,14,0.19726846918463706,-0.13734370470046997,156.0,429.2253112792969
13.091835704729077,-0.03427382558584213,183.5185185185185,0.26802000403404236,-1640.6274352692387,-1640.6274352692387,306.2947692871094,4070.09912109375,30000,0.3374372720718384,387.01724338531494,,0.24171195924282074,0.008449541294664952,0.9613869786262512,464.11383056640625,0.9648557901382446,162.0,259.98931884765625,12.949258804321289,-1976.2598594258804,77.51592600263538,0.8486156463623047,-463.5740966796875,15,0.20531010419130324,-0.048586294054985046,162.0,480.1059875488281
13.044976929738526,-0.07451511174440384,189.4311377245509,0.2665860652923584,-1752.4219696686855,-1752.4219696686855,347.52294921875,4262.1357421875,32000,0.32800182700157166,413.295264005661,,0.24009568989276886,0.008119843104068908,0.9731429219245911,491.04119873046875,0.9687425494194031,167.0,312.6929016113281,8.678261756896973,-2183.0339532756734,77.42648606677885,0.8525456786155701,-513.6824340820312,16,0.20253744900226592,-0.039694540202617645,167.0,503.7033386230469
12.765276509094681,0.09807999432086945,193.44,0.26720401644706726,-1663.751892465508,-1663.751892465508,451.0570068359375,5021.75830078125,34000,0.3284870684146881,439.076975107193,,0.24089641869068146,0.007063962819312372,0.969849705696106,529.5015869140625,0.9762331247329712,175.0,407.3826904296875,48.54983139038086,-2079.8568491933484,77.43516952055955,0.8522014617919922,-571.858642578125,17,0.19662638068199156,0.10089930891990662,175.0,543.43701171875
12.53613331783704,0.1616610586643219,196.224043715847,0.2666071057319641,-1509.8113761873333,-1509.8113761873333,506.7638854980469,7229.7841796875,36000,0.3255653977394104,464.83411407470703,,0.24131011962890625,0.007649259507199841,0.9403498768806458,558.871826171875,0.9524154663085938,183.0,462.95050048828125,90.3338851928711,-1820.3941521734957,77.44698357963927,0.8526867032051086,-632.9745483398438,18,0.20951320335268975,0.25159668922424316,183.0,579.044677734375
12.380935020793913,0.0383552610874176,199.0842105263158,0.2670151889324188,-1346.6875948211857,-1346.6875948211857,602.700439453125,6650.001953125,38000,0.33285731077194214,490.82607436180115,,0.24516722559928894,0.007205948471980551,0.9604608416557312,536.041015625,0.9713517427444458,190.0,546.5562133789062,133.57008361816406,-1530.2428287163812,77.42049981637523,0.8487808704376221,-748.463134765625,19,0.20400634676218032,0.06327859312295914,190.0,565.1040649414062
12.318190880002769,0.0813150703907013,203.2295918367347,0.2674087584018707,-1382.2447669039746,-1382.2447669039746,677.54541015625,7478.8701171875,40000,0.3307413160800934,517.1004230976105,,0.2467179149389267,0.007498538875796335,0.9528747797012329,579.3623046875,0.960373044013977,196.0,618.0468139648438,155.4678497314453,-1624.3562001137848,77.35441359801285,0.848146378993988,-817.3255615234375,20,0.1899818331003189,0.12497992813587189,196.0,614.2807006835938
12.161613626171789,0.009811356663703918,207.03465346534654,0.26643964648246765,-1201.740777025535,-1201.740777025535,734.5173950195312,22043.740234375,42000,0.33141061663627625,543.828910112381,,0.24858632683753967,0.007063962819312372,0.9461938142776489,554.5789794921875,0.9670361876487732,202.0,691.0908203125,209.28359985351562,-1100.8382210293921,77.23017150986107,0.8481248021125793,-929.3226318359375,21,0.1999712520837784,0.14382104575634003,202.0,572.9179077148438
12.007215373814661,0.14741751551628113,209.5047619047619,0.2660086452960968,-1074.0886507928633,-1074.0886507928633,840.7289428710938,5458.689453125,44000,0.3338530361652374,569.9571669101715,,0.2494514286518097,0.007205948471980551,0.9542239904403687,620.0340576171875,0.9560593366622925,210.0,797.5484619140625,246.3867950439453,-511.17912536868164,77.19878361830416,0.8477662205696106,-1014.2853393554688,22,0.19430040568113327,0.1464204341173172,210.0,635.6975708007812
11.905866504748314,0.10489679872989655,212.5787037037037,0.2668241560459137,-863.3571853056636,-863.3571853056636,932.6652221679688,9071.1005859375,46000,0.33896496891975403,596.458253622055,,0.25286993384361267,0.00735078803626736,0.9594887495040894,623.7689819335938,0.9519588351249695,216.0,871.3831787109375,295.64764404296875,-205.9011026092252,77.12191041143315,0.8451867699623108,-1061.9732666015625,23,0.19841621547937394,0.08865941315889359,216.0,654.6790161132812
11.709660835139841,0.007546054199337959,212.12389380530973,0.26892003417015076,-800.8611997344154,-800.8611997344154,975.7545776367188,4194.9580078125,48000,0.34081846475601196,622.965512752533,,0.25570884346961975,0.006654572515946094,0.9712235331535339,732.6103515625,0.9741578698158264,226.0,930.581787109375,341.2048034667969,226.56441663404232,77.05081423835983,0.8447420597076416,-1211.75146484375,24,0.2019719313085079,0.03375086933374405,226.0,755.0418701171875
11.640592197513586,-0.11910436302423477,215.36206896551724,0.27025628089904785,-682.0863923630793,-682.0863923630793,1050.724853515625,7785.619140625,50000,0.34900757670402527,649.8224585056305,,0.26190564036369324,0.007063962819312372,0.9743795990943909,804.4464721679688,0.9642568826675415,232.0,988.947998046875,390.02471923828125,389.46074991235963,76.94409349129438,0.8419796824455261,-1342.4287109375,25,0.20153696030378343,-0.006224280223250389,232.0,813.5956420898438
11.446959168008027,-0.21190032362937927,216.59583333333333,0.2715205252170563,-520.2026036287265,-520.2026036287265,1173.1279296875,8442.4287109375,52000,0.35446467995643616,674.8320047855377,,0.2668067514896393,0.007205948471980551,0.9584985375404358,840.8900146484375,0.9459097385406494,240.0,1117.45751953125,445.1845397949219,608.4429941417359,77.05621492644774,0.840236485004425,-1393.40087890625,26,0.19744853496551515,-0.16279593110084534,240.0,845.9512329101562
11.369565765926719,-0.017686717212200165,216.67469879518072,0.27245447039604187,-431.45882694941224,-431.45882694941224,1197.060546875,14528.486328125,54000,0.35810786485671997,700.5566649436951,,0.2709289491176605,0.00735078803626736,0.9509398341178894,879.3338623046875,0.9620625376701355,249.0,1147.865234375,497.0660400390625,1191.0352535502323,77.08155914031605,0.8389994502067566,-1491.410888671875,27,0.20429305821657182,-0.08131067454814911,249.0,888.4337158203125
11.330066127967587,-0.07138146460056305,217.00393700787401,0.2724924385547638,-394.30117822728175,-394.30117822728175,1312.904052734375,16148.0224609375,56000,0.36211299896240234,726.6959898471832,,0.27521249651908875,0.007649259507199841,0.9682337045669556,987.0547485351562,0.961124062538147,254.0,1239.46142578125,548.9293823242188,1377.092306077971,77.06111053643798,0.8376772403717041,-1528.185791015625,28,0.20464924186468125,-0.06221282482147217,254.0,987.678955078125
11.205537052060958,0.04666028171777725,219.76717557251908,0.27229034900665283,-389.956743397514,-389.956743397514,1392.23388671875,8410.560546875,58000,0.3628872334957123,752.2592103481293,,0.27553799748420715,0.007205948471980551,0.9628729820251465,996.3839721679688,0.9763370156288147,262.0,1317.876953125,586.7139282226562,1636.12977743468,77.10108324650336,0.838234007358551,-1567.1435546875,29,0.1959327721595764,0.07266566157341003,262.0,1022.086669921875
11.250035621019835,0.1356286108493805,222.2111111111111,0.27350130677223206,-419.17369849872927,-419.17369849872927,1462.5087890625,9653.875,60000,0.3667289614677429,777.2077205181122,,0.2796810567378998,0.006654572515946094,0.9684418439865112,971.5463256835938,0.9612036943435669,270.0,1400.21240234375,627.7972412109375,1736.9770765022602,77.1994389865325,0.8369565010070801,-1613.73681640625,30,0.2053632640838623,0.0035053370520472527,270.0,999.89111328125
11.095585720121361,-0.007572234608232975,221.87455197132616,0.2737959325313568,-292.99506379602866,-292.99506379602866,1423.0150146484375,5953.14013671875,62000,0.3709976077079773,803.0085334777832,,0.2813233435153961,0.006654572515946094,0.9546092748641968,1079.8515625,0.9507336616516113,279.0,1353.128662109375,668.7723999023438,1992.773867460643,77.2096402655668,0.8361341953277588,-1683.5010986328125,31,0.20640942990779876,0.026957567781209946,279.0,1085.1854248046875
11.028767979934214,0.13857358694076538,221.89583333333334,0.2736491858959198,-190.79437806003776,-190.79437806003776,1386.5859375,10248.6953125,64000,0.3741779923439026,828.5583155155182,0.003472222222222222,0.283017635345459,0.007063962819312372,0.9668653011322021,1163.5303955078125,0.961601734161377,288.0,1318.928955078125,720.634765625,2041.6226924465536,77.24260175963599,0.8348782062530518,-1694.2734375,32,0.1979246509075165,0.03937211632728577,288.0,1162.091064453125
10.933336944309191,0.05908641591668129,221.09731543624162,0.2733992636203766,-148.7373087006144,-148.7373087006144,1418.494873046875,10889.7958984375,66000,0.37133949995040894,854.9371392726898,0.006711409395973154,0.28306135535240173,0.00735078803626736,0.9216631650924683,1124.958251953125,0.9481764435768127,298.0,1347.982421875,764.0863647460938,2199.744822706841,77.19865820327722,0.8362936973571777,-1758.6795654296875,33,0.19955225363373758,0.2561882734298706,298.0,1134.894775390625
11.005480594186407,0.22051478922367096,222.9344262295082,0.27316901087760925,-297.57520989089477,-297.57520989089477,1477.3282470703125,9357.0927734375,68000,0.3629724383354187,881.3548405170441,0.006557377049180328,0.28166836500167847,0.00652345114787383,0.9571424722671509,1122.9031982421875,0.9269517660140991,305.0,1407.20166015625,795.164794921875,1450.5180216105086,77.15394172012263,0.8385143280029297,-1795.0797119140625,34,0.20352142810821533,0.1869552582502365,305.0,1135.7152099609375
10.941065764453535,0.147664874792099,225.04180064308682,0.2727855145931244,-255.75497121882543,-255.75497121882543,1417.3648681640625,21410.703125,70000,0.36029908061027527,907.2741982936859,0.006430868167202572,0.28108155727386475,0.00652345114787383,0.9503570795059204,1149.2779541015625,0.9582951068878174,311.0,1345.98388671875,831.6207275390625,1368.017445029538,77.15418352208106,0.8394184112548828,-1826.477783203125,35,0.20455801606178284,0.19125248491764069,311.0,1154.2913818359375
10.9745299267736,0.09246084094047546,226.9621451104101,0.27205201983451843,-353.269495893778,-353.269495893778,1509.044189453125,10641.8359375,72000,0.35809388756752014,934.5332884788513,0.006309148264984227,0.28059932589530945,0.007205948471980551,0.95944744348526,1172.22021484375,0.95240718126297,317.0,1439.12158203125,861.0262451171875,705.4950957698161,77.04380452535305,0.8397986888885498,-1871.4815673828125,36,0.20332212150096893,0.03791343420743942,317.0,1185.8321533203125
11.048621710570668,0.011457156389951706,227.56307692307692,0.27162793278694153,-379.55269253445255,-379.55269253445255,1536.800537109375,12379.8671875,74000,0.35691604018211365,960.8663518428802,0.006153846153846154,0.27956193685531616,0.007205948471980551,0.9676727652549744,1149.347900390625,0.9687985181808472,325.0,1459.2005615234375,892.8695678710938,533.9336364025478,77.01383221305724,0.8406839966773987,-1853.10302734375,37,0.20555298238992692,0.07782725989818573,325.0,1170.863525390625
10.993486462952367,0.1325910985469818,228.59036144578315,0.2709866464138031,-361.16955003781834,-361.16955003781834,1545.44970703125,10452.3876953125,76000,0.3597084581851959,987.0036723613739,0.006024096385542169,0.2799477279186249,0.006394913388759758,0.9674574136734009,1185.5499267578125,0.9687998294830322,332.0,1484.809814453125,917.1012573242188,383.3575241567871,77.0007266722448,0.839551568031311,-1837.09619140625,38,0.20853286877274513,0.06495796144008636,332.0,1203.038818359375
10.94367502638088,0.02263031154870987,229.72189349112426,0.2702343761920929,-322.15792508111997,-322.15792508111997,1489.0977783203125,7221.666015625,78000,0.3606071472167969,1013.4828054904938,0.008875739644970414,0.28018102049827576,0.006145386071268126,0.9594162702560425,1224.86083984375,0.9670385122299194,338.0,1420.054443359375,943.0235595703125,206.11422928137745,76.96233184957731,0.8389524817466736,-1844.782958984375,39,0.2007162395119667,0.07311490178108215,338.0,1230.7255859375
10.914900597539352,0.09949606657028198,231.68115942028984,0.2698785960674286,-330.8943754681173,-330.8943754681173,1582.46044921875,12983.1708984375,80000,0.35954493284225464,1040.1214950084686,0.011594202898550725,0.28082531690597534,0.00652345114787383,0.9453190565109253,1223.8265380859375,0.956251859664917,345.0,1498.347900390625,974.2623901367188,64.25715760098642,76.91409165556053,0.838319718837738,-1886.158935546875,40,0.20295399963855743,0.19700348377227783,345.0,1235.8226318359375
10.90716993559913,0.19321368634700775,232.53977272727272,0.26932403445243835,-336.1869856377889,-336.1869856377889,1695.2427978515625,16735.970703125,82000,0.3598496615886688,1066.7964379787445,0.011363636363636364,0.28145310282707214,0.006654572515946094,0.9382708072662354,1352.4661865234375,0.9424757957458496,352.0,1618.192138671875,1001.1115112304688,-142.9005747523233,76.86564847869676,0.8381247520446777,-1920.542236328125,41,0.1920611046254635,0.2461872696876526,352.0,1356.5697021484375
10.892860079500062,0.3646696209907532,231.86426592797784,0.26930275559425354,-314.9597069458116,-314.9597069458116,1662.6693115234375,11127.2021484375,84000,0.3598178029060364,1092.8900182247162,0.0110803324099723,0.2809159755706787,0.00652345114787383,0.9067360758781433,1344.3035888671875,0.8602250814437866,361.0,1593.66845703125,1027.7762451171875,-107.09100550951756,76.86043297975132,0.8376553654670715,-1907.91162109375,42,0.1951465466618538,0.30686691403388977,361.0,1349.3779296875
10.899987387640596,0.2559039890766144,233.19565217391303,0.26897841691970825,-357.67181993619323,-357.67181993619323,1664.6746826171875,14354.275390625,86000,0.35920244455337524,1119.3969280719757,0.010869565217391304,0.28074783086776733,0.006145386071268126,0.911885142326355,1380.3692626953125,0.920111894607544,368.0,1600.4188232421875,1049.4677734375,-249.51684195197683,76.82708237204517,0.837313175201416,-1917.78515625,43,0.20995891898870467,0.27841776609420776,368.0,1386.857177734375
10.850515327070774,0.2935304343700409,232.72486772486772,0.26913920044898987,-313.6223810882814,-313.6223810882814,1664.0269775390625,12966.37109375,88000,0.3601614236831665,1146.0159907341003,0.013227513227513227,0.28007277846336365,0.006145386071268126,0.9251914024353027,1329.31005859375,0.9047329425811768,378.0,1598.22607421875,1078.2586669921875,-370.5471445940012,76.78775925598566,0.8363181352615356,-1992.295166015625,44,0.20140087991952896,0.25019437074661255,378.0,1345.1402587890625
10.816467816732173,0.10941921174526215,233.45714285714286,0.2692321240901947,-298.2829628971646,-298.2829628971646,1816.248291015625,16472.859375,90000,0.361532062292099,1171.4121878147125,0.012987012987012988,0.28063300251960754,0.0062689083313006155,0.9666000604629517,1266.8408203125,0.9464167952537537,385.0,1739.345703125,1102.0078125,-517.7817689880342,76.83034284276688,0.8356388807296753,-2009.903564453125,45,0.20294172078371048,0.08822961896657944,385.0,1295.6353759765625
10.875468014485623,0.07727248966693878,235.0843989769821,0.26896628737449646,-261.7448251922646,-261.7448251922646,1794.636474609375,12541.3583984375,92000,0.36319780349731445,1197.0607151985168,0.01278772378516624,0.2815496325492859,0.006654572515946094,0.9323648810386658,1309.57080078125,0.962782084941864,391.0,1717.21826171875,1114.681884765625,-524.6566469670175,76.8549154039718,0.8343876004219055,-1931.31787109375,46,0.19910389959812164,0.19750043749809265,391.0,1355.9462890625
10.87878210482235,0.2242662012577057,236.92424242424244,0.2686741054058075,-229.13664901821593,-229.13664901821593,1745.1280517578125,24668.369140625,94000,0.36270952224731445,1223.5336916446686,0.012626262626262626,0.28142687678337097,0.006654572515946094,0.9258826375007629,1314.297607421875,0.9380334615707397,396.0,1675.609130859375,1134.601318359375,-466.2793383275751,76.82665433891373,0.8342404365539551,-2055.58740234375,47,0.19350790143013,0.2557012736797333,396.0,1342.9541015625
10.839379691627066,0.028865275904536247,239.32418952618454,0.268302857875824,-220.41392369594905,-220.41392369594905,1762.673583984375,9043.2470703125,96000,0.36214110255241394,1249.4337606430054,0.014962593516209476,0.28182414174079895,0.0062689083313006155,0.9382699728012085,1270.4140625,0.9348942041397095,401.0,1690.815185546875,1147.8695068359375,-490.8299763067625,76.83480551269466,0.8343350887298584,-2031.2593994140625,48,0.19585167944431306,0.07977233082056046,401.0,1304.871826171875
10.772051266334875,0.04185817390680313,239.79901960784315,0.26798945665359497,-233.0804972229651,-233.0804972229651,1688.3016357421875,4745.80126953125,98000,0.3611835539340973,1275.5607302188873,0.014705882352941176,0.2813985049724579,0.00678832942351661,0.9623304009437561,1286.33984375,0.9484362006187439,408.0,1608.81201171875,1167.55712890625,-6.274034498036363,76.82895661360092,0.834657609462738,-2026.6033935546875,49,0.2066071766614914,-0.014756515622138977,408.0,1306.809814453125
10.687549946670728,-0.06038039177656174,240.60963855421687,0.2680666446685791,-179.45460128868336,-179.45460128868336,1661.6473388671875,19456.400390625,100000,0.36114266514778137,1301.8792824745178,0.014457831325301205,0.28179433941841125,0.00652345114787383,0.9423372745513916,1318.446044921875,0.9365403056144714,415.0,1590.2039794921875,1181.3704833984375,347.38215572570994,76.81203729575238,0.8347118496894836,-2079.432861328125,50,0.19339430183172227,-0.15146125853061676,415.0,1332.8843994140625
10.654203702655511,-0.04676646366715431,241.38095238095238,0.268039733171463,-157.35233943602194,-157.35233943602194,1687.339599609375,18628.787109375,102000,0.3594866096973419,1328.3534088134766,0.014285714285714285,0.28260546922683716,0.006024297687744463,0.943701982498169,1231.5595703125,0.9571199417114258,420.0,1586.465087890625,1197.06982421875,455.4251769539644,76.78679432991355,0.8349931240081787,-2058.9482421875,51,0.207171186208725,-0.1837920844554901,420.0,1255.556884765625
10.677246774317986,-0.21101421117782593,244.16235294117647,0.2676810920238495,-193.92277570942966,-193.92277570942966,1763.9879150390625,10028.54296875,104000,0.3584405183792114,1355.3993029594421,0.01411764705882353,0.2826906144618988,0.006394913388759758,0.9571385383605957,1283.967041015625,0.9407947659492493,425.0,1674.968505859375,1217.215576171875,409.37445397189447,76.73015603071474,0.8347195982933044,-2121.497802734375,52,0.2026780940592289,-0.13162602484226227,425.0,1305.0811767578125
10.644399864858599,-0.06385529041290283,246.33566433566435,0.26770636439323425,-222.60023314047325,-222.60023314047325,1749.9044189453125,14543.1513671875,106000,0.35844722390174866,1383.3104627132416,0.013986013986013986,0.28305357694625854,0.006024297687744463,0.9736148715019226,1343.10546875,0.9715157151222229,429.0,1652.5074462890625,1221.43115234375,239.78091941894397,76.62777290940917,0.8341456651687622,-2057.336669921875,53,0.2070808243751526,-0.052218202501535416,429.0,1358.8896484375
10.704687229203163,-0.21683961153030396,249.1226851851852,0.26727205514907837,-286.86014036167336,-286.86014036167336,1723.283935546875,19070.4453125,108000,0.3581666052341461,1410.0220324993134,0.013888888888888888,0.28318873047828674,0.006145386071268126,0.9617322683334351,1313.5662841796875,0.9477107524871826,432.0,1623.665283203125,1229.14990234375,-40.15290023687217,76.59454782317566,0.8340405225753784,-2112.280517578125,54,0.19718861877918242,-0.1617940366268158,432.0,1332.818603515625
10.706607056634432,-0.24888627231121063,251.28801843317973,0.26722660660743713,-320.77627045137797,-320.77627045137797,1659.3232421875,6490.8935546875,110000,0.35682201385498047,1436.1400742530823,0.013824884792626729,0.282552570104599,0.00678832942351661,0.9515960216522217,1342.7474365234375,0.9488642811775208,434.0,1572.918212890625,1227.3897705078125,-246.97385568998752,76.59419994752919,0.8341605067253113,-2088.2744140625,55,0.19627442687749863,-0.2251896858215332,434.0,1353.544921875
10.617316503377669,-0.21004508435726166,254.1681818181818,0.26717954874038696,-259.1972729247818,-259.1972729247818,1586.96044921875,7244.59765625,112000,0.35723015666007996,1462.9491167068481,0.013636363636363636,0.28305307030677795,0.006145386071268126,0.9562962055206299,1362.6624755859375,0.9490688443183899,440.0,1499.1510009765625,1242.6514892578125,133.53786297119237,76.55768660779951,0.8335321545600891,-2067.154296875,56,0.20806258648633957,-0.19351229071617126,440.0,1369.6324462890625
10.562072585433912,-0.23164629936218262,255.73932584269662,0.2667885422706604,-249.56809155851934,-249.56809155851934,1651.115234375,14505.9208984375,114000,0.35649195313453674,1488.7544655799866,0.01348314606741573,0.2832997739315033,0.006654572515946094,0.9389623403549194,1328.4908447265625,0.951381504535675,445.0,1563.5032958984375,1256.5445556640625,31.00758792959371,76.57407761701528,0.8336014151573181,-1992.5546875,57,0.20411028772592543,-0.26037395000457764,445.0,1326.6644287109375
10.482115988366484,-0.3009713292121887,257.10643015521066,0.2663895785808563,-191.29766316889055,-191.29766316889055,1662.285888671875,12190.6748046875,116000,0.35630983114242554,1516.023996591568,0.017738359201773836,0.28400176763534546,0.00652345114787383,0.9478297233581543,1333.417724609375,0.9342495799064636,451.0,1598.59033203125,1273.8472900390625,325.9777907006752,76.51593923367926,0.8336377143859863,-2057.5361328125,58,0.20516507238149642,-0.26463598012924194,451.0,1332.3409423828125
10.468801576447342,-0.2744026184082031,258.655701754386,0.26620277762413025,-205.4698390731932,-205.4698390731932,1693.341064453125,10809.712890625,118000,0.3563169836997986,1543.239126443863,0.017543859649122806,0.28414386510849,0.006394913388759758,0.9324948191642761,1337.9168701171875,0.943210780620575,456.0,1628.279052734375,1283.6683349609375,269.9768305551429,76.46255073373581,0.8335450887680054,-2072.095703125,59,0.2007039739191532,-0.29921600222587585,456.0,1340.66259765625
10.461981328594566,-0.24393822252750397,259.8521739130435,0.26612576842308044,-234.63281121433627,-234.63281121433627,1705.1285400390625,17022.1171875,120000,0.3557930290699005,1569.3638489246368,0.017391304347826087,0.2841642200946808,0.006024297687744463,0.9348793029785156,1360.068359375,0.9288749098777771,460.0,1625.439208984375,1292.85693359375,87.29422246765287,76.46410364443318,0.8335451483726501,-2039.9105224609375,60,0.20070380985736846,-0.2007777988910675,460.0,1367.7957763671875
