reference_actor_Q_mean,reference_Q_std,total/episodes,obs_rms_mean,total/epochs,reference_perturbed_action_std,rollout/actions_std,reference_actor_Q_std,rollout/return,total/steps_per_second,rollout/episode_steps,reference_perturbed_action_mean,rollout/episodes,train/loss_actor,reference_action_mean,param_noise_stddev,total/duration,reference_action_std,rollout/return_history,rollout/actions_mean,rollout/Q_mean,reference_Q_mean,AI_distance,AI_success_rate,obs_rms_std,total/steps,AI_return,train/param_noise_distance,train/loss_critic
262.7192687988281,1619.515380859375,4898.0,0.37932366132736206,739,0.9401847124099731,0.8625044226646423,1608.127685546875,3905.684221691066,68.45968091746299,301.74050632911394,0.14073802530765533,4898.0,-2111.50390625,0.11745800077915192,0.005346258315755479,21589.349821567535,0.9439706206321716,6910.849996983052,0.23248617351055145,1922.78955078125,197.9991455078125,4.331413950605604,0.1445,0.24993181228637695,1478000,5679.297136239635,0.1991276152431965,4734.60791015625
185.6204071044922,1596.526123046875,4902.0,0.37936946749687195,740,0.9358037710189819,0.8624812960624695,1588.29150390625,3903.7666305213047,68.45476972705323,301.91370869033045,0.17038758099079132,4902.0,-2106.349365234375,0.19614405930042267,0.004839897909672315,21620.115090608597,0.9364283084869385,6837.884471654185,0.23248538374900818,1922.6439208984375,131.45742797851562,4.3330182396472035,0.1445,0.24993450939655304,1480000,5665.307465950644,0.20435274824500083,4395.291015625
196.12631225585938,1598.89013671875,4908.0,0.37937894463539124,741,0.9460353851318359,0.8624532222747803,1588.7803955078125,3909.364828093817,68.44869022314371,301.94784026079867,0.08153145015239716,4908.0,-2136.218017578125,0.034094881266355515,0.005453718107902164,21651.254321575165,0.9508252739906311,6727.436066885418,0.2325378656387329,1923.7232666015625,136.82334899902344,4.327050583309579,0.144,0.24993181228637695,1482000,5672.869949198121,0.20444054648280144,5195.81591796875
259.8062744140625,1645.0115966796875,4913.0,0.37938621640205383,742,0.9533185958862305,0.8623843193054199,1636.8323974609375,3912.5122974247784,68.44570364801545,302.02320374516586,-0.01824924722313881,4913.0,-2102.9990234375,0.02999107353389263,0.005240915906043995,21681.419298887253,0.9313539266586304,6821.641701978885,0.23264376819133759,1923.9781494140625,195.64569091796875,4.322554724556449,0.144,0.2498912364244461,1484000,5668.405009318784,0.2023778510093689,4105.06884765625
169.41717529296875,1665.80126953125,4918.0,0.37939709424972534,743,0.947963297367096,0.8623327612876892,1658.512939453125,3916.7355351438946,68.44303803086402,302.08275721838146,-0.05037315562367439,4918.0,-2075.796142578125,-0.07293397933244705,0.005137649157968821,21711.485094070435,0.9493412375450134,6808.291191845912,0.23282964527606964,1924.4237060546875,102.58214569091797,4.318604431726133,0.144,0.2498939037322998,1486000,5675.959916096017,0.20873091235756874,11043.2890625
272.99072265625,1594.4876708984375,4925.0,0.37938398122787476,744,0.9314496517181396,0.8622983694076538,1583.8173828125,3915.281326793659,68.43994769676453,302.07634517766496,-0.0071890465915203094,4925.0,-2085.24609375,0.06377121806144714,0.005675160932492605,21741.68815255165,0.9203811883926392,6495.641961003839,0.2329343855381012,1924.388671875,225.04656982421875,4.318296109172568,0.145,0.24984952807426453,1488000,5672.543841173211,0.19850390240550042,4796.30859375
155.2175750732422,1600.45751953125,4930.0,0.3793589472770691,745,0.9372907280921936,0.8622961640357971,1587.5435791015625,3917.4108643806812,68.43782470934885,302.1860040567951,0.024289563298225403,4930.0,-2126.684326171875,0.02535032108426094,0.005563337841870998,21771.586199998856,0.9314616322517395,6403.285807143494,0.23277975618839264,1924.4234619140625,107.77613830566406,4.3120131787661045,0.1455,0.2498013824224472,1490000,5677.295969595101,0.197919851988554,4826.5810546875
244.54083251953125,1623.32275390625,4935.0,0.3793039321899414,746,0.9272792935371399,0.8622884154319763,1621.3310546875,3919.8334806419207,68.43416936417061,302.3019250253293,0.020856184884905815,4935.0,-2117.25927734375,0.00248812697827816,0.005675160932492605,21801.974274873734,0.9360535740852356,6271.3277652776615,0.23267564177513123,1923.763427734375,178.15899658203125,4.306539445764993,0.1465,0.24972905218601227,1492000,5682.328754033098,0.19930274337530135,8954.630859375
237.20713806152344,1618.186767578125,4940.0,0.37933486700057983,747,0.9202473759651184,0.862268328666687,1621.204833984375,3920.5790966199297,68.43040501325684,302.332995951417,-0.024876493960618973,4940.0,-2124.445068359375,0.026749344542622566,0.005563337841870998,21832.4003739357,0.9309108853340149,6253.217424538544,0.23269891738891602,1924.20703125,164.27996826171875,4.3005169718363865,0.147,0.24971045553684235,1494000,5686.952000592722,0.19013960286974907,7901.28564453125
426.2442626953125,1674.216064453125,4945.0,0.3793323338031769,748,0.9389598965644836,0.8622012734413147,1664.1240234375,3921.3418082277135,68.4275587965811,302.48432760364005,-0.011165098287165165,4945.0,-2170.08642578125,0.02261352725327015,0.0059055952237471445,21862.536473751068,0.9392247796058655,6088.461049194547,0.2327287495136261,1924.267822265625,328.01861572265625,4.296884469096904,0.147,0.24967598915100098,1496000,5692.967722441544,0.19689194709062577,5690.36181640625
413.972412109375,1628.3868408203125,4951.0,0.37929078936576843,749,0.9461889266967773,0.8621882200241089,1620.9429931640625,3923.2438721837916,68.42506782688426,302.5247424762674,-0.0760817676782608,4951.0,-2132.48291015625,0.0190887413918972,0.005563337841870998,21892.561419010162,0.9480762481689453,6087.346645164741,0.23277752101421356,1923.89794921875,350.4104919433594,4.291005479528364,0.147,0.24964681267738342,1498000,5680.739448577646,0.20038649350404739,6317.02294921875
377.04345703125,1702.495361328125,4957.0,0.3792610168457031,750,0.9487088322639465,0.8621885776519775,1689.60498046875,3923.4316943238505,68.41452289308457,302.59410934032684,-0.11357805132865906,4957.0,-2101.81103515625,-0.09209339320659637,0.005240915906043995,21925.169343709946,0.9409428238868713,6079.998009373514,0.23269890248775482,1923.4034423828125,316.8283996582031,4.290862728541184,0.148,0.2496110498905182,1500000,5674.903675858269,0.20837996348738672,5624.49560546875
222.5439453125,1702.95263671875,4961.0,0.379272997379303,751,0.9092869758605957,0.8621271848678589,1690.1978759765625,3925.3711048877312,68.40849930917358,302.73553719008265,0.024173464626073837,4961.0,-2109.282958984375,-0.00839240662753582,0.0057892316672357065,21956.336057186127,0.9201151132583618,5823.556159167796,0.23279115557670593,1923.64111328125,167.75735473632812,4.291760754296552,0.1475,0.2495826631784439,1502000,5673.400027701203,0.19768714249134064,4892.7236328125
74.83013916015625,1719.77783203125,4962.0,0.3792725205421448,752,0.9387862682342529,0.8620267510414124,1705.2445068359375,3925.00969407637,68.39339418509977,302.9012494961709,-0.011500146239995956,4962.0,-2171.730712890625,-0.06355487555265427,0.005240915906043995,21990.427846431732,0.9253397583961487,5673.46732650311,0.232855424284935,1922.47265625,9.506576538085938,4.292260129425382,0.147,0.24950996041297913,1504000,5662.768407772482,0.21230127781629562,5209.78125
171.4050750732422,1726.8701171875,4967.0,0.3792895972728729,753,0.9199976921081543,0.8619835376739502,1720.0924072265625,3923.5660675410327,68.39089347123098,303.1318703442722,0.04434966295957565,4967.0,-2100.34033203125,0.12575764954090118,0.005675160932492605,22020.47558617592,0.9229663610458374,5353.087038397641,0.2329179346561432,1922.8304443359375,112.18672180175781,4.280683936008325,0.147,0.24950040876865387,1506000,5663.923666322117,0.2024693214893341,6046.7099609375
89.27336120605469,1749.7672119140625,4971.0,0.3793151080608368,754,0.9248305559158325,0.8619781732559204,1742.5870361328125,3920.8017914721468,68.38701584817208,303.2920941460471,-0.04481110721826553,4971.0,-2182.29345703125,-0.02508649043738842,0.005453718107902164,22050.969490289688,0.925197184085846,5161.133002606351,0.2328938990831375,1922.2900390625,30.114089965820312,4.284740922444747,0.1475,0.24947448074817657,1508000,5649.15392472977,0.19588403418660164,4423.62548828125
58.68507385253906,1678.599365234375,4973.0,0.379348486661911,755,0.9134061932563782,0.8619486093521118,1659.4652099609375,3917.3612400905427,68.3841854625545,303.5745023124874,-0.022429034113883972,4973.0,-2156.0625,0.02510523609817028,0.0057892316672357065,22081.12869644165,0.9220628142356873,4978.318546844062,0.23284615576267242,1921.4326171875,-6.24774169921875,4.291102541770277,0.1475,0.24943995475769043,1510000,5638.646096451426,0.19800645902752875,10151.583984375
171.31597900390625,1679.568359375,4980.0,0.37931448221206665,756,0.9153810739517212,0.8619180917739868,1668.7802734375,3918.5457122855682,68.37850025703457,303.560843373494,0.027367055416107178,4980.0,-2201.149169921875,0.004462007433176041,0.005675160932492605,22112.213551282883,0.923644483089447,4763.011549849461,0.23291651904582977,1921.5474853515625,113.00016021728516,4.281494099724006,0.1475,0.2494126409292221,1512000,5635.22825023469,0.2037215532362461,5085.84716796875
226.92713928222656,1770.9603271484375,4985.0,0.3792996406555176,757,0.9443845748901367,0.8618899583816528,1753.469482421875,3920.390259511866,68.37603270574375,303.6022066198596,-0.0727793350815773,4985.0,-2141.5166015625,-0.06205928698182106,0.005240915906043995,22142.26155114174,0.9309438467025757,4756.883959404498,0.23292189836502075,1922.1029052734375,151.90203857421875,4.280140052021241,0.1475,0.24942338466644287,1514000,5637.8172187618875,0.19566966861486434,5631.58740234375
343.3906555175781,1780.299072265625,4989.0,0.3792743682861328,758,0.9352911710739136,0.861819326877594,1756.22216796875,3925.2249993242444,68.37332070766504,303.79334535979154,-0.07554440200328827,4989.0,-2070.179443359375,-0.07599282264709473,0.005346258315755479,22172.390989780426,0.9481871128082275,5171.312322273993,0.23294015228748322,1922.4298095703125,275.25384521484375,4.27988178568386,0.1475,0.24937641620635986,1516000,5649.9703152777165,0.2033361092209816,6378.13671875
147.59039306640625,1789.4222412109375,4990.0,0.37941774725914,759,0.9465380311012268,0.8616620898246765,1764.27734375,3922.1040954020764,68.37024360605132,304.1488977955912,-0.18538209795951843,4990.0,-2114.068359375,-0.21850940585136414,0.005563337841870998,22202.641382217407,0.9368937611579895,4965.744098011544,0.23321950435638428,1922.6239013671875,80.74972534179688,4.283256769697186,0.1475,0.249459907412529,1518000,5643.406074273059,0.2063484036922455,5937.89306640625
150.0359649658203,1830.339111328125,4996.0,0.37942177057266235,760,0.9455564618110657,0.8616498112678528,1803.69775390625,3922.3164134599942,68.36671495076693,304.2071657325861,-0.18420347571372986,4996.0,-2124.097900390625,-0.09823068231344223,0.005563337841870998,22233.041343212128,0.9515671730041504,4853.00237145365,0.23323392868041992,1922.451171875,81.15692138671875,4.2658275933915215,0.1475,0.24946311116218567,1520000,5658.2794770557275,0.18891743585467338,6928.3408203125
112.94342041015625,1845.39453125,5003.0,0.37942954897880554,761,0.9469267725944519,0.8616339564323425,1815.3868408203125,3929.1181251174075,68.363208327909,304.2138716769938,-0.17809301614761353,5003.0,-2132.87841796875,-0.11870881915092468,0.005563337841870998,22263.437267303467,0.94789057970047,5067.47072881527,0.23319168388843536,1923.7825927734375,30.364280700683594,4.260968505248713,0.1475,0.2494712769985199,1522000,5670.554921324836,0.20515718460083007,5944.064453125
267.5426025390625,1792.431884765625,5008.0,0.379424124956131,762,0.9424883127212524,0.8615624308586121,1766.7017822265625,3930.671208573535,68.36064670148082,304.2781549520767,-0.14049968123435974,5008.0,-2102.685791015625,-0.1953146904706955,0.005563337841870998,22293.528126716614,0.9472894668579102,4976.388362518081,0.23331868648529053,1924.179931640625,187.16510009765625,4.258771098576277,0.148,0.24944880604743958,1524000,5669.000349139052,0.20152677834033966,5545.69189453125
296.3299865722656,1815.361083984375,5014.0,0.3794308304786682,763,0.9394835829734802,0.8614890575408936,1786.6595458984375,3933.4705439137483,68.35471993796936,304.2381332269645,-0.2136564999818802,5014.0,-2171.660888671875,-0.15398071706295013,0.0059055952237471445,22324.720244407654,0.9267005920410156,4979.601922657944,0.23347362875938416,1924.7532958984375,222.00209045410156,4.254550681900118,0.149,0.24940483272075653,1526000,5672.408534949344,0.2028256884217262,6061.119140625
183.44342041015625,1820.574951171875,5020.0,0.37946781516075134,764,0.9540984630584717,0.8614054322242737,1805.8262939453125,3936.598235307286,68.35086182529662,304.3766932270916,-0.03747314214706421,5020.0,-2120.600830078125,-0.06646940857172012,0.005675160932492605,22355.24116587639,0.9407328367233276,4988.320852682435,0.23364464938640594,1925.4183349609375,123.31361389160156,4.258122451903668,0.1485,0.24942490458488464,1528000,5671.101443812393,0.21048819229006768,4771.5556640625
90.44810485839844,1832.929931640625,5025.0,0.37943950295448303,765,0.9133139848709106,0.8613451719284058,1820.74267578125,3934.5048396279476,68.34822618503861,304.4770149253731,-0.2636246383190155,5025.0,-2168.3603515625,-0.21580064296722412,0.005675160932492605,22385.365142583847,0.9255586266517639,4881.262846716658,0.2337014079093933,1924.564453125,21.220848083496094,4.268718104089096,0.148,0.2494223415851593,1530000,5669.809638476299,0.19894098445773126,7981.00732421875
119.46794128417969,1800.782470703125,5033.0,0.37943702936172485,766,0.9252835512161255,0.8613133430480957,1781.8690185546875,3935.2518134932902,68.34479430571915,304.3878402543215,-0.22996453940868378,5033.0,-2143.707763671875,-0.22832687199115753,0.005675160932492605,22415.752590417862,0.9369510412216187,4768.402506347911,0.23385125398635864,1925.307373046875,42.241912841796875,4.2874862865580425,0.147,0.2494647353887558,1532000,5658.718970754136,0.20429187148809433,6088.64453125
121.50138092041016,1792.542724609375,5038.0,0.37943214178085327,767,0.9264572858810425,0.8612762689590454,1776.022705078125,3935.8505083877926,68.33926476176335,304.440254069075,-0.26587116718292236,5038.0,-2096.67724609375,-0.27805760502815247,0.005675160932492605,22446.83207154274,0.9253897666931152,4685.582771362313,0.23379983007907867,1925.377197265625,31.590065002441406,4.2854289431661465,0.1465,0.2494288831949234,1534000,5657.694902537595,0.2027125845849514,5480.8251953125
233.6524658203125,1739.3017578125,5044.0,0.3794577717781067,768,0.9179326295852661,0.8612635135650635,1715.601318359375,3939.3676822780876,68.33566570690431,304.47997620935763,-0.2823808193206787,5044.0,-2087.995849609375,-0.26567938923835754,0.005137649157968821,22477.281579256058,0.9212421774864197,4854.182881537807,0.23379100859165192,1925.9818115234375,158.2071990966797,4.265587633046337,0.1465,0.2494422346353531,1536000,5666.2263408740255,0.20820768773555756,4363.1298828125
144.0850067138672,1794.0947265625,5051.0,0.3794887363910675,769,0.905772864818573,0.8612176179885864,1787.380615234375,3947.0373784293106,68.32890435382969,304.4886161156207,-0.22763921320438385,5051.0,-2137.0107421875,-0.24382710456848145,0.005036417172795629,22508.77596449852,0.9265182614326477,5125.05387264495,0.23381812870502472,1927.307861328125,94.61186218261719,4.261575397276938,0.1465,0.24946247041225433,1538000,5672.481619819656,0.20812415063381196,5996.8701171875
15.179710388183594,1784.61279296875,5056.0,0.3794462978839874,770,0.9146378040313721,0.8611812591552734,1765.756103515625,3946.7963120914455,68.32488916866849,304.5051424050633,-0.20847415924072266,5056.0,-2129.72119140625,-0.06518054753541946,0.005563337841870998,22539.370626688004,0.9042826890945435,5165.576903620973,0.23380257189273834,1927.0531005859375,-35.49010467529297,4.266974379405505,0.1465,0.2494431585073471,1540000,5670.444802978599,0.20461560606956483,6777.5810546875
141.7012176513672,1796.9241943359375,5063.0,0.3793916702270508,771,0.8918973207473755,0.861138641834259,1775.1884765625,3945.191778229404,68.31964147783806,304.52518269800515,-0.1814788579940796,5063.0,-2150.535400390625,-0.22132879495620728,0.0059055952237471445,22570.3760535717,0.8944066762924194,4965.439381120791,0.23388703167438507,1926.7615966796875,77.15139770507812,4.266348527953196,0.1475,0.24941636621952057,1542000,5662.413057930641,0.20209877848625182,6403.02685546875
77.15660095214844,1762.8017578125,5070.0,0.37937048077583313,772,0.9030929803848267,0.8610852360725403,1749.3310546875,3948.9054449284013,68.31616617866018,304.5214990138067,-0.12618595361709595,5070.0,-2097.609619140625,-0.08541375398635864,0.0057892316672357065,22600.799874544144,0.8916264772415161,5360.967320552594,0.23393909633159637,1927.3431396484375,19.224258422851562,4.249876763411259,0.148,0.2494177520275116,1544000,5669.942088813769,0.1960386936366558,7062.2919921875
-53.74024963378906,1735.231201171875,5077.0,0.3793375790119171,773,0.9089575409889221,0.8610205054283142,1722.665771484375,3950.181121613065,68.31336994997793,304.48434114634625,-0.2208254337310791,5077.0,-2088.542724609375,-0.25576046109199524,0.0057892316672357065,22631.001824855804,0.8987833261489868,5494.152195388774,0.2340136021375656,1927.6207275390625,-117.713134765625,4.247060913411768,0.1485,0.2493947297334671,1546000,5668.499106552076,0.20570888251066208,4442.89208984375
-84.95458221435547,1729.8389892578125,5081.0,0.3793216049671173,774,0.9188290238380432,0.8609510064125061,1710.4375,3949.7942395151376,68.30682955875488,304.63274945876793,-0.1955271065235138,5081.0,-2118.45166015625,-0.14017248153686523,0.005563337841870998,22662.44839644432,0.9127029776573181,5457.0728802286285,0.23415379226207733,1927.2127685546875,-144.5648956298828,4.2497792040438815,0.1485,0.24936364591121674,1548000,5663.309961770477,0.20643392860889434,6639.44873046875
-43.24632263183594,1613.6968994140625,5087.0,0.37926557660102844,775,0.9145808815956116,0.860870361328125,1597.146240234375,3952.7080028426612,68.3035659776671,304.6516610969137,-0.08973664790391922,5087.0,-2123.191162109375,-0.04349549487233162,0.0057892316672357065,22692.81226849556,0.9194612503051758,5441.963219745853,0.2342195212841034,1927.1070556640625,-97.72084045410156,4.245146399171125,0.1485,0.2493315488100052,1550000,5665.359733211279,0.19692578300833702,6451.896484375
176.10516357421875,1539.4884033203125,5092.0,0.3792923390865326,776,0.9186128377914429,0.8608782887458801,1515.435546875,3954.305300736455,68.2978027490894,304.7221131186174,-0.08032773435115814,5092.0,-2158.700927734375,-0.026880230754613876,0.0057892316672357065,22724.01069331169,0.9139165878295898,5500.678889468783,0.234190434217453,1927.38818359375,123.00252532958984,4.240753648345025,0.149,0.24933776259422302,1552000,5685.870285217828,0.20137312844395638,4312.13623046875
205.23426818847656,1571.88232421875,5099.0,0.37925681471824646,777,0.9295929074287415,0.860868513584137,1549.8988037109375,3958.1698147007205,68.29472025952316,304.7611296332614,0.018798459321260452,5099.0,-2116.198486328125,0.009141921065747738,0.005453718107902164,22754.321184635162,0.9188428521156311,5589.319335196384,0.23415648937225342,1927.988525390625,153.30642700195312,4.231347697733253,0.1485,0.24932822585105896,1554000,5694.568637471881,0.2051034215092659,8036.033203125
326.5797119140625,1517.8409423828125,5105.0,0.379214346408844,778,0.9450913667678833,0.8608278036117554,1494.501953125,3959.8275756710177,68.29164560752096,304.7606268364349,-0.11576299369335175,5105.0,-2076.98388671875,-0.1821579784154892,0.0059055952237471445,22784.63179731369,0.9476304054260254,5418.838326400978,0.23412229120731354,1928.479248046875,259.8118591308594,4.230022657581656,0.149,0.24928052723407745,1556000,5689.604415363204,0.1967115618288517,6740.53955078125
365.46270751953125,1538.6151123046875,5112.0,0.37919190526008606,779,0.9393951892852783,0.860797107219696,1514.7791748046875,3962.1988154760247,68.28518978997357,304.76134585289515,-0.2332899570465088,5112.0,-2150.28271484375,-0.19462856650352478,0.005346258315755479,22816.0748295784,0.9458113312721252,5389.98184006036,0.2341587394475937,1928.9720458984375,295.3843078613281,4.230783021976656,0.1485,0.24926318228244781,1558000,5686.055567262146,0.20332772105932237,5887.57568359375
444.418701171875,1560.3509521484375,5118.0,0.3791945278644562,780,0.9386184215545654,0.8607804775238037,1556.849365234375,3964.6730326612383,68.28018445182764,304.7870261821024,-0.22235973179340363,5118.0,-2175.949462890625,-0.24277548491954803,0.0057892316672357065,22847.03845667839,0.9437167644500732,5400.619371112743,0.2342464178800583,1929.31640625,381.0423889160156,4.226970293462384,0.1485,0.2492549568414688,1560000,5684.345437102899,0.20092152148485184,5375.74853515625
602.5894165039062,1604.3634033203125,5124.0,0.37918660044670105,781,0.9583920836448669,0.8607509136199951,1593.6910400390625,3965.959788181571,68.27764907765251,304.78629976580794,-0.11331336945295334,5124.0,-2116.04248046875,-0.1993214190006256,0.005453718107902164,22877.179005146027,0.9575281739234924,5541.820262711962,0.23427274823188782,1930.1060791015625,555.0486450195312,4.2268026635236975,0.149,0.24924199283123016,1562000,5680.957744417252,0.20604344427585602,4626.64453125
624.0866088867188,1600.66748046875,5131.0,0.37917137145996094,782,0.9254719018936157,0.8607097864151001,1590.0284423828125,3969.1539623890494,68.274204639437,304.81329175599296,-0.2780981957912445,5131.0,-2074.7607421875,-0.23251718282699585,0.005036417172795629,22907.626800775528,0.9474529027938843,5646.925695296223,0.23434655368328094,1930.325927734375,578.3671875,4.224376359840804,0.1495,0.24923737347126007,1564000,5683.369207578136,0.20341235250234604,7306.6044921875
650.0772705078125,1611.6651611328125,5134.0,0.37919044494628906,783,0.9134519696235657,0.8606925010681152,1599.29150390625,3969.5133747708583,68.2711533706381,304.851967276977,-0.31996646523475647,5134.0,-2136.442138671875,-0.34413066506385803,0.005453718107902164,22937.945569753647,0.9074354767799377,5719.299017608719,0.23430465161800385,1930.5975341796875,590.3909912109375,4.219384908220871,0.15,0.24924655258655548,1566000,5684.901473277172,0.2004823425412178,17169.263671875
512.103515625,1574.9075927734375,5141.0,0.3792199492454529,784,0.9273824095726013,0.8606586456298828,1548.543701171875,3975.9057652849297,68.26872878748671,304.96245866562924,-0.2116723209619522,5141.0,-2097.514404296875,-0.2498166263103485,0.006024297687744463,22968.05620741844,0.9252766966819763,5938.553822136556,0.23436549305915833,1932.1331787109375,458.0545654296875,4.223529853362638,0.1505,0.24925610423088074,1568000,5694.058947549146,0.20342833310365677,7195.60546875
509.9501953125,1602.8741455078125,5148.0,0.37918350100517273,785,0.9372419714927673,0.8606109023094177,1575.97900390625,3978.1748766446967,68.26610394306745,304.962703962704,-0.19223394989967346,5148.0,-2125.481201171875,-0.1921989470720291,0.005346258315755479,22998.236449956894,0.9409888982772827,5628.9081203351,0.23442883789539337,1932.50244140625,455.08990478515625,4.226339997442886,0.15,0.24925671517848969,1570000,5675.537166816456,0.20561551913619042,6445.56982421875
612.5128173828125,1547.580810546875,5154.0,0.3792499005794525,786,0.9402434825897217,0.8605391979217529,1531.9970703125,3983.9927930742483,68.26359505127353,304.98195576251453,-0.25217536091804504,5154.0,-2104.6142578125,-0.25046202540397644,0.0059055952237471445,23028.379897356033,0.9408792853355408,5767.145282293545,0.23465871810913086,1934.12841796875,529.9111328125,4.227588626717738,0.151,0.2492814064025879,1572000,5695.587321325619,0.19943782776594163,4657.8779296875
599.9247436523438,1600.3753662109375,5161.0,0.3792635500431061,787,0.9376863837242126,0.8605159521102905,1587.5001220703125,3985.5183317559436,68.26131977643726,304.9478783181554,-0.2811298072338104,5161.0,-2128.408203125,-0.2142488807439804,0.005675160932492605,23058.446645259857,0.9490624666213989,5921.620437155365,0.23469506204128265,1934.327880859375,528.077880859375,4.232731089148501,0.151,0.2492799460887909,1574000,5699.661005972991,0.19222088366746903,6597.74560546875
533.6627807617188,1622.9278564453125,5169.0,0.3792814612388611,788,0.9216977953910828,0.860465407371521,1599.29931640625,3990.064943739984,68.25794896872786,304.8872122267363,-0.2938997745513916,5169.0,-2131.870361328125,-0.2929174602031708,0.005036417172795629,23088.885965824127,0.9269722104072571,6075.798201371826,0.23484455049037933,1935.1265869140625,449.45526123046875,4.225506822616063,0.152,0.24925626814365387,1576000,5713.691415273238,0.19530221030116082,4343.33935546875
615.7346801757812,1623.2559814453125,5175.0,0.3792531490325928,789,0.9489757418632507,0.8604611754417419,1600.195556640625,3991.230241105574,68.2526580822189,304.91555555555556,-0.2191258817911148,5175.0,-2129.51318359375,-0.2607819437980652,0.005675160932492605,23119.978684186935,0.9395240545272827,6092.644392269985,0.2348318248987198,1935.1048583984375,550.5123901367188,4.222086992356371,0.1525,0.24923574924468994,1578000,5714.7418807803115,0.20025908544659615,4965.82080078125
543.3897705078125,1623.63818359375,5181.0,0.37925440073013306,790,0.9332180619239807,0.8604429960250854,1596.4227294921875,3993.374639800743,68.25007462435198,304.9503956765103,-0.29400235414505005,5181.0,-2117.6240234375,-0.2590780556201935,0.005563337841870998,23150.157837867737,0.9425191283226013,6207.694778312304,0.23477432131767273,1935.14697265625,478.6459655761719,4.210515982148104,0.153,0.24922268092632294,1580000,5720.834174577758,0.19435520678758622,6183.525390625
430.4239501953125,1620.75927734375,5184.0,0.3792981207370758,791,0.9323115944862366,0.8604075908660889,1593.2322998046875,3997.1582877250457,68.2438794110925,305.05806327160496,-0.27323558926582336,5184.0,-2125.177490234375,-0.2817543148994446,0.005675160932492605,23181.566078186035,0.9331019520759583,6378.015724186803,0.2348017692565918,1936.06103515625,372.97509765625,4.211781644441766,0.153,0.24921032786369324,1582000,5719.862633825676,0.19464657992124557,5185.7626953125
411.19000244140625,1565.2996826171875,5188.0,0.37932637333869934,792,0.9350506067276001,0.8604415059089661,1541.42236328125,3995.9967952436446,68.2415758022161,305.30281418658444,-0.26541948318481445,5188.0,-2159.432861328125,-0.2354968786239624,0.005675160932492605,23211.656257629395,0.9478586912155151,6209.186924452481,0.2347003072500229,1935.4915771484375,363.138916015625,4.215607487920874,0.153,0.249210923910141,1584000,5712.4227142897,0.19509780094027518,5090.4091796875
423.39825439453125,1574.95458984375,5195.0,0.37932485342025757,793,0.9380254149436951,0.8604243993759155,1560.4530029296875,3998.282258860383,68.23810699440405,305.2929740134745,-0.2075049877166748,5195.0,-2140.80029296875,-0.22150036692619324,0.005563337841870998,23242.145332813263,0.9447529911994934,6156.617191502733,0.2347216010093689,1935.4305419921875,382.93426513671875,4.213109971968258,0.153,0.24920213222503662,1586000,5710.111454652999,0.2015909396111965,4834.07275390625
431.434326171875,1525.2894287109375,5201.0,0.37934526801109314,794,0.939395010471344,0.8604193329811096,1508.7965087890625,3999.226092700513,68.22876937687457,305.3005191309364,-0.2316955327987671,5201.0,-2155.585693359375,-0.30110418796539307,0.005346258315755479,23274.639342069626,0.9290398359298706,6006.018459409476,0.23473797738552094,1935.4554443359375,365.5450439453125,4.219162827216002,0.1535,0.24917419254779816,1588000,5713.431500656021,0.20127126336097717,5602.46875
439.6728515625,1523.15087890625,5207.0,0.3793562352657318,795,0.9350758790969849,0.8603911995887756,1506.6353759765625,4003.563563244641,68.2262049477041,305.3424236604571,-0.10420243442058563,5207.0,-2184.0693359375,-0.1321970373392105,0.005453718107902164,23304.828419208527,0.9376288056373596,6220.234573490048,0.23473387956619263,1936.201416015625,370.599609375,4.215748030690216,0.153,0.2491624653339386,1590000,5721.628262795981,0.20440998584032058,5529.58984375
470.9762878417969,1533.6746826171875,5212.0,0.3794023096561432,796,0.9479691386222839,0.8603678345680237,1509.5338134765625,4008.8665800293006,68.22302544941655,305.3960092095165,-0.1629921793937683,5212.0,-2139.914306640625,-0.17425218224525452,0.005563337841870998,23335.230144262314,0.9529134631156921,6394.522703992761,0.23475117981433868,1937.1697998046875,400.86407470703125,4.212713365436568,0.1535,0.2491467446088791,1592000,5734.881595002333,0.20482563853263855,4382.6435546875
538.171630859375,1535.078369140625,5218.0,0.37940359115600586,797,0.9561648368835449,0.8603516817092896,1516.522705078125,4010.5874716302415,68.22106055134526,305.43388271368343,-0.1551433801651001,5218.0,-2206.948974609375,-0.24316968023777008,0.005036417172795629,23365.218703985214,0.9376249313354492,6360.488458063824,0.23468893766403198,1937.6705322265625,471.15631103515625,4.206734605563757,0.154,0.24913093447685242,1594000,5734.06582468222,0.2016995394229889,4319.5517578125
509.5856628417969,1542.861083984375,5222.0,0.37938910722732544,798,0.9572939872741699,0.8603227138519287,1523.659423828125,4010.85825300383,68.2181826582073,305.5764075067024,-0.19720543920993805,5222.0,-2136.024169921875,-0.19945934414863586,0.0049371798576567285,23395.52209997177,0.9478175640106201,6375.0232983870455,0.2347506284713745,1937.44140625,443.84649658203125,4.208972947918252,0.1535,0.24909207224845886,1596000,5736.787958301059,0.20013804420828818,4320.6279296875
