rollout/episodes,param_noise_stddev,reference_actor_Q_mean,train/param_noise_distance,rollout/episode_steps,reference_Q_std,rollout/return_history,total/steps_per_second,reference_actor_Q_std,AI_return,reference_action_std,obs_rms_mean,rollout/actions_mean,total/episodes,reference_perturbed_action_std,AI_distance,total/steps,total/epochs,AI_success_rate,reference_action_mean,reference_Q_mean,obs_rms_std,train/loss_critic,reference_perturbed_action_mean,rollout/actions_std,train/loss_actor,rollout/return,total/duration,rollout/Q_mean
2501.0,0.005346258315755479,1326.0235595703125,0.20909444376826286,192.70851659336265,872.6256713867188,2577.9733132268216,37.342968092598255,880.1226196289062,4764.447225337818,0.8393316864967346,0.4602907598018646,0.39233094453811646,2501.0,0.8447654247283936,3.5529679831067926,482000,241,0.3615,0.5195983648300171,1302.03173828125,0.32826510071754456,1322.96826171875,0.5162087678909302,0.8863198757171631,-2083.544189453125,4381.565318123383,12907.38322687149,1890.7305908203125
2511.0,0.004651046760498564,1361.790771484375,0.2076059576869011,192.69972122660295,841.9151611328125,2871.77643876806,37.31782167260892,848.7106323242188,4761.949280506751,0.891118586063385,0.46032097935676575,0.39242878556251526,2511.0,0.8840517401695251,3.554089080088883,484000,242,0.3625,0.3933429718017578,1341.701904296875,0.3278956115245819,3296.7861328125,0.44023841619491577,0.8861620426177979,-2046.407470703125,4382.23296719216,12969.674496173859,1892.16796875
2520.0,0.005453718107902164,1336.631103515625,0.19977310597896575,192.79722222222222,858.6695556640625,3106.4274782836933,37.293091782931484,860.546142578125,4766.259879337693,0.8662530779838562,0.4605964422225952,0.39218869805336,2520.0,0.8888864517211914,3.554406785846899,486000,243,0.3635,0.46316832304000854,1318.92626953125,0.32749316096305847,4060.38427734375,0.42196863889694214,0.8861623406410217,-2004.6585693359375,4383.4882101012,13031.904215097427,1894.2276611328125
2530.0,0.005137649157968821,1320.381103515625,0.20723961532115937,192.81699604743082,828.0473022460938,3148.6589017479478,37.268928546753514,836.1708984375,4766.427337119086,0.8762757778167725,0.4607134759426117,0.3918696343898773,2530.0,0.8397071361541748,3.552782881476367,488000,244,0.3645,0.4387141168117523,1299.69287109375,0.3271549642086029,1584.7957763671875,0.517324686050415,0.8861860632896423,-2027.0501708984375,4381.498526231572,13094.017430305481,1895.46337890625
2540.0,0.004839897909672315,1363.0130615234375,0.19924794107675553,192.90748031496062,825.1703491210938,3251.308704787738,37.24543418470409,829.9517822265625,4766.561891966405,0.8861311078071594,0.461032509803772,0.3913342356681824,2540.0,0.9114134907722473,3.5557791353792068,490000,245,0.365,0.4062713086605072,1345.3533935546875,0.3267456591129303,1472.1285400390625,0.3499898612499237,0.8862305283546448,-2065.74853515625,4381.156096648078,13155.974973201752,1897.4840087890625
2550.0,0.0049371798576567285,1374.1097412109375,0.19673459097743035,192.8929411764706,854.56005859375,3307.151910506026,37.22072526363784,860.3262939453125,4765.4627617872375,0.9190652966499329,0.4608829915523529,0.3911074995994568,2550.0,0.9307714700698853,3.5627908265825825,492000,246,0.3655,0.327457070350647,1352.030517578125,0.32638001441955566,1380.349365234375,0.30318960547447205,0.8861664533615112,-2044.4141845703125,4378.4243632381085,13218.442051172256,1898.0225830078125
2558.0,0.004839897909672315,1359.302734375,0.19889961019158364,193.04026583268177,867.3753051757812,3567.5999009398574,37.195722239437835,874.770263671875,4768.1306604309175,0.9029803276062012,0.4609867334365845,0.39067667722702026,2558.0,0.898067057132721,3.565097376457173,494000,247,0.3665,0.38621652126312256,1336.6558837890625,0.32600152492523193,1439.8956298828125,0.4143378436565399,0.8862078785896301,-2004.67138671875,4378.466266118874,13281.097133159637,1898.8643798828125
2566.0,0.004839897909672315,1411.9783935546875,0.1895160859823227,193.18121590023384,830.5330200195312,3740.947536169419,37.1720048033069,835.2477416992188,4773.058493128904,0.8997752070426941,0.46095672249794006,0.3905235230922699,2566.0,0.9062660336494446,3.5552659402705573,496000,248,0.366,0.3897840082645416,1393.2841796875,0.3257465660572052,1989.001220703125,0.39825281500816345,0.8861277103424072,-2030.513916015625,4380.067073027682,13343.375010967255,1899.2833251953125
2577.0,0.005036417172795629,1376.661376953125,0.2168114647269249,193.20838183934808,892.1732177734375,4051.093288292011,37.148378574758524,895.8404541015625,4773.251491721015,0.8514620661735535,0.4607239067554474,0.39032667875289917,2577.0,0.8350532054901123,3.5509712058276452,498000,249,0.3685,0.5058232545852661,1356.701416015625,0.32535651326179504,3257.4853515625,0.5272092819213867,0.8861352205276489,-2065.76318359375,4381.288857255153,13405.699497699738,1899.708251953125
2588.0,0.004651046760498564,1355.483154296875,0.19255339950323105,193.17001545595053,887.7373046875,4266.784028776486,37.125710232889126,891.9655151367188,4773.070933489743,0.8154072761535645,0.4608488976955414,0.3902701735496521,2588.0,0.8203701376914978,3.5606763167831263,500000,250,0.3685,0.5458439588546753,1333.371337890625,0.32546642422676086,1936.0745849609375,0.5421152114868164,0.8860706090927124,-2033.8681640625,4381.3794347988905,13467.755818367004,1900.694091796875
2597.0,0.0044695645181095965,1398.796142578125,0.2149231730401516,193.24528301886792,902.334716796875,4370.736821880517,37.102490779059686,903.0757446289062,4778.767959239761,0.8953431844711304,0.46063265204429626,0.39032718539237976,2597.0,0.8944249749183655,3.5441383176847383,502000,251,0.371,0.40151649713516235,1376.0782470703125,0.32510820031166077,5573.8017578125,0.4059879779815674,0.8860138654708862,-2046.123779296875,4381.956938101527,13530.088936328888,1900.688232421875
2606.0,0.006145386071268126,1408.0224609375,0.20826656714081765,193.33039140445126,868.227294921875,4344.962318577884,37.07854577883489,872.82373046875,4774.54981087529,0.8949509859085083,0.46061551570892334,0.38962188363075256,2606.0,0.8906458616256714,3.5490312961661266,504000,252,0.372,0.39327356219291687,1383.6282958984375,0.32490265369415283,2808.010009765625,0.4262854754924774,0.8863241076469421,-2053.3486328125,4381.046139750529,13592.766097307205,1899.3421630859375
2618.0,0.005137649157968821,1421.6632080078125,0.20500011026859283,193.27387318563788,869.3307495117188,4313.993335895149,37.05552464887459,873.8447265625,4773.55824696449,0.9321150183677673,0.4606904983520508,0.38949427008628845,2618.0,0.8940191864967346,3.556825877840418,506000,253,0.373,0.32382896542549133,1402.112548828125,0.3245413601398468,2215.9716796875,0.41457808017730713,0.8863844275474548,-2012.32568359375,4379.382753677449,13655.183803081512,1899.875244140625
2626.0,0.0045594027649236,1396.4481201171875,0.19856356874108314,193.4032749428789,866.4865112304688,4263.124152252223,37.03274930430937,869.9640502929688,4770.421854119579,0.8993422985076904,0.46070829033851624,0.38959118723869324,2626.0,0.9082126617431641,3.559160398081296,508000,254,0.3735,0.40949204564094543,1375.736572265625,0.3242647349834442,1329.892822265625,0.38660669326782227,0.8863300085067749,-2019.4844970703125,4378.401584729838,13717.58806848526,1899.1195068359375
2636.0,0.005563337841870998,1313.0560302734375,0.19414546117186546,193.44423368740516,847.3816528320312,4386.018523785543,37.00933881575158,853.595947265625,4773.8317511866335,0.9256157279014587,0.46071815490722656,0.38978543877601624,2636.0,0.9248014092445374,3.547565001534577,510000,255,0.374,0.339653879404068,1296.792236328125,0.3240586221218109,3712.5146484375,0.3265886902809143,0.8862261176109314,-1995.0704345703125,4381.205045996098,13780.30562877655,1899.971923828125
2646.0,0.005240915906043995,1329.194580078125,0.19336097806692124,193.44708994708995,834.4326171875,4426.714424725939,36.986568048948044,834.829833984375,4766.874579231842,0.902748703956604,0.460673063993454,0.38960835337638855,2646.0,0.8782378435134888,3.545542029035784,512000,256,0.373,0.3838613033294678,1308.53125,0.3236433267593384,1963.2152099609375,0.4501986801624298,0.8862484693527222,-2010.1051025390625,4381.389815868058,13842.863152980804,1900.409912109375
2657.0,0.0049371798576567285,1343.0877685546875,0.2028058585524559,193.40797892359805,803.0204467773438,4389.034493253683,36.964937221363435,802.0038452148438,4767.471176699443,0.8707171082496643,0.4605904519557953,0.3891852796077728,2657.0,0.8703442811965942,3.5601055273191577,514000,257,0.373,0.4549170136451721,1321.868408203125,0.32331499457359314,1194.55517578125,0.43953296542167664,0.8863585591316223,-1984.5087890625,4379.559581249877,13905.068928480148,1900.842041015625
2665.0,0.004651046760498564,1308.469970703125,0.1986403676867485,193.58461538461538,826.42529296875,4344.784723336544,36.943394661886074,830.631103515625,4764.280466328723,0.8728911280632019,0.46071216464042664,0.3890480101108551,2665.0,0.8891847133636475,3.5607768451377035,516000,258,0.374,0.4584417939186096,1289.31640625,0.3230259120464325,2560.43994140625,0.41304418444633484,0.8864092826843262,-1957.7410888671875,4379.028609659518,13967.314176797867,1900.5185546875
2675.0,0.005036417172795629,1318.92333984375,0.20582854680716992,193.60859813084113,806.7738037109375,4251.739963294533,36.920633053945764,808.6509399414062,4765.346543717258,0.8819413781166077,0.4606073796749115,0.3889206051826477,2675.0,0.9114290475845337,3.550446901994173,518000,259,0.3775,0.424728661775589,1301.367919921875,0.32279494404792786,1455.233642578125,0.35939913988113403,0.8864223957061768,-1970.6962890625,4376.557581187169,14030.095292329788,1900.3070068359375
2685.0,0.005240915906043995,1343.5650634765625,0.19118871435523033,193.6238361266294,800.689453125,4330.0258043197955,36.89807856990957,800.5728759765625,4772.7023146401725,0.8994637131690979,0.46056607365608215,0.38884466886520386,2685.0,0.8898640275001526,3.53334817080628,520000,260,0.38,0.4120481610298157,1318.125,0.32246342301368713,3405.805908203125,0.4185261130332947,0.8864234685897827,-2001.5296630859375,4379.2814805338,14092.874755382538,1901.4141845703125
2695.0,0.005346258315755479,1335.2987060546875,0.20029780447483062,193.63710575139146,771.2567749023438,4381.226398805594,36.87557035840334,771.8717041015625,4778.619071703683,0.871634304523468,0.4606257975101471,0.38874244689941406,2695.0,0.8630415797233582,3.5197034075800313,522000,261,0.3835,0.4599131941795349,1311.0792236328125,0.32209455966949463,1569.8927001953125,0.4716898202896118,0.8863913416862488,-1998.338623046875,4382.234787142737,14155.713252067566,1902.6146240234375
2706.0,0.005137649157968821,1290.7508544921875,0.21012333795428276,193.59571322985957,767.5012817382812,4492.191507883528,36.85309330665109,764.0552978515625,4785.803941829709,0.9142175912857056,0.46051934361457825,0.38857826590538025,2706.0,0.8975239992141724,3.4998228277401227,524000,262,0.386,0.3526715934276581,1277.8323974609375,0.32172682881355286,4813.78857421875,0.38646596670150757,0.8864686489105225,-1999.0919189453125,4385.153507382939,14218.616484642029,1903.5482177734375
2717.0,0.005137649157968821,1314.39794921875,0.2142103445529938,193.55355171144646,787.270263671875,4581.257333433452,36.83125413298419,787.0068969726562,4783.7235565795445,0.8621111512184143,0.4602966010570526,0.3883749842643738,2717.0,0.8253981471061707,3.492566295651188,526000,263,0.3875,0.4782518148422241,1292.7510986328125,0.32138311862945557,1115.62353515625,0.5391234755516052,0.8865545988082886,-1998.549560546875,4386.873430673719,14281.349152565002,1903.88525390625
2725.0,0.005240915906043995,1313.325439453125,0.201512890458107,193.74091743119266,799.3457641601562,4748.496266593606,36.80998636883649,799.9615478515625,4790.870031046302,0.8246406316757202,0.4605487883090973,0.3885074555873871,2725.0,0.8053727149963379,3.496133639453149,528000,264,0.3885,0.5356466174125671,1290.2890625,0.32115378975868225,1763.0284423828125,0.5604627728462219,0.8864290714263916,-2017.2734375,4391.539857288881,14343.93359208107,1904.746337890625
2736.0,0.005563337841870998,1317.31591796875,0.19025814205408095,193.69334795321637,781.7338256835938,4759.667310220777,36.78817543616235,783.8302001953125,4792.766571621377,0.9045016169548035,0.46057000756263733,0.38850605487823486,2736.0,0.8617780208587646,3.483026025092523,530000,265,0.3905,0.40319135785102844,1293.977783203125,0.3207935392856598,1377.08935546875,0.49612414836883545,0.8864372968673706,-1960.39794921875,4395.0377310920285,14406.803102254868,1905.8905029296875
2746.0,0.005240915906043995,1342.353271484375,0.1940089425444603,193.69737800437,752.8489379882812,4815.990359514359,36.765540064960184,752.86767578125,4790.81968247643,0.8721328973770142,0.4607159197330475,0.38851699233055115,2746.0,0.889897346496582,3.4942708334558907,532000,266,0.3915,0.4606820344924927,1322.8116455078125,0.32050085067749023,3666.86572265625,0.41430139541625977,0.8863890171051025,-1975.0693359375,4397.216492621382,14470.071677446365,1907.302978515625
2756.0,0.005240915906043995,1373.05029296875,0.19536945924162866,193.7079100145138,731.67529296875,4963.098585350173,36.74376572082225,731.7774658203125,4787.55749724415,0.8409783840179443,0.46091902256011963,0.3886758089065552,2756.0,0.840444028377533,3.498859610921797,534000,267,0.3925,0.5217456221580505,1352.2274169921875,0.3201576769351959,1513.5245361328125,0.5108259320259094,0.8862916231155396,-1964.0819091796875,4400.890004854308,14533.077639818192,1908.7611083984375
2767.0,0.005346258315755479,1364.200439453125,0.2009349624812603,193.68955547524394,711.9642944335938,5066.931584155034,36.72189992740367,715.07666015625,4791.42753400082,0.892600953578949,0.461047500371933,0.3888068199157715,2767.0,0.8801949620246887,3.4889229254452094,536000,268,0.395,0.4129185080528259,1349.516357421875,0.31976935267448425,1634.1776123046875,0.4394351840019226,0.8862420320510864,-1974.3170166015625,4404.917540692211,14596.194670200348,1910.0013427734375
2777.0,0.005036417172795629,1306.6212158203125,0.19274903252720832,193.62693554195175,749.8120727539062,5186.209089753865,36.70003550169532,753.8065185546875,4793.373933789882,0.8484717607498169,0.4609532356262207,0.38905563950538635,2777.0,0.9119924306869507,3.485462068226105,538000,269,0.3975,0.49589601159095764,1292.11181640625,0.3195268213748932,1604.5780029296875,0.3910827338695526,0.886078953742981,-1990.244384765625,4405.759530797308,14659.386364221573,1910.709716796875
2787.0,0.0057892316672357065,1302.9326171875,0.18845293998718263,193.71582346609256,747.5671997070312,5293.096737927475,36.67924810722946,751.7978515625,4804.636729056582,0.8746770620346069,0.4610726535320282,0.3890126049518585,2787.0,0.899808943271637,3.4795438273732207,540000,270,0.4005,0.4637713134288788,1286.46337890625,0.31920376420021057,1114.3521728515625,0.4018838703632355,0.8860442638397217,-1963.497802734375,4412.753463678904,14722.221088647842,1912.4136962890625
2797.0,0.005563337841870998,1259.5286865234375,0.20097890123724937,193.7311405076868,766.0960083007812,5316.355629889603,36.6579682843199,768.7236328125,4807.432670570336,0.8708902597427368,0.46104827523231506,0.3890780210494995,2797.0,0.8973899483680725,3.469744504559116,542000,271,0.402,0.44339799880981445,1242.5413818359375,0.3188616931438446,1639.669189453125,0.41580310463905334,0.8859844207763672,-1971.6546630859375,4416.381504266719,14785.325684070587,1912.8306884765625
2807.0,0.005137649157968821,1229.6715087890625,0.20798405453562738,193.76986106163164,783.8551635742188,5390.132818658259,36.63696532961026,785.5482177734375,4813.958816195971,0.8469277620315552,0.46130070090293884,0.3893747925758362,2807.0,0.8532845973968506,3.473974703945126,544000,272,0.4015,0.49926477670669556,1210.23193359375,0.3185851275920868,2381.83837890625,0.5022215843200684,0.8858211636543274,-1996.406982421875,4421.4957100217325,14848.391374826431,1914.1009521484375
2816.0,0.006024297687744463,1253.3814697265625,0.2036590515077114,193.86328125,786.7039794921875,5475.407649790618,36.61567339188536,786.9324340820312,4817.104639608162,0.8781304955482483,0.4614230692386627,0.3894065022468567,2816.0,0.875241219997406,3.474149643579576,546000,273,0.4025,0.43380579352378845,1238.50244140625,0.3183082640171051,2241.473876953125,0.4393512010574341,0.8857253789901733,-1993.80224609375,4425.931282076382,14911.647101402283,1914.801025390625
2826.0,0.005453718107902164,1238.1103515625,0.1909375188499689,193.89207360226467,767.3364868164062,5463.591054221022,36.594243177218885,769.2456665039062,4821.943293947883,0.8446263670921326,0.4612613022327423,0.3892715871334076,2826.0,0.8693615794181824,3.463561917553926,548000,274,0.4045,0.5100165605545044,1219.725830078125,0.31805500388145447,1870.3800048828125,0.4559839963912964,0.8856981992721558,-1986.3809814453125,4429.290997882311,14975.033022165298,1915.3878173828125
2835.0,0.005137649157968821,1202.1484375,0.21180896058678628,193.98871252204586,782.9402465820312,5493.769434042321,36.57285780109865,785.161865234375,4826.030628759976,0.9108085632324219,0.4612356722354889,0.38931190967559814,2835.0,0.889376699924469,3.4581828376773522,550000,275,0.4065,0.37405869364738464,1182.34228515625,0.31780707836151123,1142.205078125,0.41440415382385254,0.8855869770050049,-2007.6231689453125,4433.205511166991,15038.47478890419,1916.4879150390625
2844.0,0.005453718107902164,1212.692626953125,0.19524409472942353,194.03832630098452,794.6790771484375,5568.8288071913885,36.55105720167198,796.81201171875,4832.822475282612,0.7850563526153564,0.46135449409484863,0.3892224133014679,2844.0,0.8103194832801819,3.42966857924536,552000,276,0.409,0.5970857739448547,1187.10986328125,0.3174515962600708,2181.973876953125,0.5519875884056091,0.8855693340301514,-1950.6260986328125,4438.237939331199,15102.162352085114,1917.97802734375
2853.0,0.005346258315755479,1233.4716796875,0.20537940606474878,194.1310900806169,786.9057006835938,5548.073934082161,36.5292876289292,786.7672119140625,4835.07752489927,0.8339769840240479,0.4611760675907135,0.38925522565841675,2853.0,0.8578253984451294,3.4171227770316634,554000,277,0.4105,0.5194408893585205,1212.75732421875,0.3172900974750519,1745.5654296875,0.47842445969581604,0.8854978680610657,-2020.4425048828125,4440.871933416149,15165.913051128387,1918.085693359375
2863.0,0.005137649157968821,1234.018798828125,0.20325923323631287,194.16346489696122,789.6979370117188,5539.754063304306,36.509333312296654,791.6293334960938,4838.111130644589,0.7565288543701172,0.46108129620552063,0.38908374309539795,2863.0,0.8103340864181519,3.4020172111043943,556000,278,0.4125,0.6241044402122498,1220.6873779296875,0.3226291239261627,1432.727294921875,0.5457243919372559,0.8855094313621521,-1982.2655029296875,4443.188407326228,15228.982552051544,1918.7760009765625
2873.0,0.0059055952237471445,1254.514892578125,0.2061944003403187,194.20292377305952,793.6381225585938,5625.508214880746,36.48921071345136,796.0535278320312,4849.376479405282,0.8229432106018066,0.4612123966217041,0.38921165466308594,2873.0,0.7798565626144409,3.3604902596674235,558000,279,0.4155,0.5377200245857239,1238.86474609375,0.322303831577301,2372.259033203125,0.5929571986198425,0.8854406476020813,-1987.9554443359375,4447.758259868113,15292.19155716896,1919.9381103515625
2882.0,0.005240915906043995,1245.3963623046875,0.20599748447537422,194.2585010409438,808.0332641601562,5567.65651748985,36.46856642815939,811.144775390625,4852.238305222845,0.8971679210662842,0.4610750675201416,0.3889106810092926,2882.0,0.8922365307807922,3.355459772838134,560000,280,0.418,0.40832093358039856,1230.245361328125,0.3221096396446228,1083.91064453125,0.4149530529975891,0.8854523301124573,-1996.9122314453125,4450.257691437677,15355.689977645874,1920.69921875
2892.0,0.005675160932492605,1258.47265625,0.20077647760510445,194.31811894882435,806.5328369140625,5512.492290506567,36.44769519792851,805.7559204101562,4857.851556542145,0.9200544357299805,0.4610046446323395,0.38887321949005127,2892.0,0.9248791337013245,3.3293815085023653,562000,281,0.419,0.36188939213752747,1240.512451171875,0.32189568877220154,1630.31787109375,0.3327418267726898,0.8854000568389893,-1996.1942138671875,4453.598672962972,15419.356339216232,1921.1417236328125
2898.0,0.005453718107902164,1228.2850341796875,0.19747090503573417,194.59075224292616,783.06640625,5395.8071797062785,36.42816008966301,782.3878784179688,4848.601984731313,0.8940884470939636,0.46103358268737793,0.38864102959632874,2898.0,0.9046051502227783,3.349892359215227,564000,282,0.419,0.4056840240955353,1212.8577880859375,0.32172486186027527,1267.7685546875,0.36627092957496643,0.885502815246582,-1953.2554931640625,4449.6635385102245,15482.527764558792,1919.3544921875
2908.0,0.0057892316672357065,1232.7088623046875,0.1989427177608013,194.59353507565336,798.891357421875,5255.105561518349,36.407831842721315,801.256103515625,4850.3671704729695,0.8634151816368103,0.46094274520874023,0.388315349817276,2908.0,0.8889613747596741,3.331659930213561,566000,283,0.421,0.45304515957832336,1218.50439453125,0.3214394748210907,3498.8642578125,0.41171684861183167,0.8856208324432373,-1976.73193359375,4451.949552717377,15546.105641365051,1920.0069580078125
2917.0,0.005346258315755479,1214.022705078125,0.2028658801317215,194.70757627699692,799.1788940429688,5196.746256353792,36.38773773834217,797.0535888671875,4841.25043099416,0.8939061760902405,0.46116283535957336,0.38817915320396423,2917.0,0.8322798609733582,3.3446628520684873,568000,284,0.4215,0.38785678148269653,1202.4345703125,0.3211471140384674,2165.90771484375,0.5123538374900818,0.8856074810028076,-1981.1722412109375,4453.17647082731,15609.654111623764,1920.6893310546875
2928.0,0.00735078803626736,1050.8974609375,0.20056507840752602,194.66632513661202,824.5306396484375,5178.2351967170725,36.36807816286203,820.9107666015625,4842.049990374204,0.8568791151046753,0.46066567301750183,0.38828045129776,2928.0,0.8509752750396729,3.352673979044095,570000,285,0.4225,0.49423274397850037,1035.837646484375,0.6117990016937256,4762.82421875,0.48919880390167236,0.8855211138725281,-1687.7674560546875,4454.8456703623415,15673.085540771484,1921.755615234375
2941.0,0.007063962819312372,1023.862548828125,0.19246404737234116,194.48690921455287,864.3090209960938,4763.665806189334,36.348899055752696,869.9708251953125,4826.871311900737,0.8122813701629639,0.46087899804115295,0.38868263363838196,2941.0,0.7694031596183777,3.395512788881606,572000,286,0.42,0.5591692924499512,999.9432373046875,0.6110086441040039,1716.1422119140625,0.6115260124206543,0.8853670954704285,-1695.0894775390625,4447.196544423551,15736.37757563591,1921.3343505859375
2952.0,0.006394913388759758,1085.9981689453125,0.2059106570482254,194.4180216802168,839.7894287109375,4609.179751934912,36.32954446449097,843.3787231445312,4820.898595796187,0.8752716183662415,0.461154967546463,0.38891053199768066,2952.0,0.8345469832420349,3.408711311852206,574000,287,0.419,0.4457557201385498,1067.064453125,0.6101613640785217,3678.63818359375,0.5258551836013794,0.8852527737617493,-1764.1998291015625,4445.306357139304,15799.812754631042,1921.187255859375
2965.0,0.00652345114787383,1071.641357421875,0.20790398806333543,194.2141652613828,805.8698120117188,4370.024937490727,36.31058096504122,811.6583251953125,4811.730343429073,0.8123741745948792,0.46124961972236633,0.3889656066894531,2965.0,0.8361034393310547,3.437232441962264,576000,288,0.4175,0.5520991086959839,1054.1904296875,0.6093156933784485,1844.3699951171875,0.5218034982681274,0.8852372765541077,-1794.2733154296875,4440.045228876404,15863.144700288773,1921.1793212890625
2978.0,0.006024297687744463,1045.3912353515625,0.20508307352662086,194.07152451309605,791.9833374023438,4019.889833223243,36.290644537264576,793.2981567382812,4805.295315663153,0.8051868677139282,0.4615485966205597,0.3892800211906433,2978.0,0.7829326391220093,3.4855472340363947,578000,289,0.4135,0.5690068006515503,1027.037841796875,0.6085570454597473,1347.627685546875,0.5898542404174805,0.8851032853126526,-1826.364990234375,4435.066352360326,15926.969811916351,1921.8006591796875
2988.0,0.0059055952237471445,1051.87060546875,0.21023893594741822,194.03580990629183,765.0317993164062,3882.099116689902,36.27194662713993,769.6104125976562,4801.382593473386,0.8358045220375061,0.4618263244628906,0.3896484971046448,2988.0,0.8740710616111755,3.48924552777769,580000,290,0.414,0.5160847902297974,1038.3616943359375,0.607728123664856,2950.64404296875,0.4600546658039093,0.884964644908905,-1839.9996337890625,4434.57801423195,15990.319073915482,1922.8504638671875
2999.0,0.005675160932492605,984.484130859375,0.19457833737134933,194.06135378459487,805.9765014648438,4003.287186018913,36.25268217175585,815.04248046875,4799.260676699626,0.85369873046875,0.46183547377586365,0.3896787464618683,2999.0,0.8451698422431946,3.487099889089107,582000,291,0.4135,0.4945317506790161,972.3656005859375,0.6069504618644714,1650.8668212890625,0.5043261647224426,0.8849517703056335,-1869.5430908203125,4434.830346008117,16053.984564304352,1922.9222412109375
3009.0,0.0062689083313006155,1060.8251953125,0.19923631340265274,194.05284147557327,762.90966796875,3947.1501736382006,36.23389927349321,768.5161743164062,4798.123900493454,0.7874168157577515,0.46187421679496765,0.3897102475166321,3009.0,0.8024386763572693,3.4926742756915115,584000,292,0.414,0.5871236324310303,1046.0863037109375,0.6061041951179504,7350.9248046875,0.5694324970245361,0.8849202990531921,-1901.1400146484375,4435.36864802957,16117.503545284271,1923.719482421875
3020.0,0.006024297687744463,1050.8433837890625,0.20377378031611443,194.03543046357615,783.4788818359375,3979.969355365205,36.21529735792351,794.2276000976562,4805.008328770499,0.8550472259521484,0.46204864978790283,0.3900073170661926,3020.0,0.8628898859024048,3.4954126829013794,586000,293,0.4155,0.4926467537879944,1032.2806396484375,0.6052610278129578,1229.17919921875,0.4568457007408142,0.8847490549087524,-1907.73291015625,4438.334576302501,16181.0075507164,1924.296142578125
3030.0,0.006145386071268126,1088.7845458984375,0.2074720959365368,194.04059405940595,774.4736328125,4058.5336053656065,36.19632252434372,778.6094970703125,4806.844140962845,0.8118663430213928,0.4620668888092041,0.3899095058441162,3030.0,0.7883586287498474,3.502132198755654,588000,294,0.417,0.5618124604225159,1065.63134765625,0.6045417189598083,3202.157470703125,0.5806990265846252,0.8847466707229614,-1941.039794921875,4440.182020353069,16244.74418926239,1924.727294921875
3037.0,0.0057892316672357065,1167.1669921875,0.19850556567311287,194.23773460651958,766.6756591796875,4407.354243802345,36.17803880601247,771.6533203125,4814.761246560825,0.8108079433441162,0.46256518363952637,0.390298992395401,3037.0,0.8923892378807068,3.509427722791157,590000,295,0.4155,0.5607308149337769,1139.687744140625,0.6038384437561035,1610.0926513671875,0.40145376324653625,0.8845264315605164,-1944.132080078125,4448.655182013779,16308.23614192009,1926.881591796875
3047.0,0.006145386071268126,1214.5264892578125,0.1910829111933708,194.2842139809649,771.8743896484375,4626.839669449999,36.15832843489333,779.3072509765625,4823.420187692965,0.862176775932312,0.46262693405151367,0.39044833183288574,3047.0,0.8448002338409424,3.478296014604233,592000,296,0.4175,0.47416406869888306,1198.374755859375,0.6029935479164124,1796.9564208984375,0.48776087164878845,0.8844298124313354,-1948.939208984375,4452.489899946529,16372.438263177872,1927.3123779296875
3057.0,0.005453718107902164,1212.5269775390625,0.2079436293244362,194.29113509977103,790.1749267578125,4793.9763312413825,36.139487682984914,792.514892578125,4824.561889441749,0.8531080484390259,0.46258631348609924,0.3905687630176544,3057.0,0.8875645995140076,3.471351469182118,594000,297,0.416,0.47780394554138184,1193.27734375,0.6022589206695557,1782.8555908203125,0.40433046221733093,0.8843722939491272,-1947.49609375,4452.849685116664,16436.314903259277,1927.508056640625
3067.0,0.005675160932492605,1232.130859375,0.18852668181061744,194.29735898271926,784.5413208007812,4965.154283226736,36.1204452725303,788.288818359375,4829.112804049047,0.8720262050628662,0.4627113342285156,0.3906513452529907,3067.0,0.884899377822876,3.4729798006935355,596000,298,0.4165,0.45346152782440186,1216.434814453125,0.60142982006073,2101.94189453125,0.42761531472206116,0.8843107223510742,-1963.7437744140625,4455.587433970274,16500.350300312042,1928.6878662109375
3077.0,0.005563337841870998,1219.89892578125,0.19790177211165427,194.32011699707508,796.8925170898438,5141.133049073631,36.101396871867415,801.1115112304688,4832.579375991138,0.8881259560585022,0.46272337436676025,0.3905844986438751,3077.0,0.8917513489723206,3.4673638742612947,598000,299,0.418,0.4143158495426178,1204.197265625,0.6005992889404297,2010.6729736328125,0.40820688009262085,0.8843306303024292,-1975.3739013671875,4458.455530468045,16564.45599937439,1929.4970703125
3087.0,0.0059055952237471445,1237.19921875,0.19440738722682,194.3317136378361,792.088134765625,5246.8863369671635,36.08367652677894,793.0199584960938,4832.8791101820225,0.8961870670318604,0.46275004744529724,0.3905434012413025,3087.0,0.8997177481651306,3.4662949218390895,600000,300,0.4195,0.38652312755584717,1219.75048828125,0.5998525023460388,1282.1734619140625,0.4025861918926239,0.8843047618865967,-1971.35498046875,4460.417279530137,16628.01736831665,1930.228515625
3097.0,0.0057892316672357065,1214.279296875,0.19721312567591667,194.3719728769777,833.1165161132812,5405.097530786103,36.06534248602229,835.3460693359375,4839.382046274047,0.8933696150779724,0.46291670203208923,0.3903895318508148,3097.0,0.9018449783325195,3.4554870757348572,602000,301,0.419,0.3997185230255127,1199.814697265625,0.5990269184112549,4348.50732421875,0.3957933783531189,0.884329080581665,-1983.8056640625,4465.034166109121,16691.925225257874,1931.4420166015625
