rollout/return_history,AI_success_rate,param_noise_stddev,rollout/actions_std,reference_Q_std,obs_rms_mean,total/steps_per_second,reference_perturbed_action_std,total/episodes,total/duration,rollout/Q_mean,obs_rms_std,AI_return,total/epochs,train/loss_actor,reference_perturbed_action_mean,reference_action_mean,reference_actor_Q_std,AI_distance,rollout/actions_mean,rollout/return,reference_actor_Q_mean,train/loss_critic,train/param_noise_distance,total/steps,reference_Q_mean,rollout/episodes,rollout/episode_steps,reference_action_std
714.9997658425441,0.006944444444444444,0.010728675346037303,0.8673112392425537,449.7075500488281,0.3891920745372772,76.97055984871768,0.9648867845535278,144.0,285.8235673904419,205.4473114013672,0.2928386330604553,122.56881181487077,11,-496.95965576171875,0.15108492970466614,0.16893884539604187,457.8954162597656,11.15419292304616,0.34753260016441345,122.56881181487077,265.9278259277344,2205.4521484375,0.2025418125092983,22000,217.10169982910156,144.0,151.07638888888889,0.9648516774177551
984.3176942834283,0.006493506493506494,0.010310046129879225,0.86090487241745,546.1380615234375,0.3905946910381317,76.9698671506278,0.9535457491874695,154.0,311.81033420562744,273.7572021484375,0.2899112105369568,211.75137421356388,12,-688.942138671875,0.2403503656387329,0.25108057260513306,554.186279296875,10.960610252201853,0.36039668321609497,211.75137421356388,419.7978820800781,3212.068359375,0.19626238852739333,24000,369.51263427734375,154.0,155.62987012987014,0.9460251927375793
1311.2452550221392,0.006134969325153374,0.008619377074687717,0.8549072742462158,739.7830200195312,0.3923395276069641,76.8742673738831,0.9330663084983826,163.0,338.2146053314209,330.823486328125,0.28764963150024414,332.9710974509104,13,-790.265625,0.27836495637893677,0.2718837559223175,756.1245727539062,10.809708840897095,0.3676089644432068,332.9710974509104,620.6925659179688,3949.79443359375,0.2108011284470558,26000,558.3004150390625,163.0,159.46012269938652,0.9389933347702026
1818.4222889935463,0.005780346820809248,0.008619377074687717,0.8499343991279602,864.2058715820312,0.3929576277732849,76.78452208203059,0.9162450432777405,173.0,364.65682458877563,394.340576171875,0.285401314496994,458.3897901998823,14,-861.8722534179688,0.3197495937347412,0.2790835499763489,868.913330078125,10.620679537263563,0.37271833419799805,458.3897901998823,772.24169921875,5557.15234375,0.19761515498161317,28000,718.0223388671875,173.0,161.60693641618496,0.9318709969520569
1807.6699933988732,0.005494505494505495,0.008449541294664952,0.8440530896186829,951.7789306640625,0.3949868977069855,76.95046045944426,0.9302899837493896,182.0,389.8612148761749,461.2001647949219,0.28478381037712097,599.0081710192475,15,-1043.053955078125,0.2845505177974701,0.28516682982444763,958.0309448242188,10.556491844232696,0.38137316703796387,599.0081710192475,880.0572509765625,7936.43798828125,0.20033463552594186,30000,820.3978881835938,182.0,164.71428571428572,0.9287541508674622
1788.7434013798174,0.005263157894736842,0.009149642450409314,0.840472400188446,1025.7003173828125,0.39497777819633484,76.78394475845937,0.9087559580802917,190.0,416.753790140152,508.9706726074219,0.28245288133621216,661.9110752843801,16,-1138.7718505859375,0.3246188163757324,0.3689211308956146,1030.885498046875,10.350949558115206,0.3877098858356476,661.9110752843801,1016.9031982421875,3812.041015625,0.1963815839588642,32000,962.8158569335938,190.0,166.91052631578947,0.8903543949127197
1890.1475570114978,0.005025125628140704,0.008449541294664952,0.8352097272872925,1032.7960205078125,0.3980470299720764,76.9193185909212,0.9575043320655823,199.0,442.0215964317322,568.9918212890625,0.28315234184265137,708.2441974493933,17,-1172.402099609375,0.11784418672323227,0.1984253227710724,1033.0076904296875,10.373451350697708,0.3965506851673126,708.2441974493933,1048.258056640625,2819.124267578125,0.20964703768491744,34000,996.7567138671875,199.0,170.6281407035176,0.9407400488853455
1950.2603041389468,0.004830917874396135,0.008792626553888941,0.8336881995201111,1035.109375,0.39689403772354126,76.85765512525872,0.950520932674408,207.0,468.39836502075195,598.078369140625,0.2812652289867401,732.1708181049114,18,-1205.8221435546875,0.13371211290359497,0.18018124997615814,1029.145751953125,10.2786045607305,0.39871978759765625,732.1708181049114,1007.4664916992188,4575.28564453125,0.19594719246029854,36000,962.677978515625,207.0,173.3719806763285,0.940108597278595
1827.7463807771917,0.004545454545454545,0.008283051950460692,0.8334044218063354,1049.8541259765625,0.3970035910606384,76.80686698730446,0.9406155347824097,220.0,494.7474293708801,639.259765625,0.2819364070892334,769.3561536713381,19,-1245.8436279296875,0.16082729399204254,0.10871851444244385,1042.0341796875,10.171425846345306,0.39834555983543396,769.3561536713381,1012.4243774414062,9959.361328125,0.20276897966861726,38000,948.4882202148438,220.0,172.6,0.9607332944869995
1984.8283612126302,0.004366812227074236,0.008119843104068908,0.8316593766212463,1095.0380859375,0.3992343246936798,76.96805487860203,0.955007016658783,229.0,519.6961266994476,687.7319946289062,0.28145310282707214,889.9752058516185,20,-1218.19970703125,0.13308705389499664,0.11762890219688416,1088.1956787109375,10.03034421772846,0.40160977840423584,889.9752058516185,1007.455810546875,8555.087890625,0.2063322302699089,40000,949.8886108398438,229.0,174.62008733624455,0.9660921692848206
2225.1519055544127,0.004219409282700422,0.008119843104068908,0.8323728442192078,1128.22265625,0.40119245648384094,76.8898353958039,0.9451708197593689,237.0,546.2360503673553,726.3732299804688,0.2801588475704193,960.402639901101,21,-1222.6634521484375,0.2099277377128601,0.20900674164295197,1124.6007080078125,9.96317263106286,0.4002762734889984,960.402639901101,1051.552001953125,10690.1787109375,0.19610256135463713,42000,993.39453125,237.0,176.71308016877637,0.9472686648368835
2445.631255674841,0.008130081300813009,0.008119843104068908,0.8307501077651978,1112.6571044921875,0.4018467366695404,76.95724324466607,0.9312981963157654,246.0,571.7460520267487,766.320556640625,0.27897781133651733,1048.2261659610333,22,-1320.5875244140625,0.22608253359794617,0.21898239850997925,1109.5010986328125,9.895835001174104,0.40045836567878723,1048.2261659610333,1051.38818359375,9921.7509765625,0.19798886224627496,44000,994.4690551757812,246.0,178.2439024390244,0.9368699789047241
2461.9661009846654,0.0078125,0.007205948471980551,0.8298929333686829,1085.8101806640625,0.40375176072120667,76.91548983305749,0.9125986695289612,256.0,598.0589878559113,797.1026000976562,0.2798222601413727,1080.722996932912,23,-1346.725341796875,0.2899397909641266,0.28004229068756104,1080.5465087890625,9.813361691390392,0.40247124433517456,1080.722996932912,1162.6077880859375,6941.2080078125,0.19614572778344155,46000,1097.583740234375,256.0,179.36328125,0.9250081181526184
2223.063115039384,0.007547169811320755,0.00795985011672278,0.8299522399902344,1109.775146484375,0.4039216935634613,76.90832701449787,0.9293538928031921,265.0,624.11967420578,830.7354736328125,0.27900514006614685,1089.6385839733302,24,-1350.3173828125,0.26597896218299866,0.2218572199344635,1105.9818115234375,9.798987654930771,0.40221285820007324,1089.6385839733302,1158.2958984375,3591.840576171875,0.20675084307789804,48000,1100.076416015625,265.0,180.79245283018867,0.9434145092964172
2131.9389375323294,0.0072992700729927005,0.008792626553888941,0.8279258012771606,1177.475830078125,0.4048013687133789,76.99064671678468,0.9483925104141235,274.0,649.4295363426208,844.1741333007812,0.2786903977394104,1092.7864877262161,25,-1340.0743408203125,0.23209470510482788,0.2644636332988739,1181.022705078125,9.718735393282543,0.40707629919052124,1092.7864877262161,1240.4078369140625,3331.966552734375,0.2001620227098465,50000,1184.16259765625,274.0,181.92700729927006,0.9194339513778687
2123.434544924525,0.01056338028169014,0.007649259507199841,0.8275445699691772,1212.749755859375,0.40441277623176575,76.96869948397506,0.9579774737358093,284.0,675.5993065834045,861.3875122070312,0.27773499488830566,1139.7614504586115,26,-1373.908447265625,0.19997960329055786,0.22974587976932526,1211.4732666015625,9.607233428912267,0.4086703062057495,1139.7614504586115,1250.133544921875,3547.844970703125,0.21061651051044464,52000,1190.3961181640625,284.0,182.7711267605634,0.9423567056655884
2108.498149845861,0.010273972602739725,0.008119843104068908,0.8278915286064148,1237.599365234375,0.4054816663265228,76.95591999725336,0.9340624809265137,292.0,701.7004020214081,894.2091674804688,0.2773212492465973,1169.110185467186,27,-1370.618408203125,0.25573334097862244,0.19242054224014282,1237.1650390625,9.551374163594057,0.40774017572402954,1169.110185467186,1310.9024658203125,3556.750244140625,0.20092586800456047,54000,1256.113037109375,292.0,183.9623287671233,0.9444065093994141
2294.071315991898,0.009966777408637873,0.007498538875796335,0.8270293474197388,1278.37158203125,0.4055831730365753,76.95379023378798,0.9752655029296875,301.0,727.7094452381134,918.56787109375,0.27649611234664917,1227.9856445863707,28,-1383.103271484375,0.1234879344701767,0.13680250942707062,1281.099365234375,9.438424461803187,0.40996429324150085,1227.9856445863707,1280.127197265625,8364.802734375,0.2063613647222519,56000,1233.9393310546875,301.0,185.50830564784053,0.9635961651802063
2420.287719048958,0.012903225806451613,0.00735078803626736,0.8256216645240784,1273.915771484375,0.4062921702861786,76.98887738831706,0.949058473110199,310.0,753.3555750846863,940.2225341796875,0.27537980675697327,1299.299116579514,29,-1359.8543701171875,0.17278575897216797,0.23783043026924133,1278.546142578125,9.320408921603788,0.4127691984176636,1299.299116579514,1273.302490234375,8600.5888671875,0.19376185834407805,58000,1200.083740234375,310.0,186.29354838709676,0.9441742300987244
2903.79621734451,0.012539184952978056,0.007803009623294559,0.823940634727478,1286.173095703125,0.4086131751537323,76.96165816496227,0.9536867737770081,319.0,779.6089823246002,982.9696655273438,0.27578189969062805,1425.9972197751315,30,-1421.004638671875,0.18800072371959686,0.2573580741882324,1283.6060791015625,9.223299218869888,0.4141027331352234,1425.9972197751315,1232.531982421875,7197.5625,0.1951515057682991,60000,1167.898193359375,319.0,187.7335423197492,0.940152108669281
2927.7660226191747,0.0121580547112462,0.007205948471980551,0.8224385380744934,1265.2896728515625,0.40958383679389954,77.06692163145459,0.9422810077667236,329.0,804.495608329773,1016.5161743164062,0.27554216980934143,1509.3645118599943,31,-1432.50927734375,0.21689672768115997,0.17989225685596466,1259.00537109375,9.164075590310437,0.41658109426498413,1509.3645118599943,1238.55517578125,7430.49755859375,0.19620350763201713,62000,1177.697265625,329.0,188.24924012158056,0.9615238308906555
3030.10842969163,0.011799410029498525,0.007205948471980551,0.8220314979553223,1299.6082763671875,0.4090843200683594,77.03854552267522,0.9496863484382629,339.0,830.7529635429382,1037.4853515625,0.2744229733943939,1560.4608484704736,32,-1512.710205078125,0.16198091208934784,0.21153435111045837,1290.2454833984375,9.096571529463661,0.4169762134552002,1560.4608484704736,1267.9715576171875,5080.72216796875,0.20808012142777443,64000,1208.372314453125,339.0,188.69321533923303,0.9524146914482117
2867.5138824045216,0.011527377521613832,0.006924774844929294,0.8224585056304932,1237.8779296875,0.40899211168289185,77.06395059446035,0.960243284702301,347.0,856.4315674304962,1057.5714111328125,0.27351143956184387,1589.4651594451348,33,-1532.79248046875,0.09751105308532715,0.14014162123203278,1228.3526611328125,9.07470766592304,0.4162605404853821,1589.4651594451348,1284.8466796875,3307.044921875,0.20432186365127564,66000,1225.5328369140625,347.0,189.47838616714697,0.9635682106018066
2981.296850919881,0.011235955056179775,0.006654572515946094,0.8214938640594482,1243.0428466796875,0.409578800201416,77.10333307949477,0.9533894658088684,356.0,881.9333391189575,1072.2425537109375,0.2735529839992523,1614.592057041611,34,-1539.1781005859375,0.17421038448810577,0.247200146317482,1235.82373046875,9.068773716838123,0.4176076054573059,1614.592057041611,1362.1668701171875,3426.906005859375,0.19319402381777764,68000,1296.2503662109375,356.0,190.82865168539325,0.9300731420516968
3378.6317057800607,0.011019283746556474,0.007498538875796335,0.8195827007293701,1239.6258544921875,0.411125510931015,77.07158167136555,0.9687517285346985,363.0,908.2465739250183,1105.3875732421875,0.27370843291282654,1729.7586369658866,35,-1593.6292724609375,0.1297849416732788,0.18863753974437714,1233.198486328125,9.03884422047226,0.42050743103027344,1729.7586369658866,1432.52587890625,5646.10205078125,0.20012545436620713,70000,1359.6494140625,363.0,192.24242424242425,0.9517092108726501
3465.1624485334114,0.010666666666666666,0.007205948471980551,0.8204095959663391,1277.1639404296875,0.41159787774086,77.03382193028935,0.9650940299034119,375.0,934.6543920040131,1127.3199462890625,0.2741224467754364,1732.2674867103904,36,-1633.3824462890625,0.13420438766479492,0.12506328523159027,1269.88623046875,9.056175867643688,0.4190406799316406,1732.2674867103904,1453.7333984375,3614.534423828125,0.19966307908296585,72000,1386.972900390625,375.0,191.62666666666667,0.9695677757263184
3651.963338237388,0.01038961038961039,0.007803009623294559,0.8206656575202942,1327.8597412109375,0.41237273812294006,77.00404035741818,0.9608339667320251,385.0,960.9885358810425,1158.1563720703125,0.2744637429714203,1785.390000137025,37,-1654.333740234375,0.10501722991466522,0.11034072935581207,1317.7884521484375,9.035478201288873,0.4188362658023834,1785.390000137025,1473.878173828125,11099.669921875,0.20678057610988618,74000,1404.0166015625,385.0,191.72987012987014,0.9532702565193176
3663.792282589088,0.010126582278481013,0.008119843104068908,0.8209860920906067,1344.7900390625,0.4126792848110199,76.9860695227441,0.9495006203651428,395.0,987.1915850639343,1179.2176513671875,0.2744588255882263,1832.5917881880684,38,-1672.5748291015625,0.22593726217746735,0.15637455880641937,1335.5306396484375,9.024240524357248,0.41825926303863525,1832.5917881880684,1431.5313720703125,10126.86328125,0.1984226468205452,76000,1359.467529296875,395.0,192.3012658227848,0.9703434705734253
3614.473746980767,0.009900990099009901,0.008449541294664952,0.8204262256622314,1280.3087158203125,0.4128689169883728,76.93070103223462,0.9570342898368835,404.0,1013.8995089530945,1200.3892822265625,0.2742716372013092,1855.8776751321914,39,-1730.9927978515625,0.17465269565582275,0.05060780793428421,1271.6092529296875,8.96217613261232,0.41916602849960327,1855.8776751321914,1476.4815673828125,14479.72265625,0.19857456818223,78000,1391.1134033203125,404.0,192.37871287128712,0.9749529361724854
3508.8230187651857,0.00963855421686747,0.007498538875796335,0.8212776780128479,1317.6470947265625,0.4122602939605713,76.87743550543902,0.9785706400871277,415.0,1040.6174383163452,1201.624755859375,0.27406832575798035,1861.0387424331843,40,-1646.7991943359375,0.07223863154649734,0.0846136137843132,1320.7161865234375,8.916392309952414,0.41869017481803894,1861.0387424331843,1496.919189453125,6000.443359375,0.20697973743081094,80000,1416.7890625,415.0,192.50361445783133,0.9824775457382202
2981.6337275098012,0.011764705882352941,0.00795985011672278,0.8215720653533936,1351.1341552734375,0.41155004501342773,76.84068463760703,0.9476972818374634,425.0,1067.143016576767,1200.6297607421875,0.27345529198646545,1820.622579127123,41,-1612.1484375,0.18502721190452576,0.14688080549240112,1351.2366943359375,8.899786667987922,0.4191029369831085,1820.622579127123,1509.307861328125,3309.998046875,0.2043454657495022,82000,1432.0765380859375,425.0,192.88235294117646,0.9731351733207703
2981.8503511242366,0.01152073732718894,0.00795985011672278,0.8209617733955383,1342.1632080078125,0.41224685311317444,76.77906433584604,0.9507508277893066,434.0,1094.048237323761,1234.694091796875,0.27360793948173523,1859.1380239714701,42,-1659.1424560546875,0.17641517519950867,0.19966261088848114,1344.21826171875,8.88365228779803,0.4187164604663849,1859.1380239714701,1479.3265380859375,3354.642822265625,0.19666643425822258,84000,1408.495361328125,434.0,193.52304147465438,0.9581972360610962
3048.5623602198702,0.011312217194570135,0.007803009623294559,0.8213747143745422,1355.3699951171875,0.4119814336299896,76.75103752866903,0.9777373671531677,442.0,1120.506025314331,1252.128662109375,0.2730695605278015,1894.0262582944097,43,-1620.574951171875,0.1547677218914032,0.24019783735275269,1343.128662109375,8.86305676144276,0.4180372357368469,1894.0262582944097,1537.6448974609375,6200.4462890625,0.21024585232138635,86000,1471.1551513671875,442.0,194.49321266968326,0.9471489787101746
2892.3657917367173,0.011086474501108648,0.007803009623294559,0.8210965991020203,1309.9674072265625,0.4119943678379059,76.76123854320707,0.9506964683532715,451.0,1146.4119348526,1261.6676025390625,0.27298399806022644,1898.5666689123482,44,-1549.0018310546875,0.18823151290416718,0.2302623987197876,1295.9468994140625,8.801815556298187,0.41838538646698,1898.5666689123482,1516.3753662109375,5821.01318359375,0.19582688346505164,88000,1438.87939453125,451.0,195.019955654102,0.9497368931770325
3036.2368482376132,0.010893246187363835,0.008283051950460692,0.8199570178985596,1337.892578125,0.41250747442245483,76.73650550633559,0.9365375638008118,459.0,1172.8446507453918,1288.9422607421875,0.27228716015815735,1957.9875646522437,45,-1693.276611328125,0.25090327858924866,0.1544526070356369,1325.435546875,8.760994050521544,0.41940975189208984,1957.9875646522437,1538.90966796875,10973.490234375,0.21095345705747603,90000,1470.779296875,459.0,195.62745098039215,0.9625160098075867
2970.9166838070173,0.01276595744680851,0.007803009623294559,0.8188280463218689,1347.220703125,0.4128917157649994,76.68372307910958,0.9678599834442139,470.0,1199.7330894470215,1309.602294921875,0.2731214165687561,1983.5762455064407,46,-1677.396728515625,0.16425220668315887,0.16704468429088593,1337.1104736328125,8.758425397058117,0.42108675837516785,1983.5762455064407,1542.062255859375,10813.4326171875,0.198419908285141,92000,1468.88134765625,470.0,195.50212765957446,0.9670469760894775
3073.0096236370937,0.012552301255230125,0.00795985011672278,0.8187363147735596,1367.01513671875,0.4135289490222931,76.61594510817179,0.9692983031272888,478.0,1226.8986549377441,1328.2696533203125,0.2729598581790924,2038.8210874707909,47,-1724.93603515625,0.12508219480514526,0.13613024353981018,1353.260009765625,8.717472115951143,0.42104920744895935,2038.8210874707909,1563.877685546875,6892.36083984375,0.19963453978300094,94000,1511.95703125,478.0,196.5794979079498,0.9733947515487671
3153.1963004597505,0.016494845360824743,0.007649259507199841,0.8175160884857178,1398.645263671875,0.41429635882377625,76.57106443774565,0.9698079228401184,485.0,1253.7373054027557,1339.261962890625,0.27263450622558594,2067.4119177293396,48,-1621.30224609375,0.058865852653980255,0.092795230448246,1393.0914306640625,8.670882479662922,0.4233912229537964,2067.4119177293396,1452.7861328125,2640.63720703125,0.20286802500486373,96000,1394.59423828125,485.0,197.55257731958764,0.9631005525588989
2880.2949442413637,0.016194331983805668,0.007498538875796335,0.8177281618118286,1388.59716796875,0.41367945075035095,76.54845323226871,0.9564098715782166,494.0,1280.2348821163177,1339.1798095703125,0.2722700536251068,2045.2676798112993,49,-1661.084228515625,0.13991305232048035,0.09630638360977173,1391.0594482421875,8.662125454562375,0.4235212504863739,2045.2676798112993,1429.0128173828125,5103.8623046875,0.19958262220025064,98000,1361.658203125,494.0,198.30161943319837,0.9723932147026062
3336.4103639048008,0.01593625498007968,0.008283051950460692,0.8171330690383911,1433.5323486328125,0.4140665829181671,76.53437283793636,0.948843240737915,502.0,1306.6024622917175,1364.3563232421875,0.27194884419441223,2118.394432442995,50,-1671.7548828125,0.20225276052951813,0.19665732979774475,1434.04150390625,8.611650610429935,0.42465466260910034,2118.394432442995,1407.464599609375,5269.73876953125,0.20719432532787324,100000,1337.0760498046875,502.0,198.79681274900398,0.9481102228164673
3129.023712079557,0.015625,0.00735078803626736,0.8166847229003906,1440.68359375,0.4138735234737396,76.52847575741818,0.9474732279777527,512.0,1332.8372085094452,1367.630859375,0.2721496522426605,2104.1482151342057,51,-1687.3916015625,0.21675994992256165,0.24774020910263062,1440.6793212890625,8.590585528079481,0.42601627111434937,2104.1482151342057,1433.107421875,3808.97509765625,0.19514619067311287,102000,1375.37548828125,512.0,198.734375,0.9355762004852295
3176.4966745396546,0.017208413001912046,0.00735078803626736,0.8167464137077332,1439.98779296875,0.4135425090789795,76.44329012068015,0.951678454875946,523.0,1360.4856598377228,1371.2772216796875,0.27179986238479614,2089.965637750629,52,-1738.9620361328125,0.24162615835666656,0.2973068654537201,1437.6536865234375,8.56915407795158,0.42660337686538696,2089.965637750629,1474.897216796875,8130.0048828125,0.20753227919340134,104000,1408.034912109375,523.0,198.40535372848947,0.9197537899017334
3167.963130057581,0.01694915254237288,0.007498538875796335,0.8169165849685669,1403.8131103515625,0.41390296816825867,76.42083032756219,0.9642576575279236,531.0,1387.0563764572144,1386.568359375,0.27131202816963196,2105.8551923644313,53,-1706.546142578125,0.1883920282125473,0.28403741121292114,1406.39697265625,8.545119323210647,0.4269697368144989,2105.8551923644313,1430.65283203125,7640.787109375,0.20410259887576104,106000,1366.374267578125,531.0,199.23352165725046,0.9244013428688049
3304.370773112838,0.018518518518518517,0.00735078803626736,0.8163334131240845,1421.9451904296875,0.4139189124107361,76.39865386609794,0.968507707118988,540.0,1413.6374731063843,1403.1763916015625,0.27096039056777954,2142.0921033753993,54,-1688.8392333984375,0.12671689689159393,0.21238172054290771,1419.4627685546875,8.490840539196787,0.4284346103668213,2142.0921033753993,1422.3009033203125,5366.2568359375,0.20812030300498008,108000,1355.46044921875,540.0,199.55555555555554,0.9468353986740112
3265.2378938673787,0.020036429872495445,0.007498538875796335,0.8165453672409058,1442.073974609375,0.4136711657047272,76.3394818386032,0.9306593537330627,549.0,1440.9319705963135,1406.0289306640625,0.27036386728286743,2146.2346160828697,55,-1739.9296875,0.2858982980251312,0.2647358179092407,1441.1278076171875,8.46466456437889,0.4289461672306061,2146.2346160828697,1425.6197509765625,4832.09423828125,0.20207692861557006,110000,1365.609130859375,549.0,200.36065573770492,0.9329540133476257
3212.429795535833,0.021505376344086023,0.007205948471980551,0.8160486817359924,1432.29443359375,0.4140600562095642,76.26919888169891,0.9477739334106445,558.0,1468.4827117919922,1417.4461669921875,0.27044934034347534,2172.578904973282,56,-1717.70361328125,0.2441335767507553,0.22578249871730804,1429.7406005859375,8.437649068016672,0.42884382605552673,2172.578904973282,1433.54296875,9885.130859375,0.20792925223708153,112000,1366.3157958984375,558.0,200.6326164874552,0.9475065469741821
3096.9364273926553,0.022968197879858657,0.006924774844929294,0.8161073923110962,1407.281982421875,0.414143830537796,76.24813402063842,0.9250144958496094,566.0,1495.1185555458069,1428.0137939453125,0.27012425661087036,2202.9957996583153,57,-1676.6312255859375,0.30374690890312195,0.29800447821617126,1404.2369384765625,8.386175658041385,0.42923209071159363,2202.9957996583153,1457.016357421875,8537.357421875,0.20036221235990526,114000,1393.2691650390625,566.0,201.30388692579504,0.9233918786048889
3262.3023907141655,0.02264808362369338,0.007063962819312372,0.8158407211303711,1441.2572021484375,0.4136923849582672,76.22197975350028,0.9631310105323792,574.0,1521.8707304000854,1430.64892578125,0.269914835691452,2201.401390232248,58,-1698.4638671875,0.17778931558132172,0.1842787265777588,1442.0684814453125,8.357986245865625,0.4298245906829834,2201.401390232248,1432.092041015625,5792.9423828125,0.19861117660999297,116000,1365.03955078125,574.0,201.78397212543555,0.9596588611602783
2954.9873280086626,0.022375215146299483,0.006924774844929294,0.8159798383712769,1426.52001953125,0.4140036702156067,76.1880259372901,0.9345204830169678,581.0,1548.7998087406158,1444.02490234375,0.2695344388484955,2220.71024967732,59,-1745.36376953125,0.28206339478492737,0.2621229290962219,1428.512451171875,8.337392723798676,0.4298865497112274,2220.71024967732,1390.0018310546875,5374.796875,0.19698990508913994,118000,1336.6771240234375,581.0,202.6144578313253,0.9390630722045898
