rollout/return,train/param_noise_distance,reference_actor_Q_std,reference_Q_mean,reference_Q_std,total/episodes,reference_action_mean,train/loss_actor,reference_perturbed_action_std,param_noise_stddev,reference_action_std,total/epochs,obs_rms_std,total/duration,reference_perturbed_action_mean,rollout/episodes,AI_return,train/loss_critic,rollout/episode_steps,rollout/Q_mean,rollout/actions_mean,rollout/return_history,total/steps_per_second,reference_actor_Q_mean,AI_success_rate,AI_distance,total/steps,rollout/actions_std,obs_rms_mean
646.9183710710893,0.189573784917593,685.989013671875,886.066162109375,688.3068237304688,119.0,0.3507944345474243,-1015.7281494140625,0.8987382054328918,0.008619377074687717,0.9188761711120605,12,0.21512699127197266,440.91427993774414,0.35444724559783936,119.0,646.9183710710893,5162.3974609375,201.50420168067228,421.0208435058594,0.2834692895412445,816.0538780663609,54.432349080163,925.6953125,0.008403361344537815,11.537359473815426,24000,0.9184653759002686,0.4656929671764374
883.3905773469477,0.1985433219373226,747.9197998046875,977.873779296875,749.3846435546875,129.0,0.5337804555892944,-1050.635986328125,0.7922884821891785,0.008792626553888941,0.8080675601959229,13,0.21245791018009186,477.2267155647278,0.5505447387695312,129.0,883.3905773469477,5108.60791015625,200.64341085271317,501.5960388183594,0.2894422709941864,824.1790763424896,54.48144278602009,999.4501953125,0.007751937984496124,11.087139955977337,26000,0.9171386361122131,0.4667658507823944
1089.3786188637887,0.20151150435209275,790.8761596679688,1020.8272705078125,796.0338134765625,142.0,0.5019075870513916,-1107.092041015625,0.8111538887023926,0.008283051950460692,0.831750214099884,14,0.21130335330963135,514.5444164276123,0.5385838747024536,142.0,1089.3786188637887,1988.9866943359375,196.11267605633802,576.652099609375,0.29695460200309753,712.8051454648692,54.4170709195503,1050.306640625,0.007042253521126761,10.621211437923234,28000,0.9156779050827026,0.46794095635414124
1083.7623079767002,0.20485338166356087,787.8229370117188,1065.8486328125,795.2735595703125,153.0,0.5259153246879578,-1105.7227783203125,0.8340819478034973,0.007205948471980551,0.8287382125854492,15,0.21378886699676514,551.6185357570648,0.5154451131820679,153.0,1083.7623079767002,6392.7548828125,195.64705882352942,623.440673828125,0.29902347922325134,624.6437646414894,54.385409581689856,1091.945068359375,0.006535947712418301,10.645259133287968,30000,0.9155985116958618,0.466802716255188
1099.4215645203838,0.21481603279709816,803.4804077148438,1104.8692626953125,808.4011840820312,162.0,0.5034992098808289,-1150.671630859375,0.8129799365997314,0.006145386071268126,0.8417531251907349,16,0.21235668659210205,588.3093755245209,0.5343729257583618,162.0,1099.4215645203838,4902.39111328125,196.7469135802469,663.5862426757812,0.3040749132633209,672.6374192635816,54.39314981419369,1127.22900390625,0.006172839506172839,10.601310153203908,32000,0.9144755005836487,0.4672187864780426
1011.4536303514448,0.20313412100076675,844.80078125,1131.662841796875,845.4724731445312,171.0,0.3567149341106415,-1139.3494873046875,0.8844476342201233,0.006654572515946094,0.8940534591674805,17,0.21241171658039093,625.2550091743469,0.3923112452030182,171.0,1011.4536303514448,4362.43212890625,198.5438596491228,695.7120361328125,0.3001899719238281,367.5903647608448,54.37781305406447,1147.3828125,0.005847953216374269,10.722202108664014,34000,0.9156567454338074,0.4671395719051361
1125.9992281570799,0.19094894856214523,865.4196166992188,1168.25927734375,862.7727661132812,180.0,0.15625572204589844,-1187.3924560546875,0.9037876725196838,0.006924774844929294,0.9522498846054077,18,0.21162863075733185,661.2869107723236,0.2879943549633026,180.0,1125.9992281570799,11934.6552734375,199.4777777777778,751.9527587890625,0.3049910366535187,557.9243141612995,54.43930526003492,1185.7559814453125,0.011111111111111112,10.47939733504043,36000,0.9137387871742249,0.467915415763855
1178.8614572204785,0.1994618234038353,925.653076171875,1166.77001953125,922.5724487304688,188.0,0.29770898818969727,-1176.1273193359375,0.9541026949882507,0.006394913388759758,0.9176970720291138,19,0.21199439465999603,698.6186752319336,0.22480639815330505,188.0,1178.8614572204785,2115.140380859375,201.33510638297872,783.9407348632812,0.30343151092529297,655.0688234570014,54.39304923731738,1192.13525390625,0.010638297872340425,10.400018825647335,38000,0.9141491055488586,0.4692874848842621
1153.089257968281,0.2055060800909996,964.3789672851562,1138.846435546875,960.1380615234375,197.0,0.3194245994091034,-1129.1671142578125,0.9006381630897522,0.0057892316672357065,0.9209454655647278,20,0.21135123074054718,737.0894341468811,0.29024258255958557,197.0,1153.089257968281,6033.4814453125,202.30964467005077,815.2533569335938,0.30036625266075134,903.1676144604489,54.26749882298425,1164.966064453125,0.01015228426395939,10.440831480672319,40000,0.9151729941368103,0.47132357954978943
1223.4552949742906,0.192332920730114,961.9876098632812,1271.634033203125,961.607666015625,206.0,0.22488948702812195,-1183.05615234375,0.9167617559432983,0.0062689083313006155,0.9451983571052551,21,0.21083217859268188,774.8935096263885,0.30647531151771545,206.0,1223.4552949742906,14452.896484375,201.83009708737865,833.6085815429688,0.3005119860172272,1380.604502822071,54.200995979757415,1295.654541015625,0.014563106796116505,10.272294663860409,42000,0.915448784828186,0.4714846611022949
1133.7008337755851,0.2086338084936142,991.45849609375,1252.8780517578125,991.5436401367188,214.0,0.34801068902015686,-1176.37060546875,0.8976207971572876,0.005675160932492605,0.9044701457023621,22,0.2122199386358261,812.4065210819244,0.34629538655281067,214.0,1133.7008337755851,8486.03515625,204.76168224299064,848.6378173828125,0.2963995337486267,1556.29602727162,54.16007732360751,1271.2578125,0.014018691588785047,10.39504770319959,44000,0.9169481992721558,0.4683173894882202
1187.7564517568242,0.2071255326271057,998.945068359375,1266.523193359375,999.6563110351562,224.0,0.32827404141426086,-1173.92529296875,0.924542248249054,0.005453718107902164,0.9080820679664612,23,0.21233268082141876,850.1825840473175,0.26197612285614014,224.0,1187.7564517568242,4405.6796875,204.97767857142858,874.7970581054688,0.2963610887527466,1736.1025839769127,54.106024827062136,1283.04150390625,0.013392857142857142,10.292711085758738,46000,0.9174897074699402,0.46828389167785645
1186.0870430487537,0.20807607248425483,1000.1067504882812,1229.09716796875,998.7827758789062,234.0,0.27300745248794556,-1186.8212890625,0.9194877743721008,0.0062689083313006155,0.9254365563392639,24,0.21333180367946625,887.8454713821411,0.2959262430667877,234.0,1186.0870430487537,3055.4501953125,204.4059829059829,904.5296630859375,0.29850274324417114,1476.7529130103344,54.06346210819397,1248.26123046875,0.01282051282051282,10.364928998486427,48000,0.9172139167785645,0.4694760739803314
1114.3653255115833,0.2014089220762253,991.2637939453125,1197.58251953125,989.7537231445312,244.0,0.15889869630336761,-1207.00830078125,0.9502021670341492,0.006654572515946094,0.9432310461997986,25,0.21413154900074005,925.8786385059357,0.1641611009836197,244.0,1114.3653255115833,6559.4306640625,204.90983606557376,911.8284301757812,0.2952440679073334,1173.708892159032,54.002757943183134,1217.536865234375,0.012295081967213115,10.489387917827862,50000,0.9183836579322815,0.4686429500579834
1058.8479208107024,0.20001518607139587,1006.53515625,1228.647216796875,1006.8709716796875,252.0,0.06731849163770676,-1156.2568359375,0.9632449150085449,0.006024297687744463,0.9878246188163757,26,0.21436752378940582,963.0355520248413,0.14925837516784668,252.0,1058.8479208107024,5515.00439453125,205.78174603174602,927.58447265625,0.2956329882144928,1031.4383215968805,53.995929735581214,1248.6129150390625,0.011904761904761904,10.651048975325356,52000,0.9183870553970337,0.47105225920677185
1056.0212519058775,0.20608671948313714,970.5697021484375,1221.0198974609375,971.29833984375,262.0,0.1507786065340042,-1172.3896484375,0.9658311009407043,0.007063962819312372,0.9690375924110413,27,0.21469151973724365,1001.1371150016785,0.1136336624622345,262.0,1056.0212519058775,2172.09423828125,205.9083969465649,949.3391723632812,0.2958527207374573,985.7127454703777,53.93866553425049,1240.864013671875,0.011450381679389313,10.728355836065958,54000,0.9185574054718018,0.47357335686683655
1100.3988874064073,0.1970699068903923,970.0079956054688,1194.39794921875,971.0552978515625,273.0,0.07493557035923004,-1157.875732421875,0.9618265628814697,0.006654572515946094,0.9654099345207214,28,0.21467792987823486,1039.9411482810974,0.1207159087061882,273.0,1100.3988874064073,6281.88330078125,205.02930402930403,972.7442626953125,0.29873842000961304,1182.3128808013932,53.84920107504308,1210.80224609375,0.01098901098901099,10.757272925517263,56000,0.9177889823913574,0.47649621963500977
1125.0741952096953,0.2152998924255371,960.728515625,1192.84130859375,963.7902221679688,282.0,0.19918620586395264,-1179.4130859375,0.9445876479148865,0.00652345114787383,0.9502488374710083,29,0.21389372646808624,1078.4441576004028,0.21666710078716278,282.0,1125.0741952096953,3819.585205078125,205.5035460992908,987.9284057617188,0.29938018321990967,1095.7487471527854,53.781180593581375,1212.7476806640625,0.014184397163120567,10.665255739341887,58000,0.9178954362869263,0.47575128078460693
1142.0695408377899,0.20479899257421494,951.3688354492188,1126.34716796875,953.0093994140625,291.0,0.2946777939796448,-1186.984619140625,0.9457318782806396,0.006654572515946094,0.9285629987716675,30,0.21390432119369507,1117.423745393753,0.14813831448554993,291.0,1142.0695408377899,12517.63671875,205.89347079037802,998.3113403320312,0.3011796474456787,1054.9147469217212,53.69493913775517,1141.6934814453125,0.013745704467353952,10.649761085505878,60000,0.9176049828529358,0.4746938943862915
1142.6122524519621,0.20874060600996017,943.8151245117188,1092.631103515625,944.3763427734375,300.0,0.21118676662445068,-1175.2381591796875,0.9530613422393799,0.005563337841870998,0.9347182512283325,31,0.21426165103912354,1157.1039063930511,0.21044732630252838,300.0,1142.6122524519621,3312.656005859375,206.06,1005.6741943359375,0.298249214887619,1113.6480701084934,53.58205054658204,1109.19091796875,0.016666666666666666,10.606881164463815,62000,0.918640673160553,0.4718516767024994
1172.0961022147908,0.21952304422855376,966.5155639648438,1053.371337890625,967.0175170898438,310.0,0.29569756984710693,-1169.8719482421875,0.8934393525123596,0.005453718107902164,0.9247350692749023,32,0.21443158388137817,1195.820378780365,0.33780887722969055,310.0,1172.0961022147908,1745.048095703125,206.30645161290323,1021.178955078125,0.2948651909828186,1173.0905676564196,53.51974354649697,1065.330810546875,0.016129032258064516,10.520786334436108,64000,0.9197745323181152,0.470581978559494
1150.6683277917052,0.19455091774463654,949.0534057617188,1057.346435546875,953.559326171875,320.0,0.3030821979045868,-1175.1781005859375,0.9441021680831909,0.006654572515946094,0.922882616519928,33,0.21577762067317963,1233.418618440628,0.2041713446378708,320.0,1150.6683277917052,2095.202392578125,206.090625,1026.5574951171875,0.29365548491477966,1103.2134192565431,53.50981330526833,1073.9005126953125,0.015625,10.616201067676041,66000,0.9202620983123779,0.4702613353729248
1186.356947797946,0.19514913156628608,944.8274536132812,1045.71435546875,946.705810546875,329.0,0.19845148921012878,-1173.156982421875,0.9540602564811707,0.0062689083313006155,0.9375346899032593,34,0.21648192405700684,1270.9338955879211,0.19423876702785492,329.0,1186.356947797946,3843.639892578125,206.34954407294833,1037.150390625,0.2945944368839264,1254.1290974261276,53.503962901661296,1061.609130859375,0.015197568389057751,10.545741034730037,68000,0.9201794266700745,0.46891775727272034
1214.0338569561916,0.2014773540198803,933.8627319335938,1007.3704833984375,935.2566528320312,340.0,0.27572235465049744,-1179.92724609375,0.9528542160987854,0.00678832942351661,0.9363015294075012,35,0.21645261347293854,1309.6850023269653,0.2154344618320465,340.0,1214.0338569561916,4083.3046875,205.52058823529413,1046.87890625,0.29454225301742554,1502.3762523828998,53.44796640079747,1029.47607421875,0.01764705882352941,10.487193862094086,70000,0.9205840229988098,0.46822163462638855
1283.3308136589535,0.20948885887861252,928.8538208007812,984.5946655273438,929.1560668945312,351.0,0.1955244541168213,-1188.6962890625,0.9642679691314697,0.006394913388759758,0.9541029334068298,36,0.21729083359241486,1348.0659160614014,0.14275866746902466,351.0,1283.3308136589535,4740.6787109375,204.61823361823363,1060.236328125,0.29617270827293396,1865.91829273552,53.40985121140068,1004.18994140625,0.017094017094017096,10.385506272761338,72000,0.9204492568969727,0.46877244114875793
1256.4398319532515,0.20217204421758653,939.4242553710938,946.0814208984375,939.840576171875,360.0,0.1485319584608078,-1184.799560546875,0.9754800200462341,0.006145386071268126,0.9588723182678223,37,0.216687873005867,1387.335616350174,0.08689047396183014,360.0,1256.4398319532515,3514.06103515625,205.54722222222222,1065.986328125,0.29006141424179077,1846.081572713063,53.33965273282643,960.4879150390625,0.016666666666666666,10.402647039405881,74000,0.9224331378936768,0.46808353066444397
1284.7350524928345,0.20060451790690423,930.5925903320312,912.5380859375,931.1634521484375,369.0,0.12007863819599152,-1192.505859375,0.954649031162262,0.006145386071268126,0.9737390279769897,38,0.2167467623949051,1426.3276011943817,0.19106082618236542,369.0,1284.7350524928345,3909.545654296875,205.8319783197832,1073.9395751953125,0.28709620237350464,1835.2935488927415,53.28369158414864,930.027099609375,0.016260162601626018,10.333733186917843,76000,0.9234176278114319,0.4667292833328247
1338.524645636688,0.20300078719854356,931.4229125976562,909.3980102539062,927.1732788085938,379.0,0.08386543393135071,-1180.977783203125,0.9673795104026794,0.006145386071268126,0.9694993495941162,39,0.21725131571292877,1464.6873717308044,0.10287969559431076,379.0,1338.524645636688,3576.962890625,205.598944591029,1084.35009765625,0.2886570692062378,2029.3527437765338,53.253685056237146,924.5048828125,0.0158311345646438,10.291373296070176,78000,0.9232824444770813,0.4678367078304291
1367.8281042983274,0.19723246335983277,936.0979614257812,900.3243408203125,937.2357177734375,388.0,0.2946043908596039,-1201.324462890625,0.9483652114868164,0.006654572515946094,0.9237428903579712,40,0.21645112335681915,1503.8249127864838,0.2104092687368393,388.0,1367.8281042983274,2166.326904296875,206.1262886597938,1097.753662109375,0.29206594824790955,2024.735410271091,53.197682336413436,915.2904052734375,0.015463917525773196,10.2321009338265,80000,0.9224756956100464,0.4686308801174164
1301.6678377526653,0.1914638951420784,970.2611083984375,913.9093627929688,966.2091674804688,397.0,-0.022747647017240524,-1248.253173828125,0.9641515016555786,0.0059055952237471445,0.9666988849639893,41,0.21692509949207306,1542.4647135734558,-0.0009531304240226746,397.0,1301.6678377526653,7042.02392578125,206.0302267002519,1091.1185302734375,0.28505203127861023,1691.8639007040779,53.16166994188744,931.3494262695312,0.015113350125944584,10.463931183084808,82000,0.924278199672699,0.4691353738307953
1290.5510374385983,0.20438398510217667,989.3095703125,922.0143432617188,990.2440795898438,407.0,0.17329253256320953,-1230.1368408203125,0.9364565014839172,0.0059055952237471445,0.9544463753700256,42,0.21663780510425568,1580.6865026950836,0.1984838992357254,407.0,1290.5510374385983,6338.02685546875,206.1818181818182,1102.407958984375,0.2851414680480957,1721.8794395257128,53.14146724020184,943.426025390625,0.014742014742014743,10.4636965189315,84000,0.9243131875991821,0.4696176052093506
1330.1507656897209,0.20186013996601104,1004.62939453125,952.0470581054688,1005.2153930664062,417.0,0.13959436118602753,-1262.84521484375,0.9701815247535706,0.0057892316672357065,0.9582987427711487,43,0.2166811227798462,1618.5688738822937,0.11953973770141602,417.0,1330.1507656897209,4049.630615234375,205.92805755395685,1109.5091552734375,0.28495776653289795,1971.223036434165,53.13335835608941,971.948486328125,0.014388489208633094,10.450598644248995,86000,0.9243436455726624,0.47026440501213074
1320.4259055684952,0.19925908029079437,986.8829956054688,954.0830688476562,985.4081420898438,428.0,0.14197954535484314,-1240.895751953125,0.9791293144226074,0.0062689083313006155,0.9602847695350647,44,0.21709443628787994,1657.2781562805176,0.037879958748817444,428.0,1320.4259055684952,5230.177734375,205.56542056074767,1114.22314453125,0.28532418608665466,1796.2176756573106,53.09911294402215,970.8045654296875,0.016355140186915886,10.534563541158255,88000,0.9243748188018799,0.4711245000362396
1329.4523323078654,0.21148541510105134,1002.9765625,929.181884765625,1000.2820434570312,437.0,0.18041302263736725,-1201.781982421875,0.9625351428985596,0.005453718107902164,0.9634993672370911,45,0.216694638133049,1695.953408241272,0.16249391436576843,437.0,1329.4523323078654,4684.10498046875,205.63615560640733,1122.22216796875,0.28381913900375366,1704.9758953375829,53.06749558251797,944.0305786132812,0.016018306636155607,10.535938093943887,90000,0.9247615933418274,0.47155776619911194
1321.8197445742028,0.20864546552300453,994.4452514648438,975.76708984375,997.0032958984375,446.0,0.23008714616298676,-1221.458740234375,0.9421685338020325,0.0049371798576567285,0.9516516327857971,46,0.21666871011257172,1734.5507900714874,0.22177615761756897,446.0,1321.8197445742028,4672.1923828125,206.15695067264573,1123.4091796875,0.28120744228363037,1574.1726777095785,53.039669133129465,997.5653076171875,0.01569506726457399,10.573096965882717,92000,0.9256559014320374,0.4723323583602905
1357.966854606485,0.19226292952895163,1007.6146240234375,953.3643188476562,1006.4660034179688,456.0,0.10936058312654495,-1197.715576171875,0.95252525806427,0.005240915906043995,0.959429144859314,47,0.21666522324085236,1773.4983732700348,0.09139791131019592,456.0,1357.966854606485,12625.5078125,205.98026315789474,1132.6478271484375,0.28117865324020386,1545.9895977515177,53.00258597174786,979.30224609375,0.015350877192982455,10.484849246207144,94000,0.9255274534225464,0.4715152978897095
1365.8897420471033,0.19964514255523683,1016.3444213867188,967.20654296875,1018.3504638671875,467.0,0.19389420747756958,-1218.425048828125,0.9575273990631104,0.005675160932492605,0.9535148739814758,48,0.21629315614700317,1812.0150654315948,0.1739305853843689,467.0,1365.8897420471033,2722.563720703125,205.50321199143468,1140.7955322265625,0.2833857238292694,1724.9405624068875,52.97969196361744,988.2362060546875,0.014989293361884369,10.451971981962274,96000,0.9248440861701965,0.4715970456600189
1359.0264429949586,0.202178755402565,1001.1176147460938,948.1675415039062,1000.7855224609375,475.0,0.09197840094566345,-1184.4384765625,0.9750769138336182,0.005346258315755479,0.9634332656860352,49,0.21674810349941254,1851.0368192195892,0.08768238127231598,475.0,1359.0264429949586,3919.627197265625,205.23157894736843,1141.828125,0.28166836500167847,1494.0512087101429,52.9433012798295,970.2679443359375,0.014736842105263158,10.468905864991507,98000,0.925303041934967,0.47139546275138855
1365.5466488144502,0.19858528688549995,960.7881469726562,1011.496337890625,963.5107421875,486.0,0.14363819360733032,-1206.80224609375,0.9658542275428772,0.0057892316672357065,0.9522937536239624,50,0.21665556728839874,1890.0704867839813,0.10434328019618988,486.0,1365.5466488144502,2962.848388671875,205.42592592592592,1147.1280517578125,0.28097397089004517,1369.1039541380323,52.90807972466327,1032.939453125,0.01646090534979424,10.411136766274636,100000,0.925495445728302,0.4696834087371826
1362.5817046256427,0.20351350724697112,969.173828125,1034.856201171875,965.8621826171875,493.0,0.01678096316754818,-1210.9573974609375,0.9800626039505005,0.005036417172795629,0.9651580452919006,51,0.21628238260746002,1928.5928151607513,0.03186890482902527,493.0,1362.5817046256427,3597.604736328125,206.0081135902637,1138.9281005859375,0.27927008271217346,1434.1674041587619,52.8883023923835,1063.470947265625,0.016227180527383367,10.384188161542749,102000,0.9259135127067566,0.4690084159374237
1393.6928343621391,0.18887144938111305,970.7169799804688,1033.949951171875,970.897216796875,503.0,0.07795210182666779,-1270.64404296875,0.9656362533569336,0.005453718107902164,0.9711011052131653,52,0.216257706284523,1967.045247077942,0.1529713273048401,503.0,1393.6928343621391,2561.135986328125,206.60636182902584,1145.2711181640625,0.279857337474823,1869.947933278631,52.87117830893451,1062.30615234375,0.015904572564612324,10.34763977611306,104000,0.9255316853523254,0.4691338837146759
1390.223424347223,0.19691748067736625,983.4531860351562,1061.6153564453125,982.1646118164062,512.0,0.03637569397687912,-1209.5443115234375,0.9602397680282593,0.0049371798576567285,0.9753780364990234,53,0.2163010835647583,2005.6786615848541,0.007324342615902424,512.0,1390.223424347223,3586.741943359375,206.6640625,1149.0247802734375,0.27681875228881836,1653.727076923894,52.8499415336256,1084.4976806640625,0.015625,10.34613498259004,106000,0.9263097047805786,0.46824440360069275
1402.2774513756087,0.20181925892829894,979.59033203125,1066.2723388671875,981.31591796875,522.0,0.14745685458183289,-1285.1331787109375,0.9578474760055542,0.005563337841870998,0.9670120477676392,54,0.2166895866394043,2044.4318554401398,0.09112578630447388,522.0,1402.2774513756087,4460.44482421875,206.23946360153258,1153.3209228515625,0.2742588222026825,1725.6427528206693,52.82641224387936,1083.8885498046875,0.01532567049808429,10.3813054433886,108000,0.9268094301223755,0.4692862033843994
1390.3935938001157,0.2036895924806595,985.7802734375,1055.7728271484375,985.7129516601562,532.0,0.15417952835559845,-1277.1995849609375,0.9616828560829163,0.0057892316672357065,0.9712321758270264,55,0.2176138013601303,2083.304666042328,0.18718600273132324,532.0,1390.3935938001157,4321.0927734375,206.4906015037594,1157.533447265625,0.2747122645378113,1740.6821477412097,52.80072655382084,1074.823486328125,0.015037593984962405,10.366495365884509,110000,0.926757276058197,0.4688330590724945
1410.7973486701221,0.21108336120843887,962.2674560546875,1043.257080078125,962.2552490234375,541.0,0.13482391834259033,-1270.7626953125,0.9704052209854126,0.005137649157968821,0.9567208290100098,56,0.21742653846740723,2121.664057970047,0.09035677462816238,541.0,1410.7973486701221,4108.47412109375,206.76155268022183,1156.734130859375,0.2752026617527008,1760.1402343318468,52.78875304470147,1060.6240234375,0.014787430683918669,10.346691937080125,112000,0.926620364189148,0.46973851323127747
1426.4578294957143,0.20120856910943985,948.6649780273438,1084.5758056640625,947.4728393554688,551.0,0.18739821016788483,-1234.9295654296875,0.9750462770462036,0.004839897909672315,0.9649170637130737,57,0.21700747311115265,2160.313477754593,0.14730019867420197,551.0,1426.4578294957143,6622.73681640625,206.6315789473684,1162.584228515625,0.2767545282840729,1816.2503954719907,52.77011932476133,1107.034423828125,0.014519056261343012,10.287192207587202,114000,0.9260936379432678,0.46911558508872986
1460.7686635633554,0.20876749381422996,947.1318969726562,1113.330322265625,948.3417358398438,563.0,0.23073922097682953,-1311.3056640625,0.9689100384712219,0.005453718107902164,0.9570384621620178,58,0.2169194221496582,2199.006136894226,0.1694374978542328,563.0,1460.7686635633554,3290.44287109375,205.8170515097691,1174.69189453125,0.2792206108570099,1946.5328832095117,52.75110335245949,1132.1282958984375,0.014209591474245116,10.201997434405934,116000,0.9254919290542603,0.46907901763916016
1480.3137487609968,0.20737924858927725,935.38330078125,1088.36181640625,940.165283203125,575.0,0.09980078786611557,-1265.7274169921875,0.9694470763206482,0.005240915906043995,0.9699651002883911,59,0.21719032526016235,2238.797471523285,0.1183590292930603,575.0,1480.3137487609968,3117.6982421875,204.96521739130435,1180.2911376953125,0.2818237841129303,2056.4284511496776,52.706866744722745,1107.49609375,0.01391304347826087,10.208249919237218,118000,0.9247663617134094,0.47039103507995605
