AI_return,reference_perturbed_action_mean,AI_success_rate,rollout/return_history,total/episodes,total/epochs,reference_action_mean,reference_Q_mean,total/duration,rollout/episode_steps,rollout/episodes,reference_actor_Q_mean,reference_Q_std,rollout/actions_std,param_noise_stddev,reference_actor_Q_std,rollout/return,AI_distance,total/steps,rollout/Q_mean,obs_rms_std,train/loss_critic,obs_rms_mean,rollout/actions_mean,reference_perturbed_action_std,reference_action_std,train/param_noise_distance,train/loss_actor,total/steps_per_second
4199.36099139586,0.17324703931808472,0.03126776577600909,5824.350508203975,1759.0,230,0.10436666756868362,1560.606201171875,6804.351712465286,261.4280841387152,1759.0,1599.630859375,931.6718139648438,0.8777052164077759,0.006024297687744463,931.479736328125,4199.36099139586,7.264608497149586,460000,2227.0751953125,0.30450639128685,5790.41259765625,0.39857354760169983,0.25181490182876587,0.9506310820579529,0.9603545069694519,0.1922503048181534,-2332.91064453125,67.6037952531612
4199.949286683939,0.12268912047147751,0.03169213355970572,5701.820391369202,1767.0,231,0.13444764912128448,1564.923095703125,6835.467289209366,261.4244482173175,1767.0,1602.698486328125,947.1903686523438,0.8777729272842407,0.0057892316672357065,948.1452026367188,4199.949286683939,7.258309543042765,462000,2227.43603515625,0.3044380247592926,4997.732421875,0.3984666168689728,0.25171124935150146,0.9575828909873962,0.9623270630836487,0.19942833378911018,-2290.70556640625,67.58864909343131
4218.153973308664,0.051036711782217026,0.03269447576099211,5964.428789683222,1774.0,232,0.09245993942022324,1478.89404296875,6866.4015283584595,261.44193912063133,1774.0,1530.3370361328125,970.9012451171875,0.8776614665985107,0.006394913388759758,964.1767578125,4218.153973308664,7.245203752498521,464000,2230.373046875,0.304333359003067,5433.06982421875,0.398697167634964,0.25197654962539673,0.9587442874908447,0.9725981950759888,0.2109571447968483,-2316.05908203125,67.57542478162179
4223.88710781456,0.0732617974281311,0.03312745648512072,6064.498180365439,1781.0,233,0.09521143138408661,1567.616455078125,6897.713907957077,261.5513756316676,1781.0,1612.3121337890625,938.7272338867188,0.8776072263717651,0.0062689083313006155,935.568115234375,4223.88710781456,7.231971500850683,466000,2231.52197265625,0.30425509810447693,4251.6953125,0.3987576961517334,0.2523289620876312,0.9699732065200806,0.9649488925933838,0.19759080424904824,-2335.294921875,67.55861524822461
4229.376067872575,0.1825392097234726,0.032997762863534674,5957.938656448606,1788.0,234,0.18952222168445587,1531.181640625,6928.790906429291,261.6224832214765,1788.0,1582.829345703125,955.1405029296875,0.8774987459182739,0.006145386071268126,955.3433227539062,4229.376067872575,7.217078792884507,468000,2233.073486328125,0.3042050302028656,10470.568359375,0.39896199107170105,0.25265124440193176,0.953265368938446,0.9525171518325806,0.2143479350209236,-2331.03466796875,67.54425213867233
4238.874062862529,0.06650272756814957,0.033426183844011144,5956.226981998504,1795.0,235,0.1246732696890831,1577.822998046875,6959.759574651718,261.7754874651811,1795.0,1633.6812744140625,965.9142456054688,0.877350389957428,0.0062689083313006155,966.5237426757812,4238.874062862529,7.211210709919599,470000,2234.97265625,0.30408942699432373,4632.60498046875,0.398994117975235,0.25297972559928894,0.9741553664207458,0.9670960307121277,0.20380716651678085,-2308.619140625,67.53106841675918
4244.479019797105,0.10753960907459259,0.03496115427302997,6081.729165002584,1802.0,236,0.06026430055499077,1551.600341796875,6991.087814569473,261.85904550499447,1802.0,1601.651611328125,972.1597290039062,0.877259373664856,0.0059055952237471445,969.86962890625,4244.479019797105,7.196560750695793,472000,2235.52001953125,0.30400538444519043,4418.935546875,0.3990837037563324,0.2531068027019501,0.971106767654419,0.9733333587646484,0.21159493952989578,-2296.331298828125,67.5145288572043
4243.567622594176,0.17172467708587646,0.03482587064676617,5897.489873653811,1809.0,237,0.1607915759086609,1552.758056640625,7021.769345998764,261.9198452183527,1809.0,1606.373291015625,979.8273315429688,0.8772124648094177,0.006145386071268126,970.1640625,4243.567622594176,7.2015129759025704,474000,2236.086669921875,0.30413344502449036,3877.514404296875,0.39903029799461365,0.2531367838382721,0.957893967628479,0.9601726531982422,0.205622468739748,-2324.586181640625,67.50435348180453
4259.258569367473,0.1364557296037674,0.03524229074889868,5948.383013839117,1816.0,238,0.08494795113801956,1562.29296875,7052.746469736099,261.97632158590307,1816.0,1612.8082275390625,999.38818359375,0.877173125743866,0.006654572515946094,992.3282470703125,4259.258569367473,7.190382327294514,476000,2239.4990234375,0.304061621427536,5223.552734375,0.39907798171043396,0.2532484233379364,0.9693624973297119,0.9686279892921448,0.1932259890437126,-2327.696044921875,67.49143784517906
4263.344630011655,0.18089443445205688,0.03508771929824561,5944.511420089548,1824.0,239,0.2207755744457245,1618.617919921875,7083.449394464493,262.04331140350877,1824.0,1664.3438720703125,965.0590209960938,0.8771803975105286,0.006654572515946094,956.2175903320312,4263.344630011655,7.191025981155501,478000,2240.96484375,0.30427706241607666,5775.400390625,0.39907121658325195,0.25328528881073,0.9495057463645935,0.9440886974334717,0.1997138202190399,-2307.162841796875,67.48124725413341
4265.194867193112,0.1693183183670044,0.035480349344978165,5819.338816080671,1832.0,240,0.18396338820457458,1542.457763671875,7114.351482629776,262.00545851528386,1832.0,1578.8958740234375,957.2898559570312,0.8770989179611206,0.006394913388759758,958.0369873046875,4265.194867193112,7.173679552298669,480000,2240.956787109375,0.30423614382743835,7957.02490234375,0.3990533649921417,0.25350627303123474,0.959030032157898,0.9640015363693237,0.19669906318187713,-2315.0869140625,67.46925579540961
4281.979960593557,0.26566648483276367,0.03534529635671561,5927.247160997692,1839.0,241,0.2567773163318634,1562.869140625,7145.164580345154,262.0614464382817,1839.0,1608.694091796875,976.5983276367188,0.8771567344665527,0.006024297687744463,973.3234252929688,4281.979960593557,7.163182584952337,482000,2243.74755859375,0.3042198717594147,5183.31494140625,0.39905083179473877,0.25332897901535034,0.9440133571624756,0.9470939040184021,0.20190947741270066,-2316.689208984375,67.4582082162083
4294.040072447882,0.2678164839744568,0.035211267605633804,6242.4220367985035,1846.0,242,0.35610640048980713,1559.93896484375,7175.9816834926605,262.1050920910076,1846.0,1610.6248779296875,946.4061889648438,0.8771461248397827,0.00652345114787383,946.0896606445312,4294.040072447882,7.156330813046781,484000,2245.93994140625,0.3042188584804535,6107.49609375,0.39917007088661194,0.2534444332122803,0.9369131326675415,0.9067204594612122,0.2018376761674881,-2336.289794921875,67.44721786475209
4295.624847038321,0.1787642538547516,0.03507825148407987,5940.151404063642,1853.0,243,0.1796194612979889,1559.984130859375,7206.904552221298,262.2692930383162,1853.0,1615.6116943359375,964.9818725585938,0.8771817684173584,0.0062689083313006155,959.774169921875,4295.624847038321,7.1526330736783565,486000,2246.896728515625,0.3041904866695404,5836.25390625,0.3991396427154541,0.2534957528114319,0.9633083939552307,0.9651317596435547,0.20339833900332452,-2369.77783203125,67.43533183746773
4304.2474592960325,0.17343683540821075,0.03496503496503497,6149.200429660067,1859.0,244,0.26276665925979614,1623.337890625,7237.751188278198,262.4168908015062,1859.0,1669.3603515625,955.1295166015625,0.8771408796310425,0.006145386071268126,956.3834228515625,4304.2474592960325,7.141403270947262,488000,2247.837890625,0.30412670969963074,4263.47509765625,0.3992898464202881,0.25360381603240967,0.9471079111099243,0.9349622130393982,0.20301030933856964,-2286.552001953125,67.42425752218918
4315.553257346911,0.2093031257390976,0.03535083020889127,6358.275418961619,1867.0,245,0.2705494165420532,1567.294921875,7268.86122918129,262.41081949651846,1867.0,1616.400634765625,960.0116577148438,0.8771706819534302,0.0057892316672357065,954.4410400390625,4315.553257346911,7.128911978471902,490000,2249.16796875,0.30401894450187683,5271.4716796875,0.39921918511390686,0.2535499334335327,0.9538838267326355,0.9333046674728394,0.20522785305976868,-2304.98974609375,67.41083431787979
4322.959789546623,0.2583010196685791,0.03573333333333333,6138.5905138373155,1875.0,246,0.2847300171852112,1487.618408203125,7299.868800878525,262.39893333333333,1875.0,1529.3253173828125,1004.9185791015625,0.8770005702972412,0.0059055952237471445,1003.2130126953125,4322.959789546623,7.117139353885941,492000,2250.48046875,0.3040454387664795,5164.37646484375,0.39940810203552246,0.2538822293281555,0.93730229139328,0.9299219846725464,0.19244538858532906,-2301.234130859375,67.39847159181666
4334.432392524114,0.21397125720977783,0.03664365374402549,6286.531026498721,1883.0,247,0.2658989131450653,1489.8544921875,7330.754045724869,262.3462559745088,1883.0,1547.02734375,985.7706909179688,0.876879870891571,0.006394913388759758,975.6432495117188,4334.432392524114,7.1000749340836045,494000,2251.18115234375,0.3040201663970947,6179.6435546875,0.3995591402053833,0.2541365325450897,0.9522801637649536,0.9431208372116089,0.1952023722231388,-2305.85009765625,67.38733790804095
4341.338693830455,0.36032819747924805,0.037076271186440676,6343.230445957343,1888.0,248,0.28588053584098816,1511.7325439453125,7361.936860084534,262.55349576271186,1888.0,1576.2698974609375,916.5422973632812,0.8768560886383057,0.006024297687744463,898.63916015625,4341.338693830455,7.091817025341803,496000,2252.552978515625,0.3039531409740448,4616.68115234375,0.3997483253479004,0.2542538046836853,0.9065272212028503,0.9228959679603577,0.1903215815126896,-2338.85693359375,67.37357429527108
4347.287238608552,0.36913856863975525,0.036939313984168866,6293.30374324967,1895.0,249,0.3546779751777649,1582.6337890625,7392.900173425674,262.7377308707124,1895.0,1633.916748046875,887.687255859375,0.87669438123703,0.0062689083313006155,881.62890625,4347.287238608552,7.089477136327042,498000,2252.5439453125,0.30391377210617065,5494.4130859375,0.39993318915367126,0.25490817427635193,0.9058962464332581,0.9045881628990173,0.20486443668603896,-2325.02587890625,67.36192675644367
4355.696805132512,0.30000704526901245,0.03680336487907466,6359.84129687656,1902.0,250,0.32831713557243347,1599.3785400390625,7423.972979307175,262.8207150368034,1902.0,1647.3702392578125,891.47509765625,0.8766116499900818,0.006145386071268126,885.8169555664062,4355.696805132512,7.080640214208358,500000,2253.4580078125,0.3038594424724579,5986.47265625,0.40004539489746094,0.2550353407859802,0.9307065606117249,0.9220543503761292,0.19774307638406755,-2312.7001953125,67.34938305859262
4362.508982723381,0.24508920311927795,0.03719224724986904,6514.1581874606945,1909.0,251,0.18644817173480988,1664.5185546875,7455.371520042419,262.93137768465164,1909.0,1714.8260498046875,918.9097290039062,0.8764171600341797,0.006394913388759758,916.6002807617188,4362.508982723381,7.075367656290798,502000,2255.631591796875,0.30373892188072205,7034.37060546875,0.400261789560318,0.25545236468315125,0.9511879086494446,0.9473525881767273,0.19050764456391334,-2292.408447265625,67.33400188715797
4365.6424463396,0.225651815533638,0.037075718015665796,6307.424377463223,1915.0,252,0.16845835745334625,1639.7623291015625,7486.225261688232,263.1028720626632,1915.0,1694.357421875,950.0780029296875,0.8762681484222412,0.006145386071268126,946.409912109375,4365.6424463396,7.076338343689884,504000,2256.48681640625,0.3037196397781372,7687.6591796875,0.40048232674598694,0.25588151812553406,0.9447262287139893,0.951543927192688,0.1916605207324028,-2352.609619140625,67.32364875250121
4377.157409144245,0.2201342135667801,0.037460978147762745,6444.330592800982,1922.0,253,0.18189695477485657,1665.0518798828125,7517.333341121674,263.22476586888655,1922.0,1726.1375732421875,948.791015625,0.8761847019195557,0.006145386071268126,937.74267578125,4377.157409144245,7.065956433230701,506000,2257.95556640625,0.30363860726356506,5312.2939453125,0.4006730318069458,0.25602614879608154,0.9524608850479126,0.9561400413513184,0.2008751368522644,-2353.6806640625,67.31110315835734
4394.353483326611,0.19598442316055298,0.03732503888024884,6734.499084709577,1929.0,254,0.19220952689647675,1450.5281982421875,7548.02640247345,263.3146708138932,1929.0,1517.3131103515625,1021.3756713867188,0.8760320544242859,0.0059055952237471445,1002.8092651367188,4394.353483326611,7.057965669895501,508000,2259.86669921875,0.3036327660083771,6082.73388671875,0.4009567201137543,0.2562757730484009,0.9540552496910095,0.9576376676559448,0.20519487738609313,-2345.12060546875,67.30236129454065
4399.748780734663,0.14530755579471588,0.03770661157024793,6745.733817401051,1936.0,255,0.23969890177249908,1617.3489990234375,7579.125102758408,263.38378099173553,1936.0,1678.694580078125,926.0672607421875,0.8758167624473572,0.00652345114787383,913.4937133789062,4399.748780734663,7.060273043875559,510000,2262.271484375,0.30370867252349854,4475.53759765625,0.4012213945388794,0.2567432224750519,0.9587593078613281,0.9472563862800598,0.197730975151062,-2404.1826171875,67.2900886428681
4405.458308167755,0.16286247968673706,0.03757076685537828,6474.843213161795,1943.0,256,0.12118785828351974,1640.396484375,7610.0480189323425,263.4101904271745,1943.0,1690.02099609375,914.4269409179688,0.875799298286438,0.0062689083313006155,902.4351196289062,4405.458308167755,7.058486560442157,512000,2262.454833984375,0.3036309480667114,4778.6318359375,0.4012336730957031,0.25689196586608887,0.9622976183891296,0.9663706421852112,0.19411956295371055,-2321.149169921875,67.27947034318863
4414.442049559459,0.14389245212078094,0.03743589743589744,6627.507593595676,1950.0,257,0.1170833632349968,1576.4906005859375,7641.8125677108765,263.5020512820513,1950.0,1623.676025390625,942.0570678710938,0.8757209181785583,0.006145386071268126,933.1572265625,4414.442049559459,7.049505549226099,514000,2263.80419921875,0.3036317229270935,6934.52490234375,0.401456356048584,0.2571156919002533,0.9623311758041382,0.9656533002853394,0.18980008721351624,-2275.223388671875,67.26152930939655
4416.9766301000245,0.05085911601781845,0.03730199284619315,6646.51303248351,1957.0,258,0.18302209675312042,1608.473388671875,7673.064536809921,263.6152273888605,1957.0,1652.9136962890625,890.3465576171875,0.8756160140037537,0.006145386071268126,882.9600219726562,4416.9766301000245,7.041496993354653,516000,2263.5537109375,0.3036905527114868,4129.70166015625,0.4016495645046234,0.2574988305568695,0.9651715755462646,0.9503521919250488,0.20491535991430282,-2288.326904296875,67.24822885622791
4420.9679099046725,0.15343549847602844,0.03767820773930754,6444.470873167037,1964.0,259,0.24409304559230804,1557.2354736328125,7703.943365097046,263.709266802444,1964.0,1605.58203125,879.9125366210938,0.8757016062736511,0.006024297687744463,881.6171875,4420.9679099046725,7.0374853551529,518000,2263.052734375,0.30368638038635254,5155.54150390625,0.4016399085521698,0.2570939362049103,0.9549599289894104,0.9483162760734558,0.2019950768351555,-2364.798828125,67.23829283932889
4420.65534722682,0.22793126106262207,0.03857868020304569,6373.5889914091595,1970.0,260,0.1283961534500122,1501.096435546875,7735.008961677551,263.92233502538073,1970.0,1560.44677734375,900.8494873046875,0.875516951084137,0.006145386071268126,888.0634765625,4420.65534722682,7.030076476800886,520000,2262.81884765625,0.3036004900932312,8943.3583984375,0.4018322229385376,0.2576580345630646,0.9433926343917847,0.960152804851532,0.19678036645054817,-2313.55126953125,67.22681286812931
4440.218750350068,0.16333810985088348,0.03844208396560445,6554.179356499138,1977.0,261,0.18829111754894257,1602.3590087890625,7766.204272270203,264.02832574607993,1977.0,1653.4625244140625,877.0183715820312,0.8753353953361511,0.006145386071268126,874.349365234375,4440.218750350068,7.022859372853147,522000,2264.814453125,0.30354827642440796,5089.6787109375,0.40208807587623596,0.25825318694114685,0.9588189721107483,0.9502759575843811,0.19803565472364426,-2342.942138671875,67.2143020836883
4444.498571304731,0.01396623719483614,0.038306451612903226,6484.6884294464,1984.0,262,0.08176396042108536,1606.45166015625,7796.980529785156,264.03326612903226,1984.0,1666.2579345703125,902.8391723632812,0.8751898407936096,0.00652345114787383,902.9063720703125,4444.498571304731,7.022505795131246,524000,2266.15478515625,0.3034849464893341,8584.04296875,0.40229323506355286,0.2585335969924927,0.9678357243537903,0.972664475440979,0.19872234225273133,-2362.00048828125,67.20550320707787
4452.375279578293,0.1576472371816635,0.03867403314917127,6434.11713572348,1991.0,263,0.14580801129341125,1644.6702880859375,7828.360558986664,264.05826217980916,1991.0,1699.158935546875,921.1051635742188,0.8750417828559875,0.00652345114787383,922.1605224609375,4452.375279578293,7.0152567078427905,526000,2266.703369140625,0.30349257588386536,3806.530029296875,0.4025317132472992,0.2588127851486206,0.9632145762443542,0.9664309620857239,0.20447402969002723,-2369.1787109375,67.19159088759291
4453.614503508685,0.11221593618392944,0.0385578367551327,6430.327300972147,1997.0,264,0.12011775374412537,1685.22998046875,7859.390983819962,264.2273410115173,1997.0,1732.520751953125,913.4887084960938,0.8749365210533142,0.006024297687744463,907.850830078125,4453.614503508685,7.013607335737523,528000,2267.0908203125,0.30346423387527466,6879.208984375,0.4027303457260132,0.25915029644966125,0.9617266654968262,0.9570790529251099,0.20251405507326126,-2343.45458984375,67.18077788558777
4473.403048021751,0.1939292550086975,0.039,6497.691521008508,2004.0,265,0.2628832757472992,1579.9661865234375,7890.472483158112,264.4051896207585,2004.0,1639.4759521484375,915.8014526367188,0.8751028776168823,0.006145386071268126,905.18408203125,4462.871462404096,6.98046830184427,530000,2267.54296875,0.30337023735046387,4305.4169921875,0.40261387825012207,0.2586442530155182,0.9549192786216736,0.9373666644096375,0.20699099868535994,-2338.875244140625,67.16961514424683
4500.162052460602,0.1141081154346466,0.039,6523.644787375674,2010.0,266,0.10177616029977798,1621.650634765625,7921.960225105286,264.5995024875622,2010.0,1672.9825439453125,908.9718627929688,0.8749591708183289,0.006024297687744463,898.7145385742188,4474.247418429564,6.961471916470851,532000,2269.06982421875,0.30330169200897217,8177.17333984375,0.4027876853942871,0.25892364978790283,0.9619395136833191,0.9520102739334106,0.206151023209095,-2309.410400390625,67.155096072567
4521.565560872623,0.056196220219135284,0.039,6446.145536024102,2018.0,267,0.03436502441763878,1645.4468994140625,7953.89404964447,264.58126858275523,2018.0,1701.8685302734375,900.0567626953125,0.8749622702598572,0.0059055952237471445,895.474365234375,4475.124855343717,6.934047135415207,534000,2268.837158203125,0.30327555537223816,5014.9599609375,0.4027961194515228,0.2589091360569,0.9711642265319824,0.9593151807785034,0.19189273878932,-2328.8115234375,67.13692647488423
4548.544277990273,0.19060367345809937,0.039,6387.747235521,2025.0,268,0.113987497985363,1672.77197265625,7984.847454786301,264.66814814814813,2025.0,1721.155029296875,882.4721069335938,0.8748199939727783,0.0059055952237471445,880.3955078125,4485.618111640666,6.912112368851924,536000,2269.2783203125,0.303295761346817,5149.41552734375,0.40294012427330017,0.25924500823020935,0.9543341398239136,0.96485435962677,0.20093173265457154,-2305.47998046875,67.12714338439983
4562.831930883031,0.15172742307186127,0.039,6238.27539676539,2030.0,269,0.06216822937130928,1680.472412109375,8016.134335517883,264.91379310344826,2030.0,1729.65185546875,868.8731689453125,0.874662458896637,0.0059055952237471445,873.0346069335938,4488.110210036729,6.895455292393141,538000,2271.2392578125,0.3032335042953491,5631.37890625,0.403176873922348,0.2595030963420868,0.9401878714561462,0.9595255255699158,0.20511354729533196,-2291.941650390625,67.11464372749218
4585.507436860891,0.08507050573825836,0.039,6126.943187182103,2038.0,270,0.108519047498703,1623.9755859375,8047.355756282806,264.86898920510305,2038.0,1662.1595458984375,867.3617553710938,0.8746986389160156,0.006145386071268126,869.6836547851562,4491.573399589702,6.862499781774499,540000,2270.656005859375,0.3031314015388489,6003.384765625,0.40304484963417053,0.25941798090934753,0.9584751725196838,0.9728416204452515,0.20104370057582854,-2371.681640625,67.10278709604782
4599.3246075898915,0.026209989562630653,0.039,6174.040063071898,2044.0,271,0.0031952187418937683,1606.6148681640625,8078.758250236511,265.1164383561644,2044.0,1658.44091796875,883.4549560546875,0.8746190667152405,0.006145386071268126,880.1132202148438,4492.1788928053165,6.8501040902461225,542000,2269.561767578125,0.30310189723968506,5856.68359375,0.4029713571071625,0.2597024738788605,0.9564232230186462,0.9660914540290833,0.19904857099056245,-2345.330078125,67.08951836553997
4622.823401132393,-0.017071016132831573,0.0395,6108.596695643108,2052.0,272,-0.021509047597646713,1685.7884521484375,8110.072247505188,265.05555555555554,2052.0,1738.06396484375,899.7638549804688,0.874687671661377,0.006024297687744463,897.9970092773438,4496.819692311861,6.813738205147088,544000,2269.6787109375,0.30308982729911804,5510.146484375,0.40289339423179626,0.25950759649276733,0.9795317053794861,0.9761853814125061,0.1998361912369728,-2374.846435546875,67.07708432157861
4647.334647777736,-0.07674480229616165,0.0395,6249.324537689805,2060.0,273,-0.015510736033320427,1682.977294921875,8141.150340557098,264.93980582524273,2060.0,1750.0421142578125,899.3994750976562,0.8746657371520996,0.006394913388759758,903.3161010742188,4502.798893332785,6.781144253774755,546000,2271.357421875,0.30310145020484924,5001.7939453125,0.4028348922729492,0.25956404209136963,0.969934344291687,0.9750599265098572,0.1968628564476967,-2388.2470703125,67.06668924660066
4663.360444579881,0.08811335265636444,0.0395,6040.647799935353,2067.0,274,0.094417043030262,1671.9716796875,8172.461226701736,264.84421867440733,2067.0,1721.476318359375,939.7294921875,0.874708890914917,0.0059055952237471445,932.5040283203125,4502.659376851303,6.763677998384378,548000,2271.8583984375,0.3031231164932251,7045.29052734375,0.4027152955532074,0.2594276964664459,0.9635225534439087,0.974567174911499,0.20165418922901154,-2341.240478515625,67.05446312911579
4693.101098317651,-0.0009484067559242249,0.0395,6114.604504670433,2075.0,275,-0.03336234390735626,1694.615234375,8203.631096124649,264.95518072289155,2075.0,1744.8626708984375,944.237060546875,0.8746252059936523,0.0062689083313006155,942.0562744140625,4513.934728073983,6.7385829605525345,550000,2274.0009765625,0.30307579040527344,4102.17333984375,0.40275081992149353,0.2596970498561859,0.9762603044509888,0.9727619886398315,0.19924107015132905,-2360.842041015625,67.04348276457934
4705.616897207374,0.032271094620227814,0.04,5811.4958614328525,2082.0,276,-0.006722761783748865,1682.0462646484375,8234.772780179977,265.12487992315084,2082.0,1730.61279296875,948.1296997070312,0.8745121955871582,0.006654572515946094,940.41357421875,4510.319978954693,6.72140953697608,552000,2273.854736328125,0.3030198812484741,6296.2001953125,0.402835875749588,0.26013192534446716,0.9742804169654846,0.9752001762390137,0.19350580275058746,-2400.50341796875,67.03281495860965
4729.8588346736615,-0.09827850759029388,0.0405,5897.046875795163,2089.0,277,-0.05827758088707924,1719.6485595703125,8266.544268608093,265.17807563427476,2089.0,1769.4246826171875,957.8793334960938,0.8744242191314697,0.00652345114787383,943.9210205078125,4518.263336506295,6.697640009008523,554000,2274.9580078125,0.3029329478740692,5506.58935546875,0.4028759300708771,0.2603330612182617,0.9629982709884644,0.9737435579299927,0.2045854613184929,-2333.45068359375,67.01712130228289
4742.150986412039,-0.012287283316254616,0.0405,5737.37287860904,2096.0,278,-0.00846042949706316,1718.250732421875,8297.684186697006,265.131679389313,2096.0,1765.269775390625,932.8504028320312,0.8743798136711121,0.006145386071268126,929.2554931640625,4514.668716131313,6.678745683585526,556000,2275.409912109375,0.30296215415000916,4455.06982421875,0.4029276669025421,0.26054951548576355,0.9668007493019104,0.9771938323974609,0.19251886412501334,-2323.6962890625,67.00664757660806
4768.672681075737,-0.02364352159202099,0.0405,5872.804637281589,2102.0,279,-0.01036759838461876,1642.326416015625,8328.607967615128,265.4276879162702,2102.0,1695.15673828125,913.31591796875,0.8742250204086304,0.005563337841870998,906.2739868164062,4527.222898747384,6.666592278556775,558000,2277.62158203125,0.3029339611530304,4944.9541015625,0.4030642509460449,0.2606612741947174,0.9656330943107605,0.9720110893249512,0.2049348309636116,-2344.40283203125,66.9979908010704
4788.895696053145,0.004507126286625862,0.0405,5656.200486773296,2109.0,280,-0.038500912487506866,1701.3125,8359.552150011063,265.4788999525842,2109.0,1746.142822265625,923.6090087890625,0.8742358684539795,0.006145386071268126,917.9851684570312,4530.998556168548,6.639428118996356,560000,2279.7509765625,0.3028692901134491,7885.78564453125,0.40302467346191406,0.2605441212654114,0.9807828664779663,0.9807137250900269,0.20230960577726365,-2314.511474609375,66.98923458468514
4809.990360870635,0.04078947380185127,0.041,5738.725178532709,2116.0,281,-0.015907902270555496,1683.11572265625,8390.800733566284,265.5056710775047,2116.0,1733.7987060546875,925.8479614257812,0.8741176128387451,0.00652345114787383,917.7320556640625,4535.14980796337,6.606095874963309,562000,2281.220947265625,0.30292731523513794,6190.1220703125,0.4030640423297882,0.26091268658638,0.9799677729606628,0.9776059985160828,0.19462874233722688,-2295.66845703125,66.97811303655367
4835.781181931075,0.020266499370336533,0.041,5730.347175021598,2123.0,282,0.032187215983867645,1735.2012939453125,8421.932938098907,265.5902025435704,2123.0,1782.9268798828125,910.0531616210938,0.8739569783210754,0.0062689083313006155,910.1063842773438,4543.807752091633,6.5913103795636,564000,2283.14453125,0.303007036447525,4047.37841796875,0.4031836688518524,0.2613224685192108,0.9732561111450195,0.983596920967102,0.20112202689051628,-2309.7900390625,66.96799940647739
4862.3452778781375,-0.021685801446437836,0.041,5993.846856703159,2129.0,283,-0.026058191433548927,1708.01953125,8453.19276356697,265.77454203851573,2129.0,1759.43310546875,950.6926879882812,0.8737984299659729,0.006654572515946094,942.1481323242188,4555.608952841124,6.574524764654354,566000,2285.59521484375,0.30307528376579285,4643.47900390625,0.40334996581077576,0.261545330286026,0.9701455235481262,0.9721824526786804,0.2041467833518982,-2376.5869140625,66.95694938360384
4891.744105118079,-0.0545152872800827,0.0415,6091.284588874654,2137.0,284,-0.003486497327685356,1681.0828857421875,8484.665167331696,265.79223210107625,2137.0,1723.658447265625,948.8856201171875,0.8736597895622253,0.00678832942351661,937.7234497070312,4565.816182074666,6.538220829059911,568000,2287.3349609375,0.30306047201156616,5696.22314453125,0.4033568799495697,0.2618117928504944,0.9658980369567871,0.9823316335678101,0.20726892858743667,-2359.921142578125,66.9443034931958
4915.381869359389,-0.05088541656732559,0.042,6226.095433404124,2144.0,285,0.07298313081264496,1665.5277099609375,8515.796113967896,265.7877798507463,2144.0,1706.408447265625,932.1915893554688,0.8735241889953613,0.006654572515946094,920.256591796875,4573.051865781007,6.505671297633788,570000,2288.9052734375,0.30311524868011475,4234.32275390625,0.40356042981147766,0.2621883451938629,0.9799448847770691,0.9658371806144714,0.2016681581735611,-2385.17626953125,66.93443482812685
4946.200344749818,-0.0025513293221592903,0.043,6453.080095521244,2150.0,286,-0.06611622869968414,1628.55029296875,8546.829670906067,265.95674418604654,2150.0,1675.8299560546875,921.9940795898438,0.8734219670295715,0.006145386071268126,907.2782592773438,4588.956196100601,6.478304667928851,572000,2289.6884765625,0.303007036447525,5170.89892578125,0.40365758538246155,0.2622314691543579,0.9818516373634338,0.976970374584198,0.20308789670467375,-2318.767333984375,66.92540064851451
4969.811184501007,0.03119974583387375,0.0435,6647.93073920309,2157.0,287,0.055476151406764984,1663.23583984375,8578.03506064415,266.0806675938804,2157.0,1718.0213623046875,923.901123046875,0.8734563589096069,0.0062689083313006155,917.9197998046875,4595.88110010899,6.4396244557918,574000,2291.0712890625,0.3028835654258728,4605.03369140625,0.40365418791770935,0.2620539665222168,0.9679625034332275,0.967353880405426,0.19982085525989532,-2361.628662109375,66.91509138654612
4991.715757858512,-0.04543913155794144,0.044,6653.794821978496,2163.0,288,0.03532048314809799,1711.931640625,8610.150863409042,266.21960240406844,2163.0,1763.146484375,888.0390625,0.8733350038528442,0.00678832942351661,888.2986450195312,4602.773812094587,6.42633571539692,576000,2292.860107421875,0.3027755320072174,5269.6611328125,0.4036038815975189,0.2622261047363281,0.9739440679550171,0.9742969274520874,0.20427783221006393,-2357.387451171875,66.8977825287422
5012.2648938914535,0.026447944343090057,0.044,6718.481856808852,2170.0,289,0.03565613925457001,1692.22509765625,8641.758090257645,266.29493087557603,2170.0,1740.094970703125,901.5916137695312,0.8732699155807495,0.006394913388759758,899.6298217773438,4605.8279492469255,6.394691964548446,578000,2293.974853515625,0.30269673466682434,5050.90673828125,0.4036225974559784,0.2623738944530487,0.9760573506355286,0.972909688949585,0.19736052989959718,-2383.871826171875,66.88453830379873
5039.814740765652,0.0834459662437439,0.0445,6727.032505934984,2177.0,290,0.05609838292002678,1626.5579833984375,8673.136593580246,266.39090491502066,2177.0,1665.906494140625,885.6893920898438,0.8731546401977539,0.006924774844929294,881.4970703125,4618.265151607573,6.366588179288287,580000,2295.417236328125,0.3026134967803955,5708.27880859375,0.4036900997161865,0.26255157589912415,0.9709646701812744,0.9781607985496521,0.20456514805555343,-2338.30712890625,66.87315410543738
