#{"t_start": 1522638728.728075, "env_id": null}
r,l,t
-1054.387424,99,545.338791
-1269.816202,62,546.80239
-1635.667499,90,548.016019
-192.435422,77,548.158838
119.949553,91,549.387007
-859.554829,98,550.63253
-110.713711,83,551.848711
-1248.892343,104,553.108901
824.350446,201,555.590396
-4348.737446,174,558.037253
1167.816288,109,559.318201
-247.817016,107,560.579028
501.87866,102,561.838872
-1370.858088,93,563.099929
-582.89178,108,564.366304
-1290.893176,110,565.604264
-132.372374,97,566.790434
-2404.368468,114,568.046347
1.651183,106,569.311101
484.950865,96,570.557245
-857.665613,112,572.360479
608.693957,95,574.235223
160.982385,95,575.842163
349.853289,88,577.412351
83.933875,80,578.946876
-222.825819,96,580.810893
-62.88662,96,582.426381
-96.128473,85,583.821933
-223.628718,96,585.226797
365.134964,94,586.629441
142.405226,88,588.042336
-319.156566,96,589.380492
-600.330846,98,590.693229
-2276.375531,103,592.019136
263.225506,97,593.330446
-476.946512,91,593.530216
-7.397571,98,594.770862
7037.45699,217,598.593597
666.072176,114,599.891344
23.429304,101,601.388276
-164.368425,119,602.677426
-760.207161,136,603.978879
3292.495599,152,606.406389
-1050.202715,22,606.451485
-6224.251028,170,608.935048
482.252823,105,610.205705
-1175.604402,29,610.264376
-661.689043,141,611.61611
339.706472,123,614.037174
313.293161,102,615.334976
388.644666,100,616.625411
476.220245,98,617.866129
-272.730298,98,619.116398
-490.12733,97,620.376152
265.718735,97,621.628412
183.231896,105,622.905405
-399.879554,99,624.179354
-1012.993068,20,624.220146
-822.202796,108,625.509607
135.703814,99,626.991147
481.586019,96,628.242408
-134.34721,101,629.505367
212.03515,101,630.76984
696.175275,99,632.03146
846.235729,118,633.336282
-2309.773115,139,634.751088
1087.015552,114,637.079498
-6.714518,98,638.308534
652.152705,96,639.546489
-1771.921247,98,640.784873
-200.244037,111,642.067479
121.259221,110,643.350017
18.325889,97,644.636626
260.449004,104,646.63367
-575.05542,118,648.152111
321.230489,107,649.618895
-102.722661,108,651.019957
354.498226,95,652.266046
638.589739,128,653.798316
-36.406684,98,655.042657
-1043.964411,24,656.150863
-1214.011011,123,657.435262
-889.216786,111,658.689423
-1620.569529,107,659.938596
697.922579,94,661.16492
1073.622996,122,662.442962
-197.249096,97,663.683261
-433.751917,104,664.953686
-3361.817685,101,666.248402
220.013943,99,667.535835
295.970054,98,668.808462
-881.77722,109,670.09825
-1949.003995,137,672.562777
-539.91098,104,673.855234
-2053.409404,124,675.148926
15310.121183,344,679.326445
-1004.160193,184,681.82628
7757.393969,271,685.539525
4600.744373,247,688.116256
-1998.782312,52,689.264849
-477.457844,218,691.821311
-15851.584551,562,699.359516
914.412666,227,701.96019
-14881.16018,563,709.755203
-1866.476662,45,709.841346
9172.869215,251,712.481486
2720.676128,284,716.276196
715.464387,204,718.839597
-1827.373469,56,720.047446
2816.871481,238,722.675906
-3145.71722,370,727.742224
-1252.609413,123,729.056601
-20790.556852,550,736.853362
-4349.764371,242,739.513472
-3600.663847,223,742.054675
-2032.234059,144,744.516996
-1502.40326,196,747.160191
1305.807347,304,751.084074
132.756463,245,753.777398
-1798.309397,108,755.110204
-3384.122893,125,757.819706
165.112556,238,760.677639
-1910.907478,117,761.938865
-1222.106395,304,765.593614
-777.674392,82,766.830091
3547.724697,247,769.452185
101.468737,82,770.672755
1827.405653,317,774.506998
320.762772,325,779.853173
-1649.733222,383,785.227822
-13249.011907,296,787.90861
-273.085122,117,790.271554
5494.501334,294,793.973172
6702.498877,319,798.769609
-3645.400459,497,805.376212
3219.960152,286,809.443442
-1067.167681,25,809.491029
3751.875743,336,813.324729
-3185.821312,239,817.03961
2646.70387,344,820.93814
-1692.438033,126,822.254096
-35.834232,115,823.551556
-7365.771596,359,828.549316
8419.137191,284,832.28787
9016.483454,284,836.25413
2852.65785,175,837.667734
7824.032621,259,841.360267
-1202.764909,116,842.597102
4281.985415,196,845.084497
-476.958373,117,846.394413
-313.577959,117,848.792811
-829.07491,123,850.105013
-1118.963667,191,852.623487
4841.940801,224,855.199281
-3760.039009,343,859.057403
-661.34553,129,862.086266
-144.020558,308,867.431069
4351.005271,298,871.99448
4119.461119,234,874.830194
4880.475678,231,877.518729
-3295.23862,101,878.84112
7707.835518,308,882.796699
-847.323655,234,886.550764
690.106571,342,891.179992
2070.954857,213,894.115294
-471.492618,189,896.994215
6461.907321,314,900.819215
5824.956513,278,904.607682
4225.758127,239,908.270099
-1102.796143,26,908.322724
15403.752929,286,912.085991
5917.690008,239,914.688503
6268.015763,223,917.528637
-2964.573678,115,918.814533
441.542894,169,921.289868
-4431.710597,276,925.048518
-163.089468,164,927.524387
-648.093563,240,930.085768
-11970.811285,370,935.018601
6392.263919,358,939.126116
8829.872922,282,943.145512
-530.790264,141,944.461159
5009.492577,218,948.06254
-4285.555222,249,950.695026
5014.680059,248,954.478478
-1206.985298,196,957.014208
-1173.193583,34,957.08055
-1057.004544,237,959.706131
23.747936,189,962.243722
-2769.720953,177,964.673259
1048.46099,221,967.471788
676.834637,200,969.924745
-382.16289,190,972.393813
4674.935376,191,974.846977
-8610.047747,386,981.112739
-512.261314,170,982.517482
-721.871359,169,984.93471
-2289.531605,172,987.386528
2662.790483,246,989.959701
-534.194467,138,992.340296
-2453.375407,179,995.053063
11954.486954,264,997.711174
-419.409985,312,1001.580947
8268.985219,264,1005.953052
4327.721353,232,1009.217854
-9392.8767,475,1015.856921
3724.311951,205,1019.022318
-1427.327827,204,1022.662064
-8872.652288,358,1027.60356
8702.712712,331,1031.392659
-9986.441059,317,1035.16511
11999.111366,324,1038.900083
-1921.960616,154,1041.319753
-6222.404871,410,1046.437994
8558.005437,432,1051.805491
13564.474295,299,1055.628222
5916.84022,242,1059.447343
842.385179,214,1062.606845
-1120.666048,38,1062.724195
8033.561707,257,1066.928001
-13510.930471,324,1070.768319
4106.70747,358,1075.966581
-1018.469639,112,1077.254057
-1163.460635,36,1077.318959
-5892.694194,284,1081.091853
4088.544357,239,1083.627102
3194.920206,376,1090.027056
-270.986514,112,1091.434655
-1949.278528,213,1094.15397
-4555.31929,136,1096.663574
-1178.204797,103,1097.993958
-3753.924274,131,1099.375226
2643.368053,195,1102.259099
1983.650594,191,1104.772877
554.200818,107,1106.1134
3866.621807,396,1111.388416
-1297.416386,165,1113.865889
-244.085173,110,1115.125245
11934.554197,364,1119.592523
-5344.135206,537,1127.504935
2993.998438,361,1131.806124
-2485.500741,306,1135.697307
562.730775,99,1137.367606
-4122.963905,114,1140.326809
-482.793669,101,1141.804439
4400.935884,276,1144.688317
5191.912292,241,1148.524456
400.317181,208,1151.068156
-1129.559458,122,1152.36995
-1010.95882,146,1153.714302
-5857.025238,221,1157.643593
381.646347,215,1160.318022
-10437.446918,468,1166.671609
8909.890037,264,1169.360117
204.251886,319,1173.238533
1658.116129,414,1178.386729
4894.359505,319,1183.974818
3687.640439,221,1186.5711
-2394.183704,155,1187.955777
1866.012173,187,1190.491083
1417.475384,234,1194.204108
-2431.831038,90,1195.42312
1166.668732,378,1199.331708
2806.348201,213,1201.961486
-623.300529,244,1205.669075
-2333.226101,140,1207.030255
555.040429,312,1211.153725
659.157031,237,1214.821577
-2418.683054,73,1216.050166
388.626122,230,1219.223826
2125.385747,334,1223.086668
4886.517863,401,1228.253119
-3017.717952,131,1229.593953
-2472.96398,88,1230.861062
-3186.377063,385,1236.336239
3870.240309,203,1238.949543
4521.662707,317,1242.852581
6685.542144,236,1246.72755
3867.333958,235,1249.422794
2327.656852,172,1252.093888
6584.779893,226,1254.879024
-72.30384,292,1258.954399
3881.003018,417,1264.453911
-2021.414964,116,1265.737702
-4032.071988,358,1270.859275
-1931.763308,56,1270.963719
427.493532,283,1274.875205
-425.568555,285,1278.836099
2461.243872,277,1282.772239
-32.076159,338,1286.775624
-940.720621,16,1286.809491
2651.265741,208,1290.822092
-489.063542,293,1294.471506
1556.309936,193,1297.420449
338.954268,362,1302.767764
-750.442861,164,1305.265856
-5024.565369,511,1311.690105
3912.54401,311,1315.969916
4065.710428,263,1320.079464
717.587643,246,1322.736187
12140.045711,329,1326.702136
-1062.630884,31,1327.845875
