AI_success_rate,obs_rms_mean,reference_Q_std,obs_rms_std,train/param_noise_distance,total/duration,total/epochs,reference_perturbed_action_std,rollout/return,reference_perturbed_action_mean,reference_actor_Q_mean,reference_action_std,total/steps_per_second,reference_action_mean,train/loss_actor,rollout/episode_steps,rollout/Q_mean,rollout/actions_mean,rollout/return_history,train/loss_critic,AI_distance,AI_return,rollout/episodes,reference_actor_Q_std,param_noise_stddev,rollout/actions_std,reference_Q_mean,total/episodes,total/steps
,nan,110.3083267211914,0.11866414546966553,0.18530463799834251,364.21720910072327,13,0.8873803615570068,176.729873116361,0.33468735218048096,196.7437744140625,0.8607221841812134,71.38597339811523,0.31341829895973206,-207.88587951660156,68.08222811671088,109.13253784179688,0.3707301616668701,383.3471676078181,325.0304870605469,12.63728508143473,176.729873116361,377.0,108.55133056640625,0.0038883556208891092,0.8574572801589966,193.38632202148438,377.0,26000
,nan,114.21582794189453,0.11921191215515137,0.22047025918960572,394.93037939071655,14,0.8630108833312988,191.38656412765636,0.3133074641227722,216.65399169921875,0.8618454933166504,70.89857215643255,0.36852648854255676,-226.9763641357422,71.39795918367346,121.19438934326172,0.3556208610534668,447.49103557982147,373.97430419921875,12.603002906582722,191.38656412765636,392.0,112.15626525878906,0.004651046760498564,0.8590191006660461,210.22430419921875,392.0,28000
,nan,123.52869415283203,0.12172728776931763,0.20964326947927475,425.54385256767273,15,0.921048641204834,211.00717626533444,0.3005485534667969,223.8140411376953,0.9255744218826294,70.49802228133282,0.2658090591430664,-245.5278778076172,73.36274509803921,131.91465759277344,0.34137916564941406,542.8495639367734,712.2771606445312,12.607011520202391,211.00717626533444,408.0,122.9992904663086,0.0045594027649236,0.8604106307029724,219.37098693847656,408.0,30000
,nan,128.90692138671875,0.12321808189153671,0.20611846163868905,455.98396611213684,16,0.9107251763343811,216.96254188270464,0.3005063831806183,239.98587036132812,0.915621280670166,70.17790619447017,0.32812803983688354,-261.7742614746094,75.49881796690308,140.8952178955078,0.3266870081424713,539.6681504439453,701.4979858398438,12.602341274444505,216.96254188270464,423.0,125.88934326171875,0.004651046760498564,0.864477813243866,233.48745727539062,423.0,32000
,nan,135.84628295898438,0.12546305358409882,0.21091035932302474,486.48063135147095,17,0.9261273741722107,238.70803770893508,0.24972021579742432,254.20535278320312,0.9418115615844727,69.88973005060049,0.23091568052768707,-285.0874938964844,77.97931034482758,153.99354553222656,0.3065318167209625,606.4902011852972,389.9255065917969,12.522486940387054,238.70803770893508,435.0,133.22235107421875,0.0038117396538467885,0.8692092895507812,247.3692626953125,435.0,34000
,nan,140.8331298828125,0.12629851698875427,0.21748413845896722,516.8139145374298,18,0.9502546787261963,244.31115696280781,0.21230262517929077,274.83172607421875,0.9328398108482361,69.65756723524272,0.19906936585903168,-308.04034423828125,80.30580357142857,161.27015686035156,0.2984410226345062,604.7510100505324,502.8430480957031,12.524272538874866,244.31115696280781,448.0,139.35397338867188,0.0038117396538467885,0.8698633909225464,268.00250244140625,448.0,36000
,nan,150.27581787109375,0.12720738351345062,0.22016095772385597,547.2774755954742,19,0.9526175260543823,257.2321102778098,0.19350199401378632,284.5458984375,0.9502050876617432,69.43461350872056,0.1191396713256836,-324.1446228027344,82.21739130434783,172.74136352539062,0.28302812576293945,695.9232466027628,804.5233764648438,12.444780602391218,257.2321102778098,460.0,148.19334411621094,0.0038883556208891092,0.874402642250061,279.09210205078125,460.0,38000
,nan,154.8035430908203,0.12684570252895355,0.2022925592958927,578.347179889679,20,0.8789425492286682,261.65056446284746,0.3321675956249237,302.7637939453125,0.9323737025260925,69.16260922657233,0.24454143643379211,-338.7384033203125,84.58474576271186,180.59637451171875,0.27232617139816284,597.9653652532764,567.4976196289062,12.467994120517012,261.65056446284746,472.0,152.0721435546875,0.004046238451403247,0.8743231296539307,296.48675537109375,472.0,40000
,nan,159.1796112060547,0.12717463076114655,0.21489791557192803,609.0510487556458,21,0.9364539384841919,268.20763446619014,0.2546100318431854,295.7977294921875,0.8749699592590332,68.95973676723871,0.35046881437301636,-342.091552734375,85.28513238289206,188.71852111816406,0.268138587474823,575.3380487718024,1014.9227294921875,12.455516555722134,268.20763446619014,491.0,158.4981689453125,0.003663006885632498,0.8754268884658813,290.8602600097656,491.0,42000
,nan,164.96966552734375,0.12719158828258514,0.21137133240699768,640.0482938289642,22,0.9497348666191101,272.47256016101505,0.1875752955675125,317.317626953125,0.9465236067771912,68.74481257777998,0.22104111313819885,-357.27606201171875,86.34381139489194,195.38262939453125,0.26314476132392883,537.6224477254026,1084.1888427734375,12.490267086839733,272.47256016101505,509.0,163.03224182128906,0.003663006885632498,0.8762109875679016,310.5980224609375,509.0,44000
,nan,172.10992431640625,0.12773092091083527,0.206810115724802,670.9029500484467,23,0.93621426820755,278.3059246580976,0.15044918656349182,330.00537109375,0.9085707664489746,68.56431320905399,0.23803666234016418,-372.9214782714844,87.43428571428572,204.78977966308594,0.2513849139213562,506.82882183945765,1244.3797607421875,12.423190208179149,278.3059246580976,525.0,168.48455810546875,0.0035908311789358866,0.8799181580543518,323.3531188964844,525.0,46000
,nan,179.71554565429688,0.12808887660503387,0.19338606238365175,701.5612173080444,24,0.921656608581543,286.2747055768626,0.22008585929870605,328.8432312011719,0.9386928677558899,68.41883333314868,0.16679492592811584,-378.262451171875,88.14522058823529,213.5224151611328,0.24522389471530914,464.5948810937461,1223.1976318359375,12.370360733603935,286.2747055768626,544.0,176.86093139648438,0.0038117396538467885,0.8820589184761047,323.2249755859375,544.0,48000
,nan,180.22930908203125,0.12823955714702606,0.19997374475002289,732.3340489864349,25,0.9278643131256104,289.7581217315304,0.23673519492149353,342.11865234375,0.9114858508110046,68.27485362615737,0.2975907623767853,-388.0171813964844,87.79613356766257,219.11805725097656,0.24287058413028717,422.73455654502584,1400.7967529296875,12.410850156362818,289.7581217315304,569.0,176.6244659423828,0.004127567844276452,0.8826839327812195,336.1659851074219,569.0,50000
,nan,185.27989196777344,0.12842832505702972,0.19589290156960487,763.3715789318085,26,0.9446353912353516,295.349566882602,0.15330570936203003,345.3599548339844,0.9252459406852722,68.11885775570003,0.21924389898777008,-393.9847717285156,88.57705479452055,227.26507568359375,0.23469948768615723,472.09193037397296,673.642822265625,12.405197753626629,295.349566882602,584.0,180.99696350097656,0.0033827254027187976,0.883976399898529,338.4136657714844,584.0,52000
,nan,180.39706420898438,0.1283060908317566,0.1879729886353016,794.1684083938599,27,0.9318671226501465,295.8941169129962,0.22724135220050812,353.67816162109375,0.9596303701400757,67.9956536035103,0.16503754258155823,-412.3041076660156,90.03672787979967,232.84661865234375,0.22823679447174072,435.70830368369656,1195.268798828125,12.388963579504184,295.8941169129962,599.0,175.2724151611328,0.0034507181833134453,0.8860617876052856,344.2823486328125,599.0,54000
,nan,176.45928955078125,0.12821173667907715,0.20579203218221664,824.8099129199982,28,0.9301667213439941,300.8162377782095,0.2521415054798126,367.4786682128906,0.9300565123558044,67.89443133842607,0.22943376004695892,-413.8399353027344,91.34803921568627,241.2552032470703,0.22471167147159576,432.5287552811888,1700.46923828125,12.376873226330376,300.8162377782095,612.0,173.0819091796875,0.003123890155675532,0.886266827583313,360.96173095703125,612.0,56000
,nan,192.79214477539062,0.12872326374053955,0.19705650553107262,855.5546491146088,29,0.9136248230934143,304.2213710556006,0.28631576895713806,369.5167236328125,0.9333516955375671,67.79227961653027,0.231074258685112,-417.76800537109375,92.20541401273886,247.61944580078125,0.22003592550754547,430.49380377024966,1397.2540283203125,12.384307598569038,304.2213710556006,628.0,188.73468017578125,0.0033160723485136726,0.8874303698539734,360.9710388183594,628.0,58000
,nan,182.17408752441406,0.12899039685726166,0.21243820950388909,886.808590888977,30,0.8617375493049622,307.8826339656901,0.3934827744960785,385.8419189453125,0.9022860527038574,67.65834320555385,0.3267163634300232,-419.34429931640625,93.09331259720062,253.44679260253906,0.21666930615901947,433.0976766814249,1364.143798828125,12.400169205596793,307.8826339656901,643.0,176.37661743164062,0.0030019970379275515,0.8879609107971191,378.42755126953125,643.0,60000
,nan,194.85182189941406,0.1290564090013504,0.20663301438093185,918.5319521427155,31,0.9167532324790955,315.0360892124459,0.27659574151039124,375.370361328125,0.9287973642349243,67.49901280556307,0.25506407022476196,-429.3757019042969,93.78787878787878,260.0628662109375,0.21324998140335083,481.82279780058974,1434.1005859375,12.366636264807918,315.0360892124459,660.0,190.5025634765625,0.0033160723485136726,0.8885491490364075,368.53656005859375,660.0,62000
,nan,195.34242248535156,0.12932969629764557,0.20451504960656167,949.7776749134064,32,0.9288827776908875,318.6032220934379,0.21576698124408722,379.6082763671875,0.9337521195411682,67.38419073267335,0.21504096686840057,-437.1615905761719,94.27621861152141,265.2574462890625,0.2093895971775055,476.4843035613885,819.1691284179688,12.41668413798206,318.6032220934379,677.0,188.7835693359375,0.0033827254027187976,0.8893631100654602,372.3575744628906,677.0,64000
,nan,185.70831298828125,0.1297277957201004,0.1971285156905651,980.8496625423431,33,0.9288005232810974,324.3730754478099,0.14827707409858704,399.9724426269531,0.9417533278465271,67.28859938528122,0.10351033508777618,-448.943603515625,94.90935251798561,272.10125732421875,0.2065330594778061,493.3511310307237,2288.910888671875,12.427821715115138,324.3730754478099,695.0,176.43231201171875,0.0035200776187980457,0.8890469670295715,390.59259033203125,695.0,66000
,nan,176.97372436523438,0.12963947653770447,0.21438708782196045,1011.7899696826935,34,0.9429231882095337,326.0409443400932,0.22442354261875153,397.2323913574219,0.9195929169654846,67.20762414883933,0.2781181037425995,-453.989013671875,96.09206798866856,278.6201171875,0.20190370082855225,500.72708840773913,2405.36279296875,12.410272096999696,326.0409443400932,706.0,173.1658935546875,0.0033160723485136726,0.889839768409729,390.03704833984375,706.0,68000
,nan,189.29750061035156,0.12977099418640137,0.20685147404670715,1043.0352323055267,35,0.9354723691940308,330.946980403914,0.17378324270248413,399.92608642578125,0.933685302734375,67.11182693730478,0.22361665964126587,-455.9388427734375,96.96116504854369,284.82537841796875,0.19923058152198792,532.930957987423,1550.92724609375,12.387483845831866,330.946980403914,721.0,182.83688354492188,0.0033160723485136726,0.889834463596344,392.2886047363281,721.0,70000
,nan,176.62200927734375,0.13010810315608978,0.21094792410731317,1074.2262017726898,36,0.9043452739715576,340.31421702228107,0.3046158254146576,408.0426330566406,0.931387186050415,67.02498959826663,0.1966368556022644,-462.68035888671875,97.73777173913044,290.48321533203125,0.19601301848888397,562.5471041043104,1015.2916259765625,12.324456729539786,340.31421702228107,736.0,170.46881103515625,0.0031866803478046105,0.8900439143180847,400.15887451171875,736.0,72000
,nan,178.75083923339844,0.13043908774852753,0.20225170582532884,1105.304618358612,37,0.9353437423706055,346.6829977014646,0.2009677290916443,409.2138366699219,0.9335624575614929,66.94986953903324,0.2214122861623764,-470.9183349609375,98.47003994673769,295.54132080078125,0.19477763772010803,554.5049204065364,1493.3096923828125,12.31618965404315,346.6829977014646,751.0,172.53558349609375,0.0030019970379275515,0.8903095722198486,401.77813720703125,751.0,74000
,nan,183.2633819580078,0.13052202761173248,0.21250733405351638,1136.2825782299042,38,0.9421688914299011,348.93535524935396,0.23353974521160126,416.8267517089844,0.9242867231369019,66.88477096814461,0.27031606435775757,-472.7174987792969,98.76041666666667,301.4911193847656,0.1912703663110733,546.3176408140076,1009.3551635742188,12.289303246309215,348.93535524935396,768.0,177.5101318359375,0.003123890155675532,0.8914300203323364,408.64886474609375,768.0,76000
,nan,185.1171875,0.13077281415462494,0.21018429890275,1167.609384059906,39,0.8790932297706604,347.7330306056736,0.40109825134277344,424.5968017578125,0.8830127120018005,66.80316299684526,0.39274388551712036,-473.51715087890625,99.5632183908046,306.0274658203125,0.19090870022773743,571.7398190918699,1023.572998046875,12.300907490023054,347.7330306056736,783.0,180.9687042236328,0.003663006885632498,0.8910067081451416,417.6288146972656,783.0,78000
,nan,194.50999450683594,0.13142967224121094,0.22149764150381088,1199.1515543460846,40,0.9127691984176636,353.1024008657404,0.28942152857780457,426.05657958984375,0.8839429020881653,66.71383588676179,0.3718688488006592,-483.874755859375,100.29182389937107,309.9849853515625,0.18823984265327454,552.7712125203575,1283.80126953125,12.293157779163723,353.1024008657404,795.0,189.71697998046875,0.0030623371783898953,0.890775740146637,418.8646240234375,795.0,80000
,nan,204.14126586914062,0.13144198060035706,0.22388345807790755,1230.5635638237,41,0.8753308057785034,347.63671715837245,0.3750188946723938,429.43170166015625,0.8987011909484863,66.6361351909392,0.3488633930683136,-491.03265380859375,101.28924598269468,314.0698547363281,0.18747928738594055,510.25816457199494,1775.060302734375,12.337789686813268,347.63671715837245,809.0,197.05685424804688,0.0030623371783898953,0.8906340003013611,421.78302001953125,809.0,82000
,nan,204.47657775878906,0.13137643039226532,0.20518294528126715,1261.8232724666595,42,0.8935890793800354,345.3826680937944,0.32420074939727783,440.59405517578125,0.9154065847396851,66.5703366175785,0.25619423389434814,-495.50115966796875,101.63438256658596,319.7748107910156,0.1859998106956482,420.7038204883009,1309.78759765625,12.346139026507783,345.3826680937944,826.0,197.80398559570312,0.002828017005826892,0.8908373713493347,431.91400146484375,826.0,84000
,nan,210.7685546875,0.13146398961544037,0.2162204897403717,1293.1794447898865,43,0.9176306128501892,353.3589775977098,0.1982589066028595,444.67730712890625,0.9278201460838318,66.50275825716757,0.22566968202590942,-497.88836669921875,102.2461355529132,324.7403869628906,0.18042388558387756,438.12551071011126,1645.29443359375,12.321043221346624,353.3589775977098,841.0,203.6564178466797,0.002611626257775798,0.8927726149559021,434.86395263671875,841.0,86000
,nan,213.84083557128906,0.13151560723781586,0.1978648881614208,1325.5756297111511,44,0.9657903909683228,357.6648235403534,0.10949455201625824,458.6878967285156,0.9603405594825745,66.38625366036308,0.13395221531391144,-505.5984802246094,102.61260210035006,329.3430480957031,0.17546705901622772,451.16414114750756,1943.2315673828125,12.307627507920714,357.6648235403534,857.0,208.29466247558594,0.002828017005826892,0.8943284153938293,448.6651916503906,857.0,88000
,nan,223.52598571777344,0.13152651488780975,0.202178523093462,1357.8022902011871,45,0.9525930881500244,357.34241236962345,0.1531205177307129,457.31298828125,0.962878942489624,66.28358241070914,0.08949321508407593,-507.04071044921875,102.75171624713958,333.28814697265625,0.1710452437400818,413.55310993383944,2274.928466796875,12.289014118831703,357.34241236962345,874.0,219.50425720214844,0.002772293898467691,0.8956396579742432,449.9589538574219,874.0,90000
,nan,223.56561279296875,0.13139602541923523,0.20402227982878685,1389.6997854709625,46,0.9399234056472778,360.00040457469123,0.21863073110580444,479.3741455078125,0.9491015672683716,66.20134863791581,0.1356704831123352,-514.2171630859375,103.43179255918828,337.62213134765625,0.1669156700372696,445.0145790533901,1742.317138671875,12.26961117921679,360.00040457469123,887.0,218.74172973632812,0.002772293898467691,0.8969241380691528,470.1365661621094,887.0,92000
,nan,217.72817993164062,0.13144154846668243,0.20015042558312415,1421.23650431633,47,0.9160794019699097,365.4341629881953,0.16621869802474976,479.30267333984375,0.9405314922332764,66.13959021916459,0.18293558061122894,-511.41961669921875,103.38325991189427,341.49676513671875,0.16164736449718475,494.47176591108143,1915.51123046875,12.260666272403066,365.4341629881953,908.0,211.96890258789062,0.0026641199455570913,0.8987009525299072,470.6094665527344,908.0,94000
,nan,218.21041870117188,0.13157401978969574,0.20995957911014557,1453.0376977920532,48,0.9336972832679749,366.9382146331585,0.014994405210018158,479.78662109375,0.9573167562484741,66.06848545352656,0.056567251682281494,-514.9487915039062,104.01518438177874,346.3040771484375,0.1565553843975067,532.1930346434973,1591.91015625,12.239360989236944,366.9382146331585,922.0,211.36676025390625,0.0028848601476440124,0.9000129699707031,471.31439208984375,922.0,96000
,nan,208.55482482910156,0.1316283941268921,0.20885567426681517,1484.8822391033173,49,0.9485020637512207,368.48660198175986,0.20695246756076813,484.08245849609375,0.9356968998908997,65.99849969192151,0.23161381483078003,-512.7597045898438,104.43116328708645,350.4086608886719,0.1537763923406601,497.6040127408887,2075.1611328125,12.234278353092948,368.48660198175986,937.0,202.2880401611328,0.002664119945557091,0.900651216506958,474.69268798828125,937.0,98000
,nan,215.90377807617188,0.13177503645420074,0.20534173980355264,1517.2212216854095,50,0.9461907148361206,364.4418623286359,0.1438036412000656,480.64874267578125,0.9591489434242249,65.9099665696178,0.17229878902435303,-507.2589111328125,104.02081165452654,353.1268005371094,0.1505015790462494,425.3427431645944,1765.234375,12.259673195031997,364.4418623286359,961.0,210.79116821289062,0.0028280170058268914,0.9018028378486633,471.08367919921875,961.0,100000
,nan,213.04417419433594,0.1320257931947708,0.20994300946593283,1549.8662226200104,51,0.9652376770973206,368.9791317587251,0.06485777348279953,479.92657470703125,0.9534539580345154,65.81213172551857,0.04082740843296051,-486.50518798828125,104.44820512820513,354.567138671875,0.14742018282413483,463.7770371619775,2103.00390625,12.24509493543833,368.9791317587251,975.0,207.79441833496094,0.0029428458366116566,0.9021473526954651,471.1559753417969,975.0,102000
,nan,219.1788787841797,0.13204863667488098,0.2047928375005722,1581.3692953586578,52,0.9542250633239746,368.667286166732,0.028860561549663544,478.583251953125,0.9393362998962402,65.76578937332445,0.020541340112686157,-496.5555419921875,105.01616161616161,357.47381591796875,0.14169462025165558,395.042969413737,1441.8236083984375,12.266068559802495,368.667286166732,990.0,214.062255859375,0.003062337178389895,0.9033492207527161,470.20220947265625,990.0,104000
,nan,211.7579803466797,0.131996750831604,0.1966250431537628,1613.1136479377747,53,0.9440934062004089,369.8643749102962,0.0889645367860794,477.9277038574219,0.9492490887641907,65.71142717409388,0.17061500251293182,-495.09454345703125,105.69760479041916,360.2101745605469,0.1388339251279831,411.29477894949616,1009.0443725585938,12.258030314849737,369.8643749102962,1002.0,205.64935302734375,0.003062337178389895,0.9039452075958252,468.68133544921875,1002.0,106000
,nan,220.47073364257812,0.13187967240810394,0.2252607400715351,1645.0811326503754,54,0.9395288825035095,367.43494401886556,0.12745298445224762,460.69073486328125,0.9499292969703674,65.6502575201274,0.20244470238685608,-492.0522155761719,106.09341199606686,363.8529357910156,0.13641215860843658,369.1873870994355,1434.2574462890625,12.260990958899303,367.43494401886556,1017.0,216.45834350585938,0.0026116262577757974,0.9045235514640808,452.807861328125,1017.0,108000
,nan,224.75747680664062,0.13183648884296417,0.2173757730424404,1676.9921615123749,55,0.9420633316040039,366.24610248226753,0.18209293484687805,468.7269287109375,0.953827977180481,65.5936279993091,0.16290748119354248,-489.3016357421875,106.10810810810811,365.8867492675781,0.13483424484729767,339.7110612208105,2505.446044921875,12.265597095425479,366.24610248226753,1036.0,221.2662353515625,0.0027176687564627886,0.9051986336708069,460.35980224609375,1036.0,110000
,nan,223.065185546875,0.13184666633605957,0.21563421711325645,1709.493121623993,56,0.955493152141571,364.16711509821107,0.06319189071655273,468.8028564453125,0.9509767889976501,65.51649643000708,0.07648931443691254,-491.10089111328125,106.46336822074215,368.4483642578125,0.13274472951889038,352.77292061508604,1173.774658203125,12.275122034825475,364.16711509821107,1051.0,219.03118896484375,0.002884860147644012,0.9056389927864075,459.5599365234375,1051.0,112000
,nan,219.49984741210938,0.13189680874347687,0.20650682389736175,1741.8285672664642,57,0.9363372325897217,365.86562976330606,0.17229147255420685,469.8706970214844,0.9452983140945435,65.44846154343749,0.13837173581123352,-493.9516296386719,106.94084507042254,371.733642578125,0.13064049184322357,351.0530911247632,1620.0316162109375,12.250896986332206,365.86562976330606,1065.0,214.14659118652344,0.002884860147644012,0.9061676859855652,460.1378479003906,1065.0,114000
,nan,225.1182098388672,0.13198351860046387,0.1944449868798256,1774.0540552139282,58,0.9387661814689636,359.06110706952944,0.17633114755153656,469.46246337890625,0.9691113233566284,65.38695912848715,0.052641987800598145,-479.455078125,107.68,371.4839782714844,0.13037772476673126,262.36036634987136,1341.6776123046875,12.27031827663216,359.06110706952944,1075.0,221.43634033203125,0.0027176687564627886,0.9063608050346375,461.00811767578125,1075.0,116000
,nan,224.8304443359375,0.13191349804401398,0.2036111682653427,1806.0097680091858,59,0.9246280193328857,358.01623959902,0.23591996729373932,469.79132080078125,0.9350937008857727,65.33740962546102,0.20999164879322052,-484.0501708984375,108.62857142857143,374.33636474609375,0.12936362624168396,254.8670598709549,1859.4619140625,12.28680707816247,358.01623959902,1085.0,222.7910614013672,0.0027722938984676908,0.9056570529937744,461.2919921875,1085.0,118000
,nan,243.8921356201172,0.13177992403507233,0.20526406913995743,1837.8567929267883,60,0.9442986249923706,363.04728895545156,0.128473162651062,468.45635986328125,0.951373279094696,65.29344422363829,0.17627976834774017,-484.6900329589844,109.39507299270073,377.9883117675781,0.12778210639953613,288.8453629999001,886.0198974609375,12.248118864540645,363.04728895545156,1096.0,242.01625061035156,0.0028280170058268914,0.9058906435966492,459.3997802734375,1096.0,120000
,nan,243.469482421875,0.13162754476070404,0.205457154661417,1870.1071991920471,61,0.9311878085136414,364.6712249835385,0.23933978378772736,477.90301513671875,0.9387112855911255,65.23690195551802,0.21677236258983612,-491.1628112792969,110.15447154471545,381.4237976074219,0.1253819465637207,315.81547289841177,628.1568603515625,12.225655279935392,364.6712249835385,1107.0,240.45355224609375,0.002664119945557091,0.9063892364501953,467.810546875,1107.0,122000
,nan,249.6098175048828,0.13158778846263885,0.2092397204041481,1901.8653161525726,62,0.920450747013092,367.87523530752173,0.2529333829879761,481.32891845703125,0.9366837739944458,65.1991489338735,0.2243472933769226,-497.169677734375,110.6988382484361,383.8784484863281,0.12399867922067642,367.3039159233776,960.8556518554688,12.199223661530594,367.87523530752173,1119.0,245.6627197265625,0.0027722938984676908,0.9064841270446777,473.16900634765625,1119.0,124000
,nan,249.89288330078125,0.1315634399652481,0.20610472857952117,1934.0011203289032,63,0.9515272974967957,365.41301378356746,0.08380170911550522,477.01995849609375,0.9300905466079712,65.14991055360505,0.20078058540821075,-502.3892517089844,111.33982300884956,386.1407165527344,0.12350624799728394,354.4653048632393,1256.360595703125,12.190472348745683,365.41301378356746,1130.0,244.34115600585938,0.0031238901556755318,0.9066339731216431,468.58575439453125,1130.0,126000
,nan,245.30319213867188,0.13154257833957672,0.1990431834757328,1966.1623902320862,64,0.9450092315673828,363.4186715083098,0.1612914502620697,478.1138000488281,0.9473146200180054,65.10143853625989,0.0778566524386406,-481.677490234375,112.03152364273205,388.556396484375,0.12277410179376602,326.32553232126605,1978.275634765625,12.18557552710081,363.4186715083098,1142.0,240.21824645996094,0.003001997037927551,0.9065366387367249,470.5064392089844,1142.0,128000
