param_noise_stddev,reference_action_mean,total/duration,total/steps_per_second,reference_Q_std,total/episodes,total/epochs,reference_actor_Q_std,rollout/episodes,reference_perturbed_action_std,train/loss_actor,rollout/return_history,train/loss_critic,train/param_noise_distance,AI_return,AI_success_rate,reference_Q_mean,reference_action_std,reference_actor_Q_mean,AI_distance,rollout/actions_mean,total/steps,reference_perturbed_action_mean,obs_rms_mean,rollout/return,obs_rms_std,rollout/Q_mean,rollout/actions_std,rollout/episode_steps
0.016294603698363365,0.45415300130844116,26.429112911224365,75.67412522387787,110.71630859375,20.0,1,110.0391845703125,20.0,0.7916427254676819,147.29788208007812,-1844.9440775274452,562.779052734375,0.2070583602786064,-1844.9440775274452,,-132.2519073486328,0.850774347782135,-130.07603454589844,14.521035083654535,0.37811169028282166,2000,0.5312591791152954,0.3400799334049225,-1844.9440775274452,0.3234645426273346,-69.23613739013672,0.7815737724304199,96.9
0.0136225708197137,0.4052940011024475,51.086742639541626,78.29820014603871,236.51174926757812,33.0,2,233.48269653320312,33.0,0.8819032311439514,203.20603942871094,-1060.2638754312402,917.1688232421875,0.20720480039715766,-1060.2638754312402,,-227.3113250732422,0.8726627826690674,-221.55160522460938,12.811864659032908,0.3893233835697174,4000,0.38904502987861633,0.35819584131240845,-1060.2638754312402,0.3082829415798187,-105.79678344726562,0.7891337871551514,120.06060606060606
0.015973535632157008,0.1799551546573639,78.24998450279236,76.67733147967446,355.9476318359375,43.0,3,353.88494873046875,43.0,0.9345754384994507,152.2538604736328,-858.1808162490724,1211.113037109375,0.19606926366686822,-858.1808162490724,,-280.8835144042969,0.9466589093208313,-268.5721130371094,12.387342478048947,0.4164295196533203,6000,0.1920035183429718,0.3653610050678253,-858.1808162490724,0.2862512171268463,-114.41541290283203,0.7846376895904541,137.37209302325581
0.0156587938752642,0.1748284101486206,102.60003519058228,77.97268280795215,446.1645812988281,52.0,4,445.87762451171875,52.0,0.923498272895813,46.78792953491211,19.688144157123535,1516.6409912109375,0.19472755163908004,19.688144157123535,,-315.54962158203125,0.9575153589248657,-298.62677001953125,11.904106435901735,0.4180147647857666,8000,0.26675722002983093,0.37866678833961487,19.688144157123535,0.27924835681915283,-52.53495407104492,0.7878082394599915,150.78846153846155
0.012833077932624282,0.12765063345432281,126.95299458503723,78.76931168647366,516.9102172851562,60.0,5,513.1353149414062,60.0,0.9482237696647644,-59.43617630004883,443.0521346549201,2841.66748046875,0.19949553549289703,443.0521346549201,,-296.873779296875,0.9537094831466675,-277.01080322265625,11.008842098370419,0.40436235070228577,10000,0.18838173151016235,0.37421879172325134,443.0521346549201,0.2743942439556122,-9.46619987487793,0.8018673658370972,164.43333333333334
0.012833077932624282,0.19860579073429108,151.70782613754272,79.09941303305244,547.497802734375,68.0,6,538.5515747070312,68.0,0.9438106417655945,-215.85623168945312,508.8124190246449,5343.4287109375,0.2011863948404789,508.8124190246449,,-202.68365478515625,0.9475365877151489,-180.06671142578125,10.560023241846821,0.3843594193458557,12000,0.2145800143480301,0.37393563985824585,508.8124190246449,0.2829475998878479,33.70171356201172,0.8163784742355347,174.33823529411765
0.01335415235733134,0.20344436168670654,177.23629331588745,78.99059350698484,570.7302856445312,77.0,7,551.631591796875,77.0,0.9489344954490662,-364.599609375,717.6981966585446,2868.3271484375,0.19363213285803796,717.6981966585446,,-40.46717834472656,0.9380486011505127,-9.161788940429688,10.125933073308834,0.36616644263267517,14000,0.15684331953525543,0.3670652508735657,717.6981966585446,0.28183144330978394,64.37019348144531,0.8279700875282288,179.94805194805195
