train/loss_actor,rollout/actions_std,AI_success_rate,rollout/actions_mean,rollout/Q_mean,rollout/return_history,reference_actor_Q_mean,total/steps_per_second,rollout/episode_steps,obs_rms_std,obs_rms_mean,total/episodes,reference_action_mean,reference_Q_std,reference_perturbed_action_std,total/duration,train/loss_critic,reference_perturbed_action_mean,rollout/episodes,total/epochs,AI_distance,reference_actor_Q_std,param_noise_stddev,reference_action_std,reference_Q_mean,rollout/return,AI_return,total/steps,train/param_noise_distance
238.97381591796875,0.8974181413650513,,0.24935123324394226,-256.4152526855469,-1799.9575512931565,-487.80047607421875,78.56707384554946,155.7516339869281,0.2862292230129242,0.3651411831378937,153.0,-0.010753868147730827,553.76123046875,0.9744284152984619,305.47147583961487,1106.3907470703125,0.06899068504571915,153.0,12,12.719515731514171,555.5211181640625,0.010517278057089798,0.9747118949890137,-515.7368774414062,-2097.2915920032688,-2097.2915920032688,24000,0.20024383723735809
172.22740173339844,0.897972822189331,,0.24352134764194489,-241.35887145996094,-1531.6321414866543,-468.203857421875,78.25494959888343,161.65408805031447,0.2830762565135956,0.36601024866104126,159.0,0.028690312057733536,613.6456298828125,0.9779768586158752,332.24735474586487,1024.925048828125,-0.008694224059581757,159.0,13,12.603564432287207,616.469970703125,0.008619377074687717,0.976167619228363,-489.35198974609375,-1923.0695179875095,-1923.0695179875095,26000,0.2074303476512432
75.86483764648438,0.9006703495979309,,0.2306225597858429,-220.2834930419922,-1507.7315936450643,-457.113525390625,78.09174352648218,166.98192771084337,0.2811354100704193,0.36655980348587036,166.0,0.06579509377479553,662.3555297851562,0.9703075885772705,358.5526297092438,2007.841552734375,0.006016673520207405,166.0,14,12.53087972482439,664.10986328125,0.008449541294664952,0.9718760251998901,-476.79608154296875,-1924.4030457932988,-1924.4030457932988,28000,0.21008610993623733
51.08712387084961,0.9003650546073914,,0.2248070240020752,-211.04953002929688,-1571.2684195348133,-427.6316223144531,77.98203221544875,170.84302325581396,0.27812322974205017,0.36626455187797546,172.0,0.09339027106761932,695.6911010742188,0.9713537096977234,384.704003572464,949.0639038085938,0.039851702749729156,172.0,15,12.531885881304248,693.911865234375,0.008792626553888941,0.9711784720420837,-455.2525634765625,-1934.2921174762798,-1934.2921174762798,30000,0.1949171680212021
-19.39312171936035,0.9018955826759338,,0.22047877311706543,-188.1490936279297,-1582.5897449110116,-381.7657470703125,78.16523467341966,178.06179775280899,0.2771616280078888,0.3676682114601135,178.0,0.13743601739406586,709.8250122070312,0.9551706314086914,409.38916301727295,1310.8660888671875,0.1350639909505844,178.0,16,12.457384043257616,709.09375,0.008619377074687717,0.9479212164878845,-407.5027770996094,-1926.9831284832705,-1926.9831284832705,32000,0.20230722561478615
-15.409235000610352,0.9034432768821716,,0.2201388031244278,-174.372314453125,-1640.1015238389136,-377.512939453125,78.09333292787937,183.64673913043478,0.27605050802230835,0.36670902371406555,184.0,0.2685406804084778,717.18017578125,0.9300077557563782,435.3764748573303,1095.342041015625,0.2206910103559494,184.0,17,12.372205893319475,714.602294921875,0.008119843104068908,0.9225014448165894,-399.5775451660156,-1922.632326893506,-1922.632326893506,34000,0.19949525088071823
-34.90202331542969,0.9034962058067322,,0.21398353576660156,-145.3387908935547,-1535.0538136734665,-391.9735107421875,77.9049644820432,188.1151832460733,0.2755220830440521,0.36636990308761597,191.0,0.22820468246936798,737.59619140625,0.9318140745162964,462.10148787498474,1729.233154296875,0.21507342159748077,191.0,18,12.245568993271437,736.2896118164062,0.00795985011672278,0.933667778968811,-412.9830322265625,-1839.3269560120716,-1839.3269560120716,36000,0.20624151170253754
-92.4571762084961,0.9034253358840942,,0.20982390642166138,-115.15899658203125,-1649.3924498775966,-396.4017333984375,78.01861629549829,192.72081218274113,0.2761010527610779,0.3662707805633545,197.0,0.22749952971935272,757.27587890625,0.9262989163398743,487.0632395744324,1921.4239501953125,0.27984803915023804,197.0,19,12.23834015597511,757.0029296875,0.008449541294664952,0.9395987391471863,-415.48553466796875,-1879.7173369735208,-1879.7173369735208,38000,0.20116188883781433
-149.46205139160156,0.9013071656227112,,0.21167126297950745,-72.93269348144531,-1501.273361501767,-423.4560852050781,77.77854571467842,196.10837438423644,0.2750972807407379,0.36621204018592834,203.0,0.25683024525642395,799.7299194335938,0.9148851633071899,514.280636548996,3836.24755859375,0.2573477625846863,203.0,20,12.103230173832616,799.7752685546875,0.007803009623294559,0.925255298614502,-451.53961181640625,-1770.2306926557033,-1770.2306926557033,40000,0.1963430194556713
-235.10205078125,0.9002466201782227,,0.21212469041347504,-37.91378402709961,-1258.0696451214133,-394.7568359375,77.77558546300168,198.53809523809525,0.2735508680343628,0.3661192059516907,210.0,0.18233010172843933,821.7366333007812,0.938072144985199,540.0152213573456,2264.388671875,0.22550636529922485,210.0,21,11.99318566976175,822.2958984375,0.008792626553888941,0.9621763825416565,-427.354248046875,-1656.2627493802709,-1656.2627493802709,42000,0.19588751927018166
-347.648681640625,0.8992206454277039,,0.2138347327709198,-5.147545337677002,-935.728721811089,-310.6289978027344,77.7369437586685,201.83870967741936,0.271992951631546,0.36621972918510437,217.0,0.2714283764362335,781.1129150390625,0.9338520765304565,566.0114467144012,4674.7060546875,0.2521979510784149,217.0,22,11.92880387469838,777.98779296875,0.00735078803626736,0.94016033411026,-344.6396484375,-1561.2773603476835,-1561.2773603476835,44000,0.19925532087683678
-380.430419921875,0.8984444737434387,0.0044444444444444444,0.2159566730260849,40.307456970214844,-559.2637761491936,-308.7798767089844,77.81909572342272,203.28444444444443,0.2706698775291443,0.36657509207725525,225.0,0.22873055934906006,832.025634765625,0.9148906469345093,591.1145532131195,3619.141357421875,0.27503496408462524,225.0,23,11.764529267395341,827.2833862304688,0.008449541294664952,0.9428724646568298,-341.8160400390625,-1431.2249939469393,-1431.2249939469393,46000,0.20075121611356736
-524.3722534179688,0.8992710709571838,0.008547008547008548,0.2116989940404892,82.12986755371094,252.75423625578424,-254.92105102539062,77.8197972068958,204.67521367521368,0.2697828710079193,0.36545005440711975,234.0,0.06778383255004883,854.9917602539062,0.9714034199714661,616.8096258640289,4251.25439453125,0.0863044261932373,234.0,24,11.532479582419306,853.087646484375,0.00735078803626736,0.9609163403511047,-297.3745422363281,-1269.2284238520185,-1269.2284238520185,48000,0.20791712820529937
-576.8550415039062,0.8982707262039185,0.008264462809917356,0.21510760486125946,118.95345306396484,497.000591326959,-160.94969177246094,77.8664541945522,205.9917355371901,0.268919974565506,0.36560124158859253,242.0,-0.06646417826414108,794.2669067382812,0.9649320244789124,642.1250398159027,4503.83154296875,-0.12786069512367249,242.0,25,11.337620324440245,783.8121337890625,0.00795985011672278,0.9722873568534851,-202.08038330078125,-1122.997401031647,-1122.997401031647,50000,0.2046986362338066
-723.5120239257812,0.8981095552444458,0.008,0.21722029149532318,166.13121032714844,914.8340836202427,-97.59918975830078,77.91522478489797,207.812,0.268299400806427,0.3667013645172119,250.0,-0.04937035217881203,822.9607543945312,0.9596714377403259,667.3920295238495,5056.1865234375,-0.10727664828300476,250.0,26,11.169904269485144,820.880126953125,0.008449541294664952,0.9680776000022888,-140.80816650390625,-942.1973931844062,-942.1973931844062,52000,0.19974987238645553
-757.1683349609375,0.8977494835853577,0.01171875,0.21664924919605255,201.3442840576172,856.8489472604185,-9.452873229980469,77.88565402935049,210.296875,0.2670818865299225,0.36607736349105835,256.0,-0.10352510213851929,867.3670043945312,0.9638597369194031,693.3240873813629,2887.63916015625,-0.026521919295191765,256.0,27,11.007420668442672,871.3402099609375,0.00678832942351661,0.961740255355835,-57.21938705444336,-873.0577110009472,-873.0577110009472,54000,0.19490210846066475
-865.3206787109375,0.8973894119262695,0.015151515151515152,0.21750624477863312,245.32423400878906,1229.7908051185589,104.5673599243164,77.76682549872253,212.0,0.26627710461616516,0.3657214045524597,264.0,-0.17460495233535767,920.0169067382812,0.939361572265625,720.101401090622,3479.266845703125,-0.21181198954582214,264.0,28,10.82625000388374,923.7570190429688,0.006924774844929294,0.9543355703353882,50.82218933105469,-721.8260425878327,-721.8260425878327,56000,0.20035793781280517
-917.718994140625,0.8974010348320007,0.014814814814814815,0.21783870458602905,288.4914855957031,1814.3645527543981,180.42169189453125,77.74861574751449,213.74444444444444,0.2662346661090851,0.3669112026691437,270.0,-0.13397884368896484,960.0722045898438,0.9683009386062622,745.9939889907837,10145.3427734375,-0.11559955030679703,270.0,29,10.781818094424798,965.2376708984375,0.006394913388759758,0.9720947742462158,131.8177032470703,-533.3851546987254,-533.3851546987254,58000,0.2034938333928585
-1028.3927001953125,0.8970741629600525,0.01444043321299639,0.21985241770744324,307.0945739746094,1914.0245681382044,238.8250732421875,77.464961780361,216.30685920577616,0.2657381594181061,0.3672929108142853,277.0,-0.19596891105175018,1069.8472900390625,0.9453157782554626,774.5437242984772,10521.3828125,-0.21777720749378204,277.0,30,10.748695859803231,1073.001953125,0.006924774844929294,0.9461431503295898,179.93167114257812,-540.8859702650524,-540.8859702650524,60000,0.19623150587081908
-1066.7303466796875,0.8964160680770874,0.014184397163120567,0.22075840830802917,353.1498107910156,2254.42987710062,296.7862854003906,77.3915768669382,217.36879432624113,0.2649676501750946,0.36730268597602844,282.0,-0.28757357597351074,1101.482177734375,0.9594919085502625,801.1207745075226,3901.6748046875,-0.13098227977752686,282.0,31,10.629270678593516,1103.827392578125,0.00678832942351661,0.9294918179512024,239.20921325683594,-429.2563756320703,-429.2563756320703,62000,0.20385184943675994
-1107.2620849609375,0.8966481685638428,0.013793103448275862,0.22103971242904663,388.83270263671875,2490.734423000723,354.6494140625,77.27375108927528,220.52068965517242,0.26462820172309875,0.36808136105537415,290.0,-0.3186948895454407,1134.93603515625,0.9390417337417603,828.2243206501007,2484.620361328125,-0.26242595911026,290.0,32,10.523005055185413,1133.5634765625,0.007205948471980551,0.9230605363845825,300.2608947753906,-355.7074493608022,-355.7074493608022,64000,0.20133450776338577
-1116.93896484375,0.8962756395339966,0.013513513513513514,0.22126410901546478,435.8089904785156,3125.6601521324333,385.99859619140625,77.18661016391589,222.4831081081081,0.26394668221473694,0.3696971535682678,296.0,-0.1045762151479721,1189.4951171875,0.9122209548950195,855.0705862045288,4784.0439453125,-0.2895483076572418,296.0,33,10.474354999262793,1191.8909912109375,0.006924774844929294,0.9538313746452332,332.8403625488281,-211.86057103312015,-211.86057103312015,66000,0.20046304449439048
-1185.081787109375,0.8963422179222107,0.013201320132013201,0.22058506309986115,450.8031005859375,2960.003132426226,428.78094482421875,77.25416456841678,223.95049504950495,0.2632639408111572,0.37000805139541626,303.0,-0.08208232372999191,1207.9190673828125,0.965861439704895,880.2114472389221,4121.5283203125,-0.11576008796691895,303.0,34,10.427924473614377,1202.404052734375,0.006654572515946094,0.9614765644073486,382.7643737792969,-209.0974170511061,-209.0974170511061,68000,0.19287560015916824
-1263.8668212890625,0.8964473009109497,0.016233766233766232,0.22035369277000427,490.2252502441406,3152.033012776001,450.5794677734375,77.21444657608804,226.3409090909091,0.2628396451473236,0.37038305401802063,308.0,-0.17275941371917725,1224.9974365234375,0.9450587630271912,906.5661039352417,4285.58984375,-0.18885064125061035,308.0,35,10.32865460609791,1222.3013916015625,0.007063962819312372,0.9565485715866089,402.7951965332031,-126.33309023212128,-126.33309023212128,70000,0.2005439080297947
-1300.8759765625,0.8966253995895386,0.01592356687898089,0.21865776181221008,519.2146606445312,3165.8652899109775,551.7814331054688,77.12258385528833,229.0063694267516,0.262974351644516,0.370501846075058,314.0,-0.3094896674156189,1226.96630859375,0.9324719309806824,933.578679561615,4117.88818359375,-0.21532177925109863,314.0,36,10.294404824608819,1216.9154052734375,0.0062689083313006155,0.9058823585510254,503.3427734375,-83.64267856991574,-83.64267856991574,72000,0.20668677598237992
-1350.2093505859375,0.89667147397995,0.015625,0.2177872508764267,560.217041015625,3117.42146500691,619.50927734375,77.1667977881645,230.75,0.26255151629447937,0.3709881603717804,320.0,-0.14075058698654175,1204.0926513671875,0.9382622838020325,958.961653470993,6484.4091796875,-0.20072242617607117,320.0,37,10.233972001516339,1199.7957763671875,0.00652345114787383,0.9426219463348389,565.4719848632812,-52.4664315857377,-52.4664315857377,74000,0.19241083711385726
-1422.7091064453125,0.8967052102088928,0.01834862385321101,0.21767958998680115,600.9173583984375,3491.285299682884,663.6566772460938,77.19605950961491,231.89908256880733,0.26215860247612,0.37086424231529236,327.0,-0.012946655973792076,1212.205322265625,0.9626427292823792,984.5062103271484,15731.48828125,-0.07733951508998871,327.0,38,10.129261110205626,1208.874267578125,0.006024297687744463,0.9654899835586548,621.1226196289062,88.8625683636899,88.8625683636899,76000,0.20834720864892006
-1405.104248046875,0.8973837494850159,0.018018018018018018,0.21661297976970673,627.3607177734375,3256.694511720396,638.0830078125,77.21487464561103,233.8048048048048,0.26200956106185913,0.3709489405155182,333.0,0.07713088393211365,1176.7821044921875,0.9600101709365845,1010.1680583953857,6077.77490234375,0.12162390351295471,333.0,39,10.067576532938325,1169.26513671875,0.006924774844929294,0.964152991771698,600.6861572265625,78.9692494868755,78.9692494868755,78000,0.20163369685411453
-1486.03515625,0.8975812196731567,0.01775147928994083,0.2159901112318039,639.410400390625,3142.1282854085102,579.0963745117188,77.2771588103446,235.67751479289942,0.26159045100212097,0.3712759017944336,338.0,-0.08166517317295074,1154.0296630859375,0.948794960975647,1035.2347476482391,5886.03759765625,-0.03867600858211517,338.0,40,10.034588473467128,1149.696044921875,0.006654572515946094,0.9679601788520813,539.2061767578125,81.91206851505609,81.91206851505609,80000,0.20154114782810212
-1526.9647216796875,0.898076593875885,0.017391304347826087,0.2144850194454193,680.0052490234375,3071.4868726472073,470.41790771484375,77.31186918277547,237.29565217391306,0.2610337734222412,0.37184229493141174,345.0,-0.02444877289235592,1104.507568359375,0.9482630491256714,1060.6392118930817,3966.045654296875,0.03509196266531944,345.0,41,9.999672160336111,1098.4271240234375,0.006024297687744463,0.9598149657249451,431.6214599609375,129.8396376347792,129.8396376347792,82000,0.21346195995807649
-1549.49609375,0.8990116715431213,0.017045454545454544,0.21226617693901062,707.305419921875,3116.3667101357646,472.976806640625,77.24906772805815,238.27272727272728,0.2609226107597351,0.3718070685863495,352.0,0.010650224052369595,1102.3272705078125,0.9692589044570923,1087.3917636871338,11343.8251953125,0.10032415390014648,352.0,42,9.896233548594461,1091.62060546875,0.006024297687744463,0.9726998209953308,423.78662109375,206.98315982771467,206.98315982771467,84000,0.20464898198843
-1649.385498046875,0.8990846872329712,0.016713091922005572,0.21208323538303375,735.4999389648438,3081.7764053802534,524.7294921875,77.22315115090396,239.48189415041782,0.26076364517211914,0.37209585309028625,359.0,0.19471517205238342,1087.842529296875,0.9769800901412964,1113.655668258667,8067.82421875,0.05767981335520744,359.0,43,9.853464033749516,1089.7957763671875,0.006654572515946094,0.958480715751648,463.2595520019531,268.06327841798617,268.06327841798617,86000,0.19249969378113746
-1716.7869873046875,0.8990841507911682,0.01639344262295082,0.21238797903060913,771.7516479492188,2937.0235311921383,640.841552734375,77.17939554378489,240.28961748633878,0.26074013113975525,0.3727298676967621,366.0,0.08328954875469208,1146.3427734375,0.9625542163848877,1140.200689315796,6660.44482421875,0.1449010968208313,366.0,44,9.771703446872523,1144.340087890625,0.0057892316672357065,0.9691627621650696,598.5748901367188,347.0344834833287,347.0344834833287,88000,0.20633283495903015
-1765.565185546875,0.8985711336135864,0.0160857908847185,0.21311770379543304,805.1882934570312,2778.6349793114696,624.9904174804688,77.21154025860578,240.9329758713137,0.26053884625434875,0.37348440289497375,373.0,0.037575870752334595,1168.8585205078125,0.9776239395141602,1165.6288645267487,5026.27099609375,0.08271723240613937,373.0,45,9.773861733620159,1153.1341552734375,0.005675160932492605,0.9777895212173462,581.72607421875,369.1519368877316,369.1519368877316,90000,0.20383010506629945
-1754.489501953125,0.8988792300224304,0.015873015873015872,0.2103409618139267,825.7562866210938,2651.356483782849,673.3723754882812,77.13941718684234,242.61904761904762,0.26016172766685486,0.3732980191707611,378.0,0.14643371105194092,1137.6993408203125,0.9676370620727539,1192.6457750797272,11191.5908203125,0.12693731486797333,378.0,46,9.759249730412423,1131.4962158203125,0.0057892316672357065,0.9424709677696228,612.4577026367188,341.13351534725945,341.13351534725945,92000,0.1974941051006317
-1900.88427734375,0.899247944355011,0.015665796344647518,0.2104896754026413,843.4732666015625,2670.692063530603,702.3172607421875,77.16653338253121,244.02088772845954,0.25987499952316284,0.37370485067367554,383.0,0.16476358473300934,1188.496826171875,0.954473614692688,1218.1446526050568,13907.662109375,0.20884767174720764,383.0,47,9.761712291909985,1195.818359375,0.006145386071268126,0.9676393866539001,631.893798828125,355.1046119176506,355.1046119176506,94000,0.20498599201440812
-1851.231689453125,0.8998461365699768,0.015463917525773196,0.20867100358009338,874.6756591796875,2470.854274288067,877.97705078125,77.17484473947496,247.11082474226805,0.2594046890735626,0.3736511170864105,388.0,-0.007305465638637543,1201.76171875,0.9574134945869446,1243.9286444187164,9778.1298828125,0.13358351588249207,388.0,48,9.761579194932812,1201.806640625,0.006024297687744463,0.9719938635826111,805.3076171875,342.4927919174346,342.4927919174346,96000,0.20577990353107453
-1864.4840087890625,0.8998327851295471,0.015228426395939087,0.20836104452610016,895.0005493164062,2131.591281818897,916.3923950195312,77.20800540141124,248.6522842639594,0.2594323456287384,0.37435224652290344,394.0,0.14881567656993866,1223.657958984375,0.940232515335083,1269.2984294891357,21629.310546875,0.202806755900383,394.0,49,9.75283024338786,1226.163330078125,0.005675160932492605,0.9642292857170105,845.1864013671875,345.24745296722125,345.24745296722125,98000,0.2049853803217411
-1941.6600341796875,0.9000135660171509,0.015037593984962405,0.20806144177913666,917.0379028320312,2117.104816239894,942.4338989257812,77.23472651460685,250.5438596491228,0.25902798771858215,0.3742392361164093,399.0,0.00505780428647995,1244.3167724609375,0.9798640608787537,1294.7543742656708,4456.05029296875,0.015528129413723946,399.0,50,9.73708079917605,1240.63525390625,0.006024297687744463,0.97324538230896,890.682373046875,365.74581409481567,365.74581409481567,100000,0.1919794625043869
-1924.93994140625,0.8999772071838379,0.014778325123152709,0.20719605684280396,956.7406005859375,2338.2816885512298,955.4710083007812,77.13467884406359,250.5935960591133,0.2590908110141754,0.37420913577079773,406.0,0.13420335948467255,1322.4307861328125,0.9804168939590454,1322.3624124526978,7492.330078125,0.008665511384606361,406.0,51,9.659886983645679,1329.239501953125,0.0059055952237471445,0.9624804854393005,895.1759033203125,460.6228760560789,460.6228760560789,102000,0.19952772945165634
-1988.3363037109375,0.8997242450714111,0.014634146341463415,0.20780763030052185,964.3300170898438,2139.500622597183,1092.299072265625,77.15761150276636,252.86341463414635,0.25855040550231934,0.374438613653183,410.0,0.035725079476833344,1375.0340576171875,0.9764195680618286,1347.8903503417969,4218.87646484375,0.07615657150745392,410.0,52,9.659576971651937,1376.1070556640625,0.005675160932492605,0.9736690521240234,1017.587158203125,430.0685421345991,430.0685421345991,104000,0.19995135217905044
-2002.0802001953125,0.8994797468185425,0.014423076923076924,0.20718874037265778,990.2359008789062,2084.905679923007,1289.014404296875,77.09620691786509,254.60576923076923,0.2589735686779022,0.3748958110809326,416.0,0.0026497654616832733,1339.5404052734375,0.980177640914917,1374.9055140018463,4130.3505859375,0.004639662802219391,416.0,53,9.642856175544638,1337.6712646484375,0.0059055952237471445,0.982140839099884,1213.8829345703125,461.94352751630015,461.94352751630015,106000,0.21007274180650712
-2095.98681640625,0.8994134664535522,0.014285714285714285,0.20663857460021973,995.8826904296875,1907.9588658889472,1408.1427001953125,77.04250601633935,256.20952380952383,0.25876203179359436,0.37549063563346863,420.0,0.08164606243371964,1334.495361328125,0.969998300075531,1401.8235592842102,8170.33935546875,9.43988561630249e-06,420.0,54,9.675912828246288,1320.1285400390625,0.005346258315755479,0.9736378192901611,1334.4967041015625,414.3014963844255,414.3014963844255,108000,0.2009565156698227
-2073.5302734375,0.9000837802886963,0.01405152224824356,0.20337837934494019,1012.0228271484375,1477.6973962378515,1532.1455078125,77.00130744765116,257.04449648711943,0.25858578085899353,0.37542039155960083,427.0,-0.009173581376671791,1350.386474609375,0.9664701819419861,1428.5471720695496,16602.201171875,0.16459567844867706,427.0,55,9.673603783991949,1336.04736328125,0.0057892316672357065,0.973509669303894,1443.484619140625,414.1166264138448,414.1166264138448,110000,0.20105942502617835
-2087.570556640625,0.9000971913337708,0.013888888888888888,0.20206321775913239,1027.9783935546875,1438.1080888087336,1686.2598876953125,76.94101129408571,258.9166666666667,0.258340060710907,0.3760813772678375,432.0,0.06947027891874313,1348.7708740234375,0.9805646538734436,1455.660617351532,16889.140625,0.0031009968370199203,432.0,56,9.688478311488161,1336.54931640625,0.005137649157968821,0.967538058757782,1591.5692138671875,384.3461747549666,384.3461747549666,112000,0.2038664309680462
-2098.81982421875,0.900299072265625,0.013793103448275862,0.2011173814535141,1046.479736328125,1303.9182879333196,1866.940673828125,76.88222910738098,260.2896551724138,0.2574770748615265,0.37615087628364563,435.0,-0.011275149881839752,1374.5782470703125,0.9756568670272827,1482.7873921394348,8194.640625,0.02093307115137577,435.0,57,9.668272380490423,1367.6602783203125,0.0057892316672357065,0.975829541683197,1780.2166748046875,379.3974101331912,379.3974101331912,114000,0.20793054848909379
-2115.599609375,0.9004614353179932,0.013574660633484163,0.20054760575294495,1077.9986572265625,1497.7969277468897,1877.2557373046875,76.90314954434456,261.93891402714934,0.2575560212135315,0.37620967626571655,442.0,0.00413317047059536,1358.1026611328125,0.9457891583442688,1508.39075756073,13544.0078125,0.20124757289886475,442.0,58,9.628316306616169,1341.8397216796875,0.005453718107902164,0.9585028886795044,1817.58837890625,420.3918091948726,420.3918091948726,116000,0.20429757475852967
-2084.29443359375,0.900382399559021,0.013363028953229399,0.20033107697963715,1101.072021484375,1398.8733809240125,1916.5382080078125,76.87927476528914,262.28730512249444,0.2575205862522125,0.3766804039478302,449.0,-0.1283586621284485,1296.0367431640625,0.954037070274353,1534.8740003108978,6000.3154296875,-0.12323565036058426,449.0,59,9.593356371231243,1276.0740966796875,0.005675160932492605,0.9577621221542358,1849.31884765625,448.9791968379204,448.9791968379204,118000,0.19016384795308114
-2119.495361328125,0.900850772857666,0.013215859030837005,0.19797857105731964,1126.659423828125,1122.5222602480396,1972.126708984375,76.89285479819947,263.75770925110135,0.25736722350120544,0.3763067126274109,454.0,-0.16241681575775146,1315.9757080078125,0.9302489161491394,1560.6131455898285,7782.29248046875,-0.24483360350131989,454.0,60,9.576369006529363,1305.057373046875,0.005563337841870998,0.9610671997070312,1905.76171875,429.4051079544827,429.4051079544827,120000,0.19803002327680588
