obs_rms_mean,reference_actor_Q_mean,reference_Q_mean,rollout/actions_std,reference_perturbed_action_std,total/steps_per_second,rollout/actions_mean,total/steps,obs_rms_std,AI_return,train/loss_actor,total/epochs,rollout/return,reference_actor_Q_std,rollout/episode_steps,total/episodes,reference_action_std,AI_success_rate,train/param_noise_distance,rollout/Q_mean,AI_distance,reference_action_mean,param_noise_stddev,reference_perturbed_action_mean,rollout/return_history,train/loss_critic,total/duration,rollout/episodes,reference_Q_std
0.2856418788433075,-487.56939697265625,-497.17059326171875,0.8605504631996155,0.8532118201255798,77.22047927207538,0.44112125039100647,24000,0.33840152621269226,-637.5403550748334,412.03741455078125,12,-637.5403550748334,213.99041748046875,65.58630136986301,365.0,0.8656599521636963,,0.1997460326552391,-289.4722900390625,12.526594263454548,0.45866504311561584,0.014460633428115275,0.48141124844551086,-572.1842690328832,108.66881561279297,310.7983818054199,365.0,211.80250549316406
0.2861623764038086,-487.38714599609375,-497.7543029785156,0.8599058985710144,0.8593220710754395,77.01860652365221,0.44128546118736267,26000,0.3380373418331146,-632.7679209384099,412.6323547363281,13,-632.7679209384099,210.34024047851562,65.74177215189873,395.0,0.8593209385871887,,0.2098220643401146,-299.37152099609375,12.568867262486126,0.4418773353099823,0.014175701821503062,0.4669734239578247,-551.2061423528427,106.47674560546875,337.5807635784149,395.0,206.6945343017578
0.28781792521476746,-495.5937805175781,-504.9840393066406,0.8595778346061707,0.8770424723625183,76.80852414354672,0.43516331911087036,28000,0.3399793803691864,-648.4211331176713,412.2477722167969,14,-648.4211331176713,199.84722900390625,66.6047619047619,420.0,0.8787116408348083,,0.19726223409175872,-304.9692077636719,12.59624461758532,0.38546815514564514,0.01208933992007461,0.40405139327049255,-634.6361753958477,158.43856811523438,364.54287219047546,420.0,197.36695861816406
0.2946290373802185,-516.4273071289062,-524.9901123046875,0.8559666872024536,0.8664993047714233,76.8772077741369,0.42974919080734253,30000,0.33938145637512207,-628.1597760241642,401.6113586425781,15,-628.1597760241642,202.24227905273438,68.85057471264368,435.0,0.8492253422737122,,0.20001138553023337,-303.78924560546875,12.599979219672518,0.41812777519226074,0.01208933992007461,0.39686819911003113,-565.8805969975034,145.60000610351562,390.23269534111023,435.0,197.74122619628906
0.3025129437446594,-500.39788818359375,-513.6400756835938,0.8577843308448792,0.841001570224762,77.07455683666569,0.40780729055404663,32000,0.3440515697002411,-639.6203697120341,379.72186279296875,16,-639.6203697120341,232.86029052734375,71.71973094170404,446.0,0.8571503162384033,,0.203944953083992,-294.1106262207031,12.608607895942605,0.4175291657447815,0.012833077932624282,0.41960108280181885,-635.1209605124692,816.2388916015625,415.18240666389465,446.0,226.1501007080078
0.308515727519989,-469.8356628417969,-485.48663330078125,0.8541742563247681,0.8903055191040039,77.04183909270624,0.40690094232559204,34000,0.3412981629371643,-620.4780327916188,332.1156921386719,17,-620.4780327916188,266.66339111328125,74.62555066079295,454.0,0.8878031969070435,,0.1990480403602123,-289.48785400390625,12.641347434405173,0.3543243408203125,0.012332335652468109,0.34727293252944946,-549.8656699628426,449.5587158203125,441.3186445236206,454.0,258.1768493652344
0.3162600100040436,-437.161376953125,-458.0733337402344,0.8524883985519409,0.9181446433067322,77.07420722788356,0.40476083755493164,36000,0.34052783250808716,-593.0356809894776,260.7909851074219,18,-593.0356809894776,305.91546630859375,77.58568329718004,461.0,0.932728111743927,,0.20128179758787154,-280.2171630859375,12.631930982280888,0.2642708420753479,0.011388705069074755,0.2882789969444275,-422.2518649787191,335.2487487792969,467.08232617378235,461.0,294.8392028808594
0.32320451736450195,-385.80218505859375,-406.37896728515625,0.8531599044799805,0.9320523738861084,77.05661134302866,0.39779287576675415,38000,0.3375566899776459,-604.2750580642878,216.33084106445312,19,-604.2750580642878,335.27099609375,81.0576923076923,468.0,0.9249278903007507,,0.2011038425564766,-268.466552734375,12.643364209847258,0.2354785054922104,0.01185113216358652,0.2097499668598175,-483.80221524838606,1773.176513671875,493.1439280509949,468.0,323.7513732910156
0.3270625174045563,-366.00494384765625,-387.1938171386719,0.8560847640037537,0.9084770083427429,77.22589999001586,0.389468252658844,40000,0.3348631262779236,-588.7158411727155,166.5433807373047,20,-588.7158411727155,354.7228088378906,83.33682008368201,478.0,0.9142552018165588,,0.20813049465417863,-255.7006072998047,12.598015087567653,0.26073455810546875,0.010944321720492653,0.28595852851867676,-415.99521761672105,846.6318969726562,517.9609432220459,478.0,345.4598083496094
0.3320525586605072,-315.4591064453125,-337.9096374511719,0.8577403426170349,0.8983683586120605,77.25161550519694,0.3820353150367737,42000,0.33347734808921814,-556.4272370501433,91.19123077392578,21,-556.4272370501433,373.57684326171875,85.80327868852459,488.0,0.908198356628418,,0.20521560072898865,-240.5874786376953,12.56014033087633,0.27577969431877136,0.010310046129879225,0.29818347096443176,-264.9886768173326,800.186767578125,543.6779506206512,488.0,364.7470397949219
0.3364115357398987,-261.0267639160156,-287.6521911621094,0.8579666614532471,0.9443408846855164,77.22241950839921,0.3773176968097687,44000,0.33178916573524475,-521.4857787741946,20.141145706176758,22,-521.4857787741946,404.71038818359375,88.15725806451613,496.0,0.9553458094596863,,0.20750701934099197,-226.85122680664062,12.535250544969593,0.029905671253800392,0.010517278057089798,0.12259899824857712,-80.73135445599257,990.4107666015625,569.7827169895172,496.0,392.15863037109375
0.3391082286834717,-212.2566375732422,-240.04959106445312,0.858389139175415,0.9523895382881165,77.33983597306464,0.3742866814136505,46000,0.3301818072795868,-520.7982388907426,-46.443939208984375,23,-520.7982388907426,443.5185852050781,90.72079207920792,505.0,0.9645792841911316,,0.19232913449406625,-211.53916931152344,12.514944377506467,-0.0994146391749382,0.010517278057089798,-0.09398521482944489,-62.671834236478944,1136.8538818359375,594.7775738239288,505.0,429.55450439453125
0.34362784028053284,-189.03509521484375,-222.36634826660156,0.8610902428627014,0.9342224597930908,77.41678819025954,0.3674042522907257,48000,0.329409122467041,-500.95472818196106,-113.62445068359375,24,-500.95472818196106,482.9950866699219,93.38132295719845,514.0,0.934790849685669,,0.21066877946257592,-188.52459716796875,12.476755020199866,-1.4603137969970703e-06,0.009907751681525063,0.03072679229080677,113.54079463428894,2199.466796875,620.0205552577972,514.0,465.84820556640625
0.3455238342285156,-112.35372161865234,-151.50677490234375,0.86295485496521,0.946825385093689,77.41564322492107,0.36184367537498474,50000,0.32789021730422974,-483.9312421645525,-172.29151916503906,25,-483.9312421645525,504.65069580078125,95.27342256214149,523.0,0.9505653381347656,,0.19960434526205062,-167.96246337890625,12.422773725082877,-0.04569505900144577,0.010106897490323717,-0.08411028981208801,172.43563544092348,970.9419555664062,645.8642971515656,523.0,493.10076904296875
0.34717899560928345,24.6182804107666,-22.52983856201172,0.865267813205719,0.9459503293037415,77.370124464746,0.35356396436691284,52000,0.3279068171977997,-515.6976510593728,-263.2796936035156,26,-515.6976510593728,515.3775634765625,97.89433962264151,530.0,0.9471929669380188,,0.20520752176642418,-152.44662475585938,12.44300056607965,-0.16355881094932556,0.009521154623962158,-0.15029911696910858,-20.424801087498345,1454.9915771484375,672.0940461158752,530.0,505.91693115234375
0.34998518228530884,124.17652893066406,74.82365417480469,0.866654634475708,0.949061393737793,77.40086468252089,0.34821322560310364,54000,0.32654109597206116,-506.21298904080953,-311.0970458984375,27,-506.21298904080953,532.1685791015625,100.16387337057728,537.0,0.9498802423477173,,0.1956387560069561,-129.6364288330078,12.428201839221874,-0.13799619674682617,0.009521154623962158,-0.08117800951004028,24.543688209426474,3250.155517578125,697.666624546051,537.0,528.471923828125
0.35306766629219055,261.4307556152344,216.07040405273438,0.8685581684112549,0.9473699927330017,77.45903908730006,0.34291642904281616,56000,0.3267819583415985,-557.5995567780386,-385.1099853515625,28,-557.5995567780386,542.441650390625,103.1549815498155,542.0,0.9563382863998413,,0.18946140706539155,-120.01835632324219,12.475419711228122,-0.15004222095012665,0.009333550263662541,-0.20640942454338074,-305.25736719721704,2558.148681640625,722.9627511501312,542.0,540.3255615234375
0.3538704216480255,324.9168701171875,279.8712158203125,0.8692403435707092,0.9441497921943665,77.40452372454708,0.3407039940357208,58000,0.32514673471450806,-548.5127187597824,-450.6606140136719,29,-548.5127187597824,543.9332885742188,104.6896551724138,551.0,0.9237370491027832,,0.19230127841234207,-97.35254669189453,12.410314056271547,-0.26915326714515686,0.009521154623962158,-0.20727801322937012,-236.2373159702403,2479.8896484375,749.310210943222,551.0,547.2672119140625
0.35465580224990845,393.8018798828125,346.1650390625,0.8714938759803772,0.9502528309822083,77.3394887932891,0.33554548025131226,60000,0.3235049545764923,-498.059160684265,-521.217529296875,30,-498.059160684265,562.503662109375,106.92678571428571,560.0,0.9472931623458862,,0.20069097250699997,-61.97289276123047,12.334238717660531,-0.12117381393909454,0.00896935834762211,-0.10956692695617676,-41.00410599695948,5100.98291015625,775.8003180027008,560.0,568.2396240234375
0.35861483216285706,436.6878662109375,390.077392578125,0.8721156716346741,0.9383924603462219,77.32410784797509,0.33226245641708374,62000,0.3239561915397644,-461.011043831625,-578.829345703125,31,-461.011043831625,561.8656616210938,108.86091549295774,568.0,0.9297990798950195,,0.208882305175066,-27.059032440185547,12.335558215940889,-0.10818403959274292,0.008449541294664952,-0.003756824880838394,209.46454277723694,1894.490966796875,801.8197910785675,568.0,562.8552856445312
0.35998767614364624,455.81671142578125,406.93560791015625,0.8724926710128784,0.9451420903205872,77.15304853310948,0.3292942941188812,64000,0.3227510154247284,-427.0880656008973,-689.0445556640625,32,-427.0880656008973,567.3733520507812,110.96875,576.0,0.9645302891731262,,0.20587048083543777,-3.140671968460083,12.286064049421293,-0.08626119047403336,0.008792626553888941,-0.10007783770561218,308.0945227601488,1755.63623046875,829.5200412273407,576.0,575.6251220703125
0.3600028455257416,517.6943969726562,469.2962646484375,0.8731529712677002,0.9620833992958069,77.18504439321516,0.3262844383716583,66000,0.32152774930000305,-399.6052681300643,-745.3375854492188,33,-399.6052681300643,566.3743896484375,112.44368600682594,586.0,0.9692927002906799,,0.20008569240570068,24.879520416259766,12.22285910180931,-0.022746242582798004,0.009149642450409314,-0.07723090797662735,414.12212964026077,4130.6357421875,855.0879321098328,586.0,573.4188232421875
0.3605768382549286,565.601318359375,514.8245849609375,0.8736631274223328,0.9625444412231445,77.17616989761626,0.3235304653644562,68000,0.32019945979118347,-341.3009112888964,-775.970703125,34,-341.3009112888964,570.427734375,114.1969696969697,594.0,0.9549941420555115,,0.1981784997880459,63.35581588745117,12.149410108412253,-0.07958535104990005,0.00896935834762211,-0.03316713497042656,672.6089103337861,5062.123046875,881.1009938716888,594.0,570.97705078125
0.3613044321537018,574.6463623046875,525.348388671875,0.8740651607513428,0.9524381160736084,77.08741339149697,0.31954360008239746,70000,0.3200779855251312,-310.0011211760648,-848.6292724609375,35,-310.0011211760648,624.694580078125,115.7893864013267,603.0,0.9502621293067932,,0.1987748897075653,97.70814514160156,12.100024853403474,-0.03227563202381134,0.008119843104068908,-0.08090361952781677,765.7097105739045,3086.6337890625,908.0600440502167,603.0,629.6435546875
0.3618497848510742,613.9744873046875,556.2245483398438,0.8747740387916565,0.9473806619644165,77.10565032278994,0.31743305921554565,72000,0.31872913241386414,-239.52879213067962,-878.4590454101562,36,-239.52879213067962,698.6808471679688,117.4297385620915,612.0,0.9487605690956116,,0.20299939483404159,133.6603546142578,12.024447381531695,-0.13371774554252625,0.00795985011672278,-0.1222173273563385,1117.7276526583573,4195.35888671875,933.7837071418762,612.0,702.69482421875
0.3637726306915283,637.8504638671875,587.375732421875,0.8746342062950134,0.9500971436500549,77.09533158117615,0.3158268630504608,74000,0.31774741411209106,-189.4580713825901,-955.8749389648438,37,-189.4580713825901,762.9711303710938,119.23064516129033,620.0,0.9549009203910828,,0.1984555044770241,171.31272888183594,11.996601279739169,-0.05624469369649887,0.00795985011672278,-0.14077533781528473,1359.4200723397232,1792.7275390625,959.8505964279175,620.0,761.6134033203125
0.3634715676307678,669.620849609375,611.5520629882812,0.8746705651283264,0.9462036490440369,77.04224699673684,0.31422677636146545,76000,0.3167716860771179,-144.17738669153644,-979.7970581054688,38,-144.17738669153644,815.3838500976562,120.78060413354531,629.0,0.9516254663467407,,0.19777470648288728,202.3660888671875,11.92861392336164,-0.14000634849071503,0.008449541294664952,-0.1113840863108635,1640.743088756293,5679.27197265625,986.4717471599579,629.0,814.47265625
0.36492255330085754,705.637451171875,650.816162109375,0.8752256035804749,0.9299283623695374,77.07380215636073,0.31214866042137146,78000,0.3157011866569519,-107.81078699114384,-1029.3680419921875,39,-107.81078699114384,816.5980224609375,122.30188679245283,636.0,0.947401762008667,,0.19896815657615663,236.39002990722656,11.874355766324154,-0.1820092350244522,0.008619377074687717,-0.21798020601272583,2020.4571682952756,3041.10400390625,1012.0170254707336,636.0,816.2083740234375
0.36620861291885376,730.1565551757812,668.2481689453125,0.8758360147476196,0.9664047360420227,77.0229630143225,0.3098992705345154,80000,0.314582496881485,-71.64676454492664,-1040.06787109375,40,-71.64676454492664,846.0137939453125,123.8149300155521,643.0,0.9523341059684753,,0.20273890793323518,263.56585693359375,11.837548186476857,-0.05318368598818779,0.008792626553888941,-0.02095615491271019,2591.786203977759,2880.132568359375,1038.6512913703918,643.0,844.3956298828125
0.3666617274284363,737.5787963867188,673.2966918945312,0.8760512471199036,0.9329642653465271,76.98011807325445,0.30825120210647583,82000,0.313580721616745,-11.32145576819598,-1106.197998046875,41,-11.32145576819598,857.4781494140625,125.90015360983102,651.0,0.9438894391059875,,0.19617127239704132,293.40447998046875,11.770527170029565,0.09717229008674622,0.00795985011672278,0.08247078210115433,2948.602403315445,3593.592529296875,1065.2101094722748,651.0,858.7745361328125
0.36727577447891235,862.55810546875,800.2548828125,0.8765709400177002,0.9636574387550354,76.9646587901546,0.3066342771053314,84000,0.3127540647983551,25.589649460443976,-1174.1339111328125,42,25.589649460443976,852.9268188476562,127.46433990895297,659.0,0.9579908847808838,,0.20044467568397523,318.1717529296875,11.711856017341123,0.005204826593399048,0.008619377074687717,-0.004016019403934479,3008.905455926926,3565.101806640625,1091.4100227355957,659.0,858.7074584960938
0.3673326075077057,858.23291015625,806.2667236328125,0.8765972852706909,0.9553064703941345,76.95456942949527,0.3051717281341553,86000,0.3115167021751404,62.93201911480827,-1146.13427734375,43,62.93201911480827,910.3842163085938,128.93553223388307,667.0,0.9653359651565552,,0.2062467959523201,346.8716125488281,11.64552239960378,-0.016470201313495636,0.008449541294664952,0.03903874382376671,3028.8069722458076,4498.8603515625,1117.5424752235413,667.0,912.084228515625
0.36789101362228394,891.932373046875,835.33544921875,0.8768622279167175,0.9540460705757141,76.92980459615997,0.30271977186203003,88000,0.3109981119632721,83.75864343612001,-1272.63330078125,44,83.75864343612001,976.6046142578125,130.53115727002967,674.0,0.967873752117157,,0.19147547215223312,371.15863037109375,11.628315614610626,0.0768977627158165,0.008792626553888941,0.10953465104103088,3008.936728555705,2792.645263671875,1143.8999547958374,674.0,983.843994140625
0.3695017695426941,960.8184814453125,904.1475219726562,0.8766882419586182,0.9466120004653931,76.8964863324356,0.30220794677734375,90000,0.3103349506855011,121.32087391018901,-1287.817138671875,45,121.32087391018901,1018.0161743164062,131.91629955947135,681.0,0.95501708984375,,0.19604957342147827,403.688720703125,11.594126464181013,0.10664626955986023,0.008283051950460692,0.15152329206466675,3231.0478923742894,2690.186767578125,1170.4045827388763,681.0,1014.6371459960938
0.3717666268348694,986.5763549804688,934.1533813476562,0.8762761354446411,0.96327805519104,76.86272499372967,0.30212709307670593,92000,0.31061288714408875,219.31738788257599,-1362.584228515625,46,219.31738788257599,1069.6607666015625,133.4920174165457,689.0,0.9612136483192444,,0.20919180333614348,439.1867370605469,11.572444222600993,0.061979860067367554,0.008119843104068908,-0.021896401420235634,3744.895112491416,3877.630859375,1196.9390885829926,689.0,1063.5819091796875
0.3720703721046448,964.4889526367188,915.29638671875,0.8764843344688416,0.9567418694496155,76.83046379951517,0.30145180225372314,94000,0.30978506803512573,260.93938586187966,-1401.994873046875,47,260.93938586187966,1124.8226318359375,134.50143266475644,698.0,0.9484727382659912,,0.21201776921749116,468.83111572265625,11.526021707666574,0.11634725332260132,0.00896935834762211,0.06200319528579712,3773.5443866312435,7348.78076171875,1223.473025560379,698.0,1118.8980712890625
0.37248846888542175,985.37890625,929.552001953125,0.8758528828620911,0.9403073191642761,76.85399827167538,0.3020438849925995,96000,0.30905279517173767,283.9825804396829,-1422.6309814453125,48,283.9825804396829,1122.168212890625,135.95325779036827,706.0,0.9477536082267761,,0.19313556596636772,499.4759521484375,11.487161479911206,0.13174214959144592,0.008283051950460692,0.15253232419490814,3697.453043638286,3494.742431640625,1249.1217393875122,706.0,1117.6654052734375
0.3717326521873474,960.6972045898438,893.792236328125,0.875800609588623,0.9487960934638977,76.75985500391035,0.3012832701206207,98000,0.3080902397632599,314.64288380173895,-1483.46337890625,49,314.64288380173895,1135.967041015625,137.23809523809524,714.0,0.9463145136833191,0.0014005602240896359,0.2017284318804741,523.497802734375,11.423307043968245,0.1888173520565033,0.007803009623294559,0.16067080199718475,3653.5287893545255,9664.4306640625,1276.70902967453,714.0,1130.7025146484375
0.37206602096557617,1025.523681640625,961.7593994140625,0.8760893940925598,0.9562248587608337,76.73718847080116,0.300266295671463,100000,0.30701151490211487,360.1336688515399,-1555.294677734375,50,360.1336688515399,1151.421142578125,138.4972299168975,722.0,0.9311331510543823,0.002770083102493075,0.18812453076243402,552.8038330078125,11.36553099849004,0.019898436963558197,0.00795985011672278,0.10181381553411484,3662.987210885889,5018.2724609375,1303.1491248607635,722.0,1142.0633544921875
0.37267398834228516,1153.69287109375,1067.5782470703125,0.8766645193099976,0.9514941573143005,76.66173163494462,0.29914015531539917,102000,0.30641165375709534,409.70392003348195,-1618.8193359375,51,409.70392003348195,1171.78466796875,139.86145404663924,729.0,0.9436384439468384,0.0027434842249657062,0.21235932528972626,584.4031372070312,11.32365182425275,0.16587227582931519,0.007498538875796335,0.09444078058004379,3893.6173393338463,2531.089111328125,1330.5204281806946,729.0,1168.2562255859375
0.3725222945213318,1303.1015625,1213.58935546875,0.8768599629402161,0.9362146854400635,76.65078020645431,0.2980387508869171,104000,0.30535611510276794,440.28565110823394,-1643.0810546875,52,440.28565110823394,1139.1439208984375,140.98231292517008,735.0,0.9662158489227295,0.0027210884353741495,0.20756611362099647,610.0570678710938,11.290819720146299,0.11083229631185532,0.00795985011672278,0.22802525758743286,4013.9291561273094,6797.74365234375,1356.8028886318207,735.0,1147.11962890625
0.3726854920387268,1368.10595703125,1295.2572021484375,0.8770657777786255,0.9639446139335632,76.60953565238239,0.29700005054473877,106000,0.3049006760120392,494.9620584058476,-1765.7406005859375,53,494.9620584058476,1135.294921875,142.69946091644204,742.0,0.9663024544715881,0.0026954177897574125,0.19965724155306816,626.6106567382812,11.244576427029605,0.10416945815086365,0.00795985011672278,0.12848114967346191,4138.950095423233,11750.5673828125,1383.639766216278,742.0,1142.264892578125
0.3736891746520996,1381.9173583984375,1306.986572265625,0.8768578767776489,0.9665668606758118,76.56710760216252,0.2963089644908905,108000,0.30410099029541016,549.1665754842605,-1739.9468994140625,54,549.1665754842605,1181.366943359375,143.98395721925132,748.0,0.9636063575744629,0.00267379679144385,0.21100272804498674,659.325927734375,11.194007712248068,0.1264178454875946,0.007498538875796335,0.011218443512916565,4375.675458096213,5304.13232421875,1410.5273580551147,748.0,1187.0894775390625
0.3745410442352295,1394.60498046875,1326.0003662109375,0.876582682132721,0.9562263488769531,76.52305103495942,0.2964046597480774,110000,0.3037094473838806,594.0969926121736,-1838.1324462890625,55,594.0969926121736,1143.929931640625,145.41059602649005,755.0,0.9656503200531006,0.0026490066225165563,0.19604412615299224,691.5101928710938,11.15643529636536,0.04536747187376022,0.00795985011672278,0.09190905094146729,4517.861795721737,7067.974609375,1437.4753556251526,755.0,1148.628173828125
0.3749363124370575,1457.586669921875,1370.323486328125,0.8768609762191772,0.9659069180488586,76.5157842923682,0.29441016912460327,112000,0.30329209566116333,633.6521268534997,-1871.45849609375,56,633.6521268534997,1130.005615234375,146.5734908136483,762.0,0.9689738154411316,0.0026246719160104987,0.20717639684677125,719.0415649414062,11.119849172480054,-0.03446149826049805,0.007803009623294559,0.05429253727197647,4538.700762350733,5574.60986328125,1463.7502710819244,762.0,1148.552490234375
0.37499192357063293,1597.80224609375,1517.029541015625,0.8772436380386353,0.9479045271873474,76.51306967195805,0.2933485209941864,114000,0.3031887710094452,649.9556412066195,-1852.1053466796875,57,649.9556412066195,1074.7994384765625,147.79453836150844,769.0,0.961446225643158,0.002600780234070221,0.19659257143735887,742.0631713867188,11.088194223275028,0.00803455151617527,0.007803009623294559,-0.0044075921177864075,4539.389570763249,15705.5703125,1489.9415287971497,769.0,1095.2203369140625
0.3763616979122162,1627.827392578125,1541.944091796875,0.8775244951248169,0.954525887966156,76.5017418737423,0.2909528315067291,116000,0.3034898638725281,664.6549447326225,-1953.415771484375,58,664.6549447326225,1087.97705078125,149.1904761904762,777.0,0.9436493515968323,0.002574002574002574,0.20892634645104408,769.1033325195312,11.077077027989029,0.054072365164756775,0.007649259507199841,0.0655398741364479,4451.866226940852,8216.8251953125,1516.3053436279297,777.0,1101.89404296875
0.3770805895328522,1717.7332763671875,1644.903076171875,0.877785861492157,0.9525047540664673,76.47603573775977,0.2894297242164612,118000,0.3034155070781708,754.40137547948,-2007.6634521484375,59,754.40137547948,1065.3978271484375,150.27515923566878,785.0,0.9610317349433899,0.003821656050955414,0.20315011292696,801.49609375,11.022823401373616,0.01977192983031273,0.00735078803626736,-0.022739849984645844,4629.344319673552,4210.560546875,1542.9670073986053,785.0,1077.714599609375
0.37880802154541016,1726.6563720703125,1644.53515625,0.8779743909835815,0.9472423791885376,76.42492226886704,0.2880837321281433,120000,0.3040134012699127,796.5992703233503,-2018.662353515625,60,796.5992703233503,1142.7489013671875,151.88101265822786,790.0,0.9622752666473389,0.0037974683544303796,0.20068973898887635,824.07080078125,11.010023159140312,-0.042010270059108734,0.007498538875796335,-0.09092157334089279,4721.459682918355,7611.3095703125,1570.1684272289276,790.0,1152.995361328125
