#{"env_id": null, "t_start": 1521868378.2702315}
r,l,t
-757.452215,63,204.888588
-728.48472,67,205.007483
-317.313088,71,206.193794
-840.259358,39,207.384631
-514.117656,60,207.492999
-662.605473,65,208.879408
-440.717821,64,209.153663
-655.122667,63,210.513837
-468.686132,62,211.664821
-864.715697,45,211.74763
-556.183375,65,212.921714
-770.301126,73,213.051913
-618.817724,70,214.220324
-703.223265,57,215.371269
-348.93889,73,215.50646
-542.301344,61,216.656129
-630.467065,66,217.820185
-323.606639,79,219.300287
-530.411278,71,219.427455
-584.568244,65,220.582208
-386.220064,67,221.746862
-572.551181,69,221.871539
-929.724614,81,223.067101
-611.731967,63,224.213475
-710.767135,72,224.343138
-420.599594,61,225.598128
-654.894049,67,226.937252
-657.864515,65,227.054453
-665.162965,68,228.220662
-589.666532,64,229.379583
-597.067407,68,229.498902
-528.94274,60,230.681273
-654.44013,75,231.917904
-782.923814,61,232.035766
-522.322301,61,233.203987
-495.908188,60,234.818912
-479.781927,78,234.968645
-549.903005,66,236.17418
-435.522763,60,237.345853
-490.859738,71,237.471001
-920.46368,70,238.642797
-727.193361,61,239.810688
-631.409717,62,239.91993
-1230.550415,82,241.131821
-1109.145405,77,242.490365
-468.792963,59,242.610365
-706.275091,68,243.792439
-453.659443,68,244.954978
-546.876046,69,245.075351
-815.921117,62,246.243624
-672.36657,62,247.434847
-482.284299,67,247.57432
-725.614958,69,248.776012
-567.301904,73,250.045933
-426.362331,60,250.172645
-905.788803,82,251.369282
-451.363402,82,252.563902
-458.455225,70,253.734225
-646.432805,57,253.838644
-392.33728,68,255.007162
-889.479741,87,256.220289
-1036.046817,81,257.420194
-936.605066,55,257.516517
-486.097662,68,258.695913
-469.235682,64,260.137938
-670.84471,59,260.343206
-619.600142,51,261.687119
-796.852976,73,261.838446
-644.00398,58,263.176012
-241.236466,67,264.37553
-272.949894,68,264.495712
-418.772584,61,265.76865
-397.753905,64,267.003633
-107.771757,80,267.145297
-364.980071,66,268.323941
-588.789006,72,269.505848
-423.817374,69,269.629075
-837.664252,88,270.848227
-553.066953,72,272.037325
-485.706318,61,273.186225
-533.341819,68,273.307759
-738.0569,61,274.472995
-901.594624,82,275.695586
-376.580661,63,275.819214
-502.499674,72,277.150477
-357.635496,61,278.325502
-589.898048,57,278.423853
-314.396265,65,279.862465
-422.300777,61,281.071883
-923.320644,60,281.185177
-282.918947,70,282.352803
-451.236016,65,282.464963
-355.631357,72,283.631492
-424.207603,66,284.795518
-412.033176,68,286.228996
-566.050183,74,286.363255
-398.58013,77,287.614976
-284.442902,66,288.850147
-450.883795,59,288.969586
-819.124493,80,290.189811
-551.691359,68,291.346784
-536.086747,77,292.700934
-27.943739,77,292.858829
-626.101842,58,294.019758
-246.002579,68,295.42885
-891.139317,60,295.558957
-774.529387,57,296.727044
-535.364272,66,296.845757
-642.581444,73,298.227988
-539.694383,59,299.745058
-701.871548,65,299.862187
-620.688121,72,301.041482
-1606.209003,90,302.283693
-457.541856,67,303.444909
-407.762435,63,303.742379
-442.576345,62,305.155178
-458.34564,76,306.533003
-912.741178,88,307.774661
-168.626091,76,307.916421
-416.146795,62,309.089331
-181.445119,68,310.254783
-647.771435,61,310.365584
-292.603816,68,311.541988
-473.262579,69,313.012978
-670.50631,60,313.121664
-574.507158,61,314.295859
-454.168619,64,314.40837
-730.520913,60,315.637083
-446.877332,70,316.96714
-683.887588,63,317.103875
-568.285188,56,318.382102
-269.885365,65,319.774464
-543.885713,63,319.890374
-670.79552,62,321.259306
-380.429286,64,321.409958
-637.409147,67,322.629104
-549.336966,68,323.808209
-304.030901,73,325.028598
-748.958149,68,325.153059
-972.070826,86,326.363984
-477.194701,67,327.53918
-407.697629,62,327.652185
-17.573835,99,328.894519
-862.920293,62,330.190172
-481.112563,57,331.642861
-410.077818,69,331.788726
-429.799705,64,333.090883
-1450.643195,92,334.443401
-1016.320965,61,334.572352
-707.841058,63,335.79126
-460.784745,64,337.080352
-710.396157,60,337.18971
-129.918946,90,338.404463
-640.482056,61,339.837939
-526.782402,73,341.017802
-380.050899,70,341.268244
-434.51965,66,342.485683
-868.811986,65,343.652909
-719.823618,68,343.782916
-933.855142,77,345.094203
-658.915673,75,346.451714
-683.101302,67,346.566128
-946.255718,76,348.071507
-1012.577852,52,349.72332
-1386.106634,93,351.073816
-769.424213,95,352.289209
-606.228889,81,352.439112
-725.656202,71,353.619241
-6185.289087,159,356.087739
-286.40355,74,356.301673
-809.933545,96,357.726264
-327.262561,76,358.962889
-67.078657,86,360.215534
-208.439921,75,361.560123
-848.407211,91,362.803476
-354.848519,91,364.02322
-1274.052395,94,364.190538
-739.239457,74,365.381009
703.919194,108,366.909471
-684.03615,80,368.156715
1977.389669,157,370.641734
-918.079157,95,371.927934
-1413.565766,190,374.58637
-1664.957619,170,376.000894
-303.922595,94,377.266876
863.967912,167,379.840444
-267.356602,208,382.314664
2766.242072,149,383.740999
-1021.071327,174,386.119496
-214.954696,83,387.330248
-436.368569,67,388.483159
-644.841462,63,388.604213
345.008436,171,391.105269
-666.463328,64,392.465272
-374.778037,265,394.995227
905.86365,173,397.391305
-67.024398,148,398.712008
1235.203024,122,401.009786
168.973862,173,402.367964
354.504743,153,404.698908
-3850.877536,218,407.154484
-1382.539047,202,409.608703
-8924.062623,309,413.338034
580.017368,210,416.089634
-1838.744915,164,418.83348
6597.0581,203,421.853346
5591.666269,215,424.331508
-612.940361,218,426.786044
-3073.130642,263,430.692562
-1451.194689,325,434.792588
-1569.978766,183,437.184696
-69.076993,322,440.873082
757.822485,290,444.861769
-2656.638816,166,447.244796
-6014.772509,336,451.247694
3417.929044,383,456.585796
12775.609621,386,461.593168
-1395.642321,140,462.867449
1423.270447,186,465.355288
-6224.332971,281,469.385772
773.312603,140,470.688507
320.063187,265,474.731703
-5898.716218,237,477.229883
939.733399,439,483.47401
1624.091579,431,488.980647
-945.429816,375,493.987655
-585.121409,168,496.567105
6015.028614,324,500.224914
-232.634149,186,502.679409
-848.600807,81,502.827219
-1274.720821,109,505.097856
3271.96179,319,508.788444
-458.867787,71,508.914156
101.503681,148,511.527337
-34.970548,327,515.236927
-4559.023471,167,517.598772
-559.483896,300,521.460939
-498.725654,261,523.973614
-607.559865,74,525.143859
-1616.230223,137,527.580218
-547.282821,100,528.787303
545.828398,127,530.061234
229.471872,158,531.362586
8879.254181,345,536.333261
-2061.979141,194,538.806907
6106.387549,341,543.031144
4710.689192,399,548.532492
-908.587093,77,549.716979
-1315.451821,121,550.956597
186.268946,183,553.725722
-106.705743,248,556.353575
-1023.35414,159,559.166881
252.559311,242,562.80904
11084.126756,425,568.12024
-848.705016,341,572.118885
1165.329442,178,574.637032
-4234.167348,413,579.536667
-552.116146,126,580.825582
32.098566,185,583.253854
-722.766449,171,585.702741
315.626097,223,588.177192
791.919593,195,590.617538
-293.383106,256,594.321758
2622.582988,231,597.090157
4320.836671,277,600.923121
-381.276139,283,604.738437
164.527702,203,607.191491
-8261.956583,328,610.931081
1099.507865,175,613.373487
5074.502086,295,617.060747
1402.291385,157,618.389987
-528.635621,235,620.888992
-1807.975512,103,623.44899
773.761455,146,624.993895
-456.942374,207,627.586785
623.687623,205,630.31677
1791.271806,189,632.831396
3160.915796,317,636.662355
-3852.729501,236,640.205618
1110.810848,180,641.600265
3051.890492,247,645.417094
530.398825,308,649.786872
-561.347667,113,651.033173
3873.28341,208,653.549012
-3697.863464,289,657.27146
-72.264538,207,659.77142
-1738.052019,423,665.048498
-18557.869957,508,671.737052
1641.893266,200,674.471388
-9166.815106,408,679.477674
-354.014247,96,680.719762
5375.308387,325,685.841821
2744.393587,254,688.675116
2465.61182,322,692.38102
-1222.997759,299,696.08307
-22151.747928,649,704.859241
-2717.131937,329,708.845329
3680.757746,286,712.603564
-9570.359568,578,719.975489
375.897028,280,723.610044
-3028.530226,293,727.646683
-6259.463724,348,731.525011
-1131.931073,92,732.744086
1035.92313,164,735.164147
783.286671,161,736.504894
4579.880883,203,738.96765
134.03909,134,741.628994
1025.665016,173,743.191762
2849.581969,206,745.863744
-2019.919757,362,751.635931
1170.696829,160,754.075063
4102.152317,206,756.738457
5177.035901,275,759.79582
3181.181658,246,763.733634
3479.600749,253,766.29232
2758.284194,304,770.218285
354.509548,144,772.869475
5113.836615,245,775.439889
-939.52692,287,779.395229
-616.96271,393,784.504974
4860.460955,217,787.021595
5220.286422,240,790.628054
2299.948565,165,792.465188
5133.805585,362,797.621109
2050.077611,219,800.138162
-949.232421,71,801.315857
5979.123991,457,807.30092
599.944042,153,809.772013
881.89938,144,811.111017
2167.902278,217,814.928972
2687.504135,221,817.757297
5097.551891,350,822.381598
194.330269,313,826.220471
-1756.708875,230,830.257257
-419.991801,201,833.035522
432.854578,200,835.53441
192.093348,100,836.82869
2015.839934,213,839.336806
3296.655622,214,841.827288
-707.03065,82,843.127983
4227.962322,218,845.686517
1023.759021,339,849.463513
505.599464,213,852.257513
1266.296823,194,854.728076
967.454453,278,858.697587
1297.836086,266,862.630862
8523.565588,227,865.202773
14276.597309,353,870.513462
1029.830032,290,874.346211
2689.142264,163,875.687419
2174.24779,205,878.183815
477.272298,159,880.615435
316.385434,354,884.772647
10594.274095,371,889.915118
-3157.649314,192,892.698256
-239.016241,193,895.368251
-1320.706408,132,896.658751
3296.943231,217,899.197661
2980.787308,194,902.031542
2414.596283,202,904.574923
916.450848,133,906.948073
2923.0335,295,911.58561
9527.351943,280,914.27808
5226.688053,178,916.729112
2118.663352,168,919.20847
2411.079988,185,921.708792
4481.80515,235,924.268813
8888.134475,290,928.312068
4356.230559,239,930.859552
406.068266,176,933.326554
198.901691,294,937.374785
5694.859192,231,939.905551
6025.525772,407,945.026902
3570.624263,216,948.680616
2345.99536,226,951.544045
7723.867574,261,955.323389
-1110.525357,141,956.739775
4678.368032,280,960.590081
10462.609904,281,964.835898
719.182176,145,966.305228
-1512.598865,145,967.871275
2569.707623,220,971.477808
6318.765444,275,974.444734
524.419083,309,978.196909
3916.490873,211,981.878738
1488.754502,176,983.461264
2289.097289,286,987.349991
1813.24231,388,992.604015
1322.508504,251,996.401941
172.888932,156,997.755791
334.767472,194,1000.297044
6219.990496,243,1003.947459
3041.216468,299,1007.77729
9215.301522,282,1010.407029
11641.069113,298,1014.416869
2759.53235,182,1016.879166
550.790175,176,1019.342981
5692.429044,266,1023.254901
791.785213,293,1026.179105
498.892427,324,1031.089621
564.292603,290,1035.2919
7538.477544,433,1041.003254
1510.751832,323,1044.814668
3714.086296,331,1049.13712
2787.365406,219,1053.021066
3727.241176,324,1056.967112
6921.260204,261,1060.653518
4608.950564,219,1063.166789
7890.468874,238,1066.016802
-1316.797512,311,1070.130657
-33.761995,154,1072.821479
3073.904465,320,1076.677979
2403.972597,158,1079.194118
3088.031475,245,1081.802255
5026.986188,315,1085.706038
9542.008265,272,1089.400759
2449.503215,263,1092.008452
3057.038444,296,1096.610929
5219.160419,178,1099.055657
3833.06657,189,1101.982867
1677.760097,329,1105.812912
1933.242842,301,1109.627369
4159.438569,214,1113.295961
3792.692359,307,1117.049334
1439.678456,187,1118.463166
5651.081534,290,1122.651527
-1749.807272,307,1126.874679
5452.594768,351,1131.811629
333.304332,227,1134.353985
559.033203,300,1138.120334
3503.029441,277,1142.109192
728.432921,226,1144.719179
7257.988813,231,1148.8617
3877.044233,301,1152.786749
3661.910641,191,1155.300215
3055.469667,182,1156.799253
4997.024745,208,1159.621468
2851.827615,444,1166.023155
464.923742,300,1169.842903
13648.4806,326,1174.062124
12261.892925,243,1177.715995
4594.82636,280,1180.412436
16145.932766,286,1184.187938
7828.538646,354,1189.665184
2538.987019,272,1192.516137
13137.897229,292,1196.543383
-1666.390427,88,1197.802578
6057.775013,219,1200.650161
5263.79003,212,1204.334258
9353.564271,323,1208.183303
-745.708633,81,1209.447067
